"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.692492583E0,-4.703818359E0,2.948867798E-1,8.594377899E0
3.732227583E0,-4.467459869E0,-5.816903687E-1,8.043224030E0
3.771961583E0,-4.235292664E0,1.306782532E-1,8.931476898E0
3.811696583E0,-4.862638092E0,-1.152603149E-2,8.971743164E0
3.851430583E0,-4.902754669E0,8.786727905E-2,8.473878479E0
3.891165583E0,-5.139711914E0,-1.827699280E-1,8.231233063E0
3.930900583E0,-5.515879669E0,-8.472381592E-2,8.125403137E0
3.970634583E0,-5.832022247E0,-1.767823792E-1,8.297545166E0
4.010369208E0,-5.633684692E0,-4.071533203E-1,7.879614258E0
4.050103208E0,-5.358706512E0,-1.447489929E-1,8.094417572E0
4.089838208E0,-5.538332977E0,-3.089575195E-1,8.635542297E0
4.129572208E0,-4.953199768E0,1.041833496E-1,7.836952972E0
4.169307208E0,-5.436844025E0,5.300477600E-1,8.142018585E0
4.209041208E0,-6.117778015E0,2.767744446E-1,8.258326721E0
4.248776208E0,-5.729485474E0,7.315287781E-1,8.181386719E0
4.288511208E0,-5.987399139E0,2.556683350E-1,8.293653259E0
4.328245208E0,-5.816753998E0,-1.559756470E-1,7.993078308E0
4.367980208E0,-5.268294525E0,-1.274749146E0,7.356601868E0
4.407714208E0,-5.200036469E0,-1.210233307E0,8.233628082E0
4.447449208E0,-5.832321625E0,-9.354048157E-1,7.930658112E0
4.487183208E0,-6.374793549E0,-1.005908203E0,7.384443970E0
4.526918208E0,-5.616620178E0,-1.183139648E0,8.555309143E0
4.566652208E0,-4.951104126E0,-1.202299805E0,8.158334656E0
4.606387208E0,-5.075495453E0,-1.183289337E0,8.281528473E0
4.646121208E0,-5.276377716E0,-1.413510590E0,8.087232513E0
4.685856208E0,-5.251978455E0,-1.135987701E0,8.063881073E0
4.725591208E0,-5.670059052E0,-1.029409332E0,8.261320496E0
4.765325208E0,-5.748645630E0,-8.231382751E-1,8.071066132E0
4.805060208E0,-5.395080872E0,-9.430389404E-1,7.900720367E0
4.844794208E0,-5.815855865E0,-4.002676392E-1,8.498128052E0
4.884529208E0,-5.590274963E0,-6.872209167E-1,8.171656952E0
4.924263208E0,-4.597239990E0,4.772076416E-1,6.932833099E0
4.963998208E0,-5.148393860E0,2.794688416E-1,7.736511841E0
5.003732458E0,-5.300477600E0,8.307723999E-2,8.906927948E0
5.043467458E0,-5.324128418E0,-3.020718384E-1,8.470884705E0
5.083201458E0,-5.432353363E0,-9.786648560E-1,8.530011749E0
5.122936458E0,-6.016438751E0,-9.303153992E-1,8.024512939E0
5.162671458E0,-6.128854980E0,-1.823208618E-1,7.647447052E0
5.202405458E0,-6.024222565E0,-4.210743713E-1,7.991132355E0
5.242140458E0,-5.917494507E0,-5.480104065E-1,8.133037262E0
5.281874458E0,-5.830375671E0,-5.442681885E-1,7.761210480E0
5.321609458E0,-5.913452911E0,-6.252497864E-1,7.886050873E0
5.361343458E0,-5.856870575E0,-6.665638733E-1,7.911348267E0
5.401078458E0,-5.749094696E0,-6.710545349E-1,7.736661530E0
5.440812458E0,-5.753585358E0,-5.578898621E-1,7.840844879E0
5.480547458E0,-5.691913605E0,-4.698728943E-1,7.927814026E0
5.520282458E0,-5.694907379E0,-3.327580261E-1,8.183931427E0
5.560016458E0,-5.607788544E0,-2.661465454E-1,8.084089050E0
5.599751458E0,-5.475763092E0,-1.369651794E-1,8.127947845E0
5.639485458E0,-5.506000214E0,-1.951940918E-1,8.060887299E0
5.679220458E0,-5.412145386E0,-3.849993896E-1,8.057444458E0
5.718954458E0,-5.380860443E0,-4.689747620E-1,8.329728241E0
5.758689458E0,-5.462590485E0,-4.866380310E-1,8.096812592E0
5.798423458E0,-5.719755707E0,-3.950285339E-1,8.014483795E0
5.838158458E0,-5.752088470E0,-5.623805237E-1,8.112529907E0
5.877892458E0,-5.680537262E0,-5.596861267E-1,7.965984650E0
5.917627458E0,-5.671256561E0,-3.420387268E-1,7.995024261E0
5.957361458E0,-5.807922363E0,-3.610491943E-1,8.079448700E0
5.997095958E0,-5.895939331E0,-2.627037048E-1,8.023165741E0
6.036829958E0,-5.781577148E0,-2.541714478E-1,7.973469086E0
6.076564958E0,-5.688770142E0,-2.856060791E-1,8.035889282E0
6.116298958E0,-5.629044342E0,-4.805007935E-1,8.025560760E0
6.156033958E0,-5.634582825E0,-5.956114197E-1,7.975564728E0
6.195767958E0,-5.605094147E0,-6.481521606E-1,8.121511230E0
6.235501958E0,-5.489534454E0,-4.924758911E-1,7.971373444E0
6.275236958E0,-5.709876251E0,-4.041595459E-1,8.152646484E0
6.314970958E0,-5.791905670E0,-7.140151978E-2,7.933202820E0
6.354705958E0,-5.936355286E0,1.916015625E-2,7.880662079E0
6.394439958E0,-5.918093262E0,1.164578247E-1,7.910749512E0
6.434174958E0,-5.840704193E0,7.888595581E-2,7.932005310E0
6.473908958E0,-5.800587616E0,4.954696655E-2,7.962392120E0
6.513643958E0,-5.760021973E0,-1.299298096E-1,7.965984650E0
6.553377958E0,-5.808670807E0,-2.345622253E-1,8.055049438E0
