"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.272636904E2,5.193584087E1,4.476225610E0,2.427358860E0,2.413635100E-2,NaN,1.354819778E1,9.971969854E-1
2.282657995E2,5.193584087E1,4.476225598E0,2.432091112E0,0.000000000E0,NaN,1.351944368E1,9.937943432E-1
2.292658159E2,5.193583728E1,4.476218684E0,2.359670584E0,1.036155838E-2,NaN,1.352366297E1,9.902860254E-1
2.302657993E2,5.193583725E1,4.476216332E0,2.320916835E0,1.514056669E-2,NaN,1.353097005E1,9.871867495E-1
2.312658145E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.355314618E1,9.841833304E-1
2.322658305E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.356723085E1,9.813246931E-1
2.332658201E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.356773898E1,9.787633491E-1
2.342658396E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.220962941E1,9.762111001E-1
2.352658570E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.189056190E1,9.738842715E-1
2.362658455E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.134527832E1,9.719981470E-1
2.372658622E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.131644523E1,9.771870799E-1
2.382658807E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.133655865E1,9.752969773E-1
2.392658690E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.138426656E1,9.859165159E-1
2.402658827E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.139572986E1,9.711395883E-1
2.412658994E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.085335685E1,9.698190341E-1
2.422658892E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.085695783E1,9.679949699E-1
2.432658774E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.085581213E1,9.775842601E-1
2.442658663E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.088319778E1,9.647868839E-1
2.452658536E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.090347565E1,9.630698411E-1
2.462658410E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.095669778E1,9.992462062E-1
2.472658274E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.099383651E1,9.709670404E-1
2.482658132E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.098476307E1,9.945059240E-1
2.492657983E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.100092823E1,9.912023401E-1
2.502657840E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.103147131E1,9.895529938E-1
2.512657690E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.104322783E1,1.000729732E0
2.522657528E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.111897769E1,9.983402407E-1
2.532657373E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.125375132E1,1.006481931E0
2.542657212E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.126819699E1,9.898010071E-1
2.552657046E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.130744966E1,9.876377255E-1
2.562656875E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.134289306E1,9.852796372E-1
2.572656705E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.138171237E1,9.831106101E-1
2.582656533E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.073611783E1,9.810028235E-1
2.592656355E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.080042247E1,9.791053092E-1
2.602656180E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.080321073E1,9.772470633E-1
2.612656004E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.083534933E1,9.879915201E-1
2.622655821E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.072602441E1,9.860298765E-1
2.632655641E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.072559170E1,9.841719670E-1
2.642655457E2,5.193583725E1,4.476216334E0,2.319415921E0,0.000000000E0,NaN,1.034604385E1,9.699269307E-1
2.652655262E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.042661259E1,9.876294559E-1
2.662655070E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.042667691E1,9.857627030E-1
2.672654887E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.044365090E1,9.713095312E-1
2.682654693E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.032158314E1,9.692873613E-1
2.692654506E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.035685925E1,9.670902191E-1
2.702654308E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.040423752E1,9.650602195E-1
2.712654110E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.045227900E1,1.001635030E0
2.722653917E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.048579484E1,9.986441743E-1
2.732653719E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.053163878E1,1.010594880E0
2.742653521E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.055895040E1,9.929897023E-1
2.752653326E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.059424490E1,1.004586478E0
2.762653124E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.061451656E1,9.891979697E-1
2.772652926E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.069846179E1,9.870654323E-1
2.782652723E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.072173032E1,9.846888738E-1
2.792652528E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.080436822E1,9.829932055E-1
2.802652330E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.082084031E1,9.809102113E-1
2.812652123E2,5.193583640E1,4.476242982E0,2.214245936E0,0.000000000E0,NaN,1.085825810E1,9.787588974E-1
2.822651923E2,5.193582951E1,4.476247922E0,2.338481525E0,1.597092168E-2,NaN,1.089310665E1,9.844059638E-1
2.832651715E2,5.193583066E1,4.476255114E0,2.397870534E0,0.000000000E0,NaN,1.126476328E1,9.907794609E-1
2.842651514E2,5.193581596E1,4.476256557E0,2.390760145E0,9.931287507E-2,NaN,1.181755687E1,9.953715648E-1
2.852651304E2,5.193581717E1,4.476272323E0,2.352675394E0,2.088703409E-1,NaN,1.319833019E1,1.013007031E0
2.862651098E2,5.193581166E1,4.476267049E0,2.306611263E0,2.732411904E-1,NaN,1.478484628E1,1.001936589E0
2.872650895E2,5.193581039E1,4.476276279E0,2.353975987E0,3.261162016E-1,NaN,1.700108192E1,1.003257432E0
2.882650692E2,5.193580079E1,4.476269759E0,2.263771504E0,5.749345985E-1,NaN,1.938124462E1,1.003421806E0
2.892650480E2,5.193579489E1,4.476267475E0,2.371630404E0,5.689234094E-1,NaN,2.301379750E1,1.017349093E0
2.902650278E2,5.193578616E1,4.476290362E0,2.325733684E0,6.330445752E-1,NaN,2.511716084E1,1.016778196E0
2.912650080E2,5.193578507E1,4.476290896E0,2.325000852E0,0.000000000E0,NaN,1.774078354E1,9.952825509E-1
2.922649866E2,5.193578507E1,4.476290896E0,2.325000852E0,0.000000000E0,NaN,1.718445410E1,9.875600089E-1
2.932649658E2,5.193578507E1,4.476290896E0,2.325000852E0,0.000000000E0,NaN,1.705262314E1,9.926656957E-1
2.942649454E2,5.193578507E1,4.476290896E0,2.325000852E0,0.000000000E0,NaN,1.694399882E1,9.755430134E-1
2.952649252E2,5.193579335E1,4.476268607E0,2.309001963E0,2.341706063E-2,NaN,1.675851501E1,9.707928166E-1
2.962649038E2,5.193579035E1,4.476269215E0,2.323474658E0,2.146493321E-2,NaN,1.672485591E1,1.014281715E0
2.972648833E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.652635918E1,1.009109077E0
2.982648621E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.632179841E1,1.004777599E0
2.992648412E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.636606433E1,1.000328004E0
3.002648211E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.631502574E1,9.969022797E-1
3.012647997E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.637275727E1,9.939966732E-1
3.022647792E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.626443923E1,9.911673425E-1
3.032647575E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.632306747E1,9.886675985E-1
3.042647374E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.625289716E1,9.995164811E-1
3.052647169E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.620174847E1,9.838215222E-1
3.062646956E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.608960973E1,9.814708915E-1
3.072646741E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.614563616E1,9.791928457E-1
3.082646534E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.613610242E1,9.771342155E-1
3.092646329E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.619435677E1,9.751020864E-1
3.102646118E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.624467493E1,9.807938411E-1
3.112645912E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.615027061E1,9.784331400E-1
3.122645706E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.620752921E1,9.763765525E-1
3.132645488E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.613341213E1,9.744777193E-1
3.142645280E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.611355757E1,9.728493843E-1
3.152645069E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.618238641E1,9.831548737E-1
3.162644857E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.616920068E1,9.693301040E-1
3.172644653E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.622797284E1,9.675157554E-1
3.182644446E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.616986649E1,9.660270185E-1
3.192644233E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.622948388E1,9.643454020E-1
3.202644017E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.612873109E1,9.737808004E-1
3.212643809E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.617439469E1,9.977908871E-1
3.222643603E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.609490682E1,9.952617670E-1
3.232643389E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.610817644E1,1.007414563E0
3.242643182E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.608425071E1,9.908508725E-1
3.252642970E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.565822748E1,9.887384678E-1
3.262642761E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.571058115E1,9.964108052E-1
3.272642549E2,5.193579035E1,4.476269215E0,2.323474658E0,0.000000000E0,NaN,1.521527738E1,9.939047937E-1
3.282642338E2,5.193577831E1,4.476274488E0,2.378843573E0,1.884395876E-2,NaN,1.513917064E1,1.005937328E0
3.292642128E2,5.193578000E1,4.476276707E0,2.299431920E0,0.000000000E0,NaN,1.519618388E1,9.887054135E-1
3.302641914E2,5.193578000E1,4.476276707E0,2.299431920E0,0.000000000E0,NaN,1.519877210E1,9.856123781E-1
3.312641705E2,5.193578000E1,4.476276707E0,2.299431920E0,0.000000000E0,NaN,1.536809460E1,1.004055148E0
3.322641497E2,5.193578000E1,4.476276707E0,2.299431920E0,0.000000000E0,NaN,1.439748259E1,9.874820108E-1
3.332641283E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.431726616E1,9.836302353E-1
3.342641082E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.422447076E1,9.802610676E-1
3.352640864E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.428580717E1,9.777861376E-1
3.362640653E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.429777592E1,9.750528951E-1
3.372640449E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.443751832E1,9.792049748E-1
3.382640237E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.452136201E1,9.897920624E-1
3.392640021E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.457374322E1,9.749230013E-1
3.402639817E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.464104898E1,9.722414167E-1
3.412639600E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.470890268E1,9.703540476E-1
3.422639399E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.469084394E1,9.687935816E-1
3.432639182E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.475696163E1,9.671227301E-1
3.442638971E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.483838684E1,9.766983037E-1
3.452638762E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.489136511E1,9.634626332E-1
3.462638551E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.430414481E1,9.996895458E-1
3.472638381E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.420906804E1,9.970222487E-1
3.482638160E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.427216945E1,1.008290523E0
3.492637918E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.433392303E1,1.005848299E0
3.502637702E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.445665315E1,9.990605566E-1
3.512637497E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.452444811E1,9.967101772E-1
3.522637283E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.460721197E1,1.008236881E0
3.532637075E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.467504120E1,1.005790452E0
3.542658169E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.472793044E1,9.890145374E-1
3.552658253E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.481002529E1,1.000338850E0
3.562658106E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.486289076E1,9.843386888E-1
3.572658219E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.494407258E1,9.952765893E-1
3.582658396E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.499673092E1,9.800654277E-1
3.592658325E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.506327860E1,9.781541046E-1
3.602658455E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.514327557E1,9.889128372E-1
3.612658633E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.519532069E1,9.740875423E-1
3.622658525E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.526147510E1,9.725374179E-1
3.632658679E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.530775154E1,9.704753106E-1
3.642658881E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.538665533E1,9.814840950E-1
3.652658796E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.545130312E1,9.794984232E-1
3.662659034E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.550347832E1,9.665474774E-1
3.672659190E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.556813053E1,9.651098222E-1
3.682659078E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.563250199E1,9.638199840E-1
3.692658966E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.569652023E1,9.622041301E-1
3.702658852E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.576035293E1,9.607633258E-1
3.712658737E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.498920104E1,9.953514370E-1
3.722658637E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.498917988E1,9.932048331E-1
3.732658472E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.475480942E1,9.913971822E-1
3.742658341E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.478016703E1,9.989207225E-1
3.752658201E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.483686927E1,9.967504798E-1
3.762658092E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.489891622E1,9.946978808E-1
3.772657913E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.458727444E1,9.927546196E-1
3.782657763E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.439267018E1,9.907614392E-1
3.792657611E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.433934591E1,9.882421991E-1
3.802657454E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.423068855E1,9.863931630E-1
3.812657295E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.427072368E1,9.842861184E-1
3.822657129E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.421453859E1,9.823430472E-1
3.832656971E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.425403270E1,9.806683732E-1
3.842656806E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.420420758E1,9.788552369E-1
3.852656637E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.425949817E1,9.772033534E-1
3.862656463E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.432252367E1,9.754899093E-1
3.872656299E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.438886227E1,9.737651910E-1
3.882656114E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.423483198E1,9.842444170E-1
3.892655939E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.427343908E1,9.704267578E-1
3.902655762E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.414442913E1,9.683975100E-1
3.912655590E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.419541436E1,9.792455167E-1
3.922655405E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.419262955E1,9.775370313E-1
3.932655224E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.423051071E1,9.645160389E-1
3.942655048E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.425862573E1,9.629668777E-1
3.952654866E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.403021002E1,9.614134274E-1
3.962654675E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.414184464E1,1.006560532E0
3.972654494E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.416024029E1,1.003749163E0
3.982654312E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.420776903E1,1.001200217E0
3.992654119E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.426185528E1,9.982170562E-1
4.002653930E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.434189694E1,1.009576959E0
4.012653742E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.439481509E1,9.926675041E-1
4.022653581E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.446333429E1,9.900220603E-1
4.032653358E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.452951911E1,9.874842626E-1
4.042653167E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.459574045E1,9.982439053E-1
4.052652980E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.464014409E1,9.824358044E-1
4.062652787E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.457372125E1,9.799736381E-1
4.072652596E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.467911668E1,9.852253501E-1
4.082652406E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.448887223E1,9.835216539E-1
4.092652212E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.439413686E1,9.944468050E-1
4.102652016E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.444062433E1,9.792523883E-1
4.112651857E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.437054946E1,9.771384285E-1
4.122651627E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.444720160E1,9.875789266E-1
4.132651441E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.450132465E1,9.731251177E-1
4.142651236E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.456975541E1,9.714057896E-1
4.152651051E2,5.193579562E1,4.476281881E0,2.323419295E0,0.000000000E0,NaN,1.463806441E1,9.697043281E-1
4.162650846E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.471037792E1,9.682547845E-1
4.172650658E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.477763831E1,9.666296057E-1
4.182650459E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.484504801E1,9.652339930E-1
4.192650263E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.481720995E1,9.743245285E-1
4.202650065E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.463943644E1,9.724867198E-1
4.212649864E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.465213123E1,9.953871927E-1
4.222649701E2,5.193579970E1,4.476249690E0,2.391216513E0,0.000000000E0,NaN,1.443489282E1,1.003187418E0
4.232649474E2,5.193580802E1,4.476243303E0,2.257764645E0,3.326371691E-2,NaN,1.449368756E1,1.001062618E0
4.242649279E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.440437951E1,9.981258973E-1
4.252649083E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.443967018E1,9.952442822E-1
4.262648879E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.450178745E1,9.927007099E-1
4.272648681E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.456745770E1,9.893266298E-1
4.282648487E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.465003834E1,1.001165175E0
4.292648289E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.470432448E1,9.848805203E-1
4.302648088E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.474334384E1,9.824566969E-1
4.312647889E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.480968280E1,9.800891354E-1
4.322647692E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.485762388E1,9.777853647E-1
4.332647494E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.497114733E1,9.836663759E-1
4.342647293E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.503576601E1,9.814869753E-1
4.352647103E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.508393654E1,9.794477327E-1
4.362646897E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.502080611E1,9.901077968E-1
4.372646699E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.475045256E1,9.752812401E-1
4.382646499E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.483093673E1,9.853495831E-1
4.392646301E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.488376628E1,9.718186050E-1
4.402646106E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.144080634E1,9.696063086E-1
4.412645900E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.152248637E1,9.681844626E-1
4.422645704E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.160519434E1,9.666301404E-1
4.432645508E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.168834724E1,9.651758982E-1
4.442645307E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.177179766E1,9.636449215E-1
4.452645110E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.185516521E1,9.620205889E-1
4.462644911E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.193826152E1,9.968597250E-1
4.472817808E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.202106456E1,9.944181951E-1
4.482875684E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.218468472E1,1.002012937E0
4.492821401E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.218581271E1,9.891037503E-1
4.502880015E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.228251299E1,1.000464128E0
4.592642308E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.307287320E1,1.552289330E0
4.602642137E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.314916267E1,1.350855269E0
4.612641909E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.320964650E1,1.219513952E0
4.622641711E2,5.193580803E1,4.476243312E0,2.254735917E0,0.000000000E0,NaN,1.328530421E1,1.139355890E0
