Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.02600908333,0.267178579,-0.02880806208,0.4661429554,2024-06-04 15:29:20.026009
0.06574408333,0.1251508802,0.1232324088,-0.214591645,2024-06-04 15:29:20.065744
0.1054780833,-0.06107270569,0.2373542708,-0.1849795908,2024-06-04 15:29:20.105478
0.1452130833,0.1364535481,0.06834401071,0.1415061271,2024-06-04 15:29:20.145213
0.1849480833,0.05006707639,0.1383243647,0.1647517329,2024-06-04 15:29:20.184948
0.224682375,-0.5298830147,0.4760314742,-0.7567595136,2024-06-04 15:29:20.224682
0.264417375,-0.4998492301,0.5957994077,0.009681819677,2024-06-04 15:29:20.264417
0.304152375,-0.5093550485,0.5416492206,-0.151872071,2024-06-04 15:29:20.304152
0.343886375,-0.1396942212,0.17734225,1.639541727,2024-06-04 15:29:20.343886
0.383621375,0.2020889275,0.7209768927,-1.379161121,2024-06-04 15:29:20.383621
0.423356375,2.172850041,-0.8412359923,-3.202955046,2024-06-04 15:29:20.423356
0.463090375,4.595119205,-2.814780033,-2.307059866,2024-06-04 15:29:20.463090
0.502825375,6.784712602,-2.510630971,-0.8297269177,2024-06-04 15:29:20.502825
0.542560375,0.3928508846,-1.256100913,-1.745322536,2024-06-04 15:29:20.542560
0.582294375,-0.1722480827,-4.679762914,-6.281475495,2024-06-04 15:29:20.582294
0.622029375,2.852191396,-5.703934311,0.4099810338,2024-06-04 15:29:20.622029
0.661764375,1.352302521,5.805330877,-0.2667435461,2024-06-04 15:29:20.661764
0.701498375,2.193968868,3.789591574,2.851620415,2024-06-04 15:29:20.701498
0.741233375,-1.128505897,2.631259907,17.0606129,2024-06-04 15:29:20.741233
0.780968375,3.755121653,4.64249013,12.35907963,2024-06-04 15:29:20.780968
0.820702375,3.209529655,0.4490351719,-0.6564785957,2024-06-04 15:29:20.820702
0.860437375,-1.616580296,-2.048584429,-2.312632263,2024-06-04 15:29:20.860437
0.900172375,-2.773247845,-2.374296999,-3.66358203,2024-06-04 15:29:20.900172
0.939906375,3.514182454,-1.255548205,-3.311538425,2024-06-04 15:29:20.939906
0.979641375,3.495424002,-6.247242971,-5.99846558,2024-06-04 15:29:20.979641
1.019376375,13.21932551,-5.861787499,-9.6947391,2024-06-04 15:29:21.019376
1.059110375,14.18071886,-9.242248809,-5.351040813,2024-06-04 15:29:21.059110
1.098845375,6.802773482,-12.92119586,-1.585828035,2024-06-04 15:29:21.098845
1.138580375,4.434788552,-9.54089184,-3.783863642,2024-06-04 15:29:21.138580
1.178314375,-1.875493836,-13.86668946,-5.043994163,2024-06-04 15:29:21.178314
1.218049333,-10.69598415,-15.85333828,-3.12151795,2024-06-04 15:29:21.218049
1.257784333,-16.08933541,-14.13325818,7.065561386,2024-06-04 15:29:21.257784
1.297518333,-16.26718316,-8.728763287,6.944491278,2024-06-04 15:29:21.297518
1.337253333,-14.6601309,3.153598698,27.83469714,2024-06-04 15:29:21.337253
1.376988333,-8.489558372,2.690612655,5.828627354,2024-06-04 15:29:21.376988
1.416722333,6.476005928,11.53599164,6.025497258,2024-06-04 15:29:21.416722
1.456457333,-0.09272105277,8.95794432,-3.042037332,2024-06-04 15:29:21.456457
1.496192333,0.2700314355,8.343584973,-2.464157009,2024-06-04 15:29:21.496192
1.535926333,8.734810477,-0.1823764104,-5.921255436,2024-06-04 15:29:21.535926
1.575661333,8.731555917,-2.681250093,4.631772476,2024-06-04 15:29:21.575661
1.615396333,4.515375755,-6.825125633,0.296731284,2024-06-04 15:29:21.615396
1.655130333,-5.190075152,-8.918391999,-2.787439622,2024-06-04 15:29:21.655130
1.694865333,-7.807185967,-2.135535303,4.320138102,2024-06-04 15:29:21.694865
1.734600333,2.205284985,7.171619353,-1.124773034,2024-06-04 15:29:21.734600
1.774334333,-7.10877231,-0.2642654961,0.2941196251,2024-06-04 15:29:21.774334
1.814069333,-3.06927337,5.379072365,-12.37837076,2024-06-04 15:29:21.814069
1.853804333,-0.3086803615,-3.41335833,-3.87346462,2024-06-04 15:29:21.853804
1.893538333,-3.21706964,2.370498063,3.064130452,2024-06-04 15:29:21.893538
1.933273333,-5.162351748,-3.195336124,3.767481498,2024-06-04 15:29:21.933273
1.973008333,16.45174935,-6.672326778,-9.496431366,2024-06-04 15:29:21.973008
2.012743333,11.74713928,-4.604220981,7.115959123,2024-06-04 15:29:22.012743
2.052477333,3.074424475,2.258816244,13.44468187,2024-06-04 15:29:22.052477
2.092212333,0.4504782647,3.44768324,-6.144346594,2024-06-04 15:29:22.092212
2.131947333,-1.789014686,-1.863705264,-6.513692402,2024-06-04 15:29:22.131947
2.171681333,-0.7563885078,-1.508996206,-6.198839135,2024-06-04 15:29:22.171681
2.211415958,-1.427698274,2.793813087,-5.867941693,2024-06-04 15:29:22.211416
2.251150958,-2.506853378,1.394586076,-6.57511214,2024-06-04 15:29:22.251151
2.290884958,-1.437913798,-1.451764244,-4.653603641,2024-06-04 15:29:22.290885
2.330619958,-1.297975602,-1.308529095,-0.3626877303,2024-06-04 15:29:22.330620
2.370354958,-1.104044216,-1.880508408,1.899694292,2024-06-04 15:29:22.370355
2.410089958,-1.743287705,-1.14772014,3.130993363,2024-06-04 15:29:22.410090
2.449823958,3.458212614,-1.649761491,0.5338133669,2024-06-04 15:29:22.449824
2.489558958,1.394945826,-2.012556079,3.166390067,2024-06-04 15:29:22.489559
2.529293958,-0.9778550166,-3.80644325,6.9297025,2024-06-04 15:29:22.529294
2.569027958,0.9290060614,-1.63263792,1.581306968,2024-06-04 15:29:22.569028
2.608762958,-0.4774103938,0.6390866375,3.574738559,2024-06-04 15:29:22.608763
2.648497958,0.8942277729,-1.955845104,1.118894097,2024-06-04 15:29:22.648498
2.688231958,-1.730399857,0.41560664,0.8899776511,2024-06-04 15:29:22.688232
2.727966958,-0.7474682149,2.229650332,1.795124295,2024-06-04 15:29:22.727967
2.767701958,-0.7036731543,1.294822637,0.009790577888,2024-06-04 15:29:22.767702
2.807436958,-0.04894192591,-0.3488039553,0.01899073318,2024-06-04 15:29:22.807437
2.847170958,0.45347679,-1.210492339,8.315208435,2024-06-04 15:29:22.847171
2.886905958,-1.864395967,-0.8643488663,1.771031574,2024-06-04 15:29:22.886906
2.926640958,-0.9730551104,-0.1037863237,-0.7733434597,2024-06-04 15:29:22.926641
2.966374958,-0.05763702795,0.516279906,-0.4732899706,2024-06-04 15:29:22.966375
3.006109958,0.6715433621,0.7358463621,1.768468155,2024-06-04 15:29:23.006110
3.045844958,-0.4583505173,0.1671777427,1.683040334,2024-06-04 15:29:23.045845
3.085579958,-1.913409667,-1.108096483,-0.3011462424,2024-06-04 15:29:23.085580
3.125313958,-2.890277528,-1.141759488,-2.554763124,2024-06-04 15:29:23.125314
3.165048958,-0.5180296853,-0.1612562674,-2.285421075,2024-06-04 15:29:23.165049
3.204783958,3.583991193,1.744965271,-2.074864594,2024-06-04 15:29:23.204784
3.244517958,3.552684323,0.3167910343,-1.584919962,2024-06-04 15:29:23.244518
3.284252958,3.186663533,0.3226762569,2.746740078,2024-06-04 15:29:23.284253
3.323987958,0.1839425871,-0.5668863881,5.565329572,2024-06-04 15:29:23.323988
3.363722958,0.3123519744,0.1939843029,-0.3450652456,2024-06-04 15:29:23.363723
3.403456958,0.1471317333,0.2829596293,-2.998876694,2024-06-04 15:29:23.403457
3.443191958,-0.5835339957,-0.1702030921,-1.89945748,2024-06-04 15:29:23.443192
3.482926958,0.4676011048,0.1819524872,2.174942029,2024-06-04 15:29:23.482927
3.522660958,1.729922724,0.4814158827,0.6435112256,2024-06-04 15:29:23.522661
3.562395958,2.406979865,1.02317737,-0.2607577515,2024-06-04 15:29:23.562396
3.602130958,0.6040400349,0.1458196181,-0.005626775622,2024-06-04 15:29:23.602131
3.641865958,-0.03248332947,-0.1030928439,-0.07984785933,2024-06-04 15:29:23.641866
3.681599958,1.117674222,0.1198281598,-1.062339097,2024-06-04 15:29:23.681600
3.721334958,0.7426158299,0.2759593427,1.130178493,2024-06-04 15:29:23.721335
