Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
6.023046017,52.33423469,4.86544193,3.111295938,,,38.0,20.82229424,2024-06-04 15:29:26.023046
12.63332796,52.33422089,4.865372419,3.345687985,,,45.0,20.94967079,2024-06-04 15:29:32.633328
19.21436703,52.33439682,4.865367986,3.180096626,,,45.0,20.97122765,2024-06-04 15:29:39.214367
26.02850699,52.33442945,4.865343373,3.314320683,,,45.0,21.06875801,2024-06-04 15:29:46.028507
32.841398,52.33410487,4.865389728,3.469238162,,,38.0,21.09319115,2024-06-04 15:29:52.841398
33.29065871,52.3341861,4.865318025,15.9585228,1.320000052,129.0234375,16.71484319,16.0,2024-06-04 15:29:53.290659
34.43164718,52.3341776,4.865335207,16.47671127,1.320000052,129.0234375,17.75614245,16.0,2024-06-04 15:29:54.431647
34.87962973,52.33457373,4.864504728,0.4963035583,,,30.41910599,3.0,2024-06-04 15:29:54.879630
35.87962103,52.33443245,4.864869928,0.6721458435,,,38.15996306,3.0,2024-06-04 15:29:55.879621
36.87960315,52.33441288,4.864966404,0.738368988,1.320000052,156.4453125,16.88105518,3.0,2024-06-04 15:29:56.879603
37.87958467,52.33439029,4.865072099,0.6894187927,0.1700000018,143.0859375,10.1236195,3.0,2024-06-04 15:29:57.879585
38.88433611,52.33444691,4.865024071,0.2203025818,0.1599999964,224.6484375,8.079174166,3.0,2024-06-04 15:29:58.884336
39.88434672,52.33444607,4.865022479,0.1578025818,0.1700000018,268.59375,7.780262693,3.0,2024-06-04 15:29:59.884347
40.88432729,52.33445089,4.865003787,-0.02164077759,0.3300000131,267.1875,8.726889313,4.0,2024-06-04 15:30:00.884327
41.88433325,52.33446313,4.864977971,-0.1899147034,0.2700000107,264.0234375,7.940941812,4.0,2024-06-04 15:30:01.884333
42.8843379,52.33446669,4.864964979,0.09139633179,0.7099999785,225.3515625,7.551715942,4.0,2024-06-04 15:30:02.884338
43.88431478,52.33446665,4.864964979,0.4714012146,0.7099999785,133.2421875,6.903487601,4.0,2024-06-04 15:30:03.884315
44.88432336,52.33446736,4.864975289,0.7482566833,0.1700000018,119.53125,6.706925845,4.0,2024-06-04 15:30:04.884323
45.88432813,52.33446736,4.864975289,0.7482567513,0.1700000018,,6.706925845,4.0,2024-06-04 15:30:05.884328
46.8843087,52.33446841,4.864989649,1.566188904,0.5500000119,118.8281306,6.330247547,4.0,2024-06-04 15:30:06.884309
47.88431811,52.33446699,4.865002409,2.181728468,0.6899999976,126.9140689,6.040409382,4.0,2024-06-04 15:30:07.884318
48.8843236,52.33446756,4.865019953,1.946376914,0.75,109.3359457,6.093693733,4.0,2024-06-04 15:30:08.884324
49.88430035,52.33446761,4.865034105,1.673305618,0.6899999976,113.5546948,6.096366202,4.0,2024-06-04 15:30:09.884300
50.884305,52.33447086,4.865041035,1.353420362,0.6800000072,113.2031323,5.729653605,4.0,2024-06-04 15:30:10.884305
51.88431108,52.33446675,4.865035724,1.196315871,0.6800000072,172.2656261,5.874869867,4.0,2024-06-04 15:30:11.884311
52.88428736,52.33446862,4.865049657,0.8027001536,0.7400000095,124.1015696,5.637317184,4.0,2024-06-04 15:30:12.884287
53.88426483,52.33448056,4.865078528,1.423732972,1.370000005,74.17970281,5.365872404,4.0,2024-06-04 15:30:13.884265
54.8842417,52.33448652,4.865085287,2.603847613,0.7400000095,62.92969515,5.159597187,4.0,2024-06-04 15:30:14.884242
