"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.906505740E0,-6.651747704E0,-4.510769844E0,7.745267868E0
3.947004438E0,-6.846463680E0,-4.870590687E0,8.172386169E0
3.987492459E0,-6.541378975E0,1.333998591E-1,4.985744953E0
4.027980532E0,-6.418746948E0,-2.399702072E0,8.075776100E0
4.068435844E0,-5.724529266E0,-2.071586132E0,6.618248463E0
4.108905323E0,-4.898108006E0,-3.384348631E0,7.433303356E0
4.149435063E0,-5.858228207E0,-1.300798178E0,8.642875671E0
4.189946417E0,-7.204489708E0,1.468594968E-1,6.303891182E0
4.230436053E0,-5.975476265E0,3.257827997E0,5.924030781E0
4.270891938E0,-7.153642178E0,-1.364806175E0,7.251150131E0
4.311432563E0,-7.402794838E0,1.422233939E0,6.246762753E0
4.351898240E0,-5.604289532E0,1.175474167E0,7.736294746E0
4.392373084E0,-4.177868366E0,-9.966106415E-1,4.669294357E0
4.432861209E0,-1.033430195E1,-4.362713814E0,6.803093910E0
4.473329855E0,-1.038215828E1,-3.685544968E0,3.247658491E0
4.513809959E0,-1.531197166E1,-6.030810356E0,4.650151730E0
4.554294490E0,-1.118704414E1,-4.308277130E0,2.311765671E0
4.594780323E0,-3.742374659E0,-3.378964663E0,5.556433201E0
4.635271313E0,-4.090231419E0,-1.261914849E0,3.935296059E0
4.675773813E0,-8.139185905E0,-1.122832060E0,4.841876507E0
4.716287667E0,-9.052646637E0,-1.446760416E0,6.258128643E0
4.756769178E0,-7.420741081E0,-1.910967946E0,5.379065514E0
4.797244542E0,-7.586444378E0,-2.652443886E0,6.161219120E0
4.837727303E0,-6.927819729E0,-1.236191988E0,6.084050655E0
4.878208500E0,-7.592426300E0,-4.887340367E-1,5.428118229E0
4.918700740E0,-5.333601475E0,-1.992323995E0,3.425624609E0
4.959188865E0,-5.320441246E0,-8.015955985E-2,6.932605267E0
4.999676938E0,-6.847062111E0,2.326720953E0,3.725624800E0
5.040163865E0,-1.442094421E1,3.796811342E0,3.545864105E0
5.080650428E0,-1.230568886E1,1.065404296E0,4.590929508E0
5.121140323E0,-8.338089943E0,4.516452849E-1,3.375375509E0
5.161587094E0,-9.304191589E0,6.939185411E-2,3.610470295E0
5.202142407E0,-9.456135750E0,3.616153300E-1,3.034996510E0
5.242660428E0,-8.495717049E0,4.372883439E-1,2.767299414E0
5.283154698E0,-8.689535141E0,2.551347017E-1,2.884248495E0
5.323643969E0,-8.122436523E0,3.239283562E-1,3.193221807E0
5.364129230E0,-8.133204460E0,2.694916427E-1,3.512364626E0
5.404578969E0,-8.456833839E0,-4.007977992E-2,3.211766243E0
5.445067303E0,-8.687142372E0,-6.882356405E-1,3.150749207E0
5.485555636E0,-9.974182129E0,-8.374879137E-3,4.405186653E0
5.526043969E0,-1.036780167E1,-5.341976285E-1,4.305884361E0
5.566523292E0,-9.301200867E0,-6.023930907E-1,4.663910389E0
5.607011730E0,-8.516654015E0,-7.480561733E-1,3.936492443E0
5.647534125E0,-8.052446365E0,-1.120439172E0,3.314657450E0
5.688022615E0,-8.211868286E0,-1.082154036E0,3.308675528E0
5.728486990E0,-8.844171524E0,-2.243271112E0,3.503391504E0
5.768963448E0,-9.341878891E0,-2.981158018E0,4.083651066E0
5.809451938E0,-9.792327881E0,-2.709273338E0,4.529314041E0
5.849941886E0,-9.320343018E0,-2.130808592E0,4.482056141E0
5.890468344E0,-8.358428955E0,-1.611566067E0,4.332205296E0
5.930966000E0,-7.845766544E0,-1.377966762E0,3.900599957E0
5.971419282E0,-8.299205780E0,-1.571486235E0,3.714258909E0
6.011905844E0,-9.061619759E0,-1.918744683E0,3.654438496E0
6.052401000E0,-9.327521324E0,-2.005484581E0,3.568595886E0
6.092886105E0,-9.220742226E0,-1.945065737E0,3.447758436E0
6.133402615E0,-8.942875862E0,-1.808076620E0,3.214159012E0
6.173904334E0,-8.874081612E0,-1.588235974E0,3.136392355E0
6.214393761E0,-8.990432739E0,-1.452144265E0,3.059522867E0
6.254889646E0,-8.972486496E0,-1.493719578E0,3.069094181E0
6.295377928E0,-8.939884186E0,-1.541576028E0,3.184248686E0
6.335868240E0,-9.126225471E0,-1.955235243E0,3.656831264E0
6.376354282E0,-8.909376144E0,-2.132603168E0,3.482454300E0
6.416840740E0,-8.813064575E0,-2.138585329E0,3.962813377E0
6.457329438E0,-8.802895546E0,-2.458326101E0,3.876372576E0
6.497818136E0,-9.332905769E0,-2.233101845E0,4.289732933E0
6.538306834E0,-8.425427437E0,-1.888834357E0,3.730410576E0
6.578743084E0,-8.142177582E0,-1.344467282E0,3.637090445E0
6.619256678E0,-8.707780838E0,-1.111466169E0,3.482454300E0
6.659745688E0,-8.755039215E0,-8.742775917E-1,3.563211918E0
6.700255271E0,-8.599804878E0,-7.271189690E-1,3.411267757E0
6.740690011E0,-8.499904633E0,-7.743772268E-1,3.279961586E0
6.781251157E0,-8.210073471E0,-1.025324464E0,3.760919094E0
6.821736678E0,-8.817252159E0,-1.677368641E0,4.127918243E0
6.862226417E0,-9.173483849E0,-2.321336985E0,4.250849247E0
6.902714438E0,-9.122037888E0,-2.677568436E0,4.034597874E0
6.943203917E0,-8.947062492E0,-2.518146753E0,3.841078520E0
6.983652980E0,-8.778368950E0,-2.020738840E0,3.763311863E0
7.024123553E0,-8.700602531E0,-1.685145378E0,3.696911097E0
7.064614750E0,-8.712566376E0,-1.369591832E0,3.721437454E0
7.105103709E0,-8.771190643E0,-1.465304732E0,3.642474174E0
7.145650532E0,-8.719744682E0,-1.691725612E0,3.828516245E0
7.186115271E0,-8.682954788E0,-1.793121457E0,3.859024763E0
7.226607511E0,-8.835796356E0,-1.826620936E0,3.818346739E0
7.267081261E0,-9.105886459E0,-1.741077542E0,3.702294827E0
7.307568188E0,-8.908778191E0,-1.864906192E0,3.508775234E0
7.348071053E0,-8.740083694E0,-1.677966833E0,3.802793503E0
7.388537823E0,-8.535198212E0,-1.471286774E0,4.066302776E0
7.429013813E0,-8.365009308E0,-1.337288737E0,4.115355968E0
7.469503344E0,-8.450851440E0,-1.382154226E0,4.304687977E0
7.510005480E0,-8.407481194E0,-1.637288928E0,4.548456669E0
7.550492303E0,-9.658628464E0,-2.284248352E0,4.976173878E0
7.590972407E0,-1.022632599E1,-2.379363060E0,4.379463673E0
7.631459438E0,-7.916653633E0,-1.517049551E0,3.221337557E0
7.671939542E0,-7.288238525E0,-9.155537486E-1,2.890230656E0
7.712486261E0,-7.672884941E0,-7.540382147E-1,2.933301449E0
7.752987667E0,-7.711170197E0,-5.748756528E-1,3.105883837E0
7.793475740E0,-8.361419678E0,-8.958129883E-1,3.674777269E0
7.833966834E0,-1.062951660E1,-2.236690998E0,4.134498596E0
7.874454021E0,-1.125823021E1,-2.666202545E0,4.258028030E0
7.914940740E0,-9.195617676E0,-2.122433662E0,3.854238987E0
7.955417928E0,-7.750651836E0,-1.627119422E0,3.517748356E0
7.995862823E0,-7.719544888E0,-1.283450246E0,3.405285835E0
8.036357198E0,-8.378767967E0,-1.400698543E0,3.659822226E0
8.076840896E0,-9.216554642E0,-1.750050664E0,4.029812336E0
8.117342980E0,-9.478269577E0,-2.027318954E0,4.261617184E0
8.157877667E0,-8.839385986E0,-1.906780601E0,3.996911049E0
8.198367407E0,-8.320143700E0,-1.643270969E0,3.708875179E0
8.238824750E0,-8.416454315E0,-1.555334687E0,3.599702597E0
8.279333188E0,-8.772386551E0,-1.600798368E0,3.663411379E0
8.319823657E0,-9.097511292E0,-1.709671736E0,3.779463291E0
8.360281573E0,-9.014959335E0,-1.776371717E0,3.799802303E0
8.400815532E0,-8.740083694E0,-1.709073544E0,3.716053486E0
8.441305271E0,-8.577073097E0,-1.668993831E0,3.704687595E0
8.481738865E0,-8.701200485E0,-1.680359721E0,3.806382656E0
8.522228553E0,-8.836993217E0,-1.710868239E0,3.887439489E0
8.562718292E0,-8.838788033E0,-1.693520188E0,3.863212109E0
8.603203553E0,-8.723334312E0,-1.685743570E0,3.780659676E0
8.643693240E0,-8.679366112E0,-1.666600943E0,3.720241070E0
8.684204855E0,-8.787342072E0,-1.688734531E0,3.729214191E0
8.724723969E0,-8.859724998E0,-1.719841242E0,3.748356581E0
8.765216521E0,-8.817850113E0,-1.721037745E0,3.738785267E0
8.805680375E0,-8.698807716E0,-1.606780410E0,3.796213150E0
8.846169178E0,-8.672187805E0,-1.612164259E0,3.827319860E0
8.886647980E0,-8.750851631E0,-1.693520188E0,3.799204111E0
8.927138813E0,-8.842975616E0,-1.768594980E0,3.741776466E0
8.967647928E0,-8.863314629E0,-1.755434513E0,3.716651678E0
9.008121990E0,-8.796315193E0,-1.703091502E0,3.722035646E0
9.048576417E0,-8.752646446E0,-1.668993831E0,3.741178274E0
9.089070844E0,-8.765208244E0,-1.679761529E0,3.786043644E0
9.129593761E0,-8.764610291E0,-1.689332843E0,3.780659676E0
9.170085480E0,-8.743074417E0,-1.704886079E0,3.799204111E0
9.210568240E0,-8.761619568E0,-1.686341763E0,3.800400496E0
9.251049386E0,-8.760422707E0,-1.687538147E0,3.775874138E0
9.291551521E0,-8.808876991E0,-1.695314884E0,3.753740549E0
9.332055792E0,-8.809475899E0,-1.691725612E0,3.746562004E0
9.372532823E0,-8.764610291E0,-1.704886079E0,3.752544165E0
9.413022667E0,-8.802895546E0,-1.694118381E0,3.731606960E0
9.453512042E0,-8.741280556E0,-1.667199135E0,3.755535126E0
9.494001417E0,-8.762217522E0,-1.675574064E0,3.767499208E0
9.534490792E0,-8.769993782E0,-1.692921996E0,3.778865099E0
9.574980115E0,-8.783154488E0,-1.714457393E0,3.760320902E0
9.615469490E0,-8.778368950E0,-1.710269928E0,3.754338741E0
9.655928969E0,-8.788538933E0,-1.695913076E0,3.778865099E0
9.696432094E0,-8.751449585E0,-1.691127419E0,3.720241070E0
9.736914490E0,-8.692526817E0,-1.657029629E0,3.722035646E0
9.777402511E0,-8.760422707E0,-1.674377680E0,3.760919094E0
9.817900636E0,-8.804091454E0,-1.710868239E0,3.774079561E0
9.858412146E0,-8.780761719E0,-1.751247048E0,3.783650875E0
9.898901261E0,-8.839385986E0,-1.793719649E0,3.824927092E0
9.939390428E0,-8.773583412E0,-1.756032705E0,3.789034605E0
9.979879594E0,-8.716753960E0,-1.718644857E0,3.776472330E0
1.002036876E1,-8.789136887E0,-1.721635938E0,3.785445452E0
1.006083991E1,-8.839983940E0,-1.727617979E0,3.786043644E0
1.010132907E1,-8.734101295E0,-1.686341763E0,3.740580082E0
1.014181824E1,-8.744271278E0,-1.665404558E0,3.735196114E0
1.018234501E1,-8.690732002E0,-1.736590981E0,3.720839262E0
1.022282084E1,-8.789136887E0,-1.754836321E0,3.790829182E0
1.026331730E1,-8.845368385E0,-1.737189293E0,3.772883177E0
1.030380673E1,-8.740083694E0,-1.679761529E0,3.757927895E0
1.034429298E1,-8.733503342E0,-1.654636860E0,3.750749588E0
1.038476980E1,-8.766405106E0,-1.697109461E0,3.761517286E0
1.042525329E1,-8.792725563E0,-1.738983870E0,3.768097401E0
1.046574236E1,-8.789136887E0,-1.728216171E0,3.764508247E0
1.050623142E1,-8.756834030E0,-1.701895118E0,3.748954773E0
1.054670840E1,-8.781958580E0,-1.692323804E0,3.759124279E0
1.058716777E1,-8.774779320E0,-1.724626899E0,3.776472330E0
1.062766412E1,-8.764610291E0,-1.715055585E0,3.786641836E0
1.066818975E1,-8.765806198E0,-1.716850281E0,3.760320902E0
1.070868220E1,-8.756235123E0,-1.690529227E0,3.773481369E0
1.074917308E1,-8.783752441E0,-1.700698733E0,3.765704632E0
1.078965569E1,-8.777172089E0,-1.723430514E0,3.762115479E0
1.083015225E1,-8.773583412E0,-1.715055585E0,3.751347780E0
1.087063381E1,-8.769993782E0,-1.700698733E0,3.758526087E0
1.091110605E1,-8.783154488E0,-1.691725612E0,3.754936934E0
1.095164584E1,-8.781958580E0,-1.696511269E0,3.756731510E0
1.099213532E1,-8.762815475E0,-1.697707653E0,3.769891977E0
1.103255803E1,-8.753244400E0,-1.710868239E0,3.776472330E0
1.107304647E1,-8.780163765E0,-1.709073544E0,3.780659676E0
1.111353595E1,-8.779565811E0,-1.715055585E0,3.761517286E0
1.115404329E1,-8.764610291E0,-1.697707653E0,3.773481369E0
1.119455777E1,-8.767003059E0,-1.706082582E0,3.769293785E0
1.123505704E1,-8.779565811E0,-1.694716692E0,3.769891977E0
1.127554324E1,-8.770592690E0,-1.710269928E0,3.754338741E0
1.131603412E1,-8.757431984E0,-1.710269928E0,3.783052683E0
1.135648876E1,-8.775976181E0,-1.717448473E0,3.769891977E0
1.139694725E1,-8.780163765E0,-1.695314884E0,3.777070522E0
1.143743548E1,-8.769993782E0,-1.707877159E0,3.762115479E0
1.147792340E1,-8.759824753E0,-1.710269928E0,3.776472330E0
1.151842001E1,-8.789734840E0,-1.713859200E0,3.741776466E0
1.155892350E1,-8.778368950E0,-1.698305845E0,3.741178274E0
1.159942402E1,-8.782556534E0,-1.684547186E0,3.735794306E0
1.163988959E1,-8.767601013E0,-1.686939955E0,3.757927895E0
1.168040329E1,-8.787342072E0,-1.705484390E0,3.771686792E0
1.172089866E1,-8.757431984E0,-1.714457393E0,3.774079561E0
1.176135767E1,-8.758627892E0,-1.708475351E0,3.785445452E0
1.180188230E1,-8.764610291E0,-1.709671736E0,3.769891977E0
1.184239470E1,-8.772386551E0,-1.692323804E0,3.760320902E0
1.188288423E1,-8.778368950E0,-1.708475351E0,3.774677753E0
1.192336928E1,-8.792725563E0,-1.709073544E0,3.757329702E0
1.196385001E1,-8.767601013E0,-1.716850281E0,3.749552965E0
1.200433907E1,-8.758029938E0,-1.700100541E0,3.767499208E0
1.204481548E1,-8.801698685E0,-1.655235052E0,3.785445452E0
1.208527918E1,-8.766405106E0,-1.680957913E0,3.769293785E0
1.212577428E1,-8.741878510E0,-1.752443433E0,3.786641836E0
1.216627543E1,-8.713164330E0,-1.770987868E0,3.829712629E0
1.220677907E1,-8.735298157E0,-1.734198213E0,3.812364578E0
1.224728366E1,-8.817252159E0,-1.710868239E0,3.718446493E0
1.228780798E1,-8.845966339E0,-1.649253011E0,3.696312666E0
1.232829704E1,-8.796913147E0,-1.624128342E0,3.695714474E0
1.236869543E1,-8.741280556E0,-1.616351724E0,3.750749588E0
1.240922032E1,-8.771190643E0,-1.658226132E0,3.812364578E0
1.244970933E1,-8.793922424E0,-1.702493310E0,3.840480328E0
1.249019808E1,-8.725727081E0,-1.716252089E0,3.800998688E0
1.253068699E1,-8.734700203E0,-1.703689694E0,3.789034605E0
1.257114147E1,-8.790931702E0,-1.694118381E0,3.756731510E0
1.261163355E1,-8.827422142E0,-1.665404558E0,3.763311863E0
1.265221845E1,-8.796913147E0,-1.661217093E0,3.729214191E0
1.269266032E1,-8.778368950E0,-1.667199135E0,3.739981890E0
1.273312230E1,-8.775378227E0,-1.696511269E0,3.759722471E0
1.277365084E1,-8.775976181E0,-1.705484390E0,3.778865099E0
1.281413736E1,-8.765208244E0,-1.718644857E0,3.792025566E0
1.285459163E1,-8.719146729E0,-1.725823283E0,3.785445452E0
1.289511782E1,-8.750253677E0,-1.712662816E0,3.809971809E0
1.293559814E1,-8.783752441E0,-1.710269928E0,3.763910055E0
1.297608288E1,-8.796315193E0,-1.686341763E0,3.750749588E0
1.301654017E1,-8.777172089E0,-1.664208174E0,3.761517286E0
1.305701553E1,-8.756834030E0,-1.689332843E0,3.763910055E0
1.309750574E1,-8.776574135E0,-1.704287887E0,3.775275946E0
1.313803329E1,-8.771788597E0,-1.709671736E0,3.766901016E0
1.317854168E1,-8.778966904E0,-1.693520188E0,3.762115479E0
1.321904079E1,-8.756235123E0,-1.686341763E0,3.766302824E0
1.325951673E1,-8.780761719E0,-1.674377680E0,3.778266907E0
1.329999522E1,-8.799904823E0,-1.677368641E0,3.754936934E0
1.334045376E1,-8.766405106E0,-1.706082582E0,3.760919094E0
1.338094475E1,-8.773583412E0,-1.708475351E0,3.748954773E0
1.342144230E1,-8.787342072E0,-1.706082582E0,3.750749588E0
1.346193111E1,-8.778966904E0,-1.709073544E0,3.767499208E0
1.350241678E1,-8.755637169E0,-1.719841242E0,3.760320902E0
1.354289991E1,-8.796913147E0,-1.722832322E0,3.745365620E0
1.358338329E1,-8.788538933E0,-1.702493310E0,3.726222992E0
1.362386340E1,-8.780761719E0,-1.687538147E0,3.736990690E0
1.366435626E1,-8.790332794E0,-1.678565025E0,3.736392498E0
1.370488522E1,-8.772985458E0,-1.685145378E0,3.743571043E0
1.374535402E1,-8.776574135E0,-1.705484390E0,3.748954773E0
1.378584350E1,-8.775378227E0,-1.728216171E0,3.760919094E0
1.382634657E1,-8.780163765E0,-1.716252089E0,3.754338741E0
1.386684694E1,-8.781958580E0,-1.721635938E0,3.761517286E0
1.390730767E1,-8.785547256E0,-1.697707653E0,3.743571043E0
1.394783475E1,-8.768797874E0,-1.676770449E0,3.741776466E0
1.398832355E1,-8.778966904E0,-1.700698733E0,3.739383698E0
1.402882423E1,-8.780761719E0,-1.713859200E0,3.754936934E0
1.406927949E1,-8.792127609E0,-1.718046665E0,3.760919094E0
1.410976855E1,-8.766405106E0,-1.694716692E0,3.765704632E0
1.415024194E1,-8.777172089E0,-1.697109461E0,3.762115479E0
1.419074720E1,-8.757431984E0,-1.705484390E0,3.762713671E0
1.423122834E1,-8.798110008E0,-1.701895118E0,3.745963812E0
1.427175100E1,-8.782556534E0,-1.703091502E0,3.728615999E0
1.431223887E1,-8.789734840E0,-1.688136339E0,3.733401537E0
1.435271991E1,-8.780761719E0,-1.686341763E0,3.738187075E0
1.439317913E1,-8.772386551E0,-1.700698733E0,3.760320902E0
1.443366803E1,-8.775378227E0,-1.711466432E0,3.772284985E0
1.447414918E1,-8.756235123E0,-1.729412556E0,3.780659676E0
1.451463418E1,-8.759226799E0,-1.717448473E0,3.757329702E0
1.455512303E1,-8.761020660E0,-1.684547186E0,3.744767427E0
1.459561194E1,-8.807681084E0,-1.682154298E0,3.741776466E0
1.463610084E1,-8.812466621E0,-1.692921996E0,3.718446493E0
1.467665605E1,-8.769395828E0,-1.697109461E0,3.752544165E0
1.471706959E1,-8.749654770E0,-1.727019787E0,3.820141315E0
1.475758647E1,-8.735298157E0,-1.754238129E0,3.806382656E0
1.479806834E1,-8.766405106E0,-1.721635938E0,3.792623997E0
1.483856959E1,-8.797511101E0,-1.688136339E0,3.744169235E0
1.487906715E1,-8.783752441E0,-1.660618901E0,3.745963812E0
1.491957334E1,-8.798110008E0,-1.651047587E0,3.732803345E0
1.496005209E1,-8.806484222E0,-1.643270969E0,3.738187075E0
1.500051564E1,-8.787940025E0,-1.660618901E0,3.716053486E0
1.504100439E1,-8.783752441E0,-1.684547186E0,3.762115479E0
1.508151022E1,-8.780761719E0,-1.689931035E0,3.788436413E0
1.512198798E1,-8.737690926E0,-1.702493310E0,3.787838221E0
1.516245387E1,-8.759226799E0,-1.706680775E0,3.786641836E0
1.520299116E1,-8.791529655E0,-1.734198213E0,3.735794306E0
1.524349527E1,-8.790332794E0,-1.713859200E0,3.734597921E0
1.528398600E1,-8.786145210E0,-1.718644857E0,3.757927895E0
1.532443668E1,-8.760422707E0,-1.720439434E0,3.754338741E0
1.536495980E1,-8.746664047E0,-1.747657895E0,3.785445452E0
1.540542814E1,-8.772985458E0,-1.741077542E0,3.786641836E0
1.544589199E1,-8.748458862E0,-1.707278967E0,3.800998688E0
1.548636892E1,-8.750253677E0,-1.658226132E0,3.817150354E0
1.552685772E1,-8.746066093E0,-1.684547186E0,3.774079561E0
1.556734657E1,-8.783154488E0,-1.735394597E0,3.722035646E0
1.560790428E1,-8.832207680E0,-1.740479350E0,3.689732552E0
1.564836584E1,-8.818449020E0,-1.699502230E0,3.706482172E0
1.568880694E1,-8.766405106E0,-1.678565025E0,3.744767427E0
1.572936939E1,-8.737092972E0,-1.686939955E0,3.787838221E0
1.576983886E1,-8.744869232E0,-1.702493310E0,3.816552162E0
1.581033439E1,-8.744271278E0,-1.729412556E0,3.803391695E0
1.585080329E1,-8.768199921E0,-1.723430514E0,3.780659676E0
1.589129100E1,-8.786744118E0,-1.702493310E0,3.725026608E0
1.593179907E1,-8.823832512E0,-1.697109461E0,3.715455294E0
1.597229808E1,-8.774779320E0,-1.692323804E0,3.720839262E0
1.601274991E1,-8.781359673E0,-1.694716692E0,3.762115479E0
1.605322058E1,-8.746066093E0,-1.701296926E0,3.790230989E0
1.609370944E1,-8.775976181E0,-1.701895118E0,3.787838221E0
1.613421621E1,-8.771788597E0,-1.707877159E0,3.765106440E0
1.617472090E1,-8.784351349E0,-1.677966833E0,3.762115479E0
1.621522725E1,-8.755039215E0,-1.688136339E0,3.765704632E0
1.625571715E1,-8.768797874E0,-1.707877159E0,3.766302824E0
1.629619058E1,-8.784351349E0,-1.715055585E0,3.747758389E0
1.633666569E1,-8.794520378E0,-1.689931035E0,3.732803345E0
1.637713126E1,-8.782556534E0,-1.697109461E0,3.756133318E0
1.641763126E1,-8.767601013E0,-1.690529227E0,3.762713671E0
1.645811975E1,-8.774779320E0,-1.709671736E0,3.774677753E0
1.649860850E1,-8.777172089E0,-1.709073544E0,3.756133318E0
1.653908548E1,-8.761619568E0,-1.714457393E0,3.759124279E0
1.657964772E1,-8.764610291E0,-1.692323804E0,3.773481369E0
1.662012777E1,-8.783752441E0,-1.684547186E0,3.760919094E0
