"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.120699228E0,1.343525201E-1,-3.497959077E-1,2.406095117E-1
7.161183655E0,1.472684592E-1,-3.729647100E-1,2.254299372E-1
7.201618603E0,1.018629074E-1,-2.720338702E-1,1.937392503E-1
7.242127248E0,-3.595161485E-3,-1.665758193E-1,2.185059190E-1
7.282613394E0,-2.197043039E-2,-1.165098622E-1,1.764292270E-1
7.323099540E0,-1.015966013E-1,8.934641629E-2,5.765573680E-2
7.363607665E0,-1.311568171E-1,1.431406885E-1,6.431344151E-2
7.404111832E0,-1.335535944E-1,8.402025700E-2,1.018629074E-1
7.444525530E0,-1.026618332E-1,6.271559745E-2,9.467258304E-2
7.485081050E0,-7.070484012E-2,6.111774594E-2,5.206326395E-2
7.525563290E0,-3.262276202E-2,9.147688746E-2,-3.555215150E-2
7.566050425E0,2.569874749E-2,9.147688746E-2,-3.794892505E-2
7.606536207E0,3.501953557E-2,7.922670245E-2,-2.197043039E-2
7.647024748E0,9.334104508E-2,3.022598661E-2,2.303566411E-2
7.687485165E0,1.512630880E-1,-3.075860441E-2,1.797580719E-2
7.727971623E0,1.359503716E-1,5.725627299E-3,-2.250304818E-2
7.768458134E0,9.280842543E-2,5.312849581E-2,-3.794892505E-2
7.808947300E0,6.857437640E-2,7.603100687E-2,-4.007939249E-2
7.849459800E0,5.419373140E-2,6.644391268E-2,-2.463351376E-2
7.889946259E0,1.185071748E-2,5.991935730E-3,2.143781446E-2
7.930413811E0,-2.010627277E-2,-6.404713541E-2,5.019910634E-2
7.970900269E0,-4.127778113E-3,-1.213034093E-1,9.200949967E-2
8.011354175E0,-1.691057347E-2,-1.596518010E-1,9.840089828E-2
8.051840686E0,3.608476743E-2,-1.942718774E-1,6.005251035E-2
8.092327144E0,3.928046674E-2,-1.932066381E-1,4.567186534E-2
8.132805321E0,-4.926702939E-3,-1.343525201E-1,3.981308267E-2
8.173347561E0,-4.753602296E-2,-7.390054315E-2,2.170412242E-2
8.213833134E0,-8.508548886E-2,-3.994623839E-4,3.049229458E-2
8.254318707E0,-1.458037645E-1,4.647079110E-2,3.861469682E-3
8.294804280E0,-1.957365684E-2,-7.603100687E-2,-8.921326138E-3
8.335289853E0,-4.127778113E-3,-1.716356725E-1,6.218297780E-2
8.375761259E0,-3.209014609E-2,-1.692388952E-1,1.308905035E-1
8.416228967E0,-7.150376588E-2,-1.415428370E-1,8.268871158E-2
8.456671571E0,-1.338198930E-1,-9.760197252E-2,9.493889660E-2
8.497235582E0,-1.758965999E-1,-1.133141592E-1,1.292926520E-1
8.537721780E0,-1.921414137E-1,-1.287600398E-1,1.633801162E-1
8.578209332E0,-2.118482143E-1,-1.559234858E-1,1.553908736E-1
8.618693603E0,-2.462019771E-1,-1.639127284E-1,1.599181145E-1
8.659183030E0,-3.045234978E-1,-1.316894293E-1,1.556571722E-1
8.699642196E0,-3.628450036E-1,-1.268958896E-1,1.772281379E-1
8.740132457E0,-3.665733039E-1,-1.612496525E-1,1.926740259E-1
8.780618707E0,-3.396761715E-1,-2.419410497E-1,2.121145278E-1
8.821092665E0,-2.746969759E-1,-2.680392563E-1,2.264951766E-1
8.861584384E0,-2.067883611E-1,-2.270277888E-1,2.113156021E-1
8.902015113E0,-2.065220475E-1,-1.884130985E-1,1.966686398E-1
8.942545009E0,-2.054568231E-1,-7.017222792E-2,1.450048387E-1
8.983065061E0,-1.529940963E-1,-5.818835273E-2,1.002650559E-1
9.023491311E0,-5.659050494E-2,-1.146457046E-1,8.987903595E-2
9.064041311E0,1.464695437E-3,-1.466026902E-1,9.360735118E-2
9.104460686E0,9.187635034E-3,-1.463363916E-1,1.005313694E-1
9.145017717E0,-3.182383627E-2,-1.423417628E-1,8.588441461E-2
9.185498759E0,-7.363422960E-2,-1.476679295E-1,9.014534205E-2
9.225977300E0,-1.013302878E-1,-1.175750941E-1,7.629731297E-2
9.266463655E0,-1.103847697E-1,-7.283531129E-2,5.978620425E-2
9.306950061E0,-9.387365729E-2,-3.262276202E-2,4.407401755E-2
9.347436415E0,-5.286218971E-2,5.991935730E-3,1.770949923E-2
9.387922821E0,-2.436720580E-2,5.312849581E-2,-7.589785382E-3
9.428357092E0,2.090519853E-2,6.857437640E-2,-3.528584540E-2
9.468895269E0,6.138405204E-2,6.165036187E-2,-4.620448127E-2
9.509381675E0,8.082455397E-2,4.034570232E-2,-5.685681105E-2
9.549868342E0,8.428656310E-2,2.223674022E-2,-6.138405204E-2
9.590342925E0,7.469946891E-2,2.063889056E-2,-5.339480564E-2
9.630809175E0,6.750914454E-2,1.557903271E-2,-4.753602296E-2
9.671299957E0,6.378082931E-2,1.797580719E-2,-4.460663348E-2
9.711786311E0,5.765573680E-2,2.995967865E-2,-4.434032366E-2
9.752229592E0,5.046541616E-2,4.434032366E-2,-4.434032366E-2
9.792769800E0,4.673709720E-2,4.647079110E-2,-4.087831825E-2
9.833271155E0,4.407401755E-2,4.061200842E-2,-3.768261895E-2
9.873759436E0,3.608476743E-2,3.022598661E-2,-3.235645220E-2
9.914212509E0,2.596505545E-2,2.250304818E-2,-2.596505545E-2
9.954691884E0,1.797580719E-2,1.504641678E-2,-1.930734888E-2
9.995179228E0,1.131810062E-2,1.238333434E-2,-1.478010789E-2
1.003571251E1,3.062544856E-3,1.158440951E-2,-1.078548469E-2
1.007620001E1,-2.263620263E-3,1.078548469E-2,-9.187635034E-3
1.011668657E1,3.994623839E-4,1.557903271E-2,-3.994623839E-4
1.015717360E1,2.836182900E-2,2.756290510E-2,4.380770773E-2
1.019765709E1,4.620448127E-2,3.075860441E-2,3.395430371E-2
1.023809162E1,4.593817517E-2,2.543243766E-2,1.238333434E-2
1.027862121E1,5.339480564E-2,5.126433820E-2,1.198387123E-3
1.031911735E1,6.564498693E-2,8.322133124E-2,6.524552125E-3
1.035960491E1,6.804175675E-2,9.174319357E-2,-7.057168987E-3
1.040007662E1,7.896039635E-2,1.340862066E-1,-1.664426550E-2
1.044054954E1,9.200949967E-2,2.399437428E-1,-2.303566411E-2
1.048103058E1,7.576470077E-2,3.310211599E-1,-2.436720580E-2
1.052151938E1,1.501978636E-1,4.085168540E-1,-5.818835273E-2
1.056203063E1,2.481992990E-1,4.516588151E-1,-1.002650559E-1
1.060251209E1,2.961347699E-1,3.994623721E-1,-4.061200842E-2
1.064298834E1,3.406082690E-1,3.294233084E-1,-5.153064802E-2
1.068348011E1,3.858806491E-1,2.276935577E-1,-7.416684926E-2
1.072393683E1,4.138430357E-1,1.210371032E-1,-6.298190355E-2
1.076441912E1,4.332835376E-1,1.482005417E-1,-6.351451576E-2
1.080490475E1,4.415390790E-1,1.836195439E-1,-4.886756465E-2
1.084540621E1,4.884093404E-1,1.484668553E-1,-3.595161485E-3
1.088591866E1,5.102466345E-1,1.042596847E-1,7.856093347E-3
1.092639725E1,4.450010955E-1,1.103847697E-1,-5.872096866E-2
1.096688975E1,3.062545061E-1,1.106510833E-1,-1.378145218E-1
1.100738392E1,1.667089611E-1,8.535179496E-2,-1.772281379E-1
1.104787256E1,1.565892547E-1,-7.057168987E-3,-2.065220475E-1
1.108836261E1,1.372819096E-1,-7.896039635E-2,-2.485987544E-1
1.112884850E1,1.370155960E-1,-1.221023351E-1,-2.693707943E-1
1.116933121E1,1.589860320E-1,-1.782933772E-1,-3.017272651E-1
1.120980725E1,1.619154215E-1,-1.516625583E-1,-2.645772398E-1
1.125028292E1,9.986559860E-3,-3.635107726E-2,-1.822880059E-1
1.129076673E1,-1.226349548E-1,-6.537867337E-2,-6.750914454E-2
1.133122996E1,-1.940055639E-1,-2.499302924E-1,3.994623839E-4
1.137177272E1,-2.893439233E-1,-3.756277859E-1,1.340862066E-1
1.141224709E1,-4.230306745E-1,-5.161054134E-1,2.555227578E-1
1.145271074E1,-4.501941204E-1,-4.921376705E-1,3.130453527E-1
1.149319475E1,-4.155740440E-1,-4.010602236E-1,3.087844253E-1
1.153370126E1,-4.230306745E-1,-3.284912407E-1,3.306216896E-1
1.157419855E1,-4.557865858E-1,-2.760285139E-1,3.130453527E-1
1.161465100E1,-5.067846179E-1,-3.117138147E-1,3.295564651E-1
1.165512058E1,-5.334154367E-1,-2.640446424E-1,3.414071798E-1
1.169567084E1,-5.232957006E-1,-1.841521561E-1,3.300890923E-1
1.173613011E1,-4.673709869E-1,-1.580539495E-1,3.183715343E-1
1.177662569E1,-3.950682878E-1,-1.721682847E-1,2.898765504E-1
1.181711501E1,-3.226324618E-1,-2.115819156E-1,2.547238469E-1
1.185759740E1,-2.275604010E-1,-2.075872868E-1,1.761629134E-1
1.189804938E1,-1.343525201E-1,-2.254299372E-1,1.322220564E-1
1.193850642E1,-8.109086752E-2,-2.286256403E-1,8.268871158E-2
1.197906116E1,-5.179695413E-2,-1.892120093E-1,4.513924941E-2
1.201951079E1,-1.584534161E-2,-1.516625583E-1,4.407401755E-2
1.206000720E1,4.007939249E-2,-1.266295761E-1,3.954677656E-2
1.210050418E1,8.774857223E-2,-9.094426781E-2,1.717688330E-2
1.214096162E1,1.146457046E-1,-2.037258074E-2,1.850842312E-2
1.218145376E1,1.378145218E-1,3.235645220E-2,5.392742157E-2
1.222195678E1,9.520520270E-2,1.018629074E-1,7.603100687E-2
1.226244011E1,1.002650559E-1,1.649779677E-1,4.487293959E-2
1.230293574E1,1.167761683E-1,2.354165018E-1,4.940018058E-2
1.234342808E1,9.121058136E-2,2.703028917E-1,1.398118306E-2
1.238385522E1,1.061238423E-1,2.386122048E-1,-2.756290510E-2
1.242434147E1,1.399449855E-1,2.067883611E-1,-6.085143611E-2
1.246483006E1,1.866820902E-1,1.527277827E-1,-1.303578913E-1
1.250531626E1,2.346175760E-1,1.127815470E-1,-1.876141727E-1
1.254585490E1,2.609820962E-1,1.050586104E-1,-2.129134536E-1
1.258631803E1,2.724333405E-1,1.125152409E-1,-2.174406946E-1
1.262683798E1,2.737648785E-1,1.173087880E-1,-2.248973250E-1
1.266725829E1,2.750964165E-1,1.013302878E-1,-2.411421239E-1
1.270784954E1,2.484655976E-1,5.099803209E-2,-2.643109560E-1
1.274828923E1,2.045247406E-1,1.997311832E-3,-2.998631001E-1
1.278874918E1,1.728340536E-1,1.957365684E-2,-2.948032320E-1
1.282926688E1,1.600512564E-1,9.786828607E-2,-2.267614752E-1
1.286975756E1,1.707035899E-1,1.426080763E-1,-1.545919478E-1
1.291023438E1,1.882799417E-1,1.375482082E-1,-1.138467789E-1
1.295065678E1,1.818885356E-1,1.031944528E-1,-1.191729456E-1
1.299117829E1,1.478010863E-1,9.866721183E-2,-1.551245600E-1
1.303165558E1,1.159772426E-1,9.760197252E-2,-1.657768935E-1
1.307214397E1,8.854749799E-2,9.254211932E-2,-1.434070021E-1
1.311265303E1,7.576470077E-2,7.230269164E-2,-9.493889660E-2
1.315315022E1,7.310161740E-2,4.247616604E-2,-4.726971686E-2
1.319364813E1,4.913387448E-2,-3.062544856E-3,-2.037258074E-2
1.323413438E1,2.596505545E-2,-7.589785382E-3,-6.524552125E-3
1.327459782E1,-1.731003635E-3,-2.330197208E-2,1.331541280E-4
1.331506147E1,-1.584534161E-2,-3.075860441E-2,1.291595027E-2
1.335556032E1,-3.129122034E-2,-3.075860441E-2,3.022598661E-2
1.339606892E1,-3.608476743E-2,-3.475322574E-2,2.969337068E-2
1.343656449E1,-3.395430371E-2,-4.300878197E-2,1.850842312E-2
1.347700569E1,-4.061200842E-2,-4.327509180E-2,7.856093347E-3
1.351753298E1,-5.499265343E-2,-3.182383627E-2,9.986559860E-3
1.355802657E1,-6.271559745E-2,-2.170412242E-2,2.143781446E-2
1.359851058E1,-6.191666797E-2,-3.395430371E-2,3.661738336E-2
1.363897272E1,-6.111774594E-2,-4.780233279E-2,4.780233279E-2
1.367951574E1,-6.884068251E-2,-5.446003750E-2,5.685681105E-2
1.371997980E1,-8.162347972E-2,-5.659050494E-2,6.564498693E-2
1.376041386E1,-8.428656310E-2,-6.324820966E-2,7.203638554E-2
1.380089100E1,-8.908011019E-2,-7.390054315E-2,7.656362653E-2
1.384138293E1,-9.786828607E-2,-8.242240548E-2,8.402025700E-2
1.388186511E1,-1.127815470E-1,-8.215609938E-2,8.774857223E-2
1.392235475E1,-1.263632625E-1,-7.523208112E-2,9.360735118E-2
1.396284360E1,-1.351514459E-1,-8.242240548E-2,1.010639817E-1
1.400335954E1,-1.431406885E-1,-8.481918275E-2,1.018629074E-1
1.404385438E1,-1.556571722E-1,-7.842778414E-2,1.002650559E-1
1.408432808E1,-1.601844132E-1,-8.641702682E-2,1.146457046E-1
1.412478933E1,-1.521951705E-1,-9.041165560E-2,1.181077138E-1
1.416526402E1,-1.370155960E-1,-9.680305421E-2,1.186403260E-1
1.420573725E1,-1.271621883E-1,-8.748225868E-2,1.045259908E-1
1.424626631E1,-1.231675670E-1,-7.177007198E-2,8.535179496E-2
1.428677746E1,-1.191729456E-1,-6.031882018E-2,6.005251035E-2
1.432726584E1,-1.119826213E-1,-5.206326395E-2,4.860125855E-2
1.436775334E1,-9.946613014E-2,-4.300878197E-2,5.951989442E-2
1.440824032E1,-8.295502514E-2,-4.780233279E-2,6.484606117E-2
1.444872647E1,-6.484606117E-2,-5.765573680E-2,6.830807030E-2
1.448919491E1,-3.954677656E-2,-7.523208112E-2,6.724283099E-2
1.452967548E1,-2.809552103E-2,-6.564498693E-2,5.579157919E-2
1.457018334E1,-2.410089783E-2,-4.620448127E-2,3.768261895E-2
1.461064813E1,-2.143781446E-2,-2.569874749E-2,1.877473295E-2
1.465111501E1,-1.744319126E-2,-1.238333434E-2,2.263620263E-3
1.469159095E1,-1.424749196E-2,1.331541280E-4,-8.388710208E-3
1.473210933E1,-6.790860556E-3,1.051917579E-2,-2.143781446E-2
1.477256735E1,5.991935730E-3,4.127778113E-3,-2.170412242E-2
1.481311787E1,1.211702544E-2,-7.057168987E-3,-1.637795754E-2
1.485360381E1,8.655018173E-3,-1.051917579E-2,-3.994623839E-4
1.489408980E1,-4.394086078E-3,-6.258244161E-3,1.131810062E-2
1.493451267E1,-1.025286783E-2,-5.193010904E-3,1.451379992E-2
1.497505480E1,-8.655018173E-3,-1.025286783E-2,1.291595027E-2
1.501554043E1,-5.193010904E-3,-1.025286783E-2,6.790860556E-3
1.505602350E1,1.331541280E-4,-1.078548469E-2,2.529928461E-3
1.509651126E1,7.856093347E-3,-8.655018173E-3,-3.861469682E-3
1.513699621E1,1.025286783E-2,-2.796236658E-3,-2.263620263E-3
1.517747944E1,1.025286783E-2,1.611164957E-2,4.127778113E-3
1.521796027E1,1.797580719E-2,3.155753016E-2,8.388710208E-3
1.525844673E1,3.315537795E-2,3.661738336E-2,1.731003635E-3
1.529893319E1,4.194355011E-2,4.540555924E-2,-1.291595027E-2
1.533941970E1,3.581846133E-2,4.833494872E-2,-3.155753016E-2
1.537990616E1,1.344856713E-2,6.165036187E-2,-3.448691964E-2
1.542035329E1,1.291595027E-2,7.656362653E-2,-1.797580719E-2
1.546086011E1,4.007939249E-2,8.348763734E-2,2.489982173E-2
1.550134657E1,5.472634733E-2,6.910699606E-2,4.194355011E-2
