Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
-0.0006293750048,-4.490960999,3.185974731,7.444169769,2024-06-04 16:48:42.999371
0.039113625,-2.697989502,4.008963318,9.192983093,2024-06-04 16:48:43.039114
0.078855625,-2.365081787,4.1140448,7.636070709,2024-06-04 16:48:43.078856
0.118598625,-2.916085968,3.239563293,8.1683638,2024-06-04 16:48:43.118599
0.1583403333,-2.071392517,4.037553864,8.216114502,2024-06-04 16:48:43.158340
0.1980833333,-1.763931885,3.275189209,10.09380981,2024-06-04 16:48:43.198083
0.2378253333,-2.225272522,3.304228821,8.953032074,2024-06-04 16:48:43.237825
0.2775683333,-1.46964386,3.666026459,8.99090332,2024-06-04 16:48:43.277568
0.3173103333,-0.6366261292,3.645519104,8.769064636,2024-06-04 16:48:43.317310
0.3570533333,-0.9527687073,2.797831879,8.981921997,2024-06-04 16:48:43.357053
0.3967963333,0.255668335,4.36791687,10.03303619,2024-06-04 16:48:43.396796
0.4365383333,1.32220047,4.422253876,9.067094879,2024-06-04 16:48:43.436538
0.4762813333,1.503473511,4.038901062,9.841284943,2024-06-04 16:48:43.476281
0.5160233333,-0.5146298218,6.312822418,12.5783432,2024-06-04 16:48:43.516023
0.5557663333,-0.2447410583,3.409759369,8.079897766,2024-06-04 16:48:43.555766
0.5955083333,0.217048645,2.684966583,16.67038376,2024-06-04 16:48:43.595508
0.6352513333,-3.836521912,1.450483704,9.701625366,2024-06-04 16:48:43.635251
0.6749933333,-8.471333771,-2.351609802,11.99335968,2024-06-04 16:48:43.674993
0.7147363333,-8.608897705,-2.596350861,-10.35651352,2024-06-04 16:48:43.714736
0.7544793333,-1.475032654,0.6590794373,11.10046646,2024-06-04 16:48:43.754479
0.7942213333,2.365231476,5.666915588,10.96903976,2024-06-04 16:48:43.794221
0.8339643333,-2.227517853,8.443641357,5.663472748,2024-06-04 16:48:43.833964
0.8737063333,-1.368005219,1.218915253,5.428910522,2024-06-04 16:48:43.873706
0.9134493333,-14.65317856,-5.203778687,7.686066742,2024-06-04 16:48:43.913449
0.9531913333,-17.3573053,-6.550378418,5.732329559,2024-06-04 16:48:43.953191
0.9929343333,-13.8602774,-5.777685242,2.832110596,2024-06-04 16:48:43.992934
1.032676333,-8.764873352,-2.472707977,-0.6322851562,2024-06-04 16:48:44.032676
1.072419333,-8.827892303,-0.6415658569,1.495540009,2024-06-04 16:48:44.072419
1.112161333,-7.851772156,2.127076721,4.461622009,2024-06-04 16:48:44.112161
1.151903708,-8.62820755,3.12759613,8.616980896,2024-06-04 16:48:44.151904
1.191645708,-10.87653214,4.575535126,12.66022293,2024-06-04 16:48:44.191646
1.231388708,-12.27806763,1.919458466,6.992109833,2024-06-04 16:48:44.231389
1.271130708,-8.721912689,3.302133179,9.132059784,2024-06-04 16:48:44.271131
1.310873708,-9.799072723,0.6051914978,3.416495361,2024-06-04 16:48:44.310874
1.350615708,-10.31998947,0.2424957275,3.970942383,2024-06-04 16:48:44.350616
1.390358708,-11.40238861,-0.5510041809,5.662724304,2024-06-04 16:48:44.390359
1.430100708,-8.707093506,-2.63272522,0.9193881226,2024-06-04 16:48:44.430101
1.469843708,-1.515747986,-6.650669861,1.720522156,2024-06-04 16:48:44.469844
1.509585708,1.614542542,-6.536008301,4.014052734,2024-06-04 16:48:44.509586
1.549328708,1.562301178,-11.13743958,-0.9584568787,2024-06-04 16:48:44.549329
1.589070708,-2.927612,-12.77922546,5.412145386,2024-06-04 16:48:44.589071
1.628813708,-10.33271301,-10.69945038,6.979086914,2024-06-04 16:48:44.628814
1.668555708,-16.50812119,-15.0348848,7.242688751,2024-06-04 16:48:44.668556
1.708298708,-10.44976959,-12.85496796,17.18037323,2024-06-04 16:48:44.708299
1.748040708,-7.812553711,-10.03737717,17.42676086,2024-06-04 16:48:44.748041
1.787783708,-6.8531987,-5.555247803,14.19273605,2024-06-04 16:48:44.787784
1.827525708,-13.75295059,-10.92548035,-0.05298980713,2024-06-04 16:48:44.827526
1.867268708,-6.590794373,4.117188263,-0.3170407104,2024-06-04 16:48:44.867269
1.907010708,-0.5499563599,6.781198425,-0.6508465576,2024-06-04 16:48:44.907011
1.946753708,-7.323670349,-7.094796295,-1.803749084,2024-06-04 16:48:44.946754
1.986495708,-5.262756042,-16.16892654,-4.891977081,2024-06-04 16:48:44.986496
2.026238708,-4.297563171,-7.221432953,8.785380707,2024-06-04 16:48:45.026239
2.065980708,-1.754651184,-1.201401672,4.516108704,2024-06-04 16:48:45.065981
2.105723708,-21.79961746,-18.1747554,-10.5505101,2024-06-04 16:48:45.105724
2.145466083,-4.985083466,-7.040309601,11.56060959,2024-06-04 16:48:45.145466
2.185209083,1.447040863,-7.321874084,10.45830185,2024-06-04 16:48:45.185209
2.224951083,-3.293451233,-6.083349609,2.24428299,2024-06-04 16:48:45.224951
2.264694083,11.20270386,8.407266998,-0.3347039795,2024-06-04 16:48:45.264694
2.304436083,0.0592767334,-6.243516541,-15.29998352,2024-06-04 16:48:45.304436
2.344179083,-7.319329376,-13.07725571,-24.04973831,2024-06-04 16:48:45.344179
2.383921083,-14.95420258,-19.96563126,-5.743406525,2024-06-04 16:48:45.383921
2.423664083,-17.35356308,-18.72501114,5.525609436,2024-06-04 16:48:45.423664
2.463406083,-11.75251053,-15.93840591,9.402247925,2024-06-04 16:48:45.463406
2.503149083,16.47024994,-11.03430405,21.17122421,2024-06-04 16:48:45.503149
2.547859083,-5.464686127,-17.24414062,0.8644523621,2024-06-04 16:48:45.547859
2.587602083,-5.775888977,-9.593699799,-2.374961243,2024-06-04 16:48:45.587602
2.627344083,-4.321513367,-9.260343018,-0.1416055298,2024-06-04 16:48:45.627344
2.667087083,-7.751331024,-5.521118774,1.149309998,2024-06-04 16:48:45.667087
2.706829083,2.012864227,-2.176623688,-5.844745789,2024-06-04 16:48:45.706829
2.746571083,-3.046614532,-11.32050888,5.479056244,2024-06-04 16:48:45.746571
2.786314083,-8.38361618,-8.654552765,0.3884422302,2024-06-04 16:48:45.786314
2.826056083,-20.19675064,-14.80541199,5.75687851,2024-06-04 16:48:45.826056
2.865799083,6.068680115,-5.878725128,1.061592407,2024-06-04 16:48:45.865799
2.905541083,-3.281326447,-3.992497559,1.964365082,2024-06-04 16:48:45.905541
2.945284083,-8.760831757,-7.495513,2.204765167,2024-06-04 16:48:45.945284
2.985026083,-10.5041066,-7.252568207,-1.560953979,2024-06-04 16:48:45.985026
3.024769083,-3.614533539,-5.062173157,4.826712799,2024-06-04 16:48:46.024769
3.064511083,-3.682641907,-7.484286346,2.772833862,2024-06-04 16:48:46.064511
3.104254083,-8.049211578,-3.260370026,-4.42524765,2024-06-04 16:48:46.104254
3.143995958,-1.178199921,-2.796634369,3.27384201,2024-06-04 16:48:46.143996
3.183738958,-8.029452667,-9.958491211,7.346872101,2024-06-04 16:48:46.183739
3.223480958,-9.869127045,-9.520651703,-5.417833557,2024-06-04 16:48:46.223481
3.263223958,-1.285377045,-5.744154968,1.742975464,2024-06-04 16:48:46.263224
3.302965958,1.750160522,-3.93381958,-2.275567932,2024-06-04 16:48:46.302966
3.342708958,-5.949677582,-12.6699527,-10.53808594,2024-06-04 16:48:46.342709
