Time (s),X (µT),Y (µT),Z (µT),Datetime
0.016757625,12.49670601,-12.71393585,-42.75639343,2024-06-04 16:48:43.016758
0.056500625,11.34029961,-12.44703293,-43.07485962,2024-06-04 16:48:43.056501
0.096243625,10.30936241,-11.98370361,-43.16529846,2024-06-04 16:48:43.096244
0.135985625,8.645887375,-12.04817581,-43.65814209,2024-06-04 16:48:43.135986
0.1757283333,6.853528976,-11.69603729,-43.65197754,2024-06-04 16:48:43.175728
0.2154703333,5.934850693,-11.32720947,-44.06944275,2024-06-04 16:48:43.215470
0.2552133333,4.968324661,-11.23591614,-44.17207336,2024-06-04 16:48:43.255213
0.2949553333,3.91812706,-11.20023727,-44.28489685,2024-06-04 16:48:43.294955
0.3346983333,2.217271805,-10.6268425,-44.61366272,2024-06-04 16:48:43.334698
0.3744403333,0.6392765045,-10.48666763,-44.51097107,2024-06-04 16:48:43.374440
0.4141833333,-0.5804977417,-10.26645279,-44.69538879,2024-06-04 16:48:43.414183
0.4539263333,-0.4519996643,-9.710723877,-44.50944519,2024-06-04 16:48:43.453926
0.4936683333,4.388654709,-6.641782761,-44.90631104,2024-06-04 16:48:43.493668
0.5334113333,11.29374504,-2.402023315,-43.94233704,2024-06-04 16:48:43.533411
0.5731533333,17.24622917,-1.068191528,-41.71435547,2024-06-04 16:48:43.573153
0.6128963333,19.69822121,-1.676807404,-40.02024841,2024-06-04 16:48:43.612896
0.6526383333,22.83673286,-3.28248024,-37.15791321,2024-06-04 16:48:43.652638
0.6923813333,27.28834724,-4.975687027,-33.35871887,2024-06-04 16:48:43.692381
0.7321233333,27.14605141,-8.008682251,-32.22198486,2024-06-04 16:48:43.732123
0.7718663333,23.34315681,-11.58360672,-33.66007996,2024-06-04 16:48:43.771866
0.8116083333,21.45779991,-13.74087906,-33.46842957,2024-06-04 16:48:43.811608
0.8513513333,21.60877037,-15.49339676,-32.06213379,2024-06-04 16:48:43.851351
0.8910943333,20.03038597,-16.2494812,-31.94128418,2024-06-04 16:48:43.891094
0.9308363333,21.3243084,-14.90341187,-31.4919281,2024-06-04 16:48:43.930836
0.9705793333,22.71982765,-14.28682327,-30.53997803,2024-06-04 16:48:43.970579
1.010321333,23.49886131,-14.87660599,-30.04150391,2024-06-04 16:48:44.010321
1.050064333,25.33600426,-14.10931778,-28.73976135,2024-06-04 16:48:44.050064
1.089806333,27.35705376,-12.69290543,-27.90745544,2024-06-04 16:48:44.089806
1.129549333,29.22520638,-10.28155136,-27.28166199,2024-06-04 16:48:44.129549
1.169290708,31.88197136,-6.428951263,-25.78726196,2024-06-04 16:48:44.169291
1.209033708,34.25035095,-2.364818573,-23.28605652,2024-06-04 16:48:44.209034
1.248775708,36.3250351,0.5625572205,-20.62915039,2024-06-04 16:48:44.248776
1.288518708,37.68747711,3.51474762,-17.71166992,2024-06-04 16:48:44.288519
1.328260708,38.90381622,5.949696541,-14.0602417,2024-06-04 16:48:44.328261
1.368003708,39.78990173,7.017706871,-11.13970947,2024-06-04 16:48:44.368004
1.407745708,39.57193756,6.133343697,-10.59546661,2024-06-04 16:48:44.407746
1.447488708,38.96873474,2.967395782,-13.5105896,2024-06-04 16:48:44.447489
1.487230708,36.60523987,0.8310260773,-19.85327148,2024-06-04 16:48:44.487231
1.526973708,32.2750473,3.36671257,-26.0690155,2024-06-04 16:48:44.526974
1.566715708,25.90585136,9.965713501,-30.87051392,2024-06-04 16:48:44.566716
1.606458708,21.94099236,19.03036118,-28.53971863,2024-06-04 16:48:44.606459
1.646200708,25.11633492,26.8084507,-17.96740723,2024-06-04 16:48:44.646201
1.685943708,32.74655151,25.72294807,-11.55615234,2024-06-04 16:48:44.685944
1.725685708,40.63853455,27.16932678,-13.37265015,2024-06-04 16:48:44.725686
1.765428708,41.17516327,29.30423546,-1.562942505,2024-06-04 16:48:44.765429
1.805170708,41.36877441,26.05339432,1.638092041,2024-06-04 16:48:44.805171
1.844913708,40.90648651,20.24979782,4.834526062,2024-06-04 16:48:44.844914
1.884655708,40.12266541,14.57511997,5.697181702,2024-06-04 16:48:44.884656
1.924398708,38.28730011,13.27269745,2.133239746,2024-06-04 16:48:44.924399
1.964140708,36.1657486,11.330616,-3.263824463,2024-06-04 16:48:44.964141
2.003883708,34.81303406,9.749550819,-8.65070343,2024-06-04 16:48:45.003884
2.043625708,35.45868683,8.643091202,-13.0743866,2024-06-04 16:48:45.043626
2.083368708,39.86492157,6.259165764,-17.78253174,2024-06-04 16:48:45.083369
2.123110708,43.96253967,10.24596691,-21.06152344,2024-06-04 16:48:45.123111
2.162854083,42.86252594,8.627346039,-19.15193176,2024-06-04 16:48:45.162854
2.202596083,45.03620911,4.077829361,-9.964187622,2024-06-04 16:48:45.202596
2.242339083,48.18365479,0.4042282104,4.218078613,2024-06-04 16:48:45.242339
2.282081083,49.82161713,24.22525406,8.113983154,2024-06-04 16:48:45.282081
2.321824083,31.25060463,39.23269272,-11.3724823,2024-06-04 16:48:45.321824
2.361566083,13.65796089,39.15097809,-18.69067383,2024-06-04 16:48:45.361566
2.401309083,5.628030777,38.73849106,-16.7946167,2024-06-04 16:48:45.401309
2.441051083,1.050657272,38.89060974,-12.550354,2024-06-04 16:48:45.441051
2.480794083,1.019166946,39.71203613,-8.154388428,2024-06-04 16:48:45.480794
2.520536083,0.07279396057,39.34239197,-9.739326477,2024-06-04 16:48:45.520536
2.560279083,0.3495693207,39.98021698,-8.171508789,2024-06-04 16:48:45.560279
2.600021083,-0.8766803741,40.07428741,-4.424102783,2024-06-04 16:48:45.600021
2.639764083,-6.493480682,37.98596954,-5.847640991,2024-06-04 16:48:45.639764
2.679506083,-24.09659004,30.89408112,-13.47608948,2024-06-04 16:48:45.679506
2.719249083,-68.001091,11.80316162,-12.24900818,2024-06-04 16:48:45.719249
2.758991083,-70.83493042,3.501573563,4.667549133,2024-06-04 16:48:45.758991
2.798734083,-65.36987305,10.01146317,12.34799194,2024-06-04 16:48:45.798734
2.838476083,-124.4070129,1.466802597,52.01507568,2024-06-04 16:48:45.838476
2.878219083,-136.9339905,-8.718097687,98.67546082,2024-06-04 16:48:45.878219
2.917961083,-112.6760178,1.374824524,77.16695404,2024-06-04 16:48:45.917961
2.957704083,-132.9850922,-0.6608028412,73.48995972,2024-06-04 16:48:45.957704
2.997446083,-148.1506958,-7.599758148,101.3205414,2024-06-04 16:48:45.997446
3.037188083,-148.8879547,-9.848657608,125.617012,2024-06-04 16:48:46.037188
3.076931083,-152.6653595,-7.556379318,112.6231613,2024-06-04 16:48:46.076931
3.116673083,-119.2157822,-1.618545532,74.01657867,2024-06-04 16:48:46.116673
3.156415958,-73.25199127,-1.367898941,42.26887512,2024-06-04 16:48:46.156416
3.196157958,-47.82689667,4.202941895,13.70443726,2024-06-04 16:48:46.196158
3.235900958,-39.8250351,2.764842987,-2.108642578,2024-06-04 16:48:46.235901
3.275642958,-36.29762268,-0.1077156067,-7.618377686,2024-06-04 16:48:46.275643
3.315385958,-24.93606377,5.878684998,-14.82974243,2024-06-04 16:48:46.315386
3.355127958,-13.56622505,16.93410492,-9.049293518,2024-06-04 16:48:46.355128
3.394870958,-10.93262672,21.26228142,-4.482063293,2024-06-04 16:48:46.394871
3.434612958,-9.036815643,21.91926765,-5.520202637,2024-06-04 16:48:46.434613
3.474355958,-6.397340775,24.2982254,-6.52709198,2024-06-04 16:48:46.474356
3.514097958,-4.286718369,26.76025391,-7.163108826,2024-06-04 16:48:46.514098
3.553840958,-2.66151619,30.22937584,-7.167755127,2024-06-04 16:48:46.553841
3.593582958,-2.181264877,33.27985382,-4.963371277,2024-06-04 16:48:46.593583
3.633325958,0.1004905701,34.22858047,-5.411705017,2024-06-04 16:48:46.633326
3.673067958,0.6284656525,32.87524796,-4.003135681,2024-06-04 16:48:46.673068
3.712810958,-3.765901566,34.90120316,-3.32724762,2024-06-04 16:48:46.712811
