Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
0.008347988129,51.92323515,4.469752151,3.063984275,,,56.0,19.04888725,2024-06-04 16:48:43.008348
0.04032897949,51.92327033,4.469713059,3.063976645,,,147.2526609,19.04888725,2024-06-04 16:48:43.040329
1.604719281,51.92297941,4.469409641,14.52651596,0.0,204.2578125,18.0020615,12.0,2024-06-04 16:48:44.604719
2.56171453,51.92297886,4.469410144,14.76900864,0.0,204.2578125,18.80996396,12.0,2024-06-04 16:48:45.561715
3.00870049,51.92318107,4.469824294,-0.1335792542,0.0,204.2578125,27.47836721,4.0,2024-06-04 16:48:46.008700
4.008695364,51.92321804,4.469861006,-0.3773536682,0.0,161.3671875,9.533295186,3.0,2024-06-04 16:48:47.008695
5.008682132,51.92316745,4.469785569,-0.2013893127,0.0,223.2421875,12.76498496,4.0,2024-06-04 16:48:48.008682
6.008669376,51.92317185,4.469772493,-0.193271637,0.8199999928,322.03125,8.529261689,4.0,2024-06-04 16:48:49.008669
7.018757582,51.92319252,4.469782971,0.08517074585,1.529999971,323.7890625,5.288462345,3.0,2024-06-04 16:48:50.018758
8.018740416,51.9232076,4.469764112,0.3807640076,1.529999971,331.5234375,5.328367906,3.0,2024-06-04 16:48:51.018740
9.018705249,51.92323744,4.469738547,0.6767234802,2.079999924,330.46875,4.583795908,3.0,2024-06-04 16:48:52.018705
10.0186919,51.92325031,4.469718011,1.359828949,2.720000029,322.3828125,4.279092061,3.0,2024-06-04 16:48:53.018692
11.01868212,51.92328736,4.469694123,1.210475922,5.0,335.390625,4.023569565,3.0,2024-06-04 16:48:54.018682
12.0186491,51.92331648,4.469645424,1.622524261,4.599999905,319.5703125,4.361485366,3.0,2024-06-04 16:48:55.018649
13.01863801,51.92334167,4.469616842,1.726284027,4.599999905,331.171875,4.5727036,3.0,2024-06-04 16:48:56.018638
14.01862943,51.9233889,4.469574848,0.8769798279,4.599999905,328.7109375,4.704359096,3.0,2024-06-04 16:48:57.018629
15.0186013,51.92342423,4.469540122,0.8769815518,4.599999905,328.7109102,4.850452959,3.208994098,2024-06-04 16:48:58.018601
16.01859546,51.92347232,4.469517386,1.32266075,5.230000019,336.0937257,4.742422563,3.366595501,2024-06-04 16:48:59.018595
17.01859665,51.9235059,4.469483876,1.350797958,5.230000019,331.1718461,4.788357845,3.300934138,2024-06-04 16:49:00.018597
18.01857507,51.92354341,4.469411745,1.592863386,5.230000019,326.2499668,4.705537876,3.417959967,2024-06-04 16:49:01.018575
19.01857066,51.92359453,4.469392417,0.9309981847,5.269999981,335.7421627,4.756793785,3.346259094,2024-06-04 16:49:02.018571
20.0185647,51.92364382,4.469328162,0.5987227932,5.269999981,326.6015293,4.550981712,4.000520723,2024-06-04 16:49:03.018565
