Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.127108285,-0.9424648881,-2.250171661,-0.3704347908,2024-06-11 14:01:25.127108
0.167424743,-1.420088768,-3.251224279,-0.134485662,2024-06-11 14:01:25.167425
0.207921514,-1.767354727,-2.0666852,1.038335919,2024-06-11 14:01:25.207922
0.24843266,-1.616624236,-0.7559159994,2.402366877,2024-06-11 14:01:25.248433
0.288874171,-1.995714068,-1.331008673,0.8133054376,2024-06-11 14:01:25.288874
0.329368858,-0.3093170524,1.710631132,2.375735998,2024-06-11 14:01:25.329369
0.369489171,2.019814968,0.7174344659,2.59663868,2024-06-11 14:01:25.369489
0.410357087,2.493976831,1.564427853,1.200783968,2024-06-11 14:01:25.410357
0.450836254,1.783466339,0.4232969582,1.469888449,2024-06-11 14:01:25.450836
0.491287608,2.794905186,-0.3395430148,1.044461012,2024-06-11 14:01:25.491288
0.531835473,0.6640396118,-1.250450373,0.7770875096,2024-06-11 14:01:25.531835
0.572278337,-0.6798849702,0.6426018476,1.305176735,2024-06-11 14:01:25.572278
0.612755889,-2.158428431,1.005313635,2.15310216,2024-06-11 14:01:25.612756
0.653111671,-1.584667325,-1.735797167,1.604107738,2024-06-11 14:01:25.653112
0.693541046,-2.833919287,-0.6786866188,1.780137539,2024-06-11 14:01:25.693541
0.73399365,-5.585016727,1.044194698,1.828339338,2024-06-11 14:01:25.733994
0.774484691,-4.839753151,1.0316782,1.760963321,2024-06-11 14:01:25.774485
0.814957087,-4.485163689,3.879179239,1.641124606,2024-06-11 14:01:25.814957
0.854977712,-3.850151539,3.912201405,1.481606007,2024-06-11 14:01:25.854978
0.895960993,-2.234326363,3.029256344,2.248706818,2024-06-11 14:01:25.895961
0.936438754,-0.7432663441,3.417001247,1.923278213,2024-06-11 14:01:25.936439
0.976908546,0.1848179251,2.603828907,2.028470039,2024-06-11 14:01:25.976909
1.017402712,0.6244928837,2.139520645,0.9493889213,2024-06-11 14:01:26.017403
1.057873025,0.3198362291,1.912892222,0.5159722567,2024-06-11 14:01:26.057873
1.098304952,-0.1170424819,0.9264864326,0.8034520149,2024-06-11 14:01:26.098305
1.13881766,-0.261115253,0.8372731805,0.8830781579,2024-06-11 14:01:26.138818
1.179306931,-0.4507267177,0.672162056,0.5284887552,2024-06-11 14:01:26.179307
1.219775004,-0.2651098669,0.5840139985,0.06631075591,2024-06-11 14:01:26.219775
1.260293546,0.4031907022,0.6183677912,0.01438064594,2024-06-11 14:01:26.260294
1.300820889,0.5603125691,0.682015419,-0.1102516204,2024-06-11 14:01:26.300821
1.341255421,0.418902874,-0.2127802968,-0.1826874614,2024-06-11 14:01:26.341255
1.381722868,0.3142437339,-0.6701647043,-1.166163802,2024-06-11 14:01:26.381723
1.422272868,-0.7360759974,-0.05712312087,-1.70490551,2024-06-11 14:01:26.422273
1.462570473,-1.599314213,-0.4902735054,-0.8935973644,2024-06-11 14:01:26.462570
1.503207868,-0.5734948516,-1.394389987,-1.377612591,2024-06-11 14:01:26.503208
1.543692921,-0.3213009238,0.8178326488,-2.344844103,2024-06-11 14:01:26.543693
1.584050108,-0.5436683297,1.508236766,-2.023543358,2024-06-11 14:01:26.584050
1.624741462,0.06657706201,-0.6170362234,-1.618088961,2024-06-11 14:01:26.624741
1.665135316,0.4910724163,-1.23021102,-1.972412109,2024-06-11 14:01:26.665135
1.705611983,-0.4493951797,-0.2186390758,-1.968950033,2024-06-11 14:01:26.705612
1.746082816,-0.01424749196,-0.1885462403,-1.556838036,2024-06-11 14:01:26.746083
1.786587243,-0.2773600519,-0.46018067,-1.689193249,2024-06-11 14:01:26.786587
1.827145108,-0.6117100716,-0.06497921795,-2.540847063,2024-06-11 14:01:26.827145
1.867456566,-0.1945381761,-0.6279548407,-2.528863192,2024-06-11 14:01:26.867457
1.908010629,-0.4768249393,0.6055849791,-1.383737683,2024-06-11 14:01:26.908011
1.948485473,-0.9757534266,-0.3169068098,-1.188267469,2024-06-11 14:01:26.948485
1.988996462,-0.4584496617,0.6889394522,-1.611963868,2024-06-11 14:01:26.988996
2.029486514,0.4564523399,-1.693454146,-1.33526957,2024-06-11 14:01:27.029487
2.069960056,1.698514104,-4.129375935,-1.64179039,2024-06-11 14:01:27.069960
2.110391618,0.7607095242,-0.2607157826,1.264697909,2024-06-11 14:01:27.110392
2.150933493,-0.977883935,2.278799772,4.165726662,2024-06-11 14:01:27.150933
2.191420368,-3.758807898,-0.5057193637,-0.6616428494,2024-06-11 14:01:27.191420
2.231902296,-2.85202837,-7.788717747,-1.495320916,2024-06-11 14:01:27.231902
2.272237087,-0.5599130988,-2.183860779,-1.72567749,2024-06-11 14:01:27.272237
2.31273391,2.452832222,5.384886265,-2.384257793,2024-06-11 14:01:27.312734
2.353262504,3.27066493,4.134835243,-0.9812127948,2024-06-11 14:01:27.353263
2.393745577,0.5347470045,-1.570153475,-1.068828225,2024-06-11 14:01:27.393746
2.434294796,-0.7752233148,-0.6762897968,0.3023930192,2024-06-11 14:01:27.434295
2.474772764,-0.8268871307,0.6479279995,0.3609808385,2024-06-11 14:01:27.474773
