Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
1.584050108,2.050681114,-0.8685703278,-0.1651437283,2024-06-11 14:01:26.584050
1.624741462,1.518457413,1.954047203,-1.053133011,2024-06-11 14:01:26.624741
1.665135316,2.388722897,2.951799393,-0.3405437469,2024-06-11 14:01:26.665135
1.705611983,-1.983880997,0.2216339111,-1.486854076,2024-06-11 14:01:26.705612
1.746082816,-4.147984028,0.9990882874,0.4990377426,2024-06-11 14:01:26.746083
1.786587243,-2.049611092,-0.0726518631,-2.285115004,2024-06-11 14:01:26.786587
1.827145108,0.3369604945,-1.629119873,0.1304695606,2024-06-11 14:01:26.827145
1.867456566,1.248635292,-3.168633461,1.710670471,2024-06-11 14:01:26.867457
1.908010629,-0.811128974,-0.2511205673,-0.6983709335,2024-06-11 14:01:26.908011
1.948485473,1.198572874,0.1598443985,-1.201747656,2024-06-11 14:01:26.948485
1.988996462,-1.865298271,-1.097738266,1.949793816,2024-06-11 14:01:26.988996
2.029486514,-11.55477524,-3.315346718,-2.477537632,2024-06-11 14:01:27.029487
2.069960056,-12.53470325,-8.520291328,-5.441277504,2024-06-11 14:01:27.069960
2.110391618,-1.044189453,-3.045885086,-7.078698635,2024-06-11 14:01:27.110392
2.150933493,16.3490963,5.311786652,-6.577139854,2024-06-11 14:01:27.150933
2.191420368,24.60520554,8.569140434,-0.650592804,2024-06-11 14:01:27.191420
2.231902296,-2.807790041,0.6127595901,11.75302029,2024-06-11 14:01:27.231902
2.272237087,5.980383873,2.578377724,11.51659393,2024-06-11 14:01:27.272237
2.31273391,2.309140921,-1.665545464,4.633573532,2024-06-11 14:01:27.312734
2.353262504,1.410360336,-8.569525719,-6.879165649,2024-06-11 14:01:27.353263
2.393745577,-3.821862698,-6.535825729,-7.728494644,2024-06-11 14:01:27.393746
2.434294796,-4.250685692,-0.6357526779,-2.606434822,2024-06-11 14:01:27.434295
2.474772764,-2.159340382,1.574012756,-1.219307899,2024-06-11 14:01:27.474773
2.515242243,0.6137180328,0.2431116104,-1.474245429,2024-06-11 14:01:27.515242
2.555732973,1.880636692,-0.2018957138,0.3799194694,2024-06-11 14:01:27.555733
2.596052764,0.5748414993,0.828543663,3.389963627,2024-06-11 14:01:27.596053
2.636744952,-0.1772649288,-0.1117553711,1.988513708,2024-06-11 14:01:27.636745
2.677168546,0.2377576828,0.4773368835,-0.4216111302,2024-06-11 14:01:27.677169
2.717640212,-0.2704999447,0.3817167282,-0.327974081,2024-06-11 14:01:27.717640
2.758153858,-0.327038765,0.07680130005,0.6101087332,2024-06-11 14:01:27.758154
2.798651983,2.012176275,-1.803099632,1.602452755,2024-06-11 14:01:27.798652
2.838980264,1.868998051,-1.921677589,2.388384342,2024-06-11 14:01:27.838980
2.87952016,1.919885874,2.219288826,-1.004795909,2024-06-11 14:01:27.879520
2.920046879,1.353721857,2.282483101,-2.620684385,2024-06-11 14:01:27.920047
2.960557296,0.4882719517,0.4627695084,-2.719630241,2024-06-11 14:01:27.960557
3.001032556,-0.2960391045,-0.3147277832,-2.567026854,2024-06-11 14:01:28.001033
3.041472712,-0.7444109917,-0.8804264069,-0.2354394794,2024-06-11 14:01:28.041473
3.081985629,-1.768709779,-0.2814502716,1.138372421,2024-06-11 14:01:28.081986
3.122398546,-3.077526331,-1.10299015,3.034867048,2024-06-11 14:01:28.122399
3.162745212,-0.2313249111,-0.1538476944,0.2097528577,2024-06-11 14:01:28.162745
3.203421879,0.32711339,0.2455606461,-1.026714921,2024-06-11 14:01:28.203422
3.243937296,-0.4067490101,0.02818584442,-0.8991969824,2024-06-11 14:01:28.243937
3.284404952,-0.8370223045,-0.1705760956,-0.8644599319,2024-06-11 14:01:28.284405
3.324887712,-1.438889861,-0.1766862869,-0.817612648,2024-06-11 14:01:28.324888
3.365385421,-1.237938285,-0.3102893829,-1.212628841,2024-06-11 14:01:28.365385
3.405831723,-0.34755373,-0.2616891861,-1.197223306,2024-06-11 14:01:28.405832
3.446292243,0.2322342396,0.1820344925,-0.5475613475,2024-06-11 14:01:28.446292
3.486791098,0.186412096,0.06368923187,0.3080586195,2024-06-11 14:01:28.486791
3.527260212,0.08937454224,0.2367782593,0.3858026862,2024-06-11 14:01:28.527260
3.567753962,0.1460354328,-0.01169300079,0.337769866,2024-06-11 14:01:28.567754
3.608296254,-0.3472164869,-0.07453250885,0.2056822181,2024-06-11 14:01:28.608296
3.648707556,0.1507661343,0.230837822,-0.4804393649,2024-06-11 14:01:28.648708
3.689192973,0.3317594528,0.02132511139,-0.5214193463,2024-06-11 14:01:28.689193
3.729662243,-0.1471457481,-0.07325077057,-0.2729149163,2024-06-11 14:01:28.729662
3.770120368,0.02888655663,0.1103610992,-1.072770715,2024-06-11 14:01:28.770120
3.810672139,-0.01451206207,-0.2975635529,-1.488984585,2024-06-11 14:01:28.810672
3.851024327,-0.4605568647,-0.4009742737,-1.921240449,2024-06-11 14:01:28.851024
3.891561775,-0.3050866127,-0.06664848328,-1.384527206,2024-06-11 14:01:28.891562
3.931914118,0.4686142206,0.633600235,0.480245769,2024-06-11 14:01:28.931914
3.972536358,-0.1388961077,0.01313972473,3.891493797,2024-06-11 14:01:28.972536
4.013064848,0.2817206383,0.3593482971,0.8482599258,2024-06-11 14:01:29.013065
4.053460941,0.1280024052,0.331325531,-0.4148253202,2024-06-11 14:01:29.053461
4.094005629,-0.3954173326,0.4093647003,-0.6026477814,2024-06-11 14:01:29.094006
4.134418702,-0.7187997103,-0.413315773,-1.203467011,2024-06-11 14:01:29.134419
4.174906671,-1.967240572,-0.9844083786,-1.348335028,2024-06-11 14:01:29.174907
4.215400785,-3.074885845,-1.081141472,-0.06106004119,2024-06-11 14:01:29.215401
4.255854952,-2.926785231,-0.6836252213,0.2464226931,2024-06-11 14:01:29.255855
4.296362973,-0.7464241982,0.4716396332,-1.850379229,2024-06-11 14:01:29.296363
4.336814223,1.898059607,0.7404975891,1.89765203,2024-06-11 14:01:29.336814
4.377313962,0.04750108719,0.3582792282,2.46327877,2024-06-11 14:01:29.377314
4.417797087,-2.8133111,-0.959318161,-0.3892555237,2024-06-11 14:01:29.417797
4.458289691,-3.094886065,-1.029447556,-0.1617099643,2024-06-11 14:01:29.458290
4.498753546,-0.9369504452,-0.5586929321,-1.628141403,2024-06-11 14:01:29.498754
4.539236879,3.527902603,0.4051275253,-1.744066,2024-06-11 14:01:29.539237
4.579725212,6.387550831,1.338787079,-0.2337625176,2024-06-11 14:01:29.579725
4.620185212,5.272973061,1.941078186,-0.6436436176,2024-06-11 14:01:29.620185
4.66071516,1.606628656,0.002097129822,2.382972717,2024-06-11 14:01:29.660715
4.701198233,-1.280949831,-0.7848997116,2.052151203,2024-06-11 14:01:29.701198
4.741576514,-0.3172802925,0.03924560547,-0.8406047225,2024-06-11 14:01:29.741577
4.782117348,0.7669551373,0.1564311981,-1.647849321,2024-06-11 14:01:29.782117
4.822587296,1.97034049,0.1486339569,-1.872414827,2024-06-11 14:01:29.822587
4.863040629,2.395917654,0.5647697449,-1.960454464,2024-06-11 14:01:29.863041
4.903563754,1.434485197,1.109171867,-2.240712166,2024-06-11 14:01:29.903564
4.944036098,-0.9142529964,0.9692306519,-1.825593352,2024-06-11 14:01:29.944036
4.984525421,-1.659182906,-0.4403800964,6.869605064,2024-06-11 14:01:29.984525
5.025027087,-1.504346371,0.6701879501,1.143868446,2024-06-11 14:01:30.025027
5.06550141,0.438079834,0.6725654602,-4.313315868,2024-06-11 14:01:30.065501
5.105964587,3.882781506,-0.3479232788,-5.583753586,2024-06-11 14:01:30.105965
5.146452296,4.873723507,0.3011627197,-5.563269138,2024-06-11 14:01:30.146452
5.186924014,3.990114689,0.9397497177,-4.082266331,2024-06-11 14:01:30.186924
5.22741615,2.857055187,1.212239265,-3.107134581,2024-06-11 14:01:30.227416
5.267898025,3.974994898,-2.627775192,-2.200773239,2024-06-11 14:01:30.267898
5.308374014,4.282376289,-6.04095459,-6.554673195,2024-06-11 14:01:30.308374
5.348872087,-8.340255737,-3.92865181,27.08838654,2024-06-11 14:01:30.348872
5.389358233,-1.393927813,0.08898735046,-2.775028229,2024-06-11 14:01:30.389358
5.429790421,-2.189918756,-1.960165024,-3.230415583,2024-06-11 14:01:30.429790
5.47029365,-2.680107355,-0.1416034698,0.6999133229,2024-06-11 14:01:30.470294
5.510792139,-0.06329107285,0.3551568985,1.923774719,2024-06-11 14:01:30.510792
5.551264691,-0.03120708466,1.5325284,0.4751360416,2024-06-11 14:01:30.551265
5.591767608,1.937410116,0.2184257507,4.394426346,2024-06-11 14:01:30.591768
5.63220516,2.651472092,0.8348989487,2.734716892,2024-06-11 14:01:30.632205
5.672705837,2.905126572,0.9451608658,-2.191904306,2024-06-11 14:01:30.672706
5.713174066,3.503077984,0.7316579819,-8.421064377,2024-06-11 14:01:30.713174
5.753644952,8.641182899,-2.333444595,-9.687432289,2024-06-11 14:01:30.753645
5.794155629,0.1002349854,-6.279504776,13.24067879,2024-06-11 14:01:30.794156
5.834615316,-9.567479134,2.724004269,1.4750247,2024-06-11 14:01:30.834615
5.875105681,-5.818475246,7.644402027,-3.941308498,2024-06-11 14:01:30.875106
5.915580889,1.558614731,8.00804615,-3.227650404,2024-06-11 14:01:30.915581
5.956048181,6.332688808,-0.1894464493,-3.918058395,2024-06-11 14:01:30.956048
5.996546775,2.822321415,-4.246291637,2.040185452,2024-06-11 14:01:30.996547
6.03703141,-0.4827041626,0.3253993988,-1.163607955,2024-06-11 14:01:31.037031
6.077490004,6.980780602,-0.3449816704,10.41377831,2024-06-11 14:01:31.077490
6.117974431,1.93792057,-7.351524353,3.379500628,2024-06-11 14:01:31.117974
6.158455577,-3.686774015,2.813068867,-3.088617086,2024-06-11 14:01:31.158456
6.198932608,-1.337314367,2.015323639,-2.632906914,2024-06-11 14:01:31.198933
6.239436306,0.778924942,-5.135652542,-1.103688955,2024-06-11 14:01:31.239436
6.279891931,-8.113859177,-1.38623333,-0.8492238522,2024-06-11 14:01:31.279892
6.320394327,-3.275346994,-1.74212265,0.3163468838,2024-06-11 14:01:31.320394
6.360870889,-1.820517898,-1.522693634,-1.412199855,2024-06-11 14:01:31.360871
6.401316046,-1.199230433,1.668941498,-1.253817677,2024-06-11 14:01:31.401316
6.441757816,-1.002100945,0.1388788223,2.087255478,2024-06-11 14:01:31.441758
6.482239483,-0.7885391712,-0.871339798,-0.5671112537,2024-06-11 14:01:31.482239
6.522699431,-1.32631731,0.6076097488,-1.424386024,2024-06-11 14:01:31.522699
6.563272608,-2.482031345,-0.6580753326,-1.442171693,2024-06-11 14:01:31.563273
6.60376865,-2.370381832,-0.9624118805,-1.588465691,2024-06-11 14:01:31.603769
6.644211566,-1.972006798,-0.7307796478,-1.112713814,2024-06-11 14:01:31.644212
6.684690473,-0.5462269783,-0.9330444336,1.371112108,2024-06-11 14:01:31.684690
6.72518016,1.665192127,-1.403367043,2.745723009,2024-06-11 14:01:31.725180
6.765674014,3.409339905,1.318836689,1.625440121,2024-06-11 14:01:31.765674
6.806153233,-1.056442022,-0.4752883911,3.992347002,2024-06-11 14:01:31.806153
6.846578598,-1.503710985,-1.254105568,0.634403944,2024-06-11 14:01:31.846579
6.88710766,-0.03054332733,4.419475079,-1.6957829,2024-06-11 14:01:31.887108
6.927580316,-2.420137644,4.479672432,-3.259971142,2024-06-11 14:01:31.927580
6.968052608,-2.110386372,-0.424282074,3.353544474,2024-06-11 14:01:31.968053
7.008553441,-1.036337376,-1.548739433,3.66799593,2024-06-11 14:01:32.008553
7.049011254,-0.3471429348,-0.4898071289,3.155540943,2024-06-11 14:01:32.049011
7.089481566,2.674088955,-1.445817947,-1.795666456,2024-06-11 14:01:32.089482
7.129973493,6.313778877,-2.323951721,8.590605736,2024-06-11 14:01:32.129973
7.170499535,2.645447254,4.010662079,-3.630153179,2024-06-11 14:01:32.170500
7.210975733,0.7622711658,2.485245228,-1.576960921,2024-06-11 14:01:32.210976
7.251406931,0.7085776329,-0.3203763962,-3.513511658,2024-06-11 14:01:32.251407
7.291882504,-1.524847984,-1.735373497,-6.456573486,2024-06-11 14:01:32.291883
7.332396098,-3.67726779,-1.403215408,-3.347050428,2024-06-11 14:01:32.332396
7.372844171,0.3541958332,-2.214330673,11.82237911,2024-06-11 14:01:32.372844
7.413341254,-2.968290091,-1.61540699,-3.429084301,2024-06-11 14:01:32.413341
7.453796462,-1.56908083,0.6654033661,-2.128191948,2024-06-11 14:01:32.453796
7.494289431,-1.387700081,0.706861496,1.058578491,2024-06-11 14:01:32.494289
7.534773754,-0.5860037804,0.1392974854,0.8770750761,2024-06-11 14:01:32.534774
7.575259275,-1.027959347,0.2003488541,0.04368498921,2024-06-11 14:01:32.575259
7.615783233,-0.9179215431,0.9190835953,0.4679165483,2024-06-11 14:01:32.615783
7.656216723,-0.1853413582,1.277947903,-0.1137022376,2024-06-11 14:01:32.656217
7.696681827,-1.463698864,0.6531543732,-0.04913759232,2024-06-11 14:01:32.696682
7.737160889,-2.501832724,0.5470218658,1.233592629,2024-06-11 14:01:32.737161
7.777650525,-0.3538341522,0.06928730011,0.2850210667,2024-06-11 14:01:32.777651
7.818141462,-2.953875542,-1.190664291,0.07548844814,2024-06-11 14:01:32.818141
7.85858266,-3.950473309,-1.950440407,0.4431365728,2024-06-11 14:01:32.858583
7.899107504,-1.095053673,-1.644392967,3.421354294,2024-06-11 14:01:32.899108
7.939557296,-0.1430442333,-2.595239639,6.198607445,2024-06-11 14:01:32.939557
7.980041618,1.560245037,-3.47332859,12.15102196,2024-06-11 14:01:32.980042
8.020536879,-1.839038134,-2.416687965,10.44092274,2024-06-11 14:01:33.020537
8.061088181,-6.567578316,-3.028762817,4.664978981,2024-06-11 14:01:33.061088
8.101452868,-4.982815742,-5.388811588,-0.8462916613,2024-06-11 14:01:33.101453
8.141941931,-5.781523705,-14.64333916,2.078807592,2024-06-11 14:01:33.141942
8.182445941,-5.108044147,-18.33944321,2.888346195,2024-06-11 14:01:33.182446
8.222921879,-6.707573891,-13.28408813,-3.553721666,2024-06-11 14:01:33.222922
8.263411879,3.219263315,-9.602591515,-5.508943081,2024-06-11 14:01:33.263412
8.303895577,2.881568432,0.7013602257,-8.098147392,2024-06-11 14:01:33.303896
8.344362296,-3.132867336,5.726074696,-10.37314796,2024-06-11 14:01:33.344362
8.38483641,-7.187703133,7.130754471,-10.31817532,2024-06-11 14:01:33.384836
8.425333129,-8.765361786,7.882996559,-4.717077255,2024-06-11 14:01:33.425333
8.465815056,12.18970871,1.772266388,29.11796951,2024-06-11 14:01:33.465815
8.506302296,5.031394482,-15.25027847,-29.49733353,2024-06-11 14:01:33.506302
8.546781098,7.699894905,-4.449615479,-14.62884712,2024-06-11 14:01:33.546781
8.587259796,1.875504732,5.782727242,-7.823130608,2024-06-11 14:01:33.587260
8.62774766,0.6971254349,4.39655304,-2.197018147,2024-06-11 14:01:33.627748
8.668194587,-6.123470306,-10.45523167,3.412381411,2024-06-11 14:01:33.668195
8.708687608,-8.205192566,-12.16495895,-3.178409815,2024-06-11 14:01:33.708688
8.749184379,-3.526294231,-3.74430275,9.196656227,2024-06-11 14:01:33.749184
8.789661254,-0.07277297974,-7.456929207,8.364772797,2024-06-11 14:01:33.789661
8.830165316,9.691100121,0.1776304245,13.27882576,2024-06-11 14:01:33.830165
8.870641098,2.675513744,3.039024353,12.16148853,2024-06-11 14:01:33.870641
8.911117816,-3.772844553,5.0185709,4.746725082,2024-06-11 14:01:33.911118
8.951557087,-5.152270317,6.926140785,0.4401986301,2024-06-11 14:01:33.951557
8.992026306,-5.647066116,7.851066113,-2.42571044,2024-06-11 14:01:33.992026
9.032502556,-5.11275053,1.657113552,-5.605257034,2024-06-11 14:01:34.032503
9.072996046,1.134309292,-18.91145706,-9.957964897,2024-06-11 14:01:34.072996
9.113499275,6.991063595,-27.11930275,7.254509926,2024-06-11 14:01:34.113499
9.153969118,7.002101421,-11.18751717,-8.593416214,2024-06-11 14:01:34.153969
9.194457608,-1.135031939,-0.5953016281,-15.49433422,2024-06-11 14:01:34.194458
9.234924066,-4.104096413,3.243988752,-9.31215477,2024-06-11 14:01:34.234924
9.275420837,-3.582856655,8.475022316,1.733799458,2024-06-11 14:01:34.275421
9.315905368,0.9298353195,4.217905045,5.537957668,2024-06-11 14:01:34.315905
9.35637115,-1.328722,-2.470215321,-1.200920343,2024-06-11 14:01:34.356371
9.396845733,-1.796032906,6.894194603,4.017306805,2024-06-11 14:01:34.396846
9.437332243,-5.061518192,-5.682351112,-3.806056738,2024-06-11 14:01:34.437332
9.477812921,-0.04159450531,-14.61031342,-9.018650055,2024-06-11 14:01:34.477813
9.518296306,0.856066227,-6.356787682,-4.356152058,2024-06-11 14:01:34.518296
9.558763337,0.358979702,3.784508705,-0.5103987455,2024-06-11 14:01:34.558763
9.599239431,12.22607136,2.825618267,0.1099361181,2024-06-11 14:01:34.599239
9.639727348,-20.1516819,-5.967639923,10.43468094,2024-06-11 14:01:34.639727
9.68020016,-3.275056124,-1.820742607,-0.01256749034,2024-06-11 14:01:34.680200
9.720718806,2.58444643,3.901677132,-1.447481275,2024-06-11 14:01:34.720719
9.76117865,3.431993723,6.376989841,4.039413452,2024-06-11 14:01:34.761179
9.801630629,0.6760566235,4.703588963,2.822191238,2024-06-11 14:01:34.801631
9.842099639,-1.009301186,-1.047682762,2.173521757,2024-06-11 14:01:34.842100
9.88256865,1.256480455,-1.275931358,-1.010948062,2024-06-11 14:01:34.882569
9.923077816,-0.6329512596,2.583979607,-1.079624414,2024-06-11 14:01:34.923078
9.963587608,1.403170824,-0.0254907608,1.463281274,2024-06-11 14:01:34.963588
10.00410667,1.814657927,-3.519051552,4.949223042,2024-06-11 14:01:35.004107
10.04456511,-1.167531848,-3.404961586,9.07862854,2024-06-11 14:01:35.044565
10.08506417,-1.238429308,-3.185536385,8.370474815,2024-06-11 14:01:35.085064
10.12547745,0.3933508396,-3.467746735,5.581593513,2024-06-11 14:01:35.125477
10.16598782,-2.504169703,-8.04383564,-2.183280706,2024-06-11 14:01:35.165988
10.20643198,-1.525203228,-11.03250408,-4.779760838,2024-06-11 14:01:35.206432
10.24698193,-3.013908863,-8.357301712,-0.6565110683,2024-06-11 14:01:35.246982
10.28741782,-5.75860405,-3.525020599,-5.137892246,2024-06-11 14:01:35.287418
10.32787542,-4.274996758,1.079220772,-7.511767864,2024-06-11 14:01:35.327875
10.36835719,-2.686405182,4.531938076,-2.541191101,2024-06-11 14:01:35.368357
10.40885026,0.8961908817,6.220422268,-7.421643734,2024-06-11 14:01:35.408850
10.44931667,-0.5667204857,3.175202847,-7.527098656,2024-06-11 14:01:35.449317
10.4897998,0.764875412,0.9315404892,-4.822170258,2024-06-11 14:01:35.489800
10.53033198,7.710152626,1.891230106,6.303172112,2024-06-11 14:01:35.530332
10.57081334,0.2631011009,-8.473716736,12.01737976,2024-06-11 14:01:35.570813
10.6113086,-4.880742073,-1.750369549,-2.190975189,2024-06-11 14:01:35.611309
10.65178407,4.671007156,-2.71736145,-3.424902678,2024-06-11 14:01:35.651784
10.69220125,3.475989342,-0.3792600632,-6.483558655,2024-06-11 14:01:35.692201
10.73267459,-2.197645426,3.640688419,-8.312009811,2024-06-11 14:01:35.732675
10.7731936,-1.173055887,-2.609998703,-3.560709238,2024-06-11 14:01:35.773194
10.81364818,-4.030772209,-4.816625595,3.346313715,2024-06-11 14:01:35.813648
10.85407688,-2.453787565,-0.7283668518,-0.02631895989,2024-06-11 14:01:35.854077
10.89459719,1.318238735,1.913493156,1.640011549,2024-06-11 14:01:35.894597
10.93510198,2.088835955,2.420701981,2.74900198,2024-06-11 14:01:35.935102
10.97557933,1.712239742,2.417851925,2.953355074,2024-06-11 14:01:35.975579
11.0160724,-0.8965919018,-1.590902328,8.224618912,2024-06-11 14:01:36.016072
11.05651594,-0.1389713287,-2.803702354,10.42060089,2024-06-11 14:01:36.056516
11.09700454,-5.100650311,-5.456043243,3.160174847,2024-06-11 14:01:36.097005
11.13746631,-2.381879568,-8.396362305,-2.741193533,2024-06-11 14:01:36.137466
11.17798131,2.010343552,-4.741380692,-3.268350601,2024-06-11 14:01:36.177981
11.2184774,5.112988472,-2.775649071,-3.56863451,2024-06-11 14:01:36.218477
11.25892042,2.608551741,-2.749447823,-4.581025124,2024-06-11 14:01:36.258920
11.29941292,0.3011105061,0.4743766785,-7.284606457,2024-06-11 14:01:36.299413
11.33989813,-3.288418293,2.149659157,-7.571222305,2024-06-11 14:01:36.339898
11.38041599,-5.963729858,2.74370575,-5.954583168,2024-06-11 14:01:36.380416
11.4208725,-2.209127426,4.771745682,-7.374974251,2024-06-11 14:01:36.420872
11.46139443,-2.071020603,3.295734882,-5.149728298,2024-06-11 14:01:36.461394
11.50186834,7.409575462,-2.236401558,7.998745918,2024-06-11 14:01:36.501868
11.54225521,-0.07710361481,-1.945074558,-3.568189621,2024-06-11 14:01:36.542255
11.58272985,1.047169685,4.773782253,4.19090271,2024-06-11 14:01:36.582730
11.62327355,13.48256874,-11.07912064,-0.6129078865,2024-06-11 14:01:36.623274
11.6637311,-7.034186363,-12.1120882,-14.51594353,2024-06-11 14:01:36.663731
11.7041999,-7.462265968,-6.459635258,0.4187350273,2024-06-11 14:01:36.704200
11.74467813,8.496944427,2.513210297,-1.726933479,2024-06-11 14:01:36.744678
11.78517454,0.1066317558,9.187534332,2.330031395,2024-06-11 14:01:36.785175
11.82562047,-5.137903214,-4.615226746,-0.3418803215,2024-06-11 14:01:36.825620
11.86608735,-5.092181206,-4.280245781,1.257099152,2024-06-11 14:01:36.866087
11.90661016,1.358920574,-1.767808914,0.360473156,2024-06-11 14:01:36.906610
11.9470898,-0.5318112373,-2.862205505,-0.66040802,2024-06-11 14:01:36.947090
11.98756948,-2.263501167,-4.677911282,0.5460672379,2024-06-11 14:01:36.987569
12.02805636,-1.756597042,-3.368450642,-1.387031078,2024-06-11 14:01:37.028056
12.06851511,-0.375538826,0.07116413116,-1.862609148,2024-06-11 14:01:37.068515
12.1089836,1.595314026,0.1088171005,1.8459723,2024-06-11 14:01:37.108984
12.14947922,1.100404739,-1.104041576,0.9294772148,2024-06-11 14:01:37.149479
12.18996797,0.5361633301,0.2537865639,0.729319334,2024-06-11 14:01:37.189968
12.23044605,-2.603871346,-0.1716456413,0.9086823463,2024-06-11 14:01:37.230446
12.27096688,-1.255681038,-0.5551810265,2.330688,2024-06-11 14:01:37.270967
12.31144672,0.1593046188,0.4649529457,1.161769748,2024-06-11 14:01:37.311447
12.35186365,-1.201528549,1.299524307,2.883064985,2024-06-11 14:01:37.351864
12.39233292,-1.298964977,0.3113679886,1.891434908,2024-06-11 14:01:37.392333
12.43279516,-1.557158232,-0.9158248901,3.530780077,2024-06-11 14:01:37.432795
12.47329198,-2.087795258,-0.7019128799,2.919699192,2024-06-11 14:01:37.473292
12.51381006,-2.285053492,-1.475363731,2.51480341,2024-06-11 14:01:37.513810
12.55429526,-0.895308733,-0.8846588135,4.811263561,2024-06-11 14:01:37.554295
12.5947686,-0.3623392582,-1.183255196,5.572137356,2024-06-11 14:01:37.594769
12.6352336,0.5630421638,-2.477505684,7.935260773,2024-06-11 14:01:37.635234
12.67573094,-0.9678730965,-7.799870491,6.600241184,2024-06-11 14:01:37.675731
12.71620719,-0.721511364,-4.700745583,-3.73163271,2024-06-11 14:01:37.716207
12.75668782,3.18716836,-6.130033493,-4.776599884,2024-06-11 14:01:37.756688
12.79720328,3.361883163,-1.635976791,-4.704080582,2024-06-11 14:01:37.797203
12.8376974,0.6176304817,2.96849823,-5.907087326,2024-06-11 14:01:37.837697
12.8781536,-1.502578378,3.916908264,-5.609737396,2024-06-11 14:01:37.878154
12.9186199,0.06215119362,3.839121819,-6.701346397,2024-06-11 14:01:37.918620
12.95910261,-2.278017998,3.612811089,-5.199730396,2024-06-11 14:01:37.959103
12.99958532,-1.341906309,3.868453026,-6.199356079,2024-06-11 14:01:37.999585
13.0400561,2.644917727,1.454651833,-1.859224796,2024-06-11 14:01:38.040056
13.08051339,6.588976383,-10.62423801,20.27993202,2024-06-11 14:01:38.080513
13.12104875,0.8641629219,-0.780503273,-5.704102516,2024-06-11 14:01:38.121049
13.16149084,3.89359951,-2.998857498,-6.500380993,2024-06-11 14:01:38.161491
13.20196313,-1.011011124,1.205994129,-7.008118629,2024-06-11 14:01:38.201963
13.24245401,-4.015398026,2.954482555,-5.917669773,2024-06-11 14:01:38.242454
13.28293141,-1.355080128,-3.846534729,-8.48002243,2024-06-11 14:01:38.282931
13.32339032,-3.320276022,-5.539945602,-0.6311078072,2024-06-11 14:01:38.323390
