Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.00090641,-1.765604019,5.662913799,5.528915882,2024-06-11 14:01:25.000906
0.020918493,-2.723630428,5.368297577,4.436592102,2024-06-11 14:01:25.020918
0.060918493,0.0,0.0,0.0,2024-06-11 14:01:25.060918
0.100918493,0.0,0.0,0.0,2024-06-11 14:01:25.100918
0.140918493,0.0,0.0,0.0,2024-06-11 14:01:25.140918
0.180918493,0.0,0.0,0.0,2024-06-11 14:01:25.180918
0.220918493,0.0,0.0,0.0,2024-06-11 14:01:25.220918
0.260918493,0.0,0.0,0.0,2024-06-11 14:01:25.260918
0.300918493,0.0,0.0,0.0,2024-06-11 14:01:25.300918
0.340918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.340918
0.380918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.380918
0.420918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.420918
0.460918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.460918
0.500918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.500918
0.540918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.540918
0.580918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.580918
0.620918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.620918
0.660918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.660918
0.700918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.700918
0.740918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.740918
0.780918493,0.5054838061,-2.822035313,15.62931919,2024-06-11 14:01:25.780918
0.820918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:25.820918
0.860918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:25.860918
0.900918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:25.900918
0.940918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:25.940918
0.980918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:25.980918
1.020918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.020918
1.060918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.060918
1.100918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.100918
1.140918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.140918
1.180918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.180918
1.220918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.220918
1.260918493,-2.542972326,-7.760222912,17.67996788,2024-06-11 14:01:26.260918
1.300918493,-7.366304398,-2.757129908,5.729912758,2024-06-11 14:01:26.300918
1.340918493,-8.380561829,-2.587239504,3.920340776,2024-06-11 14:01:26.340918
1.380918493,-3.463909864,-1.131805062,5.164608479,2024-06-11 14:01:26.380918
1.420918493,-5.117948532,-7.406982422,2.316551447,2024-06-11 14:01:26.420918
1.460918493,-5.117948532,-7.406982422,2.316551447,2024-06-11 14:01:26.460918
1.500918493,-5.117948532,-7.406982422,2.316551447,2024-06-11 14:01:26.500918
1.540918493,-5.117948532,-7.406982422,2.316551447,2024-06-11 14:01:26.540918
1.580918493,-3.77647233,-8.688339233,3.418446302,2024-06-11 14:01:26.580918
1.620918493,-3.77647233,-8.688339233,3.418446302,2024-06-11 14:01:26.620918
1.660918493,-3.77647233,-8.688339233,3.418446302,2024-06-11 14:01:26.660918
1.700918493,-3.77647233,-8.688339233,3.418446302,2024-06-11 14:01:26.700918
1.740918493,-3.77647233,-8.688339233,3.418446302,2024-06-11 14:01:26.740918
