"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.132626375E0,1.044893414E-1,2.871873975E-1,4.444605708E-1
5.172356375E0,-1.311554909E-1,2.449012101E-1,1.413503438E-1
5.212086375E0,-9.733863920E-2,2.506366074E-1,1.905137300E-1
5.251817375E0,3.571947217E-1,8.691446185E-1,8.984600753E-2
5.291547375E0,-3.146884218E-2,2.808434963E-1,2.200263552E-2
5.331278375E0,-3.623760641E-1,-2.440981269E-1,3.099885210E-2
5.371008375E0,3.240252137E-1,9.779369235E-1,1.521397382E-1
5.410739375E0,7.702305913E-1,8.189064264E-1,1.249910295E-1
5.450469375E0,1.137959599E0,6.420886517E-1,5.207346678E-1
5.490200375E0,6.170447469E-1,3.316915929E-1,1.727016866E-1
5.529930375E0,9.065645933E-1,9.967281669E-2,2.254242301E-1
5.569661375E0,2.174697071E-1,1.364632547E-1,-1.830448955E-2
5.609390625E0,1.211499795E-1,1.088801399E-1,8.259731345E-3
5.649121625E0,1.004400030E-1,8.141532540E-2,3.208258748E-2
5.688851625E0,5.261706561E-2,5.391536653E-2,-1.635622978E-2
5.728581625E0,9.144505113E-2,1.405700296E-1,7.682722062E-2
5.768312625E0,1.946200728E-1,1.417058110E-1,2.225100994E-1
5.808042625E0,-7.681803405E-2,-5.319861323E-2,8.304938674E-2
5.847773625E0,-7.126458734E-2,-8.261799067E-2,3.584640846E-2
5.887503625E0,-7.666046172E-2,4.835712723E-3,1.171012744E-1
5.927234625E0,-2.690736055E-1,-2.450554818E-1,1.258062273E-1
5.966964625E0,-3.490958214E-1,-2.663778961E-1,3.078722209E-2
6.006695625E0,-3.141399145E0,-2.031865120E0,2.606346607E-1
6.046425625E0,7.540897727E-1,8.650798798E-1,-4.383749664E-1
6.086156625E0,-2.075286955E-1,-6.600916982E-1,1.568173021E-1
6.125886625E0,-5.795153230E-2,3.069875948E-2,5.631005019E-2
6.165617625E0,4.670049250E-2,-4.195195436E-2,2.203566879E-1
6.205347625E0,2.707309276E-2,3.708354384E-2,6.842656434E-2
6.245077625E0,8.498252369E-3,-3.433082253E-2,9.071367234E-2
6.284808625E0,-7.281083614E-2,-3.176467121E-2,8.404464275E-2
6.324538625E0,3.875869140E-2,4.295959324E-2,6.984167546E-2
6.364269625E0,3.337756172E-2,1.239618193E-2,7.151970267E-2
6.403999625E0,3.947401792E-2,6.910357624E-2,1.332781762E-1
6.443730625E0,6.998451799E-2,1.139116362E-1,1.713985391E-2
6.483460625E0,5.958583951E-2,-4.999506846E-2,1.379516907E-2
6.523191625E0,4.064247012E-1,1.806532145E-1,-1.050473936E-2
6.562921625E0,2.853094935E-1,1.572820991E-1,6.549286842E-2
6.602653125E0,1.215632558E-1,-4.508551955E-1,-1.700440049E-1
6.642383125E0,2.315211594E-1,-1.291111112E-2,-1.207554117E-1
6.682113125E0,2.146242559E-1,-2.779080570E-1,-4.118213654E-1
6.721844125E0,2.273795605E-1,1.117291301E-1,-1.397440135E-1
6.761574125E0,1.680224687E-1,1.941176355E-1,5.543275476E-1
6.801305125E0,1.592310667E-1,5.394079089E-1,1.028870583E0
6.841035125E0,-2.237680927E-2,5.984350443E-1,1.179807663E0
6.880766125E0,-2.408261597E-1,1.337648630E0,1.238481879E0
6.920496125E0,-5.321111679E-1,1.562410831E0,1.394352913E0
6.960226125E0,-3.542912304E-1,5.182591677E-1,6.211804152E-1
6.999957125E0,7.565177679E-1,-1.042678833E0,7.223092765E-2
7.039687125E0,2.022696733E0,-6.635875702E-1,-9.173595905E-1
7.079418125E0,2.657148600E0,1.058739796E-1,-1.363552928E0
7.119148125E0,2.756690741E0,3.165860847E-2,-1.097539067E0
7.158879125E0,2.515421152E0,-1.151280999E-1,-5.605345964E-1
7.198609125E0,2.042270660E0,-5.463020205E-1,-5.765146017E-1
7.238339125E0,1.512291789E0,2.079166025E-1,-7.306053638E-1
7.278070125E0,2.553372383E0,1.543033481E0,-1.068801880E0
7.317800125E0,4.991357327E0,-1.294012070E0,-1.379486084E0
7.357531125E0,4.594637394E0,-1.442541599E0,-2.800696790E-1
7.397261125E0,4.277403355E0,-1.711583853E0,-7.392135262E-1
7.436992125E0,3.583867311E0,-5.850020051E-1,-5.823061466E-1
7.476722125E0,1.831996083E0,1.505530119E0,-3.654122949E-1
7.516452125E0,1.525404572E0,3.729457259E-1,-4.527620375E-1
7.556183125E0,1.771416903E0,2.603502572E-2,-5.112857819E-1
7.595913500E0,1.483969927E0,9.314941764E-1,-9.483907819E-1
7.635644500E0,6.458210945E-1,6.440321207E-1,-5.884449482E-1
7.675374500E0,-6.207047775E-2,2.784031034E-1,-1.760289967E-1
7.715104500E0,-1.272223592E0,-1.370995879E0,9.548374265E-2
7.754835500E0,-1.521635354E-1,-3.077043593E-1,4.971098304E-1
7.794565500E0,8.663280606E-1,1.439396620E0,4.400567114E-1
7.834296500E0,3.955321908E-1,1.145397663E0,5.122194290E-1
7.874026500E0,-6.833403111E-1,-1.591658965E-2,7.331600189E-1
7.913756500E0,-5.450404882E-1,-3.650106788E-1,4.501566291E-1
7.953487500E0,-1.490495354E-1,1.129503399E-1,1.538695246E-1
7.993217500E0,-2.253736369E-2,4.494664371E-1,3.387071490E-1
8.032948500E0,-6.580208540E-1,5.344563723E-1,-4.879742265E-1
8.072678500E0,-4.859559536E-1,1.640855819E-1,2.570011318E-1
8.112408500E0,-1.335911512E0,1.207638264E0,1.581271768E0
8.152139500E0,-2.029223204E0,1.733401418E0,2.667635202E0
8.191869500E0,-1.471117735E0,1.063139796E0,2.125045300E0
8.231600500E0,-1.345948219E0,3.013045788E-1,2.207752705E0
8.271330500E0,-2.933273792E0,7.599673867E-1,2.349591017E0
8.311060500E0,-4.086694241E0,6.369215250E-1,2.416228056E0
8.350791500E0,-2.290538788E0,-4.783382714E-1,1.536045432E0
8.390521500E0,-1.213383675E0,-8.350044489E-2,9.297400713E-1
8.430251500E0,-1.497074485E0,-1.492843777E-1,5.618919134E-1
8.469982500E0,-1.615048409E0,-3.383480608E-1,1.293675542E0
8.509712500E0,-1.340322733E0,-8.472434878E-1,9.951995611E-1
8.549442500E0,-1.467559934E0,-1.489800215E0,2.544952631E-1
8.589172792E0,-9.654697776E-1,-1.185075998E0,7.327081561E-1
8.628902792E0,-5.897061825E-1,-5.163393617E-1,1.242750287E0
8.668632792E0,-5.228578448E-1,-2.908656299E-1,1.187750578E0
8.708363792E0,-1.381017417E-1,-3.725651652E-2,1.771001816E0
8.748093792E0,-6.011192501E-2,4.536254704E-1,1.732514858E0
8.787824792E0,-8.687335849E-1,9.338498116E-1,1.035056710E0
8.827554792E0,-2.056989908E0,1.368355870E0,5.274567008E-1
8.867284792E0,-1.405160666E0,-2.913358435E-2,3.304417431E-1
8.907015792E0,-5.534638166E-1,-2.375139594E-1,3.429588675E-1
8.946745792E0,-6.524273753E-1,5.661880970E-1,5.828769803E-1
8.986475792E0,-9.311638474E-1,1.379760146E0,8.206497431E-1
9.026206792E0,-7.177659869E-1,1.016275525E0,1.079894423E0
9.065936792E0,-7.596700191E-1,7.189263701E-1,8.049225807E-1
9.105666792E0,-1.117123604E0,8.227087259E-1,5.726392269E-1
9.145397792E0,-1.223078966E0,1.140183687E0,3.120218813E-1
9.185127792E0,-7.631633282E-1,2.228801847E-1,-1.522132903E-1
9.224857792E0,-8.160884380E-1,3.877988756E-1,-6.750075817E-1
9.264588792E0,4.864000082E-1,5.412294269E-1,-3.859632015E-1
9.304318792E0,-4.591246843E-1,1.881666660E0,-2.847373113E-2
9.344049792E0,-2.794018984E-1,1.455716133E0,-3.582624197E-1
9.383779792E0,1.654317379E-1,1.358322978E0,-1.291759849E0
9.423509792E0,1.068502545E0,8.483812213E-1,-2.780534267E0
9.463240792E0,1.572757214E-1,-5.546494126E-1,-1.830533028E0
9.502970792E0,-1.064915955E-1,8.013003320E-2,1.102560982E-1
9.542700792E0,2.969552279E-1,4.988124967E-1,-6.559779048E-1
9.582432542E0,-2.105974108E-1,9.767422676E-1,-7.483171225E-1
9.622162542E0,-1.892720014E-1,1.670044184E0,-9.631653428E-1
9.661893542E0,-5.437458754E-1,1.419744968E0,-7.408968210E-1
9.701623542E0,-8.551278710E-1,1.403727174E0,-2.052789778E-1
9.741353542E0,-9.844796658E-1,1.655457377E0,2.203280777E-1
9.781084542E0,-1.048597693E0,1.066269875E0,1.576864868E-1
9.820814542E0,-7.530839443E-1,-7.390730828E-2,-9.735326469E-2
