"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.940005542E0,6.613849640E0,3.528810501E1,3.004270935E1
9.979736542E0,6.672443390E0,3.567273712E1,2.953926849E1
1.001946654E1,5.922477722E0,3.703182220E1,2.793217468E1
1.005919654E1,4.912197113E0,3.946083832E1,2.477668762E1
1.009892754E1,2.277519226E0,4.180530930E1,2.071092224E1
1.013865754E1,-2.162887573E0,4.305434418E1,1.801626587E1
1.017838854E1,-6.827859879E0,4.310442352E1,1.620268250E1
1.021811854E1,-9.788467407E0,4.246803284E1,1.675082397E1
1.025784854E1,-1.103768158E1,4.160142517E1,1.743893433E1
1.029757954E1,-1.177490044E1,4.156444550E1,1.734181213E1
1.033730954E1,-1.216630363E1,4.163542175E1,1.736085510E1
1.037704054E1,-1.217841339E1,4.153455353E1,1.743328857E1
1.041677054E1,-1.197539139E1,4.146248627E1,1.753532410E1
1.045650054E1,-1.158685493E1,4.147489166E1,1.732298279E1
1.049623154E1,-1.090184975E1,4.146239090E1,1.701841736E1
1.053596154E1,-1.004966927E1,4.165753174E1,1.739602661E1
1.057569154E1,-9.356752396E0,4.167616272E1,1.747314453E1
1.061542212E1,-9.322393417E0,4.163982391E1,1.771031189E1
1.065515212E1,-9.139791489E0,4.174353790E1,1.755433655E1
1.069488312E1,-8.743021011E0,4.184997559E1,1.754086304E1
1.073461312E1,-8.345037460E0,4.209819794E1,1.705723572E1
1.077434312E1,-7.350925446E0,4.234421158E1,1.692146301E1
1.081407412E1,-6.574237823E0,4.263745499E1,1.628167725E1
1.085380412E1,-5.629121780E0,4.302362823E1,1.576953125E1
1.089353512E1,-5.033452988E0,4.315732956E1,1.572760010E1
1.093326513E1,-4.529632568E0,4.310770035E1,1.560243225E1
1.097299512E1,-3.893478394E0,4.301053619E1,1.610972595E1
1.101272613E1,-3.320522308E0,4.304254150E1,1.608685303E1
1.105245612E1,-2.915908813E0,4.289631653E1,1.590779114E1
1.109218712E1,-2.567230225E0,4.304289627E1,1.597993469E1
1.113191712E1,-2.414581299E0,4.311593628E1,1.594972229E1
1.117164712E1,-2.110733032E0,4.308337402E1,1.566398621E1
1.121137812E1,-2.066188812E0,4.323950958E1,1.555726624E1
1.125110812E1,-1.988430023E0,4.314701080E1,1.546997070E1
1.129083912E1,-1.788146973E0,4.297783661E1,1.611633301E1
1.133056912E1,-1.206684113E0,4.295014191E1,1.645021057E1
1.137029912E1,-4.908218384E-1,4.302903748E1,1.615547180E1
1.141003013E1,4.584960938E-1,4.293295288E1,1.563349915E1
1.144976012E1,1.334220886E0,4.324871826E1,1.566383362E1
1.148949113E1,2.381607056E0,4.316777039E1,1.551625061E1
1.152922112E1,3.148693085E0,4.306219864E1,1.585519409E1
1.156895112E1,3.892112732E0,4.299623108E1,1.562710571E1
1.160868262E1,4.845424652E0,4.296657944E1,1.540579224E1
1.164841262E1,5.902156830E0,4.282464600E1,1.544137573E1
1.168814262E1,6.862941742E0,4.261920929E1,1.500991821E1
1.172787363E1,7.733203888E0,4.243634415E1,1.492413330E1
1.176760362E1,8.297744751E0,4.255386353E1,1.503517151E1
1.180733462E1,8.439025879E0,4.265447235E1,1.466690063E1
1.184706462E1,8.599498749E0,4.272879410E1,1.466445923E1
1.188679462E1,8.580600739E0,4.269391632E1,1.447200012E1
1.192652562E1,8.436515808E0,4.266156006E1,1.431274414E1
1.196625562E1,8.406970978E0,4.278505707E1,1.401753235E1
1.200598662E1,8.251968384E0,4.295396805E1,1.396945190E1
1.204571662E1,8.252277374E0,4.299766922E1,1.376467896E1
1.208544662E1,8.323692322E0,4.293215942E1,1.388990784E1
1.212517762E1,8.358318329E0,4.296622086E1,1.401138306E1
1.216490762E1,8.228034973E0,4.303902435E1,1.368510437E1
1.220463762E1,7.444377899E0,4.317958069E1,1.338616943E1
1.224436862E1,7.020576477E0,4.321695709E1,1.410911560E1
1.228409862E1,6.764278412E0,4.307190704E1,1.400196838E1
1.232382962E1,6.147327423E0,4.340628433E1,1.356910706E1
1.236355962E1,6.292423248E0,4.358588409E1,1.295700073E1
1.240328962E1,6.710685730E0,4.353584290E1,1.292338562E1
1.244302062E1,6.817119598E0,4.353355789E1,1.249584961E1
1.248275063E1,6.878410339E0,4.355441666E1,1.229302979E1
1.252248062E1,7.091350555E0,4.352348328E1,1.191093445E1
1.256221163E1,7.267559052E0,4.367346573E1,1.161436462E1
1.260194162E1,7.442340851E0,4.369682312E1,1.131318665E1
1.264167162E1,7.689777374E0,4.362644577E1,1.070085144E1
1.268140262E1,8.261775970E0,4.377204895E1,9.668304443E0
1.272113262E1,9.172309875E0,4.386491394E1,8.618057251E0
1.276086263E1,1.056651688E1,4.394564819E1,7.135437012E0
1.280059362E1,1.141053391E1,4.377153778E1,6.012908936E0
1.284032363E1,1.276591492E1,4.350621033E1,5.795349121E0
1.288005462E1,1.396438980E1,4.286723328E1,5.511886597E0
1.291978462E1,1.456495285E1,4.261994934E1,5.679168701E0
1.295951462E1,1.453746033E1,4.251631927E1,6.304824829E0
1.299924562E1,1.488376236E1,4.220616531E1,6.389526367E0
1.303897562E1,1.577721405E1,4.176836395E1,6.282302856E0
1.307870562E1,1.638356400E1,4.153216553E1,5.302536011E0
1.311843662E1,1.693265915E1,4.151306915E1,3.939376831E0
1.315816662E1,1.822640610E1,4.125971222E1,2.920715332E0
1.319789662E1,2.024909592E1,4.053202820E1,2.288070679E0
1.323762762E1,2.306779480E1,3.932904434E1,1.767349243E0
1.327735762E1,2.646662140E1,3.727261734E1,9.056549072E-1
1.331708762E1,2.930818939E1,3.564311981E1,-1.957244873E-1
1.335681862E1,3.081958771E1,3.476365280E1,-1.281982422E0
1.339654862E1,3.183347321E1,3.402332687E1,-2.384353638E0
1.343627862E1,3.172420502E1,3.435129547E1,-2.417221069E0
1.347600962E1,3.045767212E1,3.577633286E1,-2.449172974E0
1.351573962E1,2.828402710E1,3.775955582E1,-2.341888428E0
1.355546962E1,2.509712219E1,3.992784882E1,-1.213027954E0
1.359520075E1,2.318597031E1,4.108383179E1,-1.351943970E0
1.363493075E1,2.080012131E1,4.266365814E1,-1.448348999E0
1.367466075E1,1.901646423E1,4.367041397E1,-2.189376831E0
1.371439175E1,1.727297592E1,4.441381836E1,-2.981124878E0
1.375412175E1,1.640395737E1,4.469915390E1,-4.148986816E0
1.379385275E1,1.708080292E1,4.442903137E1,-4.807662964E0
1.383358275E1,1.838029099E1,4.394448090E1,-5.336822510E0
1.387331275E1,1.767272568E1,4.407477570E1,-6.072128296E0
1.391304375E1,1.544796371E1,4.501479721E1,-5.651428223E0
1.395277375E1,1.322851181E1,4.567633438E1,-6.170867920E0
1.399250375E1,1.429980087E1,4.505369568E1,-7.428161621E0
1.403223475E1,1.761172485E1,4.399580765E1,-6.923309326E0
1.407196475E1,1.900804901E1,4.346112823E1,-7.378173828E0
1.411169475E1,2.372472382E1,4.131767654E1,-6.671127319E0
1.415142575E1,2.842045593E1,3.838358688E1,-5.215103149E0
1.419115575E1,3.119261169E1,3.627996063E1,-5.084442139E0
1.423088575E1,3.103627777E1,3.644235229E1,-5.455505371E0
1.427061675E1,2.948210144E1,3.778213882E1,-3.690811157E0
1.431034675E1,2.638222122E1,4.005458069E1,-1.104553223E0
1.435007675E1,2.256322479E1,4.238154984E1,-1.219482422E-1
1.438980775E1,1.772266769E1,4.442538452E1,-3.666687012E-2
1.442953775E1,1.587369537E1,4.500657654E1,-7.168884277E-1
1.446926775E1,1.374044418E1,4.568470764E1,-1.867431641E0
1.450899875E1,1.234432983E1,4.617121506E1,-2.639022827E0
1.454872875E1,1.127889633E1,4.634669495E1,-4.317687988E0
1.458845854E1,1.186448669E1,4.622268677E1,-5.689331055E0
1.462818954E1,1.338258743E1,4.572897339E1,-6.539474487E0
1.466791954E1,1.244684601E1,4.600665665E1,-5.887863159E0
1.470764954E1,1.043788147E1,4.680485535E1,-5.427719116E0
1.474738054E1,7.166435242E0,4.719843292E1,-5.150711060E0
1.478711054E1,6.766582489E0,4.723017120E1,-6.566574097E0
1.482684054E1,9.877944946E0,4.655261993E1,-7.533538818E0
1.486657154E1,1.395750427E1,4.563277817E1,-7.572479248E0
1.490630154E1,1.895288467E1,4.392558670E1,-6.368896484E0
1.494603154E1,2.471028519E1,4.122725677E1,-4.515640259E0
1.498576254E1,2.807838440E1,3.904885864E1,-4.811340332E0
1.502549254E1,2.885299683E1,3.828123093E1,-6.521881104E0
1.506522254E1,2.770681763E1,3.924815369E1,-4.938095093E0
1.510495254E1,2.445616150E1,4.159793091E1,-2.391448975E0
1.514468354E1,2.101540756E1,4.346333313E1,-2.069442749E0
1.518441354E1,1.641405869E1,4.528311539E1,-2.802917480E0
1.522414354E1,1.449468994E1,4.601095200E1,-2.939453125E0
1.526387354E1,1.150135422E1,4.688764572E1,-3.720535278E0
1.530360454E1,9.221035004E0,4.727578735E1,-5.541992188E0
1.534333454E1,8.313289642E0,4.706040955E1,-7.224533081E0
1.538306454E1,9.301250458E0,4.676746368E1,-8.811309814E0
1.542279454E1,1.103695297E1,4.625532532E1,-9.472045898E0
1.546252554E1,9.489112854E0,4.681650543E1,-8.335861206E0
1.550225554E1,8.225536346E0,4.722579956E1,-7.734313965E0
1.554198554E1,7.270511627E0,4.744468689E1,-6.001602173E0
1.558171554E1,6.129913330E0,4.780794525E1,-6.611846924E0
1.562144662E1,7.312633514E0,4.735577393E1,-7.314758301E0
1.566117662E1,1.327503204E1,4.625513840E1,-7.008834839E0
1.570090662E1,1.861444855E1,4.436616516E1,-5.251281738E0
1.574063662E1,2.318624115E1,4.244406891E1,-4.276550293E0
