Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
42.69474864,51.93163181,4.453792543,-0.1603075908,1.096088388,143.1024417,4.815822312,3.260734962,2024-06-05 18:35:14.694749
43.69472957,51.93162751,4.453796937,-0.08368590847,1.018395295,156.6896667,4.806341397,3.274693789,2024-06-05 18:35:15.694730
44.69471073,51.9315935,4.453803363,-0.2881394941,2.151611795,168.3745555,4.803613639,3.278693801,2024-06-05 18:35:16.694711
45.69469094,51.93156168,4.453813737,-0.03460763674,2.925133532,169.5261026,4.806935958,3.273820968,2024-06-05 18:35:17.694691
46.69467342,51.93153478,4.453815956,0.1698490111,2.828409155,167.7584982,4.821512402,3.252315359,2024-06-05 18:35:18.694673
47.6946547,51.93150117,4.45383408,0.005602627061,3.269495179,161.9654397,4.830087001,3.239567347,2024-06-05 18:35:19.694655
48.69463599,51.93146258,4.453845009,0.1020655883,3.462956598,165.9425676,4.818113748,3.257348146,2024-06-05 18:35:20.694636
49.69461679,51.93141053,4.453839591,-0.3856713399,4.461551611,178.2482629,4.832885754,3.235390598,2024-06-05 18:35:21.694617
50.69459748,51.93139765,4.453832892,0.1639791094,3.407300681,180.3920663,4.848301833,3.212243199,2024-06-05 18:35:22.694597
51.6945796,51.93138812,4.453813503,0.4805119354,2.426352628,195.7316108,4.86793269,3.182415491,2024-06-05 18:35:23.694580
52.69456017,51.93140205,4.45372031,0.7514444562,3.595622409,251.7003693,4.829363362,3.240646008,2024-06-05 18:35:24.694560
53.69454193,51.93141057,4.453697873,0.9304619217,2.532259331,264.0935613,4.833801603,3.234022123,2024-06-05 18:35:25.694542
54.69452262,51.93140472,4.453671822,0.3682846939,2.327332426,258.9374513,4.848655586,3.211709208,2024-06-05 18:35:26.694523
55.69450402,51.93139908,4.453642259,0.8127500908,2.329825584,257.3815383,4.876534765,3.169218472,2024-06-05 18:35:27.694504
56.69448519,51.9313924,4.453603581,0.4422691679,2.663977125,256.2084183,4.886536248,3.153775599,2024-06-05 18:35:28.694485
57.69446647,51.93138939,4.453573478,0.3694118224,2.331105123,259.3885288,4.875696891,3.170507351,2024-06-05 18:35:29.694466
58.69444811,51.9313789,4.453540974,0.5004362511,2.242257645,248.7866436,4.850108278,3.209515029,2024-06-05 18:35:30.694448
59.69442892,51.93138693,4.45349885,0.4563251035,2.262589421,263.3348197,4.846989497,3.214223055,2024-06-05 18:35:31.694429
60.6944102,51.93138953,4.453460601,0.3652656302,2.380186038,270.265452,4.870585472,3.178354007,2024-06-05 18:35:32.694410
61.69439304,51.93138347,4.453416018,0.4289248716,2.577608422,260.5540458,4.882236123,3.160428369,2024-06-05 18:35:33.694393
62.69437563,51.93138139,4.453340231,-0.100406602,3.622058127,263.6551376,4.850541375,3.208860452,2024-06-05 18:35:34.694376
63.69435799,51.9313805,4.45331237,-0.5541225281,2.704582392,261.9301834,4.85560104,3.201199083,2024-06-05 18:35:35.694358
64.69433951,51.93137851,4.453270214,-0.4894553563,2.787961789,262.8095625,4.845556653,3.216382713,2024-06-05 18:35:36.694340
65.69432271,51.93136854,4.453234193,-0.3635302205,2.749685383,257.1907967,4.85628556,3.200160558,2024-06-05 18:35:37.694323
66.6943053,51.93136988,4.453196397,-0.4127897192,2.805854483,264.7583536,4.8474891,3.213469535,2024-06-05 18:35:38.694305
67.69428694,51.93135688,4.453168072,-0.4386808509,2.574715446,259.0905366,4.861508804,3.192220103,2024-06-05 18:35:39.694287
68.69426978,51.93135488,4.453141541,-0.8337906245,2.156023164,258.7140343,4.82051412,3.253794808,2024-06-05 18:35:40.694270
69.69425154,51.93136553,4.453084195,-0.4100734927,2.550720732,270.8228101,4.834513992,3.232957083,2024-06-05 18:35:41.694252
70.69423282,51.93134554,4.453065865,-0.6333809411,2.257462967,242.6254651,4.841053464,3.223156589,2024-06-05 18:35:42.694233
71.69421482,51.93132627,4.453040888,-0.7542462656,2.591214796,235.3327172,4.90757584,3.120935181,2024-06-05 18:35:43.694215
72.69419682,51.93130783,4.453020664,-0.890972821,2.740133673,225.0598276,4.866217294,3.185037877,2024-06-05 18:35:44.694197
73.69417858,51.93128299,4.453014624,-0.3886301033,2.614250681,199.6504737,4.872627689,3.175222266,2024-06-05 18:35:45.694179
74.69416356,51.93125541,4.453012554,-0.6626162017,2.530851911,195.7026783,4.887669561,3.152018924,2024-06-05 18:35:46.694164
75.69414532,51.93124303,4.453029232,-0.5268324064,1.831503677,180.660646,4.851944055,3.206739141,2024-06-05 18:35:47.694145
76.69412363,51.9312202,4.453053315,-0.278348173,1.934534731,163.4009023,4.879070298,3.16531358,2024-06-05 18:35:48.694124
77.6941061,51.93119735,4.453074167,-0.1580202635,2.106615408,157.0048868,4.880453669,3.163180207,2024-06-05 18:35:49.694106
78.69408751,51.9311697,4.45308605,-0.7170205442,2.365821245,160.3045589,4.836583285,3.229860548,2024-06-05 18:35:50.694088
79.69406903,51.9311511,4.453104148,-0.5074183866,2.266906605,154.3315526,4.84838881,3.212111919,2024-06-05 18:35:51.694069
80.69405055,51.93113289,4.453126371,-0.03283323348,2.275365101,152.3644909,4.860594869,3.193611522,2024-06-05 18:35:52.694051
81.69403231,51.93110514,4.453138203,0.07999808528,2.469893139,157.0700644,4.857678558,3.198045663,2024-06-05 18:35:53.694032
82.69401395,51.93107857,4.453148108,0.1202350985,2.663468013,160.7738347,4.842505693,3.220974331,2024-06-05 18:35:54.694014
83.69399452,51.93105071,4.453155133,-0.5381289953,2.89627458,165.6779505,4.832366495,3.23616611,2024-06-05 18:35:55.693995
84.69397628,51.93102453,4.453173632,-0.1060529118,3.05799164,162.2927762,4.867050971,3.183763791,2024-06-05 18:35:56.693976
85.69395816,51.93101351,4.453196276,-0.7944019623,2.685536321,151.1339324,4.83975973,3.225098881,2024-06-05 18:35:57.693958
86.69393837,51.93100038,4.453224145,-0.2490853611,2.702628484,137.6028238,4.840531321,3.223940688,2024-06-05 18:35:58.693938
87.69392049,51.93101785,4.453253445,-0.2421133332,2.081630874,101.8563463,4.831808586,3.236999045,2024-06-05 18:35:59.693920
88.6939013,51.93103273,4.453277688,-0.03778311238,1.865816246,76.52670468,4.81584844,3.260696373,2024-06-05 18:36:00.693901
89.6938833,51.93104626,4.453307206,0.09089581389,1.93009364,65.56458389,4.814517563,3.262661133,2024-06-05 18:36:01.693883
90.69386411,51.93105454,4.453354231,-0.3769220952,2.34783238,69.38251054,4.810808353,3.268127908,2024-06-05 18:36:02.693864
91.69384539,51.93106476,4.453409658,-0.4185986333,3.056868782,70.65845262,4.827917456,3.242799728,2024-06-05 18:36:03.693845
92.69382763,51.93108517,4.453444803,-0.3858648753,3.247156703,63.75794526,4.832872978,3.235409682,2024-06-05 18:36:04.693828
93.69380856,51.9311095,4.45346911,-0.2148053618,3.037497254,54.78940666,4.84121111,3.222919798,2024-06-05 18:36:05.693809
94.69379008,51.93113429,4.453492769,-0.113781618,2.798432623,48.06851109,4.819636997,3.255093892,2024-06-05 18:36:06.693790
95.6937716,51.93114444,4.453516491,-0.6358112581,2.353848421,49.11236633,4.807015422,3.273704288,2024-06-05 18:36:07.693772
96.69375217,51.93115844,4.453550924,-0.6804319192,2.516640908,51.94742738,4.801149026,3.282301793,2024-06-05 18:36:08.693752
97.6937331,51.93116575,4.453584059,-0.1154009663,2.547524032,57.49771395,4.78305227,3.308617237,2024-06-05 18:36:09.693733
98.69371414,51.93117752,4.453626588,-0.02353096381,2.78696125,61.90004928,4.770225584,3.327083545,2024-06-05 18:36:10.693714
99.69369614,51.93118959,4.453660797,0.02254180703,2.793216974,62.39242078,4.776647931,3.317856474,2024-06-05 18:36:11.693696
100.6936778,51.93121248,4.453676904,-0.1176671805,2.699352067,49.28620633,4.770162147,3.327174496,2024-06-05 18:36:12.693678
101.693658,51.93122822,4.453703936,-0.3312189616,2.677787507,48.21423313,4.761966034,3.338894506,2024-06-05 18:36:13.693658
102.6936394,51.93124824,4.453720593,-0.8998158472,2.580647736,39.47612207,4.758310385,3.344102168,2024-06-05 18:36:14.693639
103.6936243,51.931267,4.453744934,0.1588901412,2.658757416,41.44627522,4.757700951,3.344969162,2024-06-05 18:36:15.693624
104.6936014,51.93128222,4.453779512,-0.2435912332,2.746869891,46.335196,4.758316665,3.344093233,2024-06-05 18:36:16.693601
105.6936271,51.93128848,4.453810377,-0.2763860747,2.518328461,57.22671595,4.764225399,3.335669854,2024-06-05 18:36:17.693627
106.6935647,51.93130336,4.453848831,-0.3324385416,2.658447584,59.0757822,4.790593316,3.297688996,2024-06-05 18:36:18.693565
107.6935451,51.93131675,4.453881142,-0.382580624,2.714863556,59.96013921,4.801577496,3.281674965,2024-06-05 18:36:19.693545
108.6935261,51.93132858,4.453920978,-0.03717650566,2.707471481,65.79422837,4.811523078,3.267075558,2024-06-05 18:36:20.693526
109.6935083,51.93132224,4.453963403,-0.06818435062,2.593543705,83.68035595,4.814015833,3.263401384,2024-06-05 18:36:21.693508
110.6934896,51.93129669,4.453992579,0.07017316576,2.407399043,112.0507715,4.815590203,3.26107774,2024-06-05 18:36:22.693490
111.6934702,51.93126597,4.454015579,-0.7397205923,2.654468589,134.3609006,4.831958052,3.23677593,2024-06-05 18:36:23.693470
112.6934512,51.93124224,4.454027903,0.452769923,2.721832283,144.0467855,4.830885275,3.238376829,2024-06-05 18:36:24.693451
113.6934319,51.93121613,4.454059726,-0.5522824507,3.081929433,142.3124131,4.836792666,3.229546986,2024-06-05 18:36:25.693432
114.6934134,51.93119468,4.454069552,-0.01273557823,2.980847585,148.8153101,4.834281205,3.23330516,2024-06-05 18:36:26.693413
115.6933944,51.93117343,4.454077677,0.3156315908,2.817745485,152.3474142,4.841102517,3.223082912,2024-06-05 18:36:27.693394
116.6933763,51.93114888,4.45409455,0.5437724572,2.822453583,153.78487,4.84287219,3.220423261,2024-06-05 18:36:28.693376
117.693357,51.93111939,4.45411001,-0.1277798451,2.918918325,157.4250678,4.832769803,3.235563794,2024-06-05 18:36:29.693357
118.6933385,51.93109257,4.454108261,-0.5469251759,2.821823941,168.0984603,4.826283799,3.245230611,2024-06-05 18:36:30.693338
119.6933193,51.93106503,4.454132608,0.8099218346,2.932984809,161.4782457,4.822396002,3.251005049,2024-06-05 18:36:31.693319
120.6933002,51.93104051,4.454133384,0.04614109267,2.934584716,165.501451,4.820792381,3.253382524,2024-06-05 18:36:32.693300
121.6932815,51.93102129,4.454170584,-0.5327696074,2.935106836,150.8085359,4.824148681,3.248403691,2024-06-05 18:36:33.693281
122.6932627,51.93100001,4.454187463,0.6485684123,2.794147093,150.0503308,4.824844229,3.247370505,2024-06-05 18:36:34.693263
123.6932467,51.93098077,4.454211501,0.2885396695,2.824085509,148.5623802,4.810339068,3.268818607,2024-06-05 18:36:35.693247
124.6932242,51.93095878,4.454220882,0.2477030568,2.812284064,156.244846,4.799212953,3.285131971,2024-06-05 18:36:36.693224
125.6932046,51.93093696,4.454241878,0.2893750826,2.935689181,154.382949,4.79249352,3.294926843,2024-06-05 18:36:37.693205
126.6931868,51.93091192,4.454265611,0.1453086035,3.094065921,154.7735483,4.785875654,3.304531927,2024-06-05 18:36:38.693187
127.6931683,51.93089159,4.454281318,0.8200269733,2.90007719,154.5449517,4.78753422,3.302128574,2024-06-05 18:36:39.693168
128.6931492,51.93087173,4.454305431,0.4286139533,2.89611137,151.0907257,4.798488529,3.286190023,2024-06-05 18:36:40.693149
129.6931332,51.93085501,4.454333172,0.06675259117,2.791517335,145.5716084,4.802446347,3.280403347,2024-06-05 18:36:41.693133
130.6931144,51.93083834,4.454356998,0.3488476062,2.733165358,142.6271109,4.807105469,3.273572061,2024-06-05 18:36:42.693114
131.6930919,51.93082558,4.454381882,0.7919306671,2.544863823,138.8809846,4.806307817,3.274743073,2024-06-05 18:36:43.693092
132.6930737,51.93079487,4.454397923,0.9576928569,2.85396972,150.8314544,4.798233862,3.286561856,2024-06-05 18:36:44.693074
133.6952283,51.93076926,4.454406292,0.9405173259,2.894060357,159.5541609,4.790541886,3.297763708,2024-06-05 18:36:45.695228
134.6952317,51.9307506,4.454419816,-0.1006180141,2.690809554,157.4116437,4.783062501,3.308602446,2024-06-05 18:36:46.695232
135.6952077,51.93073656,4.454425814,0.6866552113,2.379745836,158.0622137,4.784852323,3.306013503,2024-06-05 18:36:47.695208
136.6952118,51.93071371,4.454445192,0.2529367562,2.694477922,154.7400105,4.801443361,3.281871217,2024-06-05 18:36:48.695212
137.6952183,51.93068504,4.454465197,0.1685938099,3.017099311,153.9603311,4.818795376,3.256339687,2024-06-05 18:36:49.695218
138.6951948,51.93066216,4.454480042,-0.02564657945,2.970666976,155.2328232,4.832856775,3.235433886,2024-06-05 18:36:50.695195
