"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.672759833E0,1.088686066E0,-9.737550659E0,9.565109253E-1
4.713061833E0,1.438059540E0,-9.497449951E0,1.093625793E0
4.753363833E0,1.140927429E0,-9.415719910E0,2.701881409E-1
4.793664833E0,1.388961639E0,-1.013931519E1,-6.960525513E-2
4.833966833E0,6.490502930E-1,-9.935139771E0,2.020797729E-2
4.874268833E0,9.846524048E-1,-9.725874939E0,3.225791931E-1
4.914569833E0,2.937042389E0,-9.832453308E0,1.707349548E0
4.954871833E0,1.051263885E0,-9.702373810E0,-2.004331970E-1
4.995173833E0,2.755320282E0,-9.969268799E0,9.654922485E-2
5.035474833E0,3.793411560E0,-7.409441986E0,2.593806152E0
5.075776833E0,2.399959259E0,-7.562274170E0,5.639672241E0
5.116078833E0,2.265089722E0,-9.297465820E0,6.592590637E0
5.156379833E0,3.747606812E0,-9.720935211E0,5.377567291E0
5.196681833E0,1.524878998E0,-9.615404663E0,5.007985840E0
5.236983208E0,2.102677460E0,-6.529122620E0,4.046385498E0
5.277285208E0,4.632865906E-1,-7.117399292E0,4.755910034E0
5.317587208E0,-2.186952209E0,-9.109307098E0,7.241640930E0
5.357888208E0,2.119741974E0,-8.525820465E0,6.158193970E0
5.398190208E0,1.062640228E0,-1.044842239E1,6.497837677E0
5.438492208E0,9.644444275E-1,-9.445208588E0,5.528004456E0
5.478793208E0,1.673519897E-1,-8.226592712E0,4.388424225E0
5.519095208E0,1.416953430E0,-8.666976929E0,9.800120544E-1
5.559397208E0,3.174299011E0,-9.414522400E0,4.143383789E-1
5.599698208E0,2.353855133E0,-9.644743652E0,1.218915253E0
5.640000208E0,1.342707825E0,-1.017030075E1,-2.927911377E-1
5.680302208E0,2.220482483E0,-9.857900391E0,1.130598907E0
5.720603208E0,1.173260193E0,-9.611961823E0,1.706900482E0
5.760905208E0,1.040037231E0,-9.337283020E0,4.498146057E-1
5.801207208E0,1.433119812E0,-9.651180267E0,4.064048767E-1
5.841508208E0,1.306333466E0,-9.784253540E0,7.012916565E-1
5.881810208E0,1.206790466E0,-9.795779572E0,6.725514221E-1
5.922112208E0,1.137035522E0,-9.665550385E0,1.333876190E0
5.962413208E0,1.176403656E0,-9.776469727E0,4.331991577E-1
6.002715208E0,1.622326355E0,-9.240284729E0,-5.987548828E-2
6.043017208E0,1.314865723E0,-9.621392212E0,-8.726852417E-2
6.083319208E0,1.495689697E0,-9.168284454E0,5.110372925E-1
6.123620208E0,1.628313904E0,-8.635392609E0,9.864486694E-2
6.163922208E0,2.318827972E0,-9.104067993E0,-4.935237122E-1
6.204224208E0,4.456382904E0,-1.091709778E1,9.481283569E-1
6.244525208E0,4.096381531E0,-1.144579834E1,2.370769958E0
6.284827208E0,1.922302551E0,-9.511071625E0,-2.424957275E-2
6.345279208E0,1.264869690E0,-8.947194214E0,-2.948867798E-1
6.385581208E0,2.062860260E0,-9.295370178E0,1.838177490E-1
6.425883208E0,1.772015076E0,-9.574839020E0,1.034049683E0
6.466185208E0,2.322570190E0,-9.693093109E0,1.507215729E0
6.506486208E0,2.424657898E0,-9.794881439E0,7.635621643E-1
6.546788208E0,1.678459625E0,-9.716594238E0,7.421566772E-1
6.587090208E0,1.500479736E0,-9.626182251E0,8.167016602E-1
6.627391208E0,1.615290985E0,-9.584269409E0,7.295828247E-1
6.667693208E0,1.791324921E0,-9.608518982E0,9.500743103E-1
6.707995208E0,1.788630524E0,-9.569899292E0,1.197060699E0
6.748296208E0,1.986968079E0,-9.406139832E0,1.161734161E0
6.788598208E0,1.661844177E0,-9.640552368E0,1.174757080E0
6.828900208E0,1.491348724E0,-9.644743652E0,1.040935364E0
6.869201208E0,1.422192535E0,-9.630074158E0,1.270557861E0
6.909503208E0,1.679806824E0,-9.608219604E0,1.389111328E0
6.949805208E0,1.820663910E0,-9.495653687E0,1.302591248E0
6.990107208E0,1.953587494E0,-9.341773682E0,1.188229065E0
7.030408208E0,2.216141510E0,-9.377399597E0,1.032103729E0
7.070710208E0,2.237097931E0,-9.270671539E0,1.028361511E0
7.111012208E0,2.080523529E0,-9.085356903E0,9.223818970E-1
7.151313208E0,2.081870728E0,-9.539213104E0,1.064286804E0
7.191615208E0,2.092648315E0,-1.057835220E1,1.038540344E0
7.231917625E0,2.621498566E0,-9.904752960E0,1.175355835E0
7.272219625E0,2.523751831E0,-9.034462738E0,9.524693298E-1
7.312520625E0,2.401905212E0,-9.467512207E0,5.328918457E-1
7.352822625E0,1.986519012E0,-9.504635010E0,6.592291260E-1
7.393124625E0,1.608554993E0,-9.627679138E0,8.894503784E-1
7.433426625E0,2.160457306E0,-9.535171509E0,6.499484253E-1
7.473727625E0,2.357597351E0,-9.622589722E0,5.942642212E-1
7.514029625E0,2.415975952E0,-9.679471436E0,1.015039215E0
7.554331625E0,2.264640656E0,-9.638456726E0,1.061891785E0
7.594632625E0,2.066153412E0,-9.515562286E0,8.132588196E-1
7.634934625E0,2.000889130E0,-9.423952789E0,7.521858215E-1
7.675236625E0,2.363884277E0,-9.415121155E0,7.385641479E-1
7.715538625E0,2.417472839E0,-9.611512756E0,8.349636841E-1
7.755839625E0,2.445165253E0,-9.542955322E0,8.590635681E-1
7.796141625E0,2.287093964E0,-9.450747070E0,8.731343079E-1
7.836443625E0,2.189945984E0,-9.629774780E0,9.470805359E-1
7.876745625E0,2.878813477E0,-1.009979736E1,7.652087402E-1
7.917046625E0,4.545447693E0,-1.163440613E1,1.486708374E0
7.957348625E0,6.297105103E0,-1.173484726E1,2.554438019E0
7.997650625E0,4.731660461E0,-7.994126129E0,1.008452911E0
8.037952625E0,-4.360881500E0,-6.861431580E0,3.801045685E0
8.078253625E0,-8.159831543E0,-4.688400421E0,2.585423584E0
8.118555625E0,2.582130432E-1,-5.369633789E0,1.956581268E0
8.158857625E0,2.719694366E0,-1.270288422E1,4.241280212E0
8.199159625E0,6.541097717E0,-1.038091278E1,1.976340179E0
8.239460208E0,5.469326477E0,-9.673483887E0,1.054407349E0
8.279762208E0,-3.642525330E0,-1.456755661E1,5.417234802E-1
8.320064208E0,2.701731720E0,-6.709647217E0,1.999990997E0
8.360366208E0,-5.466632080E-1,-8.759933624E0,1.433269501E0
8.400667208E0,3.679348755E-1,-1.081920135E1,2.630779266E0
8.440969208E0,-1.600621490E0,-9.529633026E0,1.840123444E0
8.481271208E0,-4.327500916E-1,-9.061107330E0,1.625020752E0
8.521573208E0,6.265969849E-1,-9.747130737E0,1.160686340E0
8.561874208E0,1.088237000E-1,-9.377100220E0,1.516795807E0
8.602176208E0,-8.077203369E-1,-1.031834290E1,1.291214905E0
8.642478208E0,-3.332070923E-1,-9.036857758E0,1.851050720E0
8.682780208E0,1.719923401E0,-8.569978638E0,3.060086517E0
8.723081208E0,2.395468597E0,-7.537126465E0,5.104834442E0
8.763383208E0,7.170089722E-1,-9.857601013E0,5.022355957E0
8.803685208E0,1.129850464E0,-9.074579315E0,4.291425934E0
8.843987208E0,2.192939758E0,-8.891959076E0,4.505480804E0
8.884289208E0,9.710307312E-1,-9.814490662E0,4.794380035E0
8.924590208E0,-3.571572876E-1,-9.084608459E0,3.516337738E0
8.964892208E0,1.291813660E-1,-9.288035431E0,4.142785034E0
9.005194208E0,1.100361786E0,-8.703051910E0,3.845952301E0
9.045496208E0,7.002438354E-1,-9.507778473E0,3.087629242E0
9.085797208E0,1.574425964E0,-9.182355194E0,2.783312073E0
9.126099208E0,2.444865875E0,-8.932824097E0,3.250191193E0
9.166401208E0,5.867797852E-2,-8.775052185E0,3.605402527E0
9.206702333E0,-1.963167572E0,-8.733139343E0,5.717959442E0
9.247004333E0,-1.377884674E0,-1.002016296E1,4.914430389E0
9.287305333E0,3.380420380E0,-8.878187714E0,2.595153351E0
9.327607333E0,2.543660431E0,-9.009764099E0,2.590363312E0
9.367909333E0,8.750802612E-1,-9.864187317E0,2.215093689E0
9.408211333E0,1.401086426E-1,-9.242530060E0,2.013163605E0
9.448512333E0,2.338137817E-1,-9.420360260E0,2.296075287E0
9.488814333E0,1.005608826E0,-9.503587189E0,1.899549866E0
9.529116333E0,1.940115509E0,-9.293424225E0,1.481918335E0
9.569418333E0,1.830243988E0,-9.607620850E0,1.284478912E0
9.609720333E0,1.226699066E0,-9.680668945E0,1.597178650E0
9.650021333E0,1.460213470E0,-9.904603271E0,1.077010345E0
9.690323333E0,1.627864838E0,-9.655371552E0,6.932084656E-1
9.730625333E0,1.403182068E0,-9.752220154E0,2.920426941E-1
9.770927333E0,8.750802612E-1,-1.000893631E1,-3.832031250E-2
9.811229333E0,1.568737793E-1,-9.659413147E0,-3.718267822E-1
9.851530333E0,-7.911048889E-1,-1.016970200E1,8.562194824E-1
9.891832333E0,-1.353784790E0,-1.001432510E1,1.320104828E0
9.932134333E0,-3.984713745E-1,-9.588161316E0,1.088386688E0
9.972436333E0,-4.902305603E-1,-9.361831970E0,1.102906494E0
1.001273833E1,-4.535568237E-1,-9.861792297E0,1.015338593E0
1.005303933E1,-2.350112915E-2,-9.675579529E0,1.200653229E0
1.009334133E1,3.430865479E-1,-9.843829651E0,7.057823181E-1
1.013364333E1,1.360820160E0,-9.896520081E0,5.843847656E-1
1.017394533E1,1.789378967E0,-9.683962097E0,6.700067139E-1
1.021425138E1,6.116281128E-1,-1.008587631E1,1.718426514E-1
1.025455238E1,5.164260864E-1,-1.039258850E1,-9.876461792E-1
1.029485437E1,-1.896556091E-1,-9.000184021E0,9.442364502E-1
1.033515638E1,-1.896406403E0,-8.273594971E0,9.262738037E-1
1.037545838E1,1.970202942E0,-6.275400238E0,1.709894257E0
1.041576037E1,-9.294172668E-1,-1.289643173E1,-8.068222046E-2
1.045606137E1,2.195185089E0,-1.374950775E1,-7.297624512E0
1.049636338E1,2.109413452E0,-1.699490891E1,-4.878355408E0
1.053666537E1,2.258054352E0,-1.599319199E1,3.452869720E0
1.057696738E1,5.416636047E0,-4.181554413E0,6.537355499E0
1.061726938E1,-3.542682953E0,-5.328020325E0,3.117267609E0
1.065757037E1,-4.846920776E-1,-7.334597626E0,-1.965412903E-1
1.069787237E1,-2.756667480E0,-7.504344635E0,4.332141266E0
1.073817438E1,1.655108185E0,-5.797743530E0,1.865720215E0
1.077847637E1,4.521497498E0,-7.526797943E0,2.722987518E0
1.081877837E1,2.711611176E0,-1.275826904E1,-5.246140594E0
1.085908038E1,-4.126918030E-1,-1.481993179E1,6.927593994E-1
1.089938137E1,5.909111938E0,-1.107965973E1,1.788331146E0
1.093968337E1,1.530267792E0,-9.128916321E0,4.352947998E-1
1.097998538E1,-8.373587036E-1,-7.294930115E0,-1.579665070E0
1.102028737E1,-2.983894958E0,-5.114564209E0,-1.691931610E0
1.106058937E1,1.322050781E0,-1.746567993E1,3.959865417E0
1.110089038E1,-5.355563049E0,-1.274988647E1,5.316793671E0
1.114119237E1,-2.373763733E0,-4.439917145E0,-8.455466766E0
