"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.433160667E0,1.328637085E0,-8.294551392E0,1.746567993E0
9.472902667E0,7.599696350E-1,-8.757987671E0,1.440304871E0
9.512644667E0,-4.177213440E0,-1.011371841E1,7.816744995E-1
9.552386667E0,-6.388714600E0,-1.190025330E1,-8.524772644E-1
9.592128667E0,-1.473535767E0,-1.691901672E1,6.572532349E0
9.631870667E0,-1.902843018E0,-1.352916595E1,3.571123810E0
9.671612667E0,2.294728088E-1,-1.327738953E1,4.245172119E-1
9.711354667E0,3.292403412E0,-1.589020615E1,-6.191125488E-1
9.751096667E0,1.281335449E0,-1.822759552E1,5.005590820E0
9.790839667E0,-2.196532288E0,-9.895322571E0,-3.609444122E0
9.830581667E0,-6.825805664E-1,-6.373596039E0,8.734336853E-1
9.870323667E0,7.264393616E-1,-3.522175598E0,-4.475393372E0
9.910065667E0,3.556005249E0,1.089883575E0,-2.798730011E0
9.949807667E0,2.828817444E0,7.117698669E-1,-1.974992981E0
9.989549667E0,5.975573730E-1,-3.698957977E0,3.447331238E0
1.002929167E1,-6.111940155E0,-2.191248276E1,2.366653519E1
1.006903367E1,6.533912659E-1,-2.053340057E1,5.979765015E0
1.010877567E1,3.992347870E0,8.555758209E0,7.817194061E0
1.014851767E1,-7.181316376E0,-2.895413956E1,2.331102448E0
1.018825967E1,1.045485901E1,1.363963623E0,8.209528198E0
1.022800267E1,5.355563049E0,-5.674699402E0,-3.728296967E0
1.026774467E1,-5.193150787E0,-2.403911041E1,-3.580853577E0
1.030748521E1,-2.358495483E0,-1.155566986E1,2.282603302E0
1.034722721E1,4.968168640E-1,-3.683540039E0,2.343376923E0
1.038696921E1,2.738106079E0,-5.010231171E0,-3.862418060E0
1.042671121E1,1.281934204E0,-7.858208771E0,5.589676208E0
1.046645321E1,-2.316283264E0,-8.754844208E0,1.353784790E0
1.050619521E1,-2.340682526E0,-1.036280045E1,1.330583038E0
1.054593721E1,-4.647535400E0,-1.682995193E1,1.478924561E0
1.058567921E1,-5.405559082E0,-1.459195587E1,1.703607330E0
1.062542121E1,-4.252806244E0,-1.246592697E1,2.780168610E0
1.066516321E1,4.561614075E0,-1.532168839E1,-7.640711060E0
1.070490521E1,6.349196777E0,-2.306987595E1,4.786895599E0
1.074464721E1,-5.903723145E-1,-1.431413361E1,-1.718725891E0
1.078438921E1,-1.846260681E0,-8.822503510E0,-2.478096771E0
1.082413121E1,2.402503967E-1,1.047821045E-1,-3.405418396E0
1.086387321E1,3.705394592E0,3.592229919E0,-2.880160675E0
1.090361521E1,3.425776062E0,2.648143158E0,-9.122030640E-1
1.094335721E1,-5.342390442E-1,-2.228865051E0,1.576072540E0
1.098309921E1,-8.541537781E0,-2.093202164E1,2.862063309E1
1.102284221E1,1.013542328E0,-2.414059937E1,5.193749542E0
1.106258321E1,1.083476898E1,4.842430115E0,4.523892517E0
1.110232621E1,5.715115356E-1,-2.628384247E1,1.653910675E0
1.114206821E1,4.134402466E-1,-2.917882233E0,-2.885998535E-1
1.118181021E1,2.305206299E-2,-8.706045685E0,-4.207001495E0
1.122155221E1,-1.368903351E0,-1.645977173E1,-9.418414307E-1
1.126129421E1,6.950047302E-1,-9.210346985E0,-1.706451416E-1
1.130103621E1,1.113534393E0,-5.897585907E0,1.115330658E0
1.134077833E1,-1.579964447E0,-7.748786316E0,-1.150058441E0
1.138052033E1,4.590953064E-1,-7.227270813E0,6.292913818E-1
1.142026233E1,-9.571096802E-1,-1.044153671E1,5.694757690E0
1.146000433E1,-4.358336792E0,-1.236353989E1,2.410886536E0
1.149974633E1,-6.396348724E0,-1.467682938E1,3.221301270E0
1.153948833E1,-4.041146393E0,-1.530222885E1,2.058070221E0
1.157923033E1,3.170706482E0,-1.431682800E1,-2.389031982E-1
1.161897233E1,5.227579193E0,-1.789558594E1,1.083596649E0
1.165871433E1,3.864813080E0,-2.217099518E1,1.782942352E0
1.169845533E1,1.092727661E-1,-1.201955521E1,-1.301094360E0
1.173819733E1,-5.095404053E-1,-3.057392120E0,-4.298610992E0
1.177793933E1,1.137634277E-2,1.316512299E0,-3.167113953E0
1.181768133E1,3.302133179E0,3.189118195E0,-2.527194672E0
1.185742333E1,2.630030823E0,-4.655319214E-2,-2.400707703E0
1.189716533E1,-3.376977539E-1,-5.856571198E0,7.921976166E0
1.193690733E1,-5.551206207E0,-3.869588150E1,2.178045731E1
1.197664933E1,8.570876770E0,5.295238495E0,1.415606232E0
1.201639133E1,5.697152710E-1,-1.148337021E1,2.880310364E0
1.205613333E1,7.342231750E-1,-1.107876160E1,-9.762548676E0
1.209587533E1,-3.321443024E0,-4.971761169E0,-4.480333099E0
1.213561733E1,4.020639038E-1,-1.306528061E1,-1.861528931E0
1.217535933E1,-1.923350372E0,-1.324685303E1,9.123527527E-1
1.221510133E1,7.182064819E-1,-7.247179413E0,1.410516815E0
1.225484333E1,5.649252319E-1,-8.156089325E0,-3.591032410E-1
1.229458533E1,3.426374817E-1,-6.459517365E0,1.440005493E-1
1.233432708E1,2.614463196E0,-8.097860413E0,1.808838501E0
1.237406908E1,-2.121837616E0,-1.156240585E1,3.540737000E0
1.241381008E1,-5.435945892E0,-1.253882538E1,3.069666595E0
1.245355208E1,-4.838687897E0,-1.641606262E1,5.581443329E0
1.249329408E1,-2.281256104E-1,-1.152408554E1,3.694617004E0
1.253303608E1,-8.183482361E-1,-1.322724380E1,-6.162984009E0
1.257277808E1,4.357288971E0,-2.096016312E1,5.429060211E0
1.261252008E1,3.029999084E0,-2.075299393E1,-1.095721436E0
1.265226208E1,-5.433700562E-1,-1.185355042E1,-1.123413849E0
1.269200408E1,-1.939965820E-1,-2.453098755E0,-3.764671326E0
1.273174608E1,2.324067078E0,1.363813934E0,-4.268972626E0
1.277148808E1,3.909869385E0,2.210303650E0,-1.109043732E0
1.281122908E1,2.939437408E0,-1.574425964E0,-1.669029236E-1
1.285097108E1,-1.086740112E-1,-7.635471954E0,1.105091949E1
1.289071308E1,-2.321672058E0,-3.698269409E1,1.790396851E1
1.293045508E1,6.142326965E0,7.368726654E0,4.311633911E0
1.297019708E1,-1.054557037E0,-1.090931396E1,-4.084556122E0
1.300993908E1,4.566853180E0,-1.868699020E1,-7.355703735E0
1.304968108E1,-5.239254913E0,-1.770069122E0,-1.142873383E0
1.308942308E1,8.120613098E-1,-1.148965714E1,-9.237290955E-1
1.312916508E1,-2.812351685E0,-1.321302338E1,4.854405212E-1
1.316890608E1,4.821473694E-1,-6.876699829E0,-3.848497009E-1
1.320864808E1,1.250649261E0,-7.167245636E0,-5.123844910E-1
1.324839008E1,-5.942642212E-2,-8.688232727E0,1.190324707E0
1.328813208E1,1.065634003E0,-8.720266113E0,6.872209167E-1
1.332787417E1,-3.314108276E0,-1.033600616E1,3.426973572E0
1.336761617E1,-4.963378601E0,-1.365340759E1,1.409468994E0
1.340735717E1,-1.896705780E0,-1.544263687E1,7.149582367E0
1.344709917E1,2.927462311E0,-1.124087448E1,2.274669800E0
1.348684117E1,2.716850281E-1,-1.668116135E1,-6.524482269E0
1.352658317E1,7.580985260E0,-2.081601288E1,4.892725525E0
1.356632517E1,8.252339172E-1,-1.872800491E1,-8.325686646E-1
1.360606717E1,2.116149445E0,-6.934479675E0,-4.516857147E0
1.364580817E1,6.965016174E-1,-1.537602539E0,-4.775219879E0
1.368555017E1,1.676214294E0,3.899690552E0,-2.877017212E0
1.372529217E1,3.598367157E0,3.474275208E-1,-1.907932434E0
1.376503417E1,1.113833771E0,-2.882106628E0,8.819659424E-1
1.380477617E1,1.256337433E0,-8.661887512E0,1.802027664E1
1.384451717E1,6.098318481E-1,-4.369039536E1,1.068148773E1
1.388425917E1,8.309669952E0,1.611264359E1,1.374142456E0
1.392400117E1,-1.301992493E0,-1.210772186E1,-4.899910583E0
1.396374317E1,3.179388428E-1,-1.178828613E1,-7.320526886E0
1.400348417E1,-3.067870331E0,-2.919678497E0,-6.437662811E0
1.404322617E1,1.751358032E-2,-1.121737335E1,-2.947370911E-1
1.408296817E1,-1.958227844E0,-1.405337585E1,1.223854980E0
1.412271017E1,8.743318176E-1,-7.150929565E0,8.788224792E-1
1.416245217E1,1.629810791E0,-6.841672668E0,-8.674461365E-1
1.420219317E1,1.169817352E0,-7.023694153E0,2.863545227E-1
1.424193517E1,6.463558960E-1,-9.947114868E0,2.402803345E0
1.428167717E1,-2.355352020E0,-1.326182190E1,3.540886688E0
1.432141942E1,-5.239404602E0,-1.549832108E1,2.035766602E-2
1.436116042E1,-3.104394379E0,-1.529504379E1,3.378923492E0
1.440090242E1,3.156635742E0,-1.458671677E1,1.092128906E0
1.444064442E1,3.861519928E0,-1.499851044E1,-8.981323242E-3
1.448038642E1,7.912096710E0,-1.917617294E1,4.306544495E0
1.452012742E1,5.477110291E-1,-1.452354813E1,-1.975292358E0
1.455986942E1,2.818638611E-1,-4.472549286E0,-5.306914215E0
1.459961142E1,-1.678010559E-1,-1.959724731E0,-4.450545044E0
1.463935242E1,1.692230988E0,3.175047455E0,-1.680704956E0
1.467909442E1,1.668131104E0,3.872447205E-1,-2.437980194E0
1.471883642E1,5.378315735E-1,-3.110681305E0,6.401587830E0
1.475857842E1,-8.728349304E-1,-2.743165558E1,2.158316757E1
1.479831942E1,5.745502167E0,-5.405858459E0,6.801107025E0
1.483806142E1,4.543202362E0,-6.110293579E0,-1.275796967E0
1.487780342E1,3.955674133E0,-2.021231827E1,-9.908345490E0
1.491754442E1,-3.654650116E0,-2.692001953E0,1.652713165E0
1.495728642E1,1.856289825E0,-1.010024643E1,-8.101153564E-1
1.499702842E1,-2.217189331E0,-1.489567429E1,6.050418091E-1
1.503676942E1,-1.868115234E-1,-8.014633484E0,5.013075256E-1
1.507651142E1,1.287921753E0,-5.827681274E0,3.025209045E-1
1.511625342E1,1.185235291E0,-8.242459717E0,-1.255289612E0
1.515599442E1,2.008822632E0,-8.883277130E0,9.336085510E-1
1.519573642E1,-5.743556213E-1,-9.760153656E0,3.144960022E0
1.523547842E1,-3.786376190E0,-1.263282990E1,2.918630676E0
1.527521942E1,-4.247567139E0,-1.677726151E1,2.823428650E0
1.531496179E1,-6.581813049E-1,-1.363858841E1,2.897225189E0
1.535470379E1,3.178789673E0,-1.354218887E1,1.611997833E0
1.539444479E1,5.027595062E0,-1.461515762E1,-8.963360596E-1
1.543418679E1,6.029311981E0,-1.936777451E1,1.531315613E0
1.547392879E1,-6.512956238E-1,-1.286484741E1,-1.992356873E-1
1.551366979E1,-3.827540588E-1,-6.423741760E0,-2.942131805E0
1.555341179E1,-1.956431580E-1,-1.157542877E0,-3.614383850E0
1.559315279E1,3.419489136E0,2.511627045E0,-4.050726471E0
1.563289479E1,2.102078705E0,1.025068359E0,-2.098935242E0
1.567263679E1,-7.987390137E-1,-3.752546539E0,8.443940735E0
1.571237779E1,-4.430786133E-2,-3.294049988E1,1.993958542E1
1.575211979E1,5.472469940E0,-8.655001831E-1,4.020339661E0
1.579186079E1,6.578819275E-1,-3.223396912E0,-4.053720245E0
