"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.543604708E0,4.627478027E1,2.719853592E1,-3.331410980E1
8.583901333E0,4.615893555E1,2.712165070E1,-3.332808685E1
8.624198333E0,4.617700195E1,2.717146301E1,-3.324781799E1
8.664495333E0,4.623330688E1,2.721331406E1,-3.341750717E1
8.704792333E0,4.631704712E1,2.709179688E1,-3.330935287E1
8.745089333E0,4.628268433E1,2.712464905E1,-3.347356796E1
8.785386333E0,4.644647217E1,2.703662872E1,-3.346845245E1
8.825683333E0,4.617858887E1,2.699936676E1,-3.347098541E1
8.865980333E0,4.628009033E1,2.719416046E1,-3.352412415E1
8.906277333E0,4.626629639E1,2.706003189E1,-3.354035187E1
8.946574333E0,4.642126465E1,2.720745087E1,-3.340882874E1
8.986871333E0,4.637881470E1,2.719619370E1,-3.321669388E1
9.027168333E0,4.631030273E1,2.717200470E1,-3.311805344E1
9.067465333E0,4.634515381E1,2.721630859E1,-3.318524933E1
9.107762333E0,4.638546753E1,2.742187881E1,-3.345077515E1
9.148059333E0,4.627908325E1,2.726510239E1,-3.334300232E1
9.188356333E0,4.621911621E1,2.725217056E1,-3.317839050E1
9.228653333E0,4.607199097E1,2.727981949E1,-3.327130890E1
9.268950333E0,4.635931396E1,2.733365250E1,-3.334979630E1
9.309247333E0,4.624295044E1,2.713621521E1,-3.319931793E1
9.349544333E0,4.643527222E1,2.715989304E1,-3.342885208E1
9.389841333E0,4.633041382E1,2.708234406E1,-3.351408386E1
9.430138333E0,4.627560425E1,2.693774033E1,-3.321552277E1
9.470435333E0,4.633438110E1,2.692918777E1,-3.326374817E1
9.510732333E0,4.616467285E1,2.698251343E1,-3.323827744E1
9.551030083E0,4.618414307E1,2.689912415E1,-3.306813431E1
9.591327083E0,4.626049805E1,2.697062302E1,-3.331464386E1
9.631624083E0,4.617840576E1,2.703890610E1,-3.320744705E1
9.671921083E0,4.623266602E1,2.703203201E1,-3.344321060E1
9.712218083E0,4.605691528E1,2.690217590E1,-3.328997040E1
9.752515083E0,4.623800659E1,2.688679123E1,-3.315020752E1
9.792812083E0,4.631338501E1,2.704425812E1,-3.324095535E1
9.833109083E0,4.635128784E1,2.701956940E1,-3.324241638E1
9.873406083E0,4.627999878E1,2.706176376E1,-3.345941925E1
9.913703083E0,4.606417847E1,2.698450851E1,-3.360775757E1
9.954000083E0,4.619046021E1,2.703866959E1,-3.333288956E1
9.994297083E0,4.608428955E1,2.711886597E1,-3.332693481E1
1.003459408E1,4.622814941E1,2.711765671E1,-3.315505600E1
1.007489108E1,4.606826782E1,2.712269974E1,-3.310664368E1
1.011518808E1,4.616317749E1,2.716199112E1,-3.311855316E1
1.015548508E1,4.614575195E1,2.707850647E1,-3.321303558E1
1.019578208E1,4.614038086E1,2.711952209E1,-3.307070160E1
1.023607908E1,4.614932251E1,2.706819153E1,-3.328155136E1
1.027637608E1,4.619009399E1,2.715081787E1,-3.328622818E1
1.031667308E1,4.615380859E1,2.702416611E1,-3.332338715E1
1.035697008E1,4.608093262E1,2.692215729E1,-3.340804291E1
1.039726708E1,4.608673096E1,2.707652283E1,-3.339611053E1
1.043756408E1,4.618588257E1,2.707649612E1,-3.349920273E1
1.047786108E1,4.621472168E1,2.700284958E1,-3.352711487E1
1.051815808E1,4.624188232E1,2.720383453E1,-3.324760818E1
1.055845517E1,4.607003784E1,2.713530731E1,-3.310071945E1
1.059875217E1,4.625314331E1,2.715816116E1,-3.331726456E1
1.063904917E1,4.593774414E1,2.720826721E1,-3.316422653E1
1.067934617E1,4.628695679E1,2.728578949E1,-3.331236267E1
1.071964317E1,4.613272095E1,2.713749695E1,-3.314861298E1
1.075994017E1,4.630633545E1,2.707363129E1,-3.336397552E1
1.080023717E1,4.619174194E1,2.712127304E1,-3.309736252E1
1.084053417E1,4.610140991E1,2.705424500E1,-3.335958481E1
1.088083117E1,4.618182373E1,2.702655029E1,-3.352904892E1
1.092112817E1,4.622430420E1,2.705280304E1,-3.352147293E1
1.096142517E1,4.612701416E1,2.702168274E1,-3.330983353E1
1.100172317E1,4.613980103E1,2.695587158E1,-3.353072357E1
1.104202017E1,4.614993286E1,2.687522888E1,-3.323818207E1
1.108231717E1,4.629873657E1,2.714832306E1,-3.319855499E1
1.112261417E1,4.616543579E1,2.708009338E1,-3.351266098E1
1.116291117E1,4.628198242E1,2.708155060E1,-3.361629486E1
1.120320817E1,4.635025024E1,2.700716019E1,-3.345154190E1
1.124350517E1,4.624798584E1,2.719206238E1,-3.329131317E1
1.128380217E1,4.621343994E1,2.728388214E1,-3.334452820E1
1.132409917E1,4.627136230E1,2.735556030E1,-3.325260925E1
1.136439617E1,4.619647217E1,2.715895462E1,-3.318450165E1
1.140469317E1,4.621032715E1,2.718378067E1,-3.346207428E1
1.144499017E1,4.613363647E1,2.705081177E1,-3.317504883E1
1.148528717E1,4.616339111E1,2.721285629E1,-3.317239380E1
1.152558417E1,4.626089478E1,2.716038895E1,-3.316805649E1
1.156588042E1,4.614630127E1,2.710054779E1,-3.337915802E1
1.160617742E1,4.621087646E1,2.709486008E1,-3.329667664E1
1.164647442E1,4.620465088E1,2.723147964E1,-3.328804016E1
1.168677142E1,4.629516602E1,2.723999405E1,-3.323341751E1
1.172706842E1,4.642227173E1,2.723908615E1,-3.320272064E1
1.176736542E1,4.626519775E1,2.715023041E1,-3.330293274E1
1.180766342E1,4.621438599E1,2.715985870E1,-3.328973770E1
1.184796042E1,4.632330322E1,2.707405090E1,-3.324568939E1
1.188825742E1,4.619427490E1,2.723676300E1,-3.329576111E1
1.192855442E1,4.630087280E1,2.705528259E1,-3.317218399E1
1.196885142E1,4.613491821E1,2.707309341E1,-3.300334549E1
1.200914842E1,4.613146973E1,2.700545502E1,-3.318525696E1
1.204944542E1,4.614868164E1,2.697011948E1,-3.330154419E1
1.208974242E1,4.613439941E1,2.701467514E1,-3.322618484E1
1.213003942E1,4.615982056E1,2.694414520E1,-3.303888702E1
1.217033642E1,4.609320068E1,2.693841934E1,-3.323473358E1
1.221063342E1,4.614434814E1,2.705390930E1,-3.317450714E1
1.225093042E1,4.626010132E1,2.680770111E1,-3.301644135E1
1.229122742E1,4.618701172E1,2.694036484E1,-3.313961792E1
1.233152442E1,4.621432495E1,2.691503906E1,-3.296521759E1
1.237182142E1,4.614483643E1,2.695537567E1,-3.329287720E1
1.241211842E1,4.620846558E1,2.698431778E1,-3.328638077E1
1.245241542E1,4.619802856E1,2.708612823E1,-3.298374557E1
1.249271242E1,4.617590332E1,2.703383255E1,-3.312002182E1
1.253300942E1,4.621322632E1,2.693521500E1,-3.322060013E1
1.257330742E1,4.614227295E1,2.704249954E1,-3.312123871E1
1.261360442E1,4.632067871E1,2.695692062E1,-3.332163620E1
1.265390142E1,4.641790771E1,2.703923798E1,-3.310250854E1
1.269419842E1,4.635696411E1,2.708188248E1,-3.328880692E1
1.273449542E1,4.632281494E1,2.703163147E1,-3.300648880E1
1.277479242E1,4.621868896E1,2.702806854E1,-3.308516312E1
1.281508942E1,4.632989502E1,2.702294922E1,-3.307610703E1
1.285538642E1,4.636819458E1,2.705661774E1,-3.337879562E1
