"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.279562208E0,-3.487659991E-2,1.301220506E-1,1.798574813E-2
5.319858208E0,-3.824920952E-2,-2.095733956E-2,3.485473618E-2
5.360155208E0,-3.085720725E-2,-2.896190248E-2,-2.279679850E-2
5.400452208E0,-2.431908622E-2,-2.554132603E-2,7.242307533E-3
5.440748208E0,7.072508335E-3,-1.276687235E-1,-1.761727408E-2
5.481045208E0,2.206354588E-2,-6.289756298E-2,-1.448915713E-2
5.521342208E0,-4.315050319E-3,-7.133059204E-2,-4.950517789E-3
5.561639042E0,-1.839799434E-2,-9.833154827E-2,-1.471290458E-2
5.601936042E0,-4.998138174E-2,-3.822391480E-2,-1.427076850E-2
5.642233042E0,-4.911467433E-2,-3.351008892E-2,-3.320154268E-3
5.682529042E0,-3.578222170E-2,-7.575005293E-2,-9.578358382E-3
5.722826042E0,-1.847182214E-2,-5.917111039E-2,-2.418868057E-2
5.763123042E0,-2.257689275E-2,-3.673466668E-2,-2.905238792E-2
5.803419042E0,-4.270003363E-2,-2.948301286E-2,-5.490437895E-2
5.843716042E0,-6.964838505E-2,3.026571125E-2,-6.866189837E-2
5.884013042E0,-1.047851816E-1,7.874690928E-3,-7.524634153E-2
5.924310042E0,-1.114958301E-1,1.054224186E-2,-8.114683628E-2
5.964606042E0,-9.983423352E-2,-5.340348464E-3,-8.965693414E-2
6.004903042E0,-1.240243614E-1,-2.761005796E-2,-8.276444674E-2
6.045200042E0,-1.196168736E-1,5.225241184E-3,-6.493138522E-2
6.085497042E0,-1.220361963E-1,2.726600505E-2,-3.395780176E-2
6.125793042E0,-1.235074252E-1,9.139037691E-3,-2.625670657E-2
6.166090042E0,-1.141480133E-1,6.099838763E-3,-2.230644040E-2
6.206387042E0,-9.143473953E-2,-8.340628818E-3,-8.122701198E-3
6.246684042E0,-6.912882626E-2,-1.979499683E-2,1.889557764E-2
6.286980042E0,-4.341413081E-2,-3.235166520E-2,4.023228586E-2
6.327277042E0,1.682389411E-3,-2.422818355E-2,4.075901583E-2
6.367574042E0,4.341887310E-2,-3.052031249E-2,2.943633310E-2
6.407871042E0,4.286101460E-2,-3.056703135E-2,2.352462523E-2
6.448168042E0,2.753798477E-2,-5.540846381E-3,1.378898881E-2
6.488464042E0,8.376303129E-3,7.051119581E-3,5.282577127E-3
6.528761042E0,-5.321487784E-3,3.000122495E-2,-4.313912243E-3
6.569057917E0,-8.398429491E-3,2.355306596E-2,1.500278711E-3
6.609354917E0,-1.102807932E-2,9.843232110E-3,-2.993792295E-3
6.649650917E0,1.661927789E-3,2.855448052E-2,-1.172737684E-2
6.689947917E0,1.449777186E-2,1.267376915E-2,-8.472708985E-3
6.730244917E0,1.678085513E-2,1.156841218E-2,-7.945123129E-3
6.770541917E0,1.625013538E-2,1.633009315E-2,1.461601001E-3
6.810838917E0,9.680469520E-3,8.187317289E-4,7.027128246E-3
6.851135917E0,1.235131174E-2,-2.269810531E-3,1.350120641E-2
6.891431917E0,8.382268250E-3,-9.749733843E-3,7.973589003E-3
6.931728917E0,7.533237338E-3,-6.242220290E-3,8.210614324E-3
6.972025917E0,1.088040788E-2,-5.714416504E-3,5.252000410E-3
7.012322917E0,1.356711704E-2,-3.436992411E-3,-7.899355842E-5
7.052619917E0,8.636438288E-3,1.004804391E-3,5.241638282E-4
7.092916917E0,7.823849097E-3,-1.901519485E-3,-1.239630161E-3
7.133212917E0,2.952484181E-3,8.777794428E-4,-4.405356012E-3
7.173509917E0,-9.785627481E-4,-3.010556567E-3,-3.998970613E-3
7.213806917E0,-6.846099626E-3,-1.269397791E-3,-3.903612029E-3
7.254103917E0,-7.171980105E-3,9.091653861E-3,-3.332656575E-3
7.294400917E0,-8.902502246E-3,6.279621739E-3,-4.563303199E-3
7.334697917E0,-4.299343564E-3,6.079658400E-3,-5.544899032E-4
7.374994917E0,-7.675452624E-3,1.681505702E-3,-7.600035751E-4
7.415290917E0,-3.643984906E-3,8.154101670E-5,-4.151937319E-4
7.455587917E0,-4.518034402E-3,-5.304169375E-3,-2.886935545E-4
7.495884917E0,-2.933674492E-3,3.648991231E-3,1.302266028E-3
7.536181917E0,6.804710138E-4,-2.771365922E-3,2.225060016E-3
7.576478708E0,7.327585481E-3,-2.711346839E-3,2.907933202E-3
7.616775708E0,3.910245374E-3,-6.605408154E-3,3.395135514E-3
7.657072708E0,-1.784153981E-3,-1.585362013E-3,-1.280704309E-4
7.697369708E0,-2.303198446E-3,-1.467846334E-3,-6.477302522E-4
7.737666708E0,-3.302537370E-3,4.933562595E-3,-1.951313578E-3
7.777962708E0,-5.747593939E-3,6.768414285E-3,-1.310362481E-3
7.818259708E0,2.287870506E-3,1.478021033E-3,1.013536938E-3
7.858556708E0,-3.771092452E-4,-2.593008336E-3,2.952698269E-4
7.898853708E0,2.963765524E-3,-3.872406203E-3,2.597322920E-3
7.939150708E0,2.044563880E-3,-3.423632588E-3,1.168503659E-3
7.979447708E0,3.213767894E-3,-9.912149981E-4,1.998913358E-4
8.019744708E0,-2.872643061E-3,2.662168350E-3,-1.808318775E-3
8.060041708E0,-9.829176124E-4,3.752787365E-3,-1.413963619E-3
8.100338708E0,1.932734624E-3,2.554834820E-3,-2.661320847E-3
8.140635708E0,-1.766746747E-3,-2.294522710E-4,-2.617368591E-5
8.180932708E0,-3.852761816E-3,3.048710991E-3,6.701607490E-4
8.221228708E0,-4.306603223E-3,3.359364346E-4,-1.650968217E-3
8.261525708E0,3.331981832E-3,5.845697597E-4,-6.735122297E-4
8.301822708E0,1.415730803E-3,3.299235832E-3,-7.109406288E-4
8.342119708E0,4.415173084E-3,-9.577139281E-4,-6.129615940E-5
8.382416708E0,1.158233499E-3,1.331700012E-3,1.546607818E-3
8.422713708E0,-6.013390957E-4,-3.081360832E-3,1.315615023E-3
8.463010708E0,3.760103718E-4,-1.294920687E-3,6.750061875E-4
8.503307708E0,1.328944054E-4,-2.637146041E-3,-1.124886447E-3
8.543604708E0,2.109774796E-4,9.213145822E-4,-2.063787309E-3
8.583901333E0,-9.366388258E-5,8.988860063E-4,-3.890789230E-5
8.624198333E0,1.682625152E-3,1.360783353E-4,-1.062527299E-3
8.664495333E0,9.411484934E-4,5.330843851E-5,-5.508754111E-5
8.704792333E0,-2.675889060E-3,-8.396352641E-4,1.722113462E-3
8.745089333E0,-2.362395404E-3,-7.090833969E-4,3.444501664E-3
8.785386333E0,9.084069170E-4,-9.702225216E-4,-1.613948029E-3
8.825683333E0,-1.036499743E-3,3.472374287E-3,-1.223568572E-3
8.865980333E0,2.776871203E-3,-1.523023006E-3,-3.109518730E-5
8.906277333E0,-4.103938118E-4,-5.832761526E-4,5.996666732E-5
8.946574333E0,2.179212403E-3,5.487757735E-4,-2.908898052E-3
8.986871333E0,1.661617775E-3,-2.666656394E-3,6.600863999E-4
9.027168333E0,-1.768803922E-3,1.892009284E-3,-1.892309811E-4
9.067465333E0,-6.081993692E-3,7.041436620E-4,-2.894601319E-3
9.107762333E0,-3.451250668E-4,-8.243261836E-4,-1.214683987E-3
9.148059333E0,1.736280392E-4,3.916463815E-3,-1.156244194E-3
9.188356333E0,-4.505781457E-3,5.053640809E-3,-1.834359020E-3
9.228653333E0,-1.816069707E-4,3.946830984E-3,4.277127329E-3
9.268950333E0,5.337604787E-3,-6.562899798E-4,6.290132646E-3
9.309247333E0,3.608368337E-3,1.948669553E-3,6.465913728E-3
9.349544333E0,1.634402666E-3,2.945722081E-4,2.283693291E-3
9.389841333E0,-8.833191241E-4,1.963051036E-3,-2.065789420E-3
9.430138333E0,4.337823484E-3,-1.572158653E-3,2.184079029E-3
9.470435333E0,1.094313571E-3,-3.072728403E-3,-1.335809007E-3
9.510732333E0,-3.933703527E-3,-3.939845599E-3,-3.445040667E-3
9.551030083E0,-9.391191998E-5,-1.365223899E-3,1.927608741E-3
9.591327083E0,1.581702731E-3,-3.951030783E-3,-2.246884396E-3
9.631624083E0,1.867475221E-3,-1.966306474E-3,5.807756679E-5
9.671921083E0,1.700997003E-3,-3.789515235E-3,2.417113632E-3
9.712218083E0,-4.953177180E-3,1.697662286E-3,2.066899033E-4
9.752515083E0,-2.509773010E-3,2.249324694E-3,-2.891787153E-4
9.792812083E0,-3.465299960E-3,3.288360778E-3,2.183562377E-3
9.833109083E0,-2.645061584E-3,2.532685176E-3,-2.878471278E-4
9.873406083E0,-3.225839231E-3,4.173673689E-3,-5.314646289E-3
9.913703083E0,-4.950467963E-3,1.127092168E-3,-4.054113291E-3
9.954000083E0,-3.443523543E-3,3.093327396E-4,1.861069584E-3
9.994297083E0,-6.821635645E-3,-2.295077778E-3,-1.426122151E-3
1.003459408E1,-2.342168009E-3,1.876505557E-3,-6.254053442E-4
1.007489108E1,8.393831085E-4,9.040874429E-4,6.175551098E-4
1.011518808E1,-1.184112974E-3,-6.045340560E-4,1.051224535E-3
1.015548508E1,1.226263237E-3,-2.532341983E-3,3.990766127E-3
1.019578208E1,-2.861156361E-3,-3.484155517E-3,3.331804764E-4
1.023607908E1,1.605404890E-3,2.499411348E-3,1.218971564E-3
1.027637608E1,-2.484562865E-4,7.304647006E-4,-5.273219431E-4
1.031667308E1,-6.909156218E-4,3.245926462E-3,1.821713668E-4
1.035697008E1,3.425250761E-3,5.397512577E-4,-1.279633841E-3
1.039726708E1,4.527273122E-4,1.229334157E-3,-9.200634668E-4
1.043756408E1,4.285656381E-3,-1.872022636E-3,2.831248567E-4
1.047786108E1,6.209288724E-3,-6.573026069E-3,3.592094639E-3
1.051815808E1,2.020340646E-3,-8.802697994E-4,1.679161796E-3
1.055845517E1,6.219457719E-4,-2.656323835E-3,4.027795512E-3
1.059875217E1,2.811690792E-4,-2.687855158E-3,2.340921899E-3
1.063904917E1,2.940022619E-3,4.615719430E-3,4.378387821E-4
1.067934617E1,7.995470427E-3,-5.863294005E-3,5.268021952E-3
1.071964317E1,1.134685427E-2,-1.593433786E-3,4.876255058E-3
1.075994017E1,1.310581062E-2,-2.639271319E-3,1.940934686E-3
1.080023717E1,6.163528655E-3,-6.392586045E-3,4.018454812E-3
1.084053417E1,5.296715535E-3,3.328895662E-3,5.265335552E-3
1.088083117E1,-1.556867384E-3,4.412452690E-4,-8.620813023E-4
1.092112817E1,1.382346964E-4,4.579797853E-3,2.128382446E-3
1.096142517E1,-1.164871937E-4,4.963527899E-3,3.512458410E-3
1.100172317E1,-5.316498689E-3,3.378300928E-3,-1.452758792E-3
1.104202017E1,-8.484625258E-3,4.435035866E-3,-1.693500788E-3
1.108231717E1,-1.351834857E-3,-8.484080434E-3,3.886875231E-3
1.112261417E1,-2.979446901E-3,-9.449515492E-3,5.241930950E-3
