Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
0.07952296734,52.33475755,4.864989559,-2.470258236,,,373.5771138,39.00460052,2024-06-04 14:17:44.079523
0.5924390554,52.33475656,4.864985562,1.617321491,,,35.0,23.87366104,2024-06-04 14:17:44.592439
7.297894001,52.33476637,4.864984015,1.627707481,,,35.0,21.75965118,2024-06-04 14:17:51.297894
13.73776805,52.33477647,4.864976717,1.656568766,,,35.0,21.1276989,2024-06-04 14:17:57.737768
20.32690203,52.33479064,4.864984087,1.649377584,,,35.0,19.75004387,2024-06-04 14:18:04.326902
29.91659606,52.33478045,4.864977492,1.647131681,,,35.0,19.63039207,2024-06-04 14:18:13.916596
45.50390303,52.3347908,4.86496831,1.660578489,,,35.0,20.10017395,2024-06-04 14:18:29.503903
61.31479096,52.33477681,4.864973133,1.678961992,,,35.0,19.36435318,2024-06-04 14:18:45.314791
67.82170606,52.33478068,4.864990918,1.688075781,,,35.0,19.36583519,2024-06-04 14:18:51.821706
75.594823,52.3348027,4.865032693,1.686468124,,,35.0,20.00433922,2024-06-04 14:18:59.594823
84.10446298,52.33478414,4.864994006,1.678213358,,,35.0,20.83069992,2024-06-04 14:19:08.104463
92.28111506,52.33477746,4.864972679,1.636968613,,,35.0,21.53752899,2024-06-04 14:19:16.281115
107.28649,52.33477785,4.86497319,1.621753693,,,35.0,18.79127693,2024-06-04 14:19:31.286490
122.790092,52.33478008,4.864977729,1.651902199,,,35.0,18.37274742,2024-06-04 14:19:46.790092
