Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.144627813,-0.597196281,-0.3681711555,0.3623123765,2024-06-05 18:49:11.144628
0.185059896,-0.597995162,-0.3199693561,0.3623123765,2024-06-05 18:49:11.185060
0.225492917,-0.4262263775,-0.3790898025,0.4430037737,2024-06-05 18:49:11.225493
0.266100573,-0.5204994678,-0.4163729548,0.7497909069,2024-06-05 18:49:11.266101
0.30612474,-0.6017234921,-0.392937839,1.061504722,2024-06-05 18:49:11.306125
0.346955,-0.4954665005,0.0171768833,1.712495208,2024-06-05 18:49:11.346955
0.387441406,-1.237800717,1.116763711,1.693587303,2024-06-05 18:49:11.387441
0.427879948,-1.803838968,1.450048447,1.638727903,2024-06-05 18:49:11.427880
0.468489427,-1.898378372,0.8552489877,0.9949276447,2024-06-05 18:49:11.468489
0.50876724,-1.422618747,1.291594982,0.7436658144,2024-06-05 18:49:11.508767
0.54946099,-0.4928034246,0.8597761989,0.8179658055,2024-06-05 18:49:11.549461
0.589883698,0.1832200736,0.3129121959,0.511977613,2024-06-05 18:49:11.589884
0.630354479,-0.09427312016,0.9657669067,0.0822892487,2024-06-05 18:49:11.630354
0.670851979,-0.09054480493,1.342193604,-0.06098458916,2024-06-05 18:49:11.670852
0.711335156,-0.3531247377,0.8536511064,0.06551183015,2024-06-05 18:49:11.711335
0.751835625,-0.3661738634,0.6888062954,0.2872134447,2024-06-05 18:49:11.751836
0.792227292,-0.5934679508,0.517170608,-0.009853405878,2024-06-05 18:49:11.792227
0.832807656,-0.4800206423,1.001185894,-0.316107899,2024-06-05 18:49:11.832808
0.873300313,0.1595186442,1.894117475,-0.8358084559,2024-06-05 18:49:11.873300
0.913785625,1.415694714,3.863866568,-1.082543015,2024-06-05 18:49:11.913786
0.954259948,1.6555053,6.288336754,-2.103169441,2024-06-05 18:49:11.954260
0.994768854,-0.4624442756,4.904066563,-1.43247211,2024-06-05 18:49:11.994769
1.035188021,-3.923785925,3.821257114,-1.68000567,2024-06-05 18:49:12.035188
1.075698229,-4.879299641,0.001997311832,-0.7492582798,2024-06-05 18:49:12.075698
1.116053906,-2.713148594,-1.998643517,-0.5849460959,2024-06-05 18:49:12.116054
1.156425833,-2.236722946,-0.7829462886,-1.879736781,2024-06-05 18:49:12.156426
1.197173021,-0.2836183012,0.1014634445,-2.52646637,2024-06-05 18:49:12.197173
1.237519948,0.8107754588,0.07856093347,-2.321142673,2024-06-05 18:49:12.237520
1.278000365,2.068416119,-0.1727008969,-2.028336763,2024-06-05 18:49:12.278000
1.318674583,2.186124563,-1.690657973,-1.601711035,2024-06-05 18:49:12.318675
1.35913151,-0.08069140464,-1.397452593,-2.266283274,2024-06-05 18:49:12.359132
1.399607969,-1.589327693,-1.683201313,-1.709033251,2024-06-05 18:49:12.399608
1.44008526,-1.42288506,-0.6692326665,-1.626211405,2024-06-05 18:49:12.440085
1.480574479,-0.8469933867,0.3688369393,-0.6328815818,2024-06-05 18:49:12.480574
1.52086401,-0.5026568174,-0.02250304818,-0.4035901725,2024-06-05 18:49:12.520864
1.561578021,0.1776276082,-0.08668334037,-0.4193023443,2024-06-05 18:49:12.561578
1.602055573,0.1062569916,0.148067385,0.1824211627,2024-06-05 18:49:12.602056
1.642536042,-0.214644447,0.08974587917,1.201050282,2024-06-05 18:49:12.642536
1.683030469,0.4981296062,0.4900071919,2.310224056,2024-06-05 18:49:12.683030
1.723466615,0.9824111462,1.021159053,2.292647839,2024-06-05 18:49:12.723467
1.763778438,0.2034595013,0.0171768833,4.022452831,2024-06-05 18:49:12.763778
1.804361406,-0.1712362021,0.6448654532,2.700232506,2024-06-05 18:49:12.804361
1.844963333,-0.1573881805,-0.782679975,0.8593767285,2024-06-05 18:49:12.844963
1.88546901,0.1834863871,-0.2800231278,-0.2322207987,2024-06-05 18:49:12.885469
1.925928906,0.3314206302,-0.6034545302,-0.548728168,2024-06-05 18:49:12.925929
1.966425469,0.07669677585,-0.4565854967,-1.936460495,2024-06-05 18:49:12.966425
