Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,-2.836392164,7.521838188,4.177868366,2024-06-05 18:49:11.000000
0.018450469,-3.50219512,7.438089371,4.841278553,2024-06-05 18:49:11.018450
0.058450469,-3.844667673,7.22482872,5.717948914,2024-06-05 18:49:11.058450
0.098450469,-3.159722328,7.165008068,5.952744484,2024-06-05 18:49:11.098450
0.138450469,-3.159722328,7.165008068,5.952744484,2024-06-05 18:49:11.138450
0.178450469,-2.749951363,7.144669533,6.282056808,2024-06-05 18:49:11.178450
0.218450469,-2.985943556,7.211668491,6.80309391,2024-06-05 18:49:11.218450
0.258450469,-2.042274237,6.615257263,5.810371399,2024-06-05 18:49:11.258450
0.298450469,-2.766701221,7.003193855,6.320641041,2024-06-05 18:49:11.298450
0.338450469,-2.541476727,7.657331467,6.664309978,2024-06-05 18:49:11.338450
0.378450469,-0.5222335458,6.532405853,5.997011662,2024-06-05 18:49:11.378450
0.418450469,-0.4504488707,5.574379444,6.963712215,2024-06-05 18:49:11.418450
0.458450469,-0.4504488707,5.574379444,6.963712215,2024-06-05 18:49:11.458450
0.498450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.498450
0.538450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.538450
0.578450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.578450
0.618450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.618450
0.658450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.658450
0.698450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.698450
0.738450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.738450
0.778450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.778450
0.818450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.818450
0.858450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.858450
0.898450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.898450
0.938450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.938450
0.978450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:11.978450
1.018450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.018450
1.058450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.058450
1.098450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.098450
1.138450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.138450
1.178450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.178450
1.218450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.218450
1.258450469,-0.7307082415,3.290131092,9.753145218,2024-06-05 18:49:12.258450
1.298450469,-11.29831028,-1.910369754,3.214757204,2024-06-05 18:49:12.298450
1.338450469,-4.58255434,-1.47457695,-4.350151539,2024-06-05 18:49:12.338450
1.378450469,-9.415457726,-2.576471806,-4.238885403,2024-06-05 18:49:12.378450
1.418450469,-10.20479012,-2.298605204,2.238485575,2024-06-05 18:49:12.418450
1.458450469,-13.56700516,-4.296313286,8.336295128,2024-06-05 18:49:12.458450
1.498450469,-9.80249691,-2.001296997,9.423832893,2024-06-05 18:49:12.498450
1.538450469,-4.628017902,-4.66151762,9.995119095,2024-06-05 18:49:12.538450
1.578450469,-10.1330061,-3.844667673,7.153044224,2024-06-05 18:49:12.578450
1.618450469,-10.1282196,-3.380161047,4.716851711,2024-06-05 18:49:12.618450
1.658450469,-15.27727509,-4.144069672,4.820939541,2024-06-05 18:49:12.658450
1.698450469,-8.783154488,-0.9978070259,11.06949711,2024-06-05 18:49:12.698450
1.738450469,-9.077771187,-3.643670797,2.928515911,2024-06-05 18:49:12.738450
1.778450469,-8.32791996,-2.849552631,-0.4923232496,2024-06-05 18:49:12.778450
1.818450469,-2.89980197,-1.128215909,3.304488182,2024-06-05 18:49:12.818450
1.858450469,-2.290230274,0.1666002721,6.277271271,2024-06-05 18:49:12.858450
1.898450469,-6.620042801,-4.19581461,6.679863453,2024-06-05 18:49:12.898450
1.938450469,-3.037389278,-4.250849247,5.044967651,2024-06-05 18:49:12.938450
1.978450469,-8.20468998,-4.217350006,3.691527128,2024-06-05 18:49:12.978450
2.018450469,-10.77727318,-1.909173369,7.237989426,2024-06-05 18:49:13.018450
2.058450469,-6.931408882,2.884248495,7.757830143,2024-06-05 18:49:13.058450
2.098450469,-12.01346493,-1.331904888,6.170790672,2024-06-05 18:49:13.098450
2.138450469,-12.01346493,-1.331904888,6.170790672,2024-06-05 18:49:13.138450
2.178450469,-12.01346493,-1.331904888,6.170790672,2024-06-05 18:49:13.178450
2.218450469,-12.01346493,-1.331904888,6.170790672,2024-06-05 18:49:13.218450
2.258450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.258450
2.298450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.298450
2.338450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.338450
2.378450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.378450
2.418450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.418450
2.458450469,-5.607879162,-4.383651257,5.182554722,2024-06-05 18:49:13.458450
2.498450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.498450
2.538450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.538450
2.578450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.578450
2.618450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.618450
2.658450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.658450
2.698450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.698450
2.738450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.738450
2.778450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.778450
2.818450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.818450
2.858450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.858450
2.898450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.898450
2.938450469,-7.678866863,0.5712863803,3.36700058,2024-06-05 18:49:13.938450
2.978450469,-8.836993217,-3.221935749,1.919941068,2024-06-05 18:49:13.978450
3.018450469,-10.34028435,-3.098705292,2.33449769,2024-06-05 18:49:14.018450
3.058450469,-8.833403587,-4.933402061,1.450349569,2024-06-05 18:49:14.058450
3.098450469,-8.154141426,-4.053142548,1.243370414,2024-06-05 18:49:14.098450
3.138450469,-8.313563347,-2.921337366,2.184647083,2024-06-05 18:49:14.138450
3.178450469,-8.611768723,-4.00887537,1.917548299,2024-06-05 18:49:14.178450
3.218450469,-9.594022751,-2.978765011,1.496112347,2024-06-05 18:49:14.218450
3.258450469,-9.610772133,-2.336890459,1.863709688,2024-06-05 18:49:14.258450
3.298450469,-8.914759636,-3.357429266,1.564307809,2024-06-05 18:49:14.298450
3.338450469,-8.718548775,-3.097508907,1.891227245,2024-06-05 18:49:14.338450
3.378450469,-8.743673325,-3.274577856,1.867298961,2024-06-05 18:49:14.378450
3.418450469,-9.004789352,-3.308077335,1.69950223,2024-06-05 18:49:14.418450
3.458450469,-9.190233231,-3.590729475,1.886441588,2024-06-05 18:49:14.458450
3.498450469,-8.177172661,-3.725026608,1.66600275,2024-06-05 18:49:14.498450
3.538450469,-8.630910873,-3.320041418,1.946262121,2024-06-05 18:49:14.538450
3.578450469,-9.841979027,-2.771486759,2.066202402,2024-06-05 18:49:14.578450
3.618450469,-9.38435173,-3.600300789,1.890030742,2024-06-05 18:49:14.618450
3.658450469,-9.071788788,-3.578765392,2.059023857,2024-06-05 18:49:14.658450
3.698450469,-8.642875671,-3.306880951,1.929512382,2024-06-05 18:49:14.698450
3.738450469,-8.57228756,-3.224328518,1.790728688,2024-06-05 18:49:14.738450
3.778450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.778450
3.818450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.818450
3.858450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.858450
3.898450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.898450
3.938450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.938450
3.978450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:14.978450
4.018450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.018450
4.058450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.058450
4.098450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.098450
4.138450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.138450
4.178450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.178450
4.218450469,-9.051449776,-3.439981699,1.789532185,2024-06-05 18:49:15.218450
4.258450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.258450
4.298450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.298450
4.338450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.338450
4.378450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.378450
4.418450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.418450
4.458450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.458450
4.498450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.498450
4.538450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.538450
4.578450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.578450
4.618450469,-8.638090134,-3.150151014,2.631506681,2024-06-05 18:49:15.618450
4.658450469,-8.166404724,-4.017250061,3.671188116,2024-06-05 18:49:15.658450
4.698450469,-7.707581043,-4.47009182,3.62452817,2024-06-05 18:49:15.698450
4.738450469,-7.487142086,-4.100998878,3.449553013,2024-06-05 18:49:15.738450
4.778450469,-7.863114357,-3.500998735,3.459124327,2024-06-05 18:49:15.778450
4.818450469,-8.288438797,-3.617349625,3.408874989,2024-06-05 18:49:15.818450
4.858450469,-8.320741653,-3.650849104,3.863810301,2024-06-05 18:49:15.858450
4.898450469,-8.012965202,-3.90478754,4.087838173,2024-06-05 18:49:15.898450
4.938450469,-7.788936615,-3.999304056,4.110570431,2024-06-05 18:49:15.938450
4.978450469,-8.112266541,-4.264009953,4.427021027,2024-06-05 18:49:15.978450
5.018450469,-6.728916168,-4.674678326,4.133302212,2024-06-05 18:49:16.018450
5.058450469,-7.31814909,-4.985146999,4.461717129,2024-06-05 18:49:16.058450
5.098450469,-7.788936615,-4.272384644,4.332205296,2024-06-05 18:49:16.098450
5.138450469,-6.821040154,-4.814957142,4.551447868,2024-06-05 18:49:16.138450
5.178450469,-7.325327396,-5.198108196,4.708476543,2024-06-05 18:49:16.178450
5.218450469,-7.355237484,-4.354937077,4.684548378,2024-06-05 18:49:16.218450
5.258450469,-5.967101574,-3.90478754,4.191029072,2024-06-05 18:49:16.258450
5.298450469,-7.180561543,-4.527519703,3.976572037,2024-06-05 18:49:16.298450
5.338450469,-7.41176796,-4.757529736,3.778865099,2024-06-05 18:49:16.338450
5.378450469,-7.372286797,-5.094020367,4.132105827,2024-06-05 18:49:16.378450
5.418450469,-7.206882477,-5.276174068,4.452145576,2024-06-05 18:49:16.418450
5.458450469,-7.229614735,-4.95015192,4.569394112,2024-06-05 18:49:16.458450
