Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
7.350771563,-0.07685184479,1.006418705,0.2234592438,2024-06-05 18:49:18.350772
7.391251719,0.4688258171,0.6530451775,0.7368915081,2024-06-05 18:49:18.391252
7.431729167,0.6501030922,1.136794567,0.6212773323,2024-06-05 18:49:18.431729
7.47222026,0.8215975761,1.088177681,0.4708900452,2024-06-05 18:49:18.472220
7.512744323,1.277750492,1.232935905,0.7034952641,2024-06-05 18:49:18.512744
7.553206042,-0.8370161057,-0.1978297234,0.9162323475,2024-06-05 18:49:18.553206
7.593668958,-1.654788017,-0.07959747314,0.7236423492,2024-06-05 18:49:18.593669
7.63417651,0.7147493362,2.753270149,0.1241829395,2024-06-05 18:49:18.634177
7.674688698,1.827121735,1.264661312,-0.6375844479,2024-06-05 18:49:18.674689
7.715144115,-0.2892260551,0.8572487831,-1.335128427,2024-06-05 18:49:18.715144
7.755593906,-3.238593578,-1.120867252,-1.3600775,2024-06-05 18:49:18.755594
7.796070156,-2.203209877,0.9099321365,-0.9674465656,2024-06-05 18:49:18.796070
7.836594063,-3.455321312,2.209148407,-1.779111624,2024-06-05 18:49:18.836594
7.877129479,-3.161142349,-0.2246408463,-1.7462852,2024-06-05 18:49:18.877129
7.91759375,-2.492663383,-0.9076609612,-0.2843373418,2024-06-05 18:49:18.917594
7.958040208,-1.060580254,-0.3905348778,0.1074427962,2024-06-05 18:49:18.958040
7.998485417,-0.466383934,-0.9626569748,0.01828676462,2024-06-05 18:49:18.998485
8.038990729,-0.3223214149,0.5415229797,-0.8873286843,2024-06-05 18:49:19.038991
8.079481615,0.7762746811,2.179686069,-0.1105644703,2024-06-05 18:49:19.079482
8.119961146,0.9764118195,1.262951851,-0.8259145617,2024-06-05 18:49:19.119961
8.160471146,0.641497612,0.1230716705,-0.2258680463,2024-06-05 18:49:19.160471
8.200960625,-1.291778564,0.4047808647,-0.05171021819,2024-06-05 18:49:19.200961
8.241424427,-0.3318839073,-1.1827631,0.5027469397,2024-06-05 18:49:19.241424
8.281889271,-0.7081656456,-0.7580213547,-1.169196606,2024-06-05 18:49:19.281889
8.32238276,-0.5864801407,-0.3439950943,0.3352900445,2024-06-05 18:49:19.322383
8.362863698,0.4596509933,-2.412404537,-0.396709919,2024-06-05 18:49:19.362864
8.403347031,1.466107368,0.5931777954,-0.4784716964,2024-06-05 18:49:19.403347
8.4438425,1.025479794,0.4115309715,0.7225455642,2024-06-05 18:49:19.443843
8.484317969,1.056770802,-0.5184340477,1.068809986,2024-06-05 18:49:19.484318
8.524785052,-0.3130230904,-0.4250087738,0.4930020571,2024-06-05 18:49:19.524785
8.565301927,-0.3667330742,-2.108799458,-0.5094655156,2024-06-05 18:49:19.565302
8.605783281,-0.7643489838,-2.181566238,-0.1545777917,2024-06-05 18:49:19.605783
8.64628724,1.893249512,-1.013333797,-0.9828709364,2024-06-05 18:49:19.646287
8.686777448,1.752692223,0.2397432327,0.06657040119,2024-06-05 18:49:19.686777
8.727248125,0.7248568535,0.4126148224,-0.5777881145,2024-06-05 18:49:19.727248
8.7676625,-1.650164604,1.746145725,-0.1444443464,2024-06-05 18:49:19.767663
8.808161563,-3.681372166,0.6465058327,0.06246638298,2024-06-05 18:49:19.808162
8.848651667,-1.241643429,0.3136687279,0.0268856883,2024-06-05 18:49:19.848652
8.889168229,1.09677124,-0.2588424683,-0.1153455377,2024-06-05 18:49:19.889168
8.929661406,1.892959595,-0.4445986748,0.2572183609,2024-06-05 18:49:19.929661
