"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.328860069E1,-9.397511482E0,-7.966304779E0,-2.472084999E0
8.332860069E1,-9.397511482E0,-7.966304779E0,-2.472084999E0
8.336860069E1,2.790629387E0,-3.448655605E-1,1.430010676E0
8.340860069E1,2.790629387E0,-3.448655605E-1,1.430010676E0
8.344860069E1,2.790629387E0,-3.448655605E-1,1.430010676E0
8.348860069E1,2.790629387E0,-3.448655605E-1,1.430010676E0
8.352860069E1,2.790629387E0,-3.448655605E-1,1.430010676E0
8.356860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.360860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.364860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.368860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.372860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.376860069E1,-1.063011456E1,-8.771190643E0,-1.262513041E0
8.380860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.384860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.388860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.392860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.396860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.400860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.404860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.408860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.412860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.416860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.420860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.424860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.428860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.432860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.436860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.440860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.444860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.448860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.452860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.456860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.460860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.464860069E1,-9.841979027E0,-8.541180611E0,1.630110443E-1
8.468860069E1,-2.047059774E0,-8.228617668E0,-2.256431818E0
8.472860069E1,-7.657032460E-2,-7.922037601E0,-2.220539331E0
8.476860069E1,-1.497308731E0,-8.780761719E0,-1.020538807E0
8.480860069E1,-1.328315616E0,-7.906484127E0,-1.018146038E0
8.484860069E1,-4.559822559E0,-9.549755096E0,-7.247261405E-1
8.488860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.492860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.496860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.500860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.504860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.508860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.512860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.516860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.520860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.524860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.528860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.532860069E1,-5.805585861E0,-9.447761536E0,-1.794317842E0
8.536860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.540860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.544860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.548860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.552860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.556860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.560860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.564860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.568860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.572860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.576860069E1,-3.806382656E0,-1.078923702E1,-3.532404304E-1
8.580860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.584860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.588860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.592860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.596860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.600860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.604860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.608860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.612860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.616860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.620860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.624860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.628860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.632860069E1,-3.011068106E0,-9.517452240E0,-1.929213256E-1
8.636860069E1,-3.792025566E0,-1.009830952E1,-4.851447940E-1
8.640860069E1,-1.797907114E0,-8.901598930E0,-9.655039310E-1
8.644860069E1,-2.431406975E0,-1.139312553E1,-6.574280262E-1
8.648860069E1,-5.804389477E0,-8.280063629E0,-6.011967063E-1
8.652860069E1,-1.689931005E-1,-9.661021233E0,1.316052489E-2
8.656860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.660860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.664860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.668860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.672860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.676860069E1,-2.633899450E0,-1.013420200E1,-1.374975681E0
8.680860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.684860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.688860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.692860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.696860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.700860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.704860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.708860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.712860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.716860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.720860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.724860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.728860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.732860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.736860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.740860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.744860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.748860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.752860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.756860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.760860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.764860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.768860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.772860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.776860069E1,-4.085445404E0,-9.451350212E0,-2.408675194E0
8.780860069E1,-1.015753269E0,-9.553344727E0,7.199404836E-1
8.784860069E1,-1.015753269E0,-9.553344727E0,7.199404836E-1
8.788860069E1,-1.015753269E0,-9.553344727E0,7.199404836E-1
8.792860069E1,-1.015753269E0,-9.553344727E0,7.199404836E-1
8.796860069E1,-1.015753269E0,-9.553344727E0,7.199404836E-1
8.800860069E1,-3.223132133E0,-8.207082748E0,-1.561915040E0
8.804860069E1,4.707878530E-1,-1.062173939E1,8.228318691E-1
8.808860069E1,-7.380661488E0,-5.818746567E0,-2.727219582E0
8.812860069E1,-1.260120273E0,-1.189113235E1,5.330012441E-1
8.816860069E1,-2.822035313E0,-6.982854843E0,-1.481755376E0
8.820860069E1,-5.355136871E0,-1.483759403E1,-8.024929166E-1
8.824860069E1,-5.355136871E0,-1.483759403E1,-8.024929166E-1
8.828860069E1,-5.355136871E0,-1.483759403E1,-8.024929166E-1
8.832860069E1,-5.355136871E0,-1.483759403E1,-8.024929166E-1
8.836860069E1,-3.200400352E0,-9.598808289E0,-3.077768087E-1
8.840860069E1,-3.200400352E0,-9.598808289E0,-3.077768087E-1
8.844860069E1,-3.200400352E0,-9.598808289E0,-3.077768087E-1
8.848860069E1,-3.200400352E0,-9.598808289E0,-3.077768087E-1
8.852860069E1,-3.200400352E0,-9.598808289E0,-3.077768087E-1
8.856860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.860860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.864860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.868860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.872860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.876860069E1,-2.109273195E0,-8.657232285E0,-1.177268744E0
8.880860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.884860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.888860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.892860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.896860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.900860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.904860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.908860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.912860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.916860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.920860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.924860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.928860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.932860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.936860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.940860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.944860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.948860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.952860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.956860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.960860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.964860069E1,-3.529712439E0,-1.050419235E1,-7.067800164E-1
8.968860069E1,-2.607578516E0,-1.021675491E1,-6.960122585E-1
8.972860069E1,-3.069692373E0,-8.621339798E0,-1.022931695E0
8.976860069E1,-2.838784933E0,-8.478966713E0,-1.030110121E0
8.980860069E1,-1.968993902E0,-8.786744118E0,-5.138586760E-1
8.984860069E1,-2.975175858E0,-1.022393322E1,-8.168498278E-1
8.988860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
8.992860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
8.996860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.000860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.004860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.008860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.012860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.016860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.020860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.024860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.028860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.032860069E1,-2.394318104E0,-8.555537224E0,-5.641079545E-1
9.036860069E1,-2.397907495E0,-8.687142372E0,-5.736792088E-1
9.040860069E1,-2.397907495E0,-8.687142372E0,-5.736792088E-1
9.044860069E1,-2.397907495E0,-8.687142372E0,-5.736792088E-1
9.048860069E1,-2.397907495E0,-8.687142372E0,-5.736792088E-1
9.052860069E1,-2.397907495E0,-8.687142372E0,-5.736792088E-1
9.056860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.060860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.064860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.068860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.072860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.076860069E1,-3.691527128E0,-8.180761337E0,-1.110269666E0
9.080860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.084860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.088860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.092860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.096860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.100860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.104860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.108860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.112860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.116860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.120860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.124860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.128860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.132860069E1,-2.178664923E0,-1.098933697E1,-1.037288666E0
9.136860069E1,-1.918744683E0,-9.496813774E0,-6.708876491E-1
9.140860069E1,-3.142972469E0,-8.912366867E0,-1.068395257E0
9.144860069E1,-2.395514488E0,-1.004088211E1,-7.354938388E-1
9.148860069E1,-3.003889799E0,-9.519845009E0,-1.270887971E0
9.152860069E1,-2.060220242E0,-9.183054924E0,-6.972087026E-1
9.156860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.160860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.164860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.168860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.172860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.176860069E1,-2.130808592E0,-9.778569221E0,-6.828517914E-1
9.180860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.184860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.188860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.192860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.196860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.200860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.204860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.208860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.212860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.216860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.220860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.224860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.228860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.232860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.236860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.240860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.244860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.248860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.252860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.256860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.260860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.264860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.268860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.272860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.276860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.280860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.284860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.288860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.292860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.296860069E1,-3.012264490E0,-9.174679756E0,-8.503493667E-1
9.300860069E1,-2.631506681E0,-9.997511864E0,1.654038578E-1
9.304860069E1,-2.082952023E0,-7.981858253E0,-1.527219057E0
9.308860069E1,-2.001296997E0,-9.264710426E0,-5.688936114E-1
9.312860069E1,-1.502094388E0,-8.411668777E0,-6.756733060E-1
9.316860069E1,-1.563111424E0,-9.973584175E0,-1.232303679E-1
9.320860069E1,-1.557129383E0,-7.817650795E0,-4.432703853E-1
9.324860069E1,-1.557129383E0,-7.817650795E0,-4.432703853E-1
9.328860069E1,-1.557129383E0,-7.817650795E0,-4.432703853E-1
9.332860069E1,-3.226721287E0,-1.122772217E1,-6.143572330E-1
9.336860069E1,-1.834995866E0,-8.683553696E0,-1.382154226E0
9.340860069E1,-1.834995866E0,-8.683553696E0,-1.382154226E0
9.344860069E1,-1.834995866E0,-8.683553696E0,-1.382154226E0
9.348860069E1,-1.834995866E0,-8.683553696E0,-1.382154226E0
9.352860069E1,-1.834995866E0,-8.683553696E0,-1.382154226E0
9.356860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.360860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.364860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.368860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.372860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.376860069E1,-1.915155411E0,-8.467002869E0,-7.749754190E-1
9.380860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.384860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.388860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.392860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.396860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.400860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.404860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.408860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.412860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.416860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.420860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.424860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.428860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.432860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.436860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.440860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.444860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.448860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.452860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.456860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.460860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.464860069E1,-1.725823283E0,-9.173483849E0,-6.191428304E-1
9.468860069E1,-2.592025042E0,-9.498010635E0,-7.259225845E-1
9.472860069E1,-2.510370016E0,-9.828818321E0,-7.522436380E-1
9.476860069E1,-2.994318485E0,-9.786943436E0,-5.832505226E-1
9.480860069E1,-2.730808735E0,-9.486045837E0,-5.270192027E-1
9.484860069E1,-2.857927561E0,-9.294620514E0,-9.185447693E-1
9.488860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.492860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.496860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.500860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.504860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.508860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.512860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.516860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.520860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.524860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.528860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.532860069E1,-2.953640461E0,-8.769993782E0,-8.778668046E-1
9.536860069E1,-2.996711254E0,-9.205786705E0,-8.635098934E-1
9.540860069E1,-2.996711254E0,-9.205786705E0,-8.635098934E-1
9.544860069E1,-2.996711254E0,-9.205786705E0,-8.635098934E-1
9.548860069E1,-2.996711254E0,-9.205786705E0,-8.635098934E-1
9.552860069E1,-2.996711254E0,-9.205786705E0,-8.635098934E-1
9.556860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.560860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.564860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.568860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.572860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.576860069E1,-2.626721144E0,-9.246764183E0,-7.929216027E-1
9.580860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.584860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.588860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.592860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.596860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.600860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.604860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.608860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.612860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.616860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.620860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.624860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.628860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.632860069E1,-3.221935749E0,-9.326923370E0,-7.773682475E-1
9.636860069E1,-2.985943556E0,-8.642875671E0,-2.862414122E-1
9.640860069E1,-2.742773056E0,-8.797511101E0,-1.004985496E-1
9.644860069E1,-2.068595171E0,-9.130413055E0,1.196411345E-2
9.648860069E1,-1.900798440E0,-9.504291534E0,-4.707878530E-1
9.652860069E1,-2.017149448E0,-9.435796738E0,-3.185445070E-1
9.656860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.660860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.664860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.668860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.672860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.676860069E1,-2.203789711E0,-9.785747528E0,-5.449653864E-1
9.680860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.684860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.688860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.692860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.696860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.700860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.704860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.708860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.712860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.716860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.720860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.724860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.728860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.732860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.736860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.740860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.744860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.748860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.752860069E1,-3.081955671E0,-1.020000458E1,-3.209373355E-1
9.756860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.760860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.764860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.768860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.772860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.776860069E1,-7.485945702E0,-8.229814529E0,1.823031783E0
9.780860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.784860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.788860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.792860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.796860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.800860069E1,-7.322934628E0,-6.501298904E0,1.541576028E0
9.804860069E1,-7.567301750E0,-4.782654285E0,2.409871578E0
9.808860069E1,-8.947062492E0,-5.037788868E0,2.351247311E0
9.812860069E1,-8.018946648E0,-4.403990269E0,2.657827854E0
9.816860069E1,-8.400900841E0,-4.480859280E0,2.191825628E0
9.820860069E1,-8.596215248E0,-4.335794449E0,2.373979092E0
9.824860069E1,-8.752047539E0,-4.217350006E0,2.353640079E0
9.828860069E1,-8.752047539E0,-4.217350006E0,2.353640079E0
9.832860069E1,-9.068199158E0,-4.470091820E0,2.397907495E0
9.836860069E1,-7.956733704E0,-4.492823601E0,2.290230274E0
9.840860069E1,-7.956733704E0,-4.492823601E0,2.290230274E0
9.844860069E1,-7.956733704E0,-4.492823601E0,2.290230274E0
9.848860069E1,-7.956733704E0,-4.492823601E0,2.290230274E0
9.852860069E1,-7.956733704E0,-4.492823601E0,2.290230274E0
9.856860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.860860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.864860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.868860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.872860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.876860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.880860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.884860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.888860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.892860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
9.896860069E1,-8.522037506E0,-4.260420799E0,2.133201361E0
