"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.191156333E0,-9.999206543E0,-3.969595184E0,-2.794538727E0
3.231452333E0,-2.730471954E0,-2.567011871E0,-3.419938202E0
3.271747333E0,8.122109985E-1,-1.055604858E0,-1.791324921E0
3.312043333E0,-6.394702148E-1,-9.198371887E-1,-6.119274902E-1
3.352338333E0,-2.050136719E0,-2.096240845E0,-2.659070435E0
3.392634333E0,-7.996371460E0,-7.488926697E0,-3.321443024E0
3.432929333E0,-1.420216644E1,-8.278983765E0,-7.086413727E0
3.473225333E0,-8.291108551E0,-3.519181824E0,-2.523751831E-1
3.513520333E0,-1.229079117E1,-4.017645264E0,-2.094145203E0
3.553816333E0,-7.074887695E0,-3.382066956E0,-3.809877319E0
3.594110458E0,-7.743696899E0,-2.400108948E0,-4.673132172E0
3.634406458E0,-7.627388763E0,-4.935237122E-1,1.618748795E1
3.674702458E0,-8.116272125E0,-4.495301971E0,2.774929504E0
3.714997458E0,-7.227420502E0,-3.985312500E0,1.401984558E0
3.755293458E0,-5.966293030E0,-4.251009979E0,2.278262329E-1
3.795588458E0,-6.012995911E0,-7.704628143E0,-1.823358307E0
3.835884458E0,-1.260259277E1,-8.395291901E0,-3.700155487E0
3.876179458E0,-1.084195404E1,-8.402027893E0,6.150709534E-1
3.916475458E0,-2.791694641E0,-7.721692657E0,2.429597626E0
3.956770458E0,-2.780168610E0,-1.009066635E1,-1.349743195E0
3.997066458E0,-1.648222504E0,-7.481741638E0,3.487148438E0
4.037362458E0,-1.032403107E0,-5.645210724E0,1.499880981E-1
4.077657458E0,-2.694696350E0,-5.885461121E0,2.108215942E0
4.117953458E0,-6.221362610E0,-1.631172958E1,6.623426514E0
4.158248458E0,-6.920858002E0,-9.286388855E0,4.715344391E0
4.198544458E0,-1.718426514E0,-5.063220978E0,2.928659821E0
4.238839458E0,-1.676962738E0,-5.687572632E0,1.346749420E0
4.279135458E0,-2.416874084E0,-5.639223175E0,3.423530731E0
4.319431458E0,-1.455124054E0,-6.587950287E0,3.193159790E0
4.359726458E0,-1.521735535E0,-5.623805237E0,4.312831421E0
4.400022458E0,-9.821675720E0,-1.526465698E1,1.371463028E1
4.440317458E0,-3.599564667E0,-7.216642914E0,6.403833160E0
4.480613458E0,-5.776038666E0,-1.145073807E1,3.749702454E0
4.520908458E0,-5.122647400E0,-1.014320709E1,2.073338470E0
4.561204458E0,4.532574463E-1,-7.494315491E0,8.735833740E-1
4.601500708E0,-1.393302612E0,-8.121660919E0,6.893165588E-1
4.641795708E0,-3.867058411E0,-7.430697784E0,-2.336491241E0
4.682091708E0,-1.728605347E0,-7.498357086E0,-2.155367889E0
4.722386708E0,-7.634124756E-2,-5.763315125E0,-2.263143768E0
4.762682708E0,-1.372046814E0,-1.213212112E1,-1.079255676E-1
4.802977708E0,-1.698517914E0,-6.317163391E0,-4.630620575E0
4.843273708E0,-4.310286713E0,-1.514281036E1,-2.433938599E0
4.883569708E0,-8.821156311E-1,-9.865085449E0,-6.185137939E-1
4.923864708E0,3.520229645E0,-7.539970551E0,-2.185455322E-1
4.964160708E0,-4.646337891E-1,-9.092991028E0,-5.983058167E-1
5.004455708E0,-1.604663086E0,-8.055498505E0,-8.262817383E-1
5.044751708E0,-1.145118713E0,-1.195503937E1,1.759740601E0
5.085046708E0,-1.715881805E0,-1.047177383E1,5.652246094E-1
5.125342708E0,2.790197754E-1,-1.375310028E1,2.035467224E0
5.165638708E0,-2.188748474E0,-1.322904007E1,1.209933929E0
5.205933708E0,1.366658020E-1,-1.388752075E1,1.280736694E0
