"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.500761458E0,-1.018837810E0,-2.919137180E-1,6.285714358E-2
4.541056458E0,-1.127436876E0,-5.451388955E-1,4.850875139E-1
4.581352708E0,-1.054386258E0,-6.308868527E-1,-1.808194757E0
4.621647708E0,-1.387374163E0,4.586238265E-1,-1.476151586E0
4.661943708E0,-1.678367138E0,-7.340344787E-2,-1.301701784E0
4.702238708E0,-2.420665264E0,-1.700115442E0,-1.181655288E0
4.742534708E0,-2.743267775E0,2.135674000E0,-1.262738943E0
4.782830708E0,-1.061896920E0,-1.346359849E0,-1.830037236E0
4.823125708E0,2.352247238E-1,-2.115101814E0,-7.803372145E-1
4.863421708E0,-1.650992185E-1,9.907292128E-1,1.968325227E-1
4.903716708E0,-2.995441556E-1,9.868624210E-1,7.639603573E-4
4.944012708E0,5.715561658E-2,-5.363821387E-1,-1.076355457E0
4.984308708E0,-1.142112732E0,4.041294456E-1,-2.005736679E-1
5.024603708E0,-2.012176752E0,6.855206490E-1,1.774817556E-1
5.064899708E0,-8.686749935E-1,-5.505001545E-2,-1.799187213E-1
5.105194708E0,-5.125437379E-1,7.304394841E-1,3.478850424E-2
5.145490708E0,3.840447962E-1,9.913095832E-1,3.385998011E-1
5.185785708E0,1.627363205E0,1.018764973E0,8.403369188E-1
5.226081708E0,3.304067373E0,4.352941215E-1,4.307076335E-1
5.266377708E0,2.809496403E0,2.666178048E-1,-4.895190895E-2
5.306672708E0,1.342620134E0,4.162900746E-1,-1.409100741E-1
5.346968708E0,1.196484804E0,9.150236845E-1,-7.987250090E-1
5.387263708E0,1.397945642E0,1.673124790E0,-5.917739272E-1
5.427559708E0,1.750119209E0,1.191561460E0,-5.972012281E-1
5.467854708E0,1.751845598E0,8.594979644E-1,-2.209601551E-1
5.508150708E0,1.540997386E0,-4.496592283E-1,6.382299066E-1
5.548446708E0,4.174608290E-1,-1.083090663E0,2.915174961E-1
5.588742333E0,-5.185061097E-1,-1.130064964E0,1.420228183E-1
5.629038333E0,-1.076804996E0,-1.884972900E-1,6.659225374E-2
5.669333333E0,-1.072490454E0,-7.780392766E-1,-2.768916190E-1
5.709629333E0,1.508598328E0,-1.082146645E0,7.443939447E-1
5.749924333E0,1.196402431E0,1.091915488E0,6.009677649E-1
5.790220333E0,-5.637848973E-1,1.191605330E-1,-4.340551198E-1
5.830516333E0,-8.091176748E-1,-1.083786041E-1,1.204038262E-1
5.870811333E0,-1.066628456E0,-8.839333802E-2,-5.100231767E-1
5.911107333E0,-1.487703323E0,4.680826962E-1,-1.442020237E-1
5.951402333E0,-1.042672038E0,-5.655730367E-1,7.255115509E-1
5.991698333E0,-5.355237126E-1,1.212615490E0,2.988934219E-1
6.031993333E0,-1.770778418E0,-4.335403442E-1,2.924378812E-1
6.072289333E0,-9.033618569E-1,2.721394002E-1,4.043265879E-1
6.112584333E0,-1.230171323E0,7.074643970E-1,1.494367868E-1
6.152880333E0,-9.504029155E-1,1.022686481E0,4.319904372E-2
6.193176333E0,-9.970385432E-1,8.905307055E-1,-5.652010441E-2
6.233471333E0,-1.195705295E0,1.228515625E0,-3.837720156E-1
6.273767333E0,-1.231847048E0,1.722978354E0,-5.669431686E-1
6.314062333E0,-2.582440972E-1,1.471600175E0,-3.772536218E-1
6.354358333E0,-1.259289533E-1,6.471800208E-1,-8.119402826E-2
6.394653333E0,-2.049196661E-1,7.898789644E-1,1.691684872E-2
6.434949333E0,7.764371634E-1,-2.418681234E-1,1.447307020E-1
6.475244333E0,1.727110982E0,-2.422194958E0,2.755878270E-1
6.515540333E0,2.366372824E0,-2.597951412E0,4.793798327E-1
6.555836333E0,1.702083588E0,-2.735821962E0,1.108998135E-1
6.596131208E0,2.682532072E0,1.039279178E-1,-9.832562208E-1
6.636427208E0,2.707433939E0,1.721189141E0,-1.332953453E0
6.676722208E0,1.854867816E0,1.854649663E0,-3.598701060E-1
6.717018208E0,1.350357890E0,2.065128833E-1,5.905566812E-1
6.757313208E0,9.442138076E-1,-1.068785787E0,6.789551973E-1
6.797609208E0,4.211701080E-2,-1.995731115E0,1.751709282E-1
6.837905208E0,-1.190476298E0,-1.200971007E0,-1.634955406E-1
6.878200208E0,-2.149432898E0,-6.380214691E-1,4.611070752E-1
6.918496208E0,7.543307543E-1,-1.114472508E0,1.029142380E0
6.958791208E0,1.812648296E0,8.360371590E-1,8.166481256E-1
6.999087208E0,-6.535475254E-1,7.976739407E-1,-1.043078378E-1
7.039382208E0,-2.289415598E0,-1.700625300E0,-1.526645422E0
7.079678208E0,-4.770145416E-1,2.150751591E0,-2.859418839E-2
7.119974208E0,-1.826414943E0,1.194461703E0,1.110103279E-1
7.160269208E0,-1.037958622E0,6.327076554E-1,2.565824389E-1
7.200565208E0,-1.400153041E0,-8.759881854E-1,2.463535070E-1
7.240860208E0,-2.259298801E0,-2.790366650E0,5.446044207E-1
7.281156208E0,-1.322728157E0,7.576931119E-1,3.153719902E-1
7.321451208E0,-1.105328083E0,1.058368325E0,1.941829771E-1
7.361747208E0,-1.184370279E0,9.946788549E-1,7.354176790E-2
7.402043208E0,-9.702514410E-1,8.625546694E-1,-9.447892010E-2
7.442338208E0,-1.915115833E0,3.971271813E-1,-3.450672030E-1
7.482634208E0,-6.213759780E-1,1.663171291E0,-3.747566342E-1
7.522929208E0,2.608884871E-1,9.665190578E-1,-1.340713352E-1
7.563225208E0,-7.836038619E-2,2.172257155E-1,2.117827386E-1
7.603519708E0,1.177657127E0,-1.573823690E-1,2.435856760E-1
7.643815708E0,5.222980022E0,3.471394777E0,1.275778264E-1
7.684111708E0,3.563690901E0,-7.131479979E-1,1.083420157E0
7.724406708E0,1.220761776E0,-2.147859335E0,1.023429871E0
7.764702708E0,1.469915748E0,-2.246070623E0,-8.984843493E-1
7.804997708E0,2.300230026E0,1.683536410E0,-6.154425144E-1
7.845293708E0,8.165285587E-1,9.057925940E-1,-2.083194703E-1
7.885588708E0,-6.276626885E-2,3.548531234E-1,7.691626996E-2
7.925884708E0,1.054435149E-1,-1.565829635E0,6.214570999E-1
7.966180708E0,2.003273927E-2,-1.626480937E0,2.884652615E-1
8.006475708E0,-1.381020099E-1,-1.488353372E0,-4.168881178E-1
8.046771708E0,-1.487395018E-1,-6.252178550E-1,-2.034197897E-1
8.087066708E0,-3.742016852E-2,1.725179106E-1,9.602948427E-1
8.127362708E0,1.632845044E0,5.792399645E-1,1.583598614E0
8.167658708E0,-7.206751704E-1,7.588681579E-2,-1.984306276E-1
8.207953708E0,-2.833392382E0,-3.104807138E-1,-1.368709803E0
8.248249708E0,2.391997337E0,1.414483309E0,-9.066705704E-1
8.288544708E0,-2.383535624E0,-3.987271786E-1,-1.161498576E-1
8.328840708E0,-2.008318663E0,-1.129217625E0,2.348899245E-1
8.369135708E0,-8.733299375E-1,-1.472185612E0,3.966394067E-1
8.409431708E0,-2.371715307E0,-2.951800227E-1,6.781629920E-1
8.449727708E0,-1.129883766E0,1.268820405E0,4.195330143E-1
8.490022708E0,-1.401659369E0,2.716720700E-1,1.054690853E-1
8.530318708E0,-8.847828507E-1,1.231778622E0,-1.131375581E-1
