"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.881551708E0,-5.325842822E-1,-5.337505093E0,4.262150972E0
1.921846708E0,3.762019321E0,-2.469458095E0,4.166872054E-1
1.962142708E0,9.745422766E-1,-5.778676345E0,-1.843880426E0
2.002437708E0,2.449962893E-1,-4.559690341E0,-2.514485748E0
2.042733708E0,3.443348407E0,3.204420358E-1,-9.499059105E-1
2.083028708E0,-5.206849059E0,-4.121040409E0,-5.198283473E0
2.123324708E0,8.142050160E0,4.799441970E0,9.499035716E0
2.163620708E0,-4.697651886E0,-3.149978687E0,-3.639612247E0
2.203915708E0,7.855406785E-1,4.718778461E0,2.749508150E0
2.244211708E0,4.848854451E0,5.761284971E0,5.740634067E-1
2.284506708E0,2.306196817E0,7.837349998E0,3.642185022E0
2.324802708E0,5.163891905E0,2.508635609E0,-1.579884048E-1
2.365097708E0,4.221233618E-1,5.104957818E0,3.557520847E0
2.405393708E0,2.223780313E0,4.835308206E-1,-1.704668015E0
2.445688708E0,-8.031521997E0,-4.084303522E0,-3.545288472E0
2.485984708E0,-1.913653935E0,4.054617208E-1,2.539664444E0
2.526279708E0,-2.473131316E0,-4.247095853E-1,1.118893805E0
2.566575708E0,-5.631624134E0,-1.217796096E0,1.701317561E0
2.606871333E0,7.673565980E0,9.329934239E-1,1.581571262E0
2.647166333E0,8.694341898E0,1.959259878E0,3.790034208E0
2.687462333E0,-3.793540199E0,-7.329330454E0,4.832455350E0
2.727757333E0,-2.006318854E0,-6.674768575E0,-1.590841438E0
2.768053333E0,9.653425598E-1,-2.450304371E0,-2.049764543E0
2.808348333E0,-1.981189860E0,-4.133762196E0,-4.193701419E0
2.848644333E0,7.827972819E0,2.683271768E0,6.350390194E0
2.888939333E0,7.674330211E0,5.083031344E-1,2.726634427E0
2.929235333E0,2.582856072E0,3.423193932E-1,-7.651607931E-2
2.969530333E0,-9.565810919E-2,2.047469804E-1,-8.421674538E-1
3.009826333E0,-4.254694895E0,-1.766443849E-2,1.496312426E0
3.050122333E0,-8.527922539E0,-4.170935869E-2,1.439452347E0
3.090417333E0,-1.037077137E1,-9.940374783E-1,-1.361542730E0
3.130713333E0,-3.087402955E0,-1.515680158E-1,2.812516576E0
3.171008333E0,-1.136055529E-1,-7.706527904E-1,4.081691571E0
3.211304333E0,1.004998376E0,-2.755420269E0,2.118278416E0
3.251599333E0,8.072775857E0,-1.461199311E0,1.187274799E0
3.291895333E0,1.035069554E1,-5.295552052E-1,3.539866934E0
3.332190333E0,6.862077112E0,7.799864084E-1,3.139369499E0
3.372486333E0,6.616969433E0,4.895908749E-1,7.956183547E-1
3.412782333E0,-6.314257910E0,-4.863900214E0,-2.118319346E0
3.453077333E0,-2.097698556E0,-8.852052999E-1,-4.256065482E0
3.493373333E0,-3.042695144E0,8.635103756E-1,2.880188742E0
3.533668333E0,-1.198938825E0,1.105785663E0,-3.398404076E0
3.573963458E0,3.417913896E-1,2.044759619E-1,-3.361754898E0
3.614258458E0,1.721978697E0,1.519147265E0,-4.218403566E-1
3.654554458E0,1.741466298E0,2.018360025E0,-1.573209743E0
3.694849458E0,8.510458660E-1,1.968922986E0,1.096562265E0
3.735145458E0,2.428050452E-1,1.632351991E0,3.583711696E-1
3.775440458E0,1.202425520E0,2.110615640E0,-3.453189417E-1
3.815736458E0,-1.422197798E1,-7.124239365E0,5.600364919E0
3.856032458E0,-7.349101644E0,-3.644999287E0,-5.415089459E0
3.896327458E0,-8.079074478E-1,-1.266354883E-1,3.040570850E0
3.936623458E0,3.833760272E0,-1.956606411E0,9.283074653E-1
3.976918458E0,3.640745437E0,-2.938788368E0,-1.765022975E0
4.017214458E0,4.745303185E0,4.568663478E-2,2.757862651E-1
4.057509458E0,3.725579765E0,3.663210440E0,-2.219712405E0
4.097805458E0,4.625784928E-1,-1.473971969E0,3.809410127E0
4.138101458E0,-1.133824816E-1,-6.447038237E0,-2.909640582E0
4.178396458E0,-8.552836356E-1,2.197033394E0,1.044274709E0
4.218692458E0,3.220983766E0,1.843760996E0,-2.969660204E0
4.258987458E0,1.454327371E0,2.871264721E0,-1.295402681E0
4.299283458E0,8.075762030E-1,2.607846487E0,3.198921052E-1
4.339578458E0,2.159118878E0,1.673572522E0,1.384608972E-1
4.379874458E0,-2.873783117E0,-2.344387321E0,7.705548495E0
4.420169458E0,-6.898419312E-1,-1.035319113E0,8.633431453E0
4.460465458E0,-1.428135645E-1,-7.832965171E-1,-9.895707902E-1
4.500761458E0,-1.192449000E0,-4.610255892E0,1.142499745E0
4.541056458E0,-1.117582421E0,-2.075062814E0,-1.314423088E0
4.581352708E0,7.150329641E0,3.027067875E0,-1.444377164E0
4.621647708E0,4.169620246E-2,3.325294000E-1,-4.123751178E0
4.661943708E0,-4.487398875E-1,1.413999417E0,-4.551528212E0
4.702238708E0,2.147305164E0,2.600725163E0,-3.248267459E0
4.742534708E0,5.940449506E-1,-1.106183859E0,5.845794779E0
4.782830708E0,-4.634259005E-1,6.271325898E-1,-2.394994973E0
4.823125708E0,-1.956645149E0,3.029559374E-2,-3.450756537E0
4.863421708E0,-3.089366450E0,-4.598806459E0,-8.943866710E-1
4.903716708E0,2.025830428E0,2.058104135E0,1.408411818E0
4.944012708E0,3.210130456E0,1.496684893E0,9.380057303E-1
4.984308708E0,-1.716681266E0,-1.466607401E0,-2.683414440E-1
5.024603708E0,-1.186273610E0,1.589626386E0,1.480149845E0
5.064899708E0,-7.717857615E-1,-2.678684919E0,4.718453940E0
5.105194708E0,-1.437824774E0,-1.722474541E0,2.913249191E0
5.145490708E0,-3.825283929E-1,-3.801340384E0,5.110084072E0
5.185785708E0,-2.287275666E0,-4.738714542E0,3.082914047E0
5.226081708E0,1.626806199E0,-3.194942021E0,2.378522197E0
5.266377708E0,1.677142540E0,-8.877944469E-2,-2.067062069E0
5.306672708E0,1.385480646E0,-1.655923871E0,-1.206301054E0
5.346968708E0,3.332397490E0,-2.848518468E0,-2.287562326E0
5.387263708E0,1.514316734E0,-1.939579319E0,-1.334465443E0
5.427559708E0,5.122207689E-1,2.180040801E0,-2.648443412E0
5.467854708E0,-5.153208896E-1,1.220484645E0,-3.890085915E0
5.508150708E0,-1.822763791E0,1.516775926E0,-4.275605415E0
5.548446708E0,4.210016740E-2,4.742666675E0,-4.820342258E0
5.588742333E0,5.854210384E-2,5.763653094E0,-3.311401308E0
5.629038333E0,7.999835204E-1,4.442268895E0,-1.673938266E0
5.669333333E0,1.382011054E0,-1.172021168E0,2.275994487E0
5.709629333E0,-1.234078983E-1,-8.966809868E0,1.421791767E1
5.749924333E0,1.841927748E0,-1.304344243E-1,5.906075479E0
5.790220333E0,4.531269949E0,-9.409666872E-1,7.947517973E-1
5.830516333E0,-3.209548366E-1,-6.987142623E0,-4.606450817E0
5.870811333E0,4.678392034E0,6.690975888E0,-9.409886727E0
5.911107333E0,-1.442430918E0,-2.583311570E-1,-5.212606813E0
5.951402333E0,-4.066382683E0,-4.995696162E0,-4.030067673E0
5.991698333E0,-3.811999055E-1,1.915006980E0,-2.613576758E-1
6.031993333E0,2.254752283E0,3.390817899E-1,-6.399210352E-1
6.072289333E0,-9.672842009E-1,-8.718175149E-1,-8.812111399E-1
6.112584333E0,3.862973253E-1,1.088155138E0,-3.860092038E-1
6.152880333E0,4.384506883E-1,1.275094716E0,-4.356573272E-1
6.193176333E0,8.302605493E-1,1.130242227E0,4.488322735E-2
6.233471333E0,1.239236666E0,1.779001329E0,6.631057569E-1
6.273767333E0,-4.234470253E-1,-4.467763925E-1,2.350151653E0
6.314062333E0,-3.550733107E0,-1.947104686E0,3.727390648E0
6.354358333E0,-4.797860883E0,-1.780991136E0,2.805861275E0
6.394653333E0,-1.981554142E0,-2.302249362E0,4.048464768E0
6.434949333E0,-2.462104636E0,-2.576183229E0,5.050475217E0
6.475244333E0,-2.089328705E0,-1.364947709E0,1.392523909E0
6.515540333E0,-1.356861741E0,3.308056408E-1,-7.938881636E-1
6.555836333E0,1.430522186E0,-2.960016099E0,-3.166765459E0
6.596131208E0,2.298143593E0,-3.601317077E0,3.993782777E-1
6.636427208E0,2.525923779E0,-2.015303686E0,-6.275234762E-1
6.676722208E0,-1.717366523E-1,1.099242629E0,-3.628024235E0
6.717018208E0,-1.397338507E0,2.601367772E0,-4.087665671E0
6.757313208E0,-1.910533276E0,1.055665669E0,-5.248091226E0
6.797609208E0,1.277999467E0,4.327185166E0,-6.937382818E0
6.837905208E0,2.294805125E0,5.394531233E0,-4.534631513E0
6.878200208E0,-6.134169222E-1,6.716468579E-1,5.288204294E-1
6.918496208E0,-1.568857369E0,-1.057025030E1,1.902818342E1
6.958791208E0,6.608955093E-1,-1.599812821E0,7.663488303E0
6.999087208E0,4.331081166E0,3.100044635E0,-6.792160785E-1
7.039382208E0,4.171096668E0,-3.097099392E0,-1.071238208E1
7.079678208E0,-1.452252486E0,-4.127096370E0,-3.033543959E0
7.119974208E0,-5.372271450E-2,1.625891402E0,-6.230824574E0
7.160269208E0,-1.411879947E0,-9.560197592E-2,-4.300032158E0
7.200565208E0,-1.834317743E0,5.422848129E-1,-4.838576800E0
7.240860208E0,1.367883304E0,1.083100221E0,-3.014910344E0
7.281156208E0,-1.494060078E0,-6.113585562E-1,2.799752104E0
7.321451208E0,5.524860115E-1,1.741154056E0,1.156086920E0
7.361747208E0,-8.716138856E-1,5.132779455E-1,1.248834286E0
7.402043208E0,1.288882377E-1,1.308229718E0,1.313039052E-1
7.442338208E0,1.684566165E0,2.467694575E-1,1.103208210E0
7.482634208E0,-1.766005015E0,-2.471942577E0,5.683905843E0
7.522929208E0,-3.056584035E0,-2.010490842E0,4.575186339E0
7.563225208E0,-4.071527064E0,-2.853355869E0,2.217002220E0
7.603519708E0,-2.410887705E0,-3.659548329E0,5.040899817E0
7.643815708E0,-5.750090111E-1,-3.454886425E0,5.994446204E0
7.684111708E0,-2.346349939E0,-5.762471956E-1,-3.372822508E0
7.724406708E0,8.759015758E-2,-4.255138113E0,-4.848909999E0
7.764702708E0,4.286736759E0,-3.048977977E0,-7.101750389E-2
7.804997708E0,-1.362708409E-1,-6.985048735E-1,2.623187826E0
7.845293708E0,9.245295062E-1,2.689930869E0,-4.373007456E0
7.885588708E0,5.071224354E-1,3.759138690E0,-5.327837892E0
7.925884708E0,-7.681686008E-1,1.596515576E0,-4.893862224E0
7.966180708E0,5.452894047E-1,3.760203468E0,-4.676327967E0
8.006475708E0,1.549382194E0,4.268783761E0,-2.578373011E0
8.046771708E0,5.166785400E-1,-5.975731605E-1,1.943470641E0
8.087066708E0,-3.192619580E-1,-8.452919719E0,1.446255582E1
8.127362708E0,-3.535523037E0,-1.979573105E0,7.763558137E0
