"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.717480940E0,1.109706521E0,4.372781515E-1,1.614493847E0
8.757962294E0,1.127282858E0,4.351477027E-1,1.571884513E0
8.798443908E0,8.238245845E-1,-2.275604010E-1,1.413564205E0
8.838911877E0,-1.584534049E-1,-1.586531401E0,1.458304048E0
8.879402138E0,-1.327014089E0,-5.391410589E-1,1.381340981E0
8.919902658E0,-3.014609516E-1,-1.160305023E0,8.291507363E-1
8.960376565E0,7.937317491E-1,-4.829500318E-1,1.025286794E0
9.000891773E0,-2.750964165E-1,-2.008230448E0,1.423683882E0
9.041385158E0,7.372744083E-1,-1.484535336E0,8.070471883E-1
9.081877971E0,-1.925408691E-1,-3.497959077E-1,8.219604492E-1
9.122259533E0,-7.572475076E-1,-1.134206891E0,6.067833900E-1
9.162724481E0,-7.993242145E-1,-2.538583517E0,-7.163692266E-2
9.203229794E0,-9.162335396E-1,-2.798766613E0,-4.986622036E-1
9.243694742E0,3.649754524E-1,9.665657878E-1,-5.734948516E-1
9.284220106E0,2.746969759E-1,1.694785714E0,-4.166392684E-1
9.324716044E0,-4.027912319E-1,2.181064636E-1,-2.713681161E-1
9.365205471E0,1.939389825E0,-5.644403696E-1,2.983984053E-1
9.405623283E0,1.045526266E0,1.917419434E-1,-1.041265279E-1
9.446138752E0,3.194367588E-1,3.491966963E0,-1.759099126E0
9.486628283E0,-1.148321152E0,2.516613007E-1,-2.565347433E0
9.527123075E0,-1.487597942E0,-3.187709808E0,6.717625856E-1
9.567603492E0,-1.793719292E0,-2.071079254E0,5.231625438E-1
9.608104273E0,-2.204366684E0,-2.888778925E0,8.243572116E-1
9.648558179E0,-2.542178631E0,-1.452711523E-1,5.918700695E-1
9.689057033E0,-6.970618367E-1,8.752220869E-1,-2.404763550E-1
9.729543283E0,7.270215452E-2,8.169005513E-1,-1.167761683E0
9.770002138E0,4.485962689E-1,-2.478664160E0,-4.190360308E-1
9.810498336E0,2.059894323E0,-3.352288246E0,2.565880120E-1
9.850964533E0,5.710980296E-1,3.956808090E0,3.700353205E-1
9.891485888E0,9.142362475E-1,4.137098789E0,7.572475076E-1
9.932001981E0,1.219958067E0,4.703003764E-1,-2.426068187E-1
9.972454481E0,1.616491079E-1,-1.314897060E0,-2.130466048E-3
1.001292677E1,-8.278192282E-1,-2.054568231E-1,-5.620435476E-1
1.005338896E1,-7.322145700E-1,1.798379660E0,-6.323489547E-1
1.009386901E1,-1.234871387E0,2.809285879E0,7.722939551E-2
1.013435709E1,1.372286439E0,1.028349280E0,-2.873466015E-1
1.017484104E1,1.536199212E0,6.435338855E-1,-3.312874734E-1
1.021533917E1,-8.557815552E-1,1.901307821E0,-6.837464571E-1
1.025581532E1,-1.518223405E0,5.506189346E0,-1.795317054E0
1.029629344E1,5.780220628E-1,6.651048660E-1,-1.488663107E-1
1.033678479E1,-5.785546899E-1,1.204911709E0,-2.804225981E-1
1.037726380E1,-6.125089899E-2,-5.954652429E-1,1.211702600E-1
1.041774604E1,-4.001281559E-1,-1.533536077E0,-6.577813625E-2
1.045823094E1,-1.188267469E0,1.401314020E0,-1.629806459E-1
1.049869657E1,-1.039401174E0,6.648385525E-1,-1.515294015E-1
1.053917860E1,-5.503259897E-1,-1.002650619E0,2.656424940E-1
1.057965964E1,-4.326177537E-1,-8.420667052E-1,3.724320829E-1
1.062015516E1,-5.681686401E-1,2.127669811E0,9.770849943E-1
1.066061615E1,-6.832138300E-1,1.731003642E0,8.025199175E-1
1.070111823E1,-8.062482476E-1,2.117150575E-1,5.157059431E-1
1.074164505E1,-7.551170588E-1,9.001219273E-2,2.890776098E-1
1.078208386E1,-3.408745527E-1,5.523233414E-1,1.999974996E-1
1.082251667E1,-7.402037978E-1,2.201437235E0,7.386059761E-1
1.086299037E1,-6.142399907E-1,1.956433654E0,4.629769027E-1
1.090346422E1,-4.793548491E-3,-7.949301600E-2,-4.500609636E-2
1.094398901E1,-5.559184551E-1,-7.728265524E-1,1.121157780E-1
1.098451308E1,2.358159572E-1,4.804200828E-1,5.516575575E-1
1.102499380E1,2.663082443E-3,8.208951950E-1,4.166392684E-1
1.106545255E1,-1.928071827E-1,-1.747647882E0,4.687025398E-2
1.110594948E1,3.181052208E-1,-4.110068321E0,1.917419396E-2
1.114643886E1,4.099815488E-1,-4.652937889E0,1.848179251E-1
1.118693261E1,8.255556226E-2,-1.848445654E0,2.034595013E-1
1.122739032E1,-1.968017966E-1,3.187310457E0,7.013227940E-1
1.126787334E1,5.271571875E-1,3.915263891E0,3.721657991E-1
1.130835703E1,1.267361045E0,-2.841109514E0,-4.315525293E-1
1.134882854E1,2.829525173E-1,-8.653020859E0,-2.127802968E-1
1.138930245E1,3.244965971E-1,-8.190842628E0,1.941387206E-1
1.142980896E1,4.214328229E-1,1.635665298E0,1.808233112E-1
1.147028594E1,-4.957328141E-1,2.037923813E0,7.415353656E-1
1.151075292E1,6.491263509E-1,-4.041227698E-1,8.681648970E-2
1.155126380E1,1.028216124E0,-1.907033443E0,-5.545869470E-1
1.159177448E1,3.327521682E-1,-1.699446082E0,-4.166392684E-1
1.163220495E1,4.230306745E-1,-6.252917647E-1,-4.153077304E-1
1.167265750E1,1.395455301E-1,-2.872134447E-1,-3.038577139E-1
1.171312203E1,8.035851717E-1,1.121557236E0,-3.288906813E-1
1.175359854E1,9.352746010E-1,1.751243114E0,-3.464670479E-1
1.179415026E1,4.304873049E-1,-2.038589716E-1,-3.916063011E-1
1.183463042E1,1.051917553E0,-8.188979030E-1,-6.712299585E-1
1.187511406E1,1.054314375E0,-2.392779738E-1,-5.565842614E-2
1.191559063E1,8.889369369E-1,-5.499265343E-2,-2.905423045E-1
1.195606719E1,1.538329601E0,1.331541280E-4,-7.793511152E-1
1.199653339E1,6.054518223E-1,1.264964193E-1,-7.106435895E-1
1.203702167E1,-3.778914213E-1,9.228912592E-1,-2.279598713E-1
1.207753354E1,-3.493964374E-1,1.450847387E0,-1.592523307E-1
1.211801776E1,-1.097988963E0,2.132996082E0,-3.833507299E-1
1.215849526E1,-1.254578233E0,1.757634521E0,-1.584534049E-1
1.219896917E1,-1.034607530E0,4.846810400E-1,-3.571193814E-1
1.223944099E1,-1.245790005E0,-5.740274191E-1,-4.848141670E-1
1.227994443E1,-1.520620108E0,-1.004248381E0,-5.138418078E-1
1.232038229E1,-1.378944159E0,-8.639039993E-1,-3.286243975E-1
1.236087209E1,-1.223420143E0,-4.227643609E-1,-7.270215452E-2
1.240134953E1,-2.525134802E0,1.387466043E-1,4.757596850E-1
1.244187412E1,-2.797568321E0,1.063235760E0,1.007444143E0
1.248231880E1,-1.949243307E0,1.990787387E0,6.991923451E-1
1.252279719E1,-2.367480397E-1,-2.721537113E0,-6.391398143E-3
1.256327558E1,-4.422048628E-1,-2.903958321E0,-3.195699155E-1
1.260375396E1,-2.697702646E-1,3.304219723E0,5.194342732E-1
1.264426047E1,-1.328878254E-1,2.708354950E0,4.011933804E-1
1.268474599E1,4.792217016E-1,7.364754677E-1,-1.672415882E-1
1.272526156E1,7.311493158E-1,-7.858756781E-1,-5.226299763E-1
1.276572667E1,1.132609010E0,-4.254274368E-1,-3.286243975E-1
1.280620599E1,1.201050207E-1,-1.178414002E-1,4.898740351E-1
1.284666318E1,3.785571754E-1,8.841434121E-2,2.738980353E-1
1.288723755E1,1.366161406E-1,5.568505526E-1,-8.468602598E-2
1.292765630E1,-6.464632750E-1,8.834776282E-1,-1.648448110E-1
1.296814547E1,7.167686820E-1,2.985315621E-1,4.379439354E-1
1.300864990E1,4.350145459E-1,-2.573869228E-1,2.746969759E-1
1.304908089E1,-2.940043211E-1,9.737561345E-1,-6.364767253E-2
1.308955849E1,-1.121157780E-1,2.885982513E0,1.153114736E-1
1.313004360E1,-2.205032408E-1,3.309545755E0,1.552577168E-1
1.317052375E1,-1.022623703E-1,3.270265460E-1,-4.533897936E-1
1.321102604E1,-1.320888996E-1,-1.341527820E0,-4.403406978E-1
1.325155938E1,-6.581808329E-1,-2.064954281E0,3.039908707E-1
1.329204844E1,5.820167065E-1,-2.962679267E-1,-1.571218669E-1
1.333241250E1,-4.074516147E-2,3.502885580E0,2.348838747E-1
1.337288974E1,-6.536536217E-1,3.400889635E0,4.661726058E-1
1.341336985E1,1.861494780E-1,1.101051450E0,3.213009238E-1
1.345390151E1,3.165073693E-1,-1.705304861E0,-7.430000603E-2
1.349438917E1,-1.035406470E0,-1.228613138E0,5.090482235E-1
1.353487016E1,6.577813625E-2,2.260025024E0,7.643046975E-2
1.357536625E1,-6.864095330E-1,1.052050710E0,2.675066292E-1
1.361583672E1,4.074516147E-2,-7.067821026E-1,-8.521863818E-2
1.365630266E1,-3.757609427E-1,-6.348788738E-1,-1.909430176E-1
1.369682698E1,-4.227643609E-1,9.138367772E-1,1.030612960E-1
1.373731604E1,-5.508586168E-1,5.493939519E-1,2.061225921E-1
1.377778959E1,-3.507279754E-1,2.615146935E-1,9.480573982E-2
1.381826193E1,-4.251611233E-1,1.327280402E0,3.133116663E-1
1.385873495E1,-3.754946589E-2,6.406044960E-1,1.166430190E-1
1.389920433E1,5.059856921E-3,-3.109148741E-1,-1.398118287E-1
1.393970047E1,2.127802968E-1,-5.157059431E-1,-1.699046642E-1
1.398018891E1,5.218310356E-1,1.230344176E-1,-2.133129090E-1
1.402067250E1,9.991886020E-1,-4.097152650E-1,-3.645760119E-1
1.406114630E1,8.543168902E-1,3.989297748E-1,-1.864157766E-1
1.410166011E1,-2.790910602E-1,2.217149496E0,-1.496652365E-1
1.414214151E1,1.944050193E-2,-1.164832354E0,-1.217561364E0
1.418262167E1,4.078511000E-1,-4.499810696E0,-1.587862968E0
1.422310182E1,3.455349505E-1,-4.120986938E0,1.707035899E-1
1.426358203E1,3.252955377E-1,-5.229362011E0,2.095845938E-1
1.430404594E1,1.161103964E0,-3.805411816E0,-1.226349473E0
1.434452901E1,6.358109713E-1,1.866421461E0,-6.022561193E-1
1.438501464E1,3.119801283E-1,3.166005611E0,3.862801194E-1
1.442549646E1,2.297707558E0,4.766917825E-1,-3.422061205E-1
1.446596058E1,1.484535336E0,-1.582270503E0,-4.853467941E-1
1.450645026E1,1.160038710E0,-1.132875323E0,4.181039706E-2
1.454693818E1,1.581471562E0,4.063864052E-1,-7.935985923E-2
1.458742370E1,8.540505767E-1,-5.234288573E-1,1.003982127E-1
1.462788927E1,6.275554299E-1,-2.786915898E-1,4.477973282E-1
1.466837563E1,1.064167738E0,-7.568480372E-1,3.913399875E-1
1.470886209E1,3.687037826E-1,-2.507425308E0,3.641765416E-1
1.474933563E1,2.374138087E-1,-9.171656370E-1,4.773575366E-1
1.478982563E1,-3.834838793E-2,-6.418029070E-1,6.198324561E-1
1.483030797E1,5.495271087E-1,-9.491226077E-1,5.298202634E-1
1.487080662E1,1.270290315E-1,-6.460638046E-1,5.178363919E-1
1.491129354E1,-9.294158220E-2,-2.667077184E-1,4.384765327E-1
1.495178250E1,-4.081174135E-1,-3.332847953E-1,2.973331809E-1
1.499225755E1,3.633776009E-1,-2.922733128E-1,-7.669677585E-2
1.503273297E1,3.399424851E-1,2.684387267E-1,-1.533935517E-1
1.507318698E1,-3.264939189E-1,7.575138211E-1,2.186390758E-1
1.511365427E1,-2.503297664E-2,-5.521901846E-1,-4.473978654E-2
1.515413495E1,9.153015018E-1,-1.937392503E-1,-5.282224417E-1
1.519465146E1,2.077204362E-2,1.424482822E0,2.093182951E-1
1.523514344E1,-3.584509194E-1,8.957278132E-1,3.412740231E-1
1.527562604E1,1.509967744E-1,-5.282224417E-1,-1.688394397E-1
1.531607860E1,2.286256403E-1,-3.146432042E-1,-3.411408663E-1
1.535657453E1,5.858781561E-2,8.312812448E-1,1.304910425E-2
1.539700683E1,2.677729428E-1,9.026518464E-1,1.304910425E-2
1.543756287E1,3.388772607E-1,6.762897968E-1,-8.468602598E-2
1.547802907E1,2.111824453E-1,6.013240218E-1,2.061225921E-1
1.551852000E1,2.888112962E-1,-1.038069606E0,-5.246272683E-2
1.555899526E1,5.681686401E-1,-6.766892672E-1,-6.524552405E-2
1.559946037E1,4.509930313E-1,-6.665695906E-1,-1.113168523E-1
1.563993073E1,3.926715255E-1,1.451379955E-1,-3.030588031E-1
1.568045974E1,3.804213405E-1,1.297187567E0,-7.749570161E-2
1.572091115E1,-3.528584540E-1,1.828738809E0,5.592473317E-3
1.576146844E1,-1.009042025E0,1.937525749E0,-9.027849883E-2
1.580193912E1,-1.273752332E0,2.242182255E0,-4.669715166E-1
1.584231479E1,-1.038069606E0,1.659633040E0,-7.636389136E-1
1.588279599E1,-7.963948250E-1,9.134373069E-2,-9.527177811E-1
1.592327724E1,-1.119826198E0,-1.018629074E0,-9.537830353E-1
1.596375854E1,-1.382938743E0,6.669690013E-1,-5.963973403E-1
