Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
31.96047056,52.35605723,4.95717698,22.30258566,0.0,,13.09428596,11.21995926,2024-06-05 20:04:32.960471
32.95975212,52.35605708,4.95717703,22.25369631,0.0,,14.24702358,11.32658291,2024-06-05 20:04:33.959752
33.95928228,52.35605722,4.95717725,22.20401402,0.0,,15.68236923,11.88532829,2024-06-05 20:04:34.959282
34.95956368,52.35605733,4.95717713,22.2046855,0.0,,17.00900078,12.12634468,2024-06-05 20:04:35.959564
35.96004629,52.35605737,4.9571771,22.18985399,0.0,,18.92342949,12.36007309,2024-06-05 20:04:36.960046
36.95923176,52.3560573,4.95717709,22.18185828,0.0,,19.64129257,12.21981621,2024-06-05 20:04:37.959232
37.95916441,52.35605768,4.95717721,22.17654883,0.0,,21.15939522,12.90174866,2024-06-05 20:04:38.959164
38.95687426,52.35605776,4.9571775,22.20889775,0.0,,21.71245193,13.69911957,2024-06-05 20:04:39.956874
39.95943665,52.35605804,4.9571777,22.22379084,0.0,,20.92812538,13.38668537,2024-06-05 20:04:40.959437
40.95705608,52.35605804,4.95717759,22.22403492,0.0,,19.92800331,12.62306118,2024-06-05 20:04:41.957056
41.96229478,52.35602475,4.95713131,20.51314535,0.0,,15.40552521,12.47091579,2024-06-05 20:04:42.962295
42.95985071,52.35602474,4.95713148,20.53627776,0.0,,15.24762535,12.46566105,2024-06-05 20:04:43.959851
43.95842467,52.35602476,4.95713146,20.58699799,0.0,,14.57087421,12.09582424,2024-06-05 20:04:44.958425
44.96038082,52.3560246,4.95713157,20.63137039,0.0,,15.08767986,12.18557358,2024-06-05 20:04:45.960381
45.95885613,52.3560235,4.95713433,20.69448076,0.0,,14.84550095,11.55945873,2024-06-05 20:04:46.958856
46.95985722,52.35602358,4.95713486,20.70906859,0.0,,14.73423195,11.4388113,2024-06-05 20:04:47.959857
47.95661149,52.35602314,4.95713537,20.62984462,0.0,,16.08395958,12.22523117,2024-06-05 20:04:48.956611
48.95958306,52.3560233,4.95713574,20.63838998,0.0,,15.12023544,11.62325287,2024-06-05 20:04:49.959583
49.95935092,52.35602251,4.95713558,20.819358,0.0,,13.63191605,10.9764986,2024-06-05 20:04:50.959351
50.96047727,52.35602278,4.95713523,20.96077664,0.0,,14.49124622,11.4655304,2024-06-05 20:04:51.960477
51.95990321,52.35602296,4.95713534,21.01131407,0.0,,14.36810398,11.36081314,2024-06-05 20:04:52.959903
52.9604831,52.35602299,4.95713558,20.94631181,0.0,,15.2052927,11.78913403,2024-06-05 20:04:53.960483
53.96043831,52.35602363,4.95713599,20.6920405,0.0,,15.36017895,12.00481033,2024-06-05 20:04:54.960438
54.95824962,52.35602369,4.95713627,20.67904026,0.0,,14.90840244,11.46702099,2024-06-05 20:04:55.958250
55.9601717,52.3560236,4.95713638,20.66964078,0.0,,14.5627346,10.94412231,2024-06-05 20:04:56.960172
56.95957019,52.35602355,4.95713671,20.6684202,0.0,,14.33055592,10.87102318,2024-06-05 20:04:57.959570
57.96013737,52.35602361,4.95713663,20.67672102,0.0,,14.30150986,10.4749155,2024-06-05 20:04:58.960137
58.95976534,52.35602366,4.95713667,20.6753173,0.0,,12.84681129,9.654218674,2024-06-05 20:04:59.959765
59.96009081,52.35602383,4.95713647,20.7658936,0.0,,13.27069092,9.706707001,2024-06-05 20:05:00.960091
60.95760321,52.35602396,4.95713638,20.8081911,0.0,,14.50766659,10.20175648,2024-06-05 20:05:01.957603
61.96058769,52.35600511,4.95711866,19.70653048,0.0,,12.27486801,10.3333025,2024-06-05 20:05:02.960588
62.96024836,52.35600508,4.95711864,19.74119839,0.0,,14.82642746,10.72198963,2024-06-05 20:05:03.960248
63.960308,52.35600507,4.95711861,19.79851037,0.0,,15.26879501,10.54214764,2024-06-05 20:05:04.960308
64.96009065,52.35600514,4.95711864,19.82390112,0.0,,15.7385273,10.76405239,2024-06-05 20:05:05.960091
65.95949654,52.35600525,4.95711857,19.85667711,0.0,,17.1450367,10.98430157,2024-06-05 20:05:06.959497
66.959813,52.35600536,4.95711851,19.87272948,0.0,,17.15473557,10.86845875,2024-06-05 20:05:07.959813
67.95967685,52.35600538,4.95711843,19.91325681,0.0,,17.51955414,10.71231461,2024-06-05 20:05:08.959677
68.96010331,52.35600536,4.9571184,19.96904289,0.0,,15.81288719,10.22683239,2024-06-05 20:05:09.960103
69.95985096,52.35600563,4.95712194,19.41173331,0.0,,15.95959282,10.18197346,2024-06-05 20:05:10.959851
70.95864768,52.35600574,4.95712171,19.5134179,0.0,,16.02528191,10.66557217,2024-06-05 20:05:11.958648
71.95987883,52.35600531,4.9571243,19.51549398,0.0,,15.73517513,10.15519142,2024-06-05 20:05:12.959879
72.96012341,52.35600526,4.95712472,19.58281593,0.0,,15.70247269,10.2816515,2024-06-05 20:05:13.960123
73.96003226,52.35600525,4.95712483,19.58641705,0.0,,15.35101795,9.730395317,2024-06-05 20:05:14.960032
74.96052492,52.35600536,4.95712488,19.67613891,0.0,,15.33903694,9.482382774,2024-06-05 20:05:15.960525
75.95968643,52.35600538,4.95712494,19.75151739,0.0,,15.25380039,9.506372452,2024-06-05 20:05:16.959686
76.95926674,52.3560054,4.95712502,19.69725722,0.0,,15.24312401,9.304517746,2024-06-05 20:05:17.959267
77.95979164,52.35600553,4.95712506,19.7913126,0.0,,15.17725277,8.876574516,2024-06-05 20:05:18.959792
78.95969153,52.35600552,4.95712507,19.7982706,0.0,,15.24910164,8.621801376,2024-06-05 20:05:19.959692
79.96016356,52.35600548,4.95712518,19.74761143,0.0,,15.45543861,8.582917213,2024-06-05 20:05:20.960164
80.95726674,52.35600541,4.95712515,19.82115867,0.0,,16.07514191,8.98123455,2024-06-05 20:05:21.957267
81.96190065,52.35599801,4.95711562,19.35953374,0.0,,14.04476833,9.381809235,2024-06-05 20:05:22.961901
82.95914627,52.35599801,4.95711557,19.40354006,0.0,,14.54073715,9.750267029,2024-06-05 20:05:23.959146
83.96037367,52.35599803,4.9571155,19.41190187,0.0,,14.71095753,9.522971153,2024-06-05 20:05:24.960374
84.95982627,52.35599794,4.95711559,19.4221557,0.0,,15.26982021,9.635170937,2024-06-05 20:05:25.959826
85.96013273,52.35599798,4.95711568,19.45584721,0.0,,14.48865032,9.085978508,2024-06-05 20:05:26.960133
86.95786976,52.35599797,4.9571156,19.59696043,0.0,,15.04783821,9.351492882,2024-06-05 20:05:27.957870
87.95992549,52.35599797,4.95711559,19.64127195,0.0,,15.26287842,9.08660984,2024-06-05 20:05:28.959925
88.9589821,52.35599799,4.95711564,19.68942875,0.0,,14.74868393,8.811893463,2024-06-05 20:05:29.958982
89.95939986,52.355998,4.95711563,19.68961186,0.0,,14.97730732,8.71564579,2024-06-05 20:05:30.959400
90.9594145,52.355998,4.95711563,19.68961186,0.0,,15.57371807,8.876188278,2024-06-05 20:05:31.959414
91.95767981,52.35599797,4.95711568,19.67270511,0.0,,16.76749039,9.344608307,2024-06-05 20:05:32.957680
92.95681413,52.35599796,4.95711565,19.64981689,0.0,,18.49542809,9.914288521,2024-06-05 20:05:33.956814
93.95941205,52.35599799,4.95711563,19.65799563,0.0,,19.59423637,9.902787209,2024-06-05 20:05:34.959412
94.9603183,52.35599806,4.95711568,19.77481705,0.0,,22.85796547,11.05472851,2024-06-05 20:05:35.960318
95.96001174,52.35599806,4.95711581,19.66977562,0.0,,22.4541893,11.4825058,2024-06-05 20:05:36.960012
96.9596396,52.35599808,4.95711571,19.72086202,0.0,,25.02437401,12.42685223,2024-06-05 20:05:37.959640
97.96139929,52.35599815,4.95711565,19.73209255,0.0,,27.89855194,13.51940823,2024-06-05 20:05:38.961399
98.95956345,52.35599813,4.95711567,19.74057642,0.0,,29.06086349,13.60318184,2024-06-05 20:05:39.959563
99.95989022,52.35599808,4.95711574,19.74478782,0.0,,30.26388359,13.62198925,2024-06-05 20:05:40.959890
100.9570482,52.35599811,4.95711579,19.79105254,0.0,,25.79440689,12.56586075,2024-06-05 20:05:41.957048
101.961665,52.35599413,4.95711014,19.61019644,0.0,,15.07329845,11.35153008,2024-06-05 20:05:42.961665
102.9585904,52.35599418,4.95711013,19.69064084,0.0,,14.91430092,10.59341431,2024-06-05 20:05:43.958590
103.960468,52.3559942,4.9571101,19.71383421,0.0,,15.0719862,10.5620203,2024-06-05 20:05:44.960468
104.9601703,52.35599416,4.9571101,19.71566521,0.0,,15.85894871,11.39572144,2024-06-05 20:05:45.960170
105.9593994,52.3559941,4.95711016,19.76516467,0.0,,16.39489365,11.87870789,2024-06-05 20:05:46.959399
106.9597699,52.3559941,4.95711017,19.82967884,0.0,,16.71966171,11.7322979,2024-06-05 20:05:47.959770
107.9595979,52.35599412,4.9571102,19.81149041,0.0,,17.67918015,12.0451107,2024-06-05 20:05:48.959598
108.9599358,52.35599431,4.95711023,19.84365622,0.0,,17.82434082,12.30426216,2024-06-05 20:05:49.959936
109.9585357,52.35599431,4.95711023,19.94033591,0.0,,18.75349808,12.5764122,2024-06-05 20:05:50.958536
110.9603098,52.35599432,4.95711022,20.03408592,0.0,,19.6415081,12.63820744,2024-06-05 20:05:51.960310
111.9599174,52.35599447,4.95711231,19.47762982,0.0,,17.84131241,11.90058422,2024-06-05 20:05:52.959917
112.9569746,52.35599409,4.95711253,19.55178712,0.0,,19.37225151,12.59850597,2024-06-05 20:05:53.956975
113.9597483,52.35599415,4.9571125,19.59341316,0.0,,18.90559196,11.86403751,2024-06-05 20:05:54.959748
114.9596028,52.35599421,4.95711251,19.61697282,0.0,,17.49380112,11.53004932,2024-06-05 20:05:55.959603
115.9587585,52.35599443,4.95711292,19.68276927,0.0,,17.53988457,11.87500954,2024-06-05 20:05:56.958759
116.9602781,52.35599434,4.95711301,19.70230045,0.0,,18.69849586,12.70607471,2024-06-05 20:05:57.960278
117.9598977,52.35599426,4.95711309,19.72708065,0.0,,19.57554054,13.09957504,2024-06-05 20:05:58.959898
118.9575493,52.35599389,4.95711485,19.59909042,0.0,,20.78051186,13.52993774,2024-06-05 20:05:59.957549
119.9593321,52.35599391,4.95711476,19.59481793,0.0,,22.63476944,14.28558159,2024-06-05 20:06:00.959332
120.9573746,52.35599393,4.95711477,19.61618027,0.0,,20.41916847,13.08771038,2024-06-05 20:06:01.957375
121.9603379,52.35599022,4.95710362,19.45235019,0.0,,15.64092159,12.51455021,2024-06-05 20:06:02.960338
