"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.378550960E1,3.573979616E0,-7.412964344E0,-5.617151260E-1
5.382550960E1,2.989532709E0,-9.367601395E0,-2.003689766E0
5.386550960E1,2.757129908E0,-8.931509972E0,3.455534935E0
5.390550960E1,1.845763564E0,-9.757930756E0,-1.434796333E0
5.394550960E1,8.288139701E-1,-1.021675491E1,-1.856531262E0
5.398550960E1,-9.487541914E-1,-1.002502918E1,9.894321561E-1
5.402550960E1,-4.695914388E-1,-9.028717995E0,3.436691463E-1
5.406550960E1,-1.491326690E0,-1.029452133E1,1.452742457E0
5.410550960E1,1.340279818E0,-1.302562904E1,2.817249537E0
5.414550960E1,2.675773859E0,-1.349731445E1,-2.559721947E0
5.418550960E1,7.888238907E0,-1.395015621E1,-6.912266612E-1
5.422550960E1,4.896313190E0,-1.031276608E1,7.271189690E-1
5.426550960E1,5.044967651E0,-6.906284332E0,-8.240283132E-1
5.430550960E1,4.141676903E0,-6.998407841E0,1.148554921E0
5.434550960E1,3.736990690E0,-6.660720825E0,1.256231815E-1
5.438550960E1,3.067299604E0,-6.710970402E0,-2.378764868E0
5.442550960E1,3.340380430E0,-8.845368385E0,2.093719721E0
5.446550960E1,3.159722328E0,-1.025623608E1,3.422035456E0
5.450550960E1,2.832803011E0,-9.885049820E0,1.073180914E0
5.454550960E1,2.832803011E0,-9.885049820E0,1.073180914E0
5.458550960E1,2.832803011E0,-9.885049820E0,1.073180914E0
5.462550960E1,2.832803011E0,-9.885049820E0,1.073180914E0
5.466550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.470550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.474550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.478550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.482550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.486550960E1,3.343969584E0,-9.487242699E0,1.240977645E0
5.490550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.494550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.498550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.502550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.506550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.510550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.514550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.518550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.522550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.526550960E1,3.765704632E0,-9.084949493E0,8.733802289E-2
5.530550960E1,1.862513304E0,-1.012941647E1,1.044467092E0
5.534550960E1,1.345065475E0,-9.891031265E0,2.886342406E-1
5.538550960E1,2.166700840E0,-9.513862610E0,-1.597807288E0
5.542550960E1,1.718644857E0,-9.224929810E0,-2.063809633E0
5.546550960E1,1.413260818E0,-9.118449211E0,-1.474576950E0
5.550550960E1,2.111665964E0,-9.926923752E0,-9.559326172E-1
5.554550960E1,1.748854280E0,-9.481260300E0,-5.246263742E-1
5.558550960E1,1.384546995E0,-9.999904633E0,-8.180462122E-1
5.562550960E1,-1.220339537E-1,-1.064925671E1,-8.647062778E-1
5.566550960E1,2.606382132E0,-8.650053978E0,1.214656591E0
5.570550960E1,6.327819347E0,-6.719345093E0,1.873281002E0
5.574550960E1,4.205385685E0,-1.062413216E1,2.121237278E0
5.578550960E1,7.785646915E-1,-1.168654537E1,5.963512421E0
5.582550960E1,1.070788145E0,-1.140030479E1,7.770990849E0
5.586550960E1,-1.736590981E0,-1.120618629E1,6.176772594E0
5.590550960E1,-2.632104978E-2,-6.596114635E0,2.997907639E0
5.594550960E1,-5.509474277E-1,-7.030711174E0,3.315255880E0
5.598550960E1,5.808576941E-1,-6.774380207E0,1.733001828E0
5.602550960E1,3.292523861E0,-6.774380207E0,1.528415442E0
5.606550960E1,4.616054058E0,-8.536395073E0,1.040877819E0
5.610550960E1,4.686941147E0,-9.218947411E0,1.121037364E0
5.614550960E1,3.968197346E0,-9.570094109E0,1.127019525E0
5.618550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.622550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.626550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.630550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.634550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.638550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.642550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.646550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.650550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.654550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.658550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.662550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.666550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.670550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.674550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.678550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.682550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.686550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.690550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.694550960E1,2.248056889E0,-1.040249729E1,1.298405409E0
5.698550960E1,-1.985743642E0,-1.231167030E1,3.508476317E-1
5.702550960E1,-1.452742457E0,-1.200509071E1,7.080960274E0
5.706550960E1,1.256231815E-1,-1.079880905E1,1.637288928E0
5.710550960E1,2.250449657E0,-9.773782730E0,-1.312762380E0
5.714550960E1,3.933501244E0,-1.173799133E1,-1.062413216E0
5.718550960E1,5.416153908E0,-1.077488041E1,-1.709073544E0
5.722550960E1,1.424028635E0,-9.088538170E0,-6.067899227E0
5.726550960E1,1.316052489E-2,-9.211769104E0,3.720241070E0
5.730550960E1,8.374879137E-3,-8.933902740E0,-2.087737799E0
5.734550960E1,2.807379246E0,-6.286842346E0,-2.092523336E0
5.738550960E1,4.299902439E0,-3.874577999E0,-7.319046259E-1
5.742550960E1,4.727619171E0,-4.678267479E0,-9.571290575E-3
5.746550960E1,3.796811342E0,-8.814261436E0,5.040181637E0
5.750550960E1,-2.317747831E0,-1.611087418E1,1.436112309E1
5.754550960E1,2.522334099E0,-1.117388344E1,4.338187218E0
5.758550960E1,6.546762943E0,-8.276473999E0,-1.912762642E0
5.762550960E1,6.943373203E0,-1.737578011E1,8.090731621E0
5.766550960E1,3.503391504E0,-3.478266716E0,-4.780261517E0
5.770550960E1,3.632902861E0,-5.676074505E0,-6.318248272E0
5.774550960E1,7.284649372E0,-1.374766350E1,-3.443570852E0
5.778550960E1,1.330708504E0,-9.432208061E0,-2.544168711E0
5.782550960E1,-8.958129883E-1,-1.057507992E1,1.538375568E1
5.786550960E1,1.737787485E0,-1.034626579E1,-2.498405933E0
5.790550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.794550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.798550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.802550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.806550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.810550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.814550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.818550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.822550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.826550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.830550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.834550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.838550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.842550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.846550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.850550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.854550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.858550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.862550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.866550960E1,2.904587507E0,-7.888238907E0,-1.236191988E0
5.870550960E1,3.580260873E-1,-1.255125237E1,1.907976985E0
5.874550960E1,4.634000301E0,-6.424728870E0,1.613360643E0
5.878550960E1,4.679463863E0,-5.827121258E0,1.697109461E0
5.882550960E1,2.322533369E0,-7.925626755E0,9.834501147E-1
5.886550960E1,1.028913707E-1,-6.243771553E0,-4.815555513E-1
5.890550960E1,1.480558991E0,-5.842674732E0,3.819543123E-1
5.894550960E1,1.233799219E0,-9.173483849E0,5.388636589E0
5.898550960E1,3.104687452E0,-1.048983574E1,3.952643871E0
5.902550960E1,4.116552353E0,-7.675277710E0,5.605485916E0
5.906550960E1,1.964208245E0,-1.014736271E1,4.133302212E0
5.910550960E1,1.366600871E0,-9.665806770E0,4.691727161E0
5.914550960E1,6.107679605E-1,-9.267103195E0,3.919144392E0
5.918550960E1,2.097309113E0,-9.298210144E0,3.969393730E0
5.922550960E1,2.724826813E0,-8.828618050E0,3.181257725E0
5.926550960E1,2.397907495E0,-8.746066093E0,3.095116138E0
5.930550960E1,2.323729992E0,-9.082556725E0,3.563211918E0
5.934550960E1,2.601596355E0,-8.736495018E0,2.751147747E0
5.938550960E1,2.892623425E0,-8.768797874E0,2.691327333E0
5.942550960E1,1.657627940E0,-8.979664803E0,2.140379906E0
5.946550960E1,5.509474277E-1,-9.484849930E0,1.790728688E0
5.950550960E1,8.060821295E-1,-9.572486877E0,1.621735573E0
5.954550960E1,2.633899450E0,-1.061456108E1,2.238485575E0
5.958550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.962550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.966550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.970550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.974550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.978550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.982550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.986550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.990550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.994550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
5.998550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.002550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.006550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.010550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.014550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.018550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.022550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.026550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.030550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.034550960E1,3.183650494E0,-1.013300610E1,3.438785315E0
6.038550960E1,2.400300264E0,-9.662218094E0,4.241278172E-1
6.042550960E1,2.170290232E0,-9.475278854E0,4.205385745E-1
6.046550960E1,2.258824587E0,-9.651450157E0,5.198407173E-1
6.050550960E1,2.291426897E0,-9.419047356E0,3.711866140E-1
6.054550960E1,2.194218397E0,-9.524630547E0,5.389832854E-1
6.058550960E1,2.285444736E0,-9.603593826E0,3.448655605E-1
6.062550960E1,2.594418049E0,-9.429815292E0,6.275177598E-1
6.066550960E1,2.699702263E0,-9.301798820E0,4.480560422E-1
6.070550960E1,2.115255117E0,-9.466903687E0,5.294120312E-1
6.074550960E1,1.812264085E0,-9.579665184E0,3.041875660E-1
6.078550960E1,1.907976985E0,-9.772586823E0,2.730808854E-1
6.082550960E1,2.230110645E0,-9.451350212E0,4.683950245E-1
6.086550960E1,3.135794163E0,-9.026325226E0,7.941179872E-1
6.090550960E1,3.146561861E0,-9.222537041E0,3.652045429E-1
6.094550960E1,2.215753794E0,-9.408279419E0,6.143572330E-1
6.098550960E1,2.007578135E0,-9.698110580E0,5.820540786E-1
