"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.713972460E0,5.459319428E-2,-1.698380947E0,1.386134505E0
3.754461105E0,6.776213646E-1,-3.054821968E0,5.231625438E-1
3.794882303E0,1.868551850E0,-2.140585661E0,4.083836973E-1
3.835425428E0,1.647516012E0,-2.112623453E0,3.109148741E-1
3.875891366E0,1.310236603E-1,-1.435002089E0,3.515268862E-2
3.916374647E0,-7.030537724E-2,-1.111836910E0,-1.091863886E-1
3.956845741E0,6.435338855E-1,-1.341794133E0,3.994623665E-3
3.997311470E0,1.195724010E0,-8.431319594E-1,4.810858667E-1
4.037819803E0,6.840127707E-1,-5.740274191E-1,4.573844373E-1
4.078298762E0,-9.002550840E-1,-1.165897489E0,-1.600512564E-1
4.118768241E0,-4.134435654E-1,1.691057444E0,-5.753589869E-1
4.159198657E0,1.436733007E0,2.545374393E0,2.410089672E-1
4.199745428E0,-1.429276466E0,-1.678940415E0,3.458012640E-1
4.240193085E0,-2.733920574E0,-1.266295761E-1,-1.427412271E0
4.280719282E0,-1.740723968E0,1.956699967E0,-1.509168863E0
4.321176210E0,-5.885412544E-2,-3.062012434E0,-7.721607685E-1
4.361650272E0,-3.523258269E-1,-2.196244240E0,-3.134448230E-1
4.402125741E0,-1.676809907E0,8.363410830E-1,4.446016252E-1
4.442584074E0,-1.780936480E0,-4.959991276E-1,1.949376464E-1
4.483077147E0,-1.177615166E0,2.093049765E0,-5.308855176E-1
4.523597199E0,-1.091597557E0,1.509435177E0,-7.993242145E-1
4.564062460E0,-8.832113147E-1,-3.165073693E-1,-8.927984238E-1
4.604501939E0,-6.320826411E-1,5.214315653E-1,-6.959966421E-1
4.644950428E0,-2.617810071E-1,1.146323919E0,-4.611127377E-1
4.685464491E0,2.007964253E-1,1.366693974E0,-8.667002320E-1
4.726022407E0,6.790860742E-2,6.087806821E-1,-4.914718866E-1
4.766457980E0,-1.278279573E-1,-6.484606266E-1,-3.822855055E-1
4.806910637E0,-3.477985859E-1,-5.366111174E-2,-5.657718778E-1
4.847397147E0,-7.977263927E-1,-4.355471432E-1,-9.428643584E-1
4.887890168E0,-9.149020314E-1,-6.655043364E-1,-9.832100868E-1
4.928358605E0,-5.023905039E-1,7.583127618E-1,-8.206288815E-1
4.968833345E0,-6.800181270E-1,9.902672768E-1,-8.256887197E-1
5.009355428E0,-8.914669156E-1,6.866758466E-1,-1.206642747E0
5.049863762E0,-6.696321368E-1,8.810808659E-1,-8.105092049E-1
5.090338449E0,-9.106410742E-1,1.486000121E-1,-7.809489369E-1
5.130808814E0,-5.585815907E-1,7.764217257E-1,-5.854787230E-1
5.171216105E0,-3.889431953E-1,5.432688594E-1,-1.699046642E-1
5.211714126E0,-4.038564563E-1,-1.279611140E-1,-2.753627300E-1
5.252183710E0,-2.396774292E-1,2.042584270E-1,-2.087856680E-1
5.292698918E0,-3.089175820E-1,7.163692266E-2,2.651098669E-1
5.333171210E0,-1.398118287E-1,3.496627510E-1,4.544550478E-1
5.373664855E0,3.516600430E-1,8.291507363E-1,3.418066502E-1
5.414114387E0,7.378070354E-1,1.220091224E0,3.082517982E-1
5.454568970E0,8.721595407E-1,1.000653267E0,9.725577235E-1
5.495092199E0,8.633713722E-1,8.520532846E-1,1.186669588E0
5.535566678E0,1.041531563E0,1.707302213E0,1.160305023E0
5.576056782E0,1.095059514E0,1.704106569E0,1.210104704E0
5.616575220E0,9.509868026E-1,1.218227148E0,1.245790005E0
5.656965897E0,7.849435806E-1,1.017963290E0,1.484002709E0
5.697475376E0,9.307473302E-1,8.211615086E-1,1.551378727E0
5.737955220E0,1.271621943E0,6.924014539E-2,1.512497783E0
5.778420637E0,9.421986341E-1,-7.248910666E-1,1.615558982E0
5.818919178E0,4.259600639E-1,-9.688294530E-1,1.734332561E0
5.859380897E0,7.836120725E-1,-1.305309892E0,1.794518232E0
5.899914178E0,-1.220757008E0,-1.629140735E0,8.491238952E-1
5.940368605E0,-6.733604074E-1,-1.401979804E0,1.090265989E0
5.980800012E0,1.137136221E0,4.966649115E-1,1.660032511E0
6.021369178E0,-4.207670316E-2,-1.271222472E0,6.488600373E-1
6.061843085E0,-5.910711884E-1,-2.143515110E0,8.780183196E-1
6.102276730E0,-2.617810071E-1,-1.206775904E0,9.872047305E-1
6.142758501E0,-3.296896219E-1,-1.676543593E0,8.705616593E-1
6.183271470E0,-3.187709749E-1,-2.490914345E0,2.470009029E-1
6.223703397E0,1.816222370E-1,-1.996513009E0,-3.169068322E-2
6.264237720E0,5.721632838E-1,-3.031919599E-1,2.207695395E-1
6.304643449E0,-1.571218669E-1,6.629744172E-1,3.697690070E-1
6.345182460E0,-4.613790512E-1,1.640458852E-1,4.672378302E-1
6.385667095E0,-2.106498331E-1,-2.024475336E0,2.314218730E-1
6.426156157E0,3.319532275E-1,-2.353366137E0,-1.765623689E-1
6.466567043E0,1.630205989E0,-2.805557549E-1,-2.846835256E-1
6.507041522E0,8.580452204E-1,5.006595254E-1,-2.466014475E-1
6.547541001E0,8.681648970E-2,2.063755751E0,3.963998258E-1
6.587998449E0,-3.459344208E-1,1.286535144E0,2.645772398E-1
6.628487460E0,-4.342156053E-1,1.625279307E0,-5.609783530E-1
6.668958293E0,-2.769605815E-2,9.058475494E-1,-5.308855176E-1
6.709439387E0,4.368786812E-1,5.709648728E-1,-6.693658233E-1
6.749914907E0,-6.935998797E-1,-1.885462403E0,-9.214265645E-2
6.790402876E0,-1.644852996E0,-2.752961636E0,3.761604130E-1
6.830897668E0,-2.305696964E0,-2.268147469E0,3.849485815E-1
6.871365949E0,-1.131011128E0,-1.255643368E-1,-1.978670359E-1
6.911852199E0,-1.164033413E0,1.493723035E0,-2.071878165E-1
6.952333710E0,-1.103315115E0,-2.070546746E-1,-4.613790512E-1
6.992770376E0,-3.792229593E-1,-2.633655548E0,-8.579120636E-1
7.033298032E0,-1.962691844E-1,4.386096895E-1,-1.275616586E-1
7.073820637E0,-5.193011090E-2,8.970593810E-1,7.540518045E-1
7.114314335E0,1.174685717E0,8.504554033E-1,1.004781008E0
7.154702824E0,4.611127377E-1,2.873199701E0,6.262238622E-1
7.195249439E0,3.029256463E-1,1.064034581E0,6.259575486E-1
7.235683085E0,2.970668674E-1,-2.627131045E-1,-1.872147024E-1
7.276192355E0,3.633776009E-1,-1.337799549E0,-8.997224569E-1
7.316644126E0,1.089467049E0,-1.681070924E0,-1.135538459E0
7.357136418E0,8.921326399E-1,5.983946323E-1,-8.616403341E-1
7.397583970E0,9.453943372E-2,4.177844048E0,2.410089672E-1
7.438038032E0,-6.981270909E-1,3.278920412E0,5.452661514E-1
7.478557824E0,4.374113083E-1,-1.409170151E0,-5.485950038E-2
7.519057199E0,7.857425213E-1,3.950682878E0,1.728340536E-1
7.559534387E0,-4.959991276E-1,5.626161575E0,8.362079412E-2
7.599998800E0,-1.521685362E0,2.034195662E0,9.187635034E-2
7.640466092E0,-3.971987665E-1,1.559234858E0,-1.252447724E0
7.680946456E0,9.488562942E-1,2.322873831E0,-1.862693071E0
7.721439946E0,1.274284959E0,1.000919580E0,-1.624879837E0
7.761909217E0,-5.372769237E-1,-6.822817326E-1,-8.890700936E-1
7.802389894E0,-1.992917776E0,-1.116364241E0,2.454030514E-1
7.842875831E0,-1.152848482E0,4.679036140E-1,-4.740286991E-2
7.883381925E0,-1.100651979E0,2.689979792E0,3.034582436E-1
7.923884737E0,-1.122489333E0,5.286219120E-1,1.941387206E-1
7.964311873E0,-7.005238533E-1,1.744319126E-2,4.115794003E-1
8.004826612E0,-8.448629379E-1,1.476945639E0,5.889406800E-1
8.045327498E0,1.528609395E-1,3.299692392E0,4.022586346E-1
8.085759581E0,9.025186896E-1,3.483711481E0,9.720251709E-2
8.126269633E0,-5.713643432E-1,1.248719454E0,2.716344222E-2
8.166735414E0,-8.757547140E-1,-5.941337347E-1,1.161103994E-1
8.207208539E0,-4.238295853E-1,-2.521273375E0,-2.876129188E-2
8.247689269E0,7.734923363E-1,1.175085187E0,5.327496529E-1
8.288150102E0,-5.529890656E-1,-6.937330365E-1,2.600499988E-1
8.328637654E0,-4.605801404E-1,-3.395696640E0,2.103835158E-2
8.369113956E0,-4.660394415E-2,-2.136591196E0,2.354165018E-1
8.409568696E0,9.214265645E-2,-2.131531239E0,3.958672285E-1
8.450055206E0,-1.541924775E-1,-2.343778849E0,3.801550269E-1
8.490564112E0,-5.886744261E-1,-1.347652912E0,2.597837150E-1
8.531052602E0,7.669677585E-2,1.802374244E0,2.946700752E-1
8.571519217E0,2.872134447E-1,3.258681059E0,1.248985752E-1
8.611997394E0,8.067808747E-1,-2.442446232E0,-5.026568174E-1
8.652461664E0,-2.559222281E-1,-4.427640915E0,-1.517957002E-1
8.692931664E0,5.752258375E-2,-1.565759420E0,5.921363831E-1
8.733399581E0,-2.548570037E-1,1.410634875E0,3.937367499E-1
8.773895519E0,-4.793548584E-2,9.853405505E-2,2.316881865E-1
8.814384894E0,2.029268891E-1,-1.411034346E0,-2.037258148E-1
8.854874685E0,-1.368824393E-1,-1.054847002E0,-4.158403277E-1
8.895374737E0,8.734910935E-2,4.473978654E-2,-1.536598653E-1
8.935798539E0,4.260931909E-2,5.435351729E-1,6.125089899E-2
8.976274789E0,2.920069993E-1,-3.545894325E-1,-1.280942708E-1
9.016787758E0,1.890788674E-1,-2.264951766E-1,-1.725677550E-1
9.057268904E0,-3.169068322E-2,4.705666900E-1,5.512581021E-2
9.097743487E0,2.762948275E-1,3.627118468E-1,-1.336867511E-1
9.138225571E0,2.343512699E-2,2.540580630E-1,-1.011971384E-2
9.178723956E0,-7.003907114E-2,3.880111277E-1,9.054481052E-3
9.219167446E0,5.832150951E-2,1.928071827E-1,-3.275591508E-2
9.259648956E0,-1.864157803E-2,6.090469956E-1,-4.181039706E-2
9.300102289E0,-1.571218669E-2,1.128214955E0,4.181039706E-2
9.340631508E0,7.696308941E-2,5.959978700E-1,-2.476666868E-2
9.381087237E0,3.355484083E-2,-1.543256342E-1,-1.464695390E-2
9.421591717E0,3.488638252E-2,-1.652442664E-1,-7.989247330E-3
9.462027706E0,-8.601756394E-2,-3.106485903E-1,-1.890788600E-2
9.502573019E0,-8.015878499E-2,-6.609770656E-1,-5.592473224E-2
9.543000883E0,-1.145125479E-1,-8.061150908E-1,-2.982652560E-2
9.583526717E0,-1.430075318E-1,-4.126446545E-1,-1.331541222E-3
9.624035935E0,-1.262301207E-1,2.649767138E-2,1.091863867E-2
9.664409581E0,-5.619104207E-2,-4.993279651E-2,-5.059856921E-2
9.704894633E0,-1.195724085E-1,-2.170412242E-2,-1.704372838E-2
9.745409529E0,-6.311506033E-2,1.041265279E-1,3.701684624E-2
9.785918539E0,1.864157850E-3,-8.481918275E-2,-2.503297664E-2
9.826348435E0,-3.541899845E-2,4.021254554E-2,1.944050193E-2
9.866832185E0,-3.515268862E-2,2.119813710E-1,-2.370143496E-2
9.907332394E0,-8.681648970E-2,-1.119826213E-1,-4.687025398E-2
9.947781717E0,-1.400781423E-1,-1.331541280E-4,-5.326164886E-3
9.988247029E0,-6.098458916E-2,-1.151783243E-1,-1.278279629E-2
1.002873250E1,1.011971384E-2,-2.978657782E-1,-2.663082629E-2
1.006922068E1,1.438064594E-2,-9.973244369E-2,2.716344222E-2
1.010972594E1,-4.687025398E-2,1.243659556E-1,4.660394415E-2
1.015021656E1,-2.849498391E-2,-3.235645220E-2,-1.917419396E-2
1.019071672E1,-4.181039706E-2,-3.442034125E-1,-5.406057462E-2
1.023112859E1,-7.083799690E-2,-4.438027143E-1,-4.926702753E-2
1.027163599E1,-0.000000000E0,-6.447322965E-1,-6.977276504E-2
1.031215620E1,-4.713656008E-2,-2.382127345E-1,-5.352795869E-2
1.035260172E1,-2.849498391E-2,2.513949871E-1,2.396774292E-2
1.039304646E1,1.944050193E-2,-5.459319334E-3,-3.595161438E-2
1.043351495E1,1.278279573E-1,-2.596505545E-2,-7.509893179E-2
1.047400771E1,5.077167153E-1,6.597787142E-1,-2.985315621E-1
1.051454026E1,1.288133025E0,9.391360879E-1,-8.374063373E-1
1.055496739E1,2.046179533E0,2.175605297E0,-5.969299674E-1
1.059551797E1,1.059906840E0,2.840443850E0,9.880036116E-2
1.063596146E1,3.764267266E-1,5.675029159E-1,3.420729637E-1
1.067642073E1,1.017563820E0,-3.776117802E0,-6.091801524E-1
1.071690015E1,1.374949574E0,-2.901295185E0,-7.820141912E-1
1.075738880E1,-5.412715077E-1,4.532566369E-1,2.250304818E-1
1.079787474E1,2.986647189E-1,-4.070521593E-1,5.619104207E-2
1.083834041E1,9.078448415E-1,-8.077129126E-1,-3.435376585E-1
1.087882937E1,8.102428913E-1,2.774133205E0,3.130453527E-1
1.091929833E1,-8.579120636E-1,3.660806417E0,6.411371231E-1
1.095975989E1,-3.270265460E-1,-6.082480550E-1,8.894696087E-2
1.100023745E1,-1.278279629E-2,6.031882167E-1,2.169080734E0
1.104072625E1,-1.015699744E0,1.501179695E0,7.433995008E-1
1.108121052E1,-8.635045290E-1,7.567148805E-1,1.187202215E0
1.112170646E1,-2.222875118E0,1.238732815E0,7.069152594E-1
1.116219286E1,-1.529142022E0,-2.350170374E0,5.647066832E-1
1.120267698E1,-4.081174135E-1,-2.237255573E0,-3.648423031E-2
1.124313083E1,1.762960702E-1,-2.189586401E0,-8.736242056E-1
1.128362698E1,6.730940938E-1,-3.509676456E0,-8.989235163E-1
1.132413333E1,-5.740274191E-1,-3.506480694E0,-5.175700784E-1
1.136459807E1,1.201050282E0,-2.226336956E0,-1.155777797E-1
1.140504245E1,3.553351164E0,-2.676397935E-2,-9.802806973E-1
1.144554541E1,2.240717649E0,-4.886756465E-2,-1.173087835E0
1.148602807E1,-1.767621040E0,6.217498779E0,-1.790789843E0
1.152649500E1,-2.196110964E0,5.357589722E0,-1.017031193E0
1.156696849E1,2.320876360E0,1.645784974E0,-1.389063835E0
1.160744734E1,-1.283605844E-1,-5.564510822E-1,-2.253500462E0
1.164793724E1,-1.566158891E0,1.227681041E-1,1.225017942E-2
1.168841224E1,-5.987941027E-1,-2.546572685E0,-2.069215178E-1
1.172887515E1,-9.308804870E-1,-1.096391082E0,-1.837527007E-2
1.176936807E1,2.485987544E-1,-7.155702710E-1,3.673722446E-1
1.180984875E1,1.442059159E0,-1.369223952E0,3.053224087E-1
1.185033312E1,-1.797181249E0,4.111799598E-1,1.160305023E0
1.189081505E1,-2.189985991E0,1.337932706E0,1.351514339E0
1.193128255E1,2.202901840E0,8.467270732E-1,-1.267627329E-1
1.197174015E1,7.175676227E-1,4.476242542E0,1.169093251E0
1.201224068E1,-5.778888986E-2,-1.739925027E0,1.028748751E0
1.205272635E1,-1.295057058E0,-9.762860537E-1,-4.874772727E-1
1.209320854E1,-1.119293571E0,-1.202514887E0,-7.559159994E-1
1.213368604E1,3.316869438E-1,4.106473327E-1,-6.877411008E-1
1.217415880E1,-1.016764879E0,1.098921061E0,2.986647189E-1
1.221465729E1,-7.330134511E-1,4.319519997E-1,-8.415340632E-2
1.225510729E1,5.299534276E-2,1.566691518E0,-4.339492917E-1
1.229555265E1,-2.553896308E-1,1.278279662E0,-1.608501822E-1
1.233609958E1,-1.864157850E-3,1.184672236E0,-1.406107545E-1
1.237654015E1,6.790860742E-2,-8.886706233E-1,-2.047910541E-1
1.241698791E1,-2.724333405E-1,-1.356973767E0,1.810896210E-2
1.245748828E1,-1.456706226E-1,-8.873391151E-1,-1.150451675E-1
1.249799713E1,3.541899845E-2,-1.829271436E0,-8.255556226E-2
1.253846958E1,-5.885412544E-2,-2.325137377E0,-1.792254597E-1
1.257895937E1,1.171756350E-2,-2.238054514E0,-1.616491079E-1
1.261941291E1,-2.556559257E-2,-2.297174931E0,-1.198387146E-1
1.265992531E1,-2.194380015E-1,-1.416094184E0,-1.142462417E-1
1.270039916E1,-3.792229593E-1,-8.407351375E-1,-2.359491140E-1
1.274088271E1,-5.479292274E-1,-9.352746010E-1,-3.512606025E-1
1.278135161E1,-3.958672285E-1,-1.461632848E0,-3.705679476E-1
1.282183239E1,-3.667064607E-1,-1.380941510E0,-3.070534170E-1
1.286232442E1,-2.918738425E-1,-1.221955419E0,-1.994648874E-1
1.290280630E1,-9.507204592E-2,-7.544512749E-1,-1.296921223E-1
1.294327760E1,1.669752747E-1,-1.454176188E0,-9.187635034E-2
1.298371932E1,4.344819188E-1,-1.009308338E0,-1.709699035E-1
1.302425786E1,1.411167502E0,5.619103909E-1,1.475347728E-1
1.306472739E1,1.735131383E0,1.599979997E0,4.440690279E-1
1.310515880E1,1.627809167E0,2.796236753E0,4.749607742E-1
1.314563442E1,1.748180509E0,1.282274246E0,3.332847953E-1
1.318613218E1,7.726933956E-1,-3.742962480E-1,1.632469594E-1
1.322659432E1,2.512618303E-1,-7.219616771E-1,3.370130956E-1
1.326711052E1,4.259600639E-1,-1.512497783E0,4.169055820E-1
1.330758849E1,8.870728016E-1,-1.478143930E0,7.609758377E-1
1.334806172E1,8.471265435E-1,-1.419556141E0,7.125077248E-1
1.338855844E1,-2.066552043E-1,-1.169892192E0,1.464695334E-1
1.342899458E1,-8.105092049E-1,-1.355375886E0,-3.206351399E-1
1.346947640E1,-5.005263686E-1,-1.603575110E0,-7.095783353E-1
1.351003500E1,4.352808297E-1,-7.746906877E-1,-3.781577200E-2
1.355044104E1,-2.798899710E-1,-1.159772426E-1,6.304848194E-1
1.359098182E1,-1.336068511E0,2.076005936E0,-4.099815488E-1
1.363146135E1,5.702991486E-1,1.065632463E0,1.512630880E-1
1.367193661E1,-6.352783442E-1,5.299534202E-1,-2.332860380E-1
1.371238375E1,-7.820141912E-1,1.123820841E-1,-4.789553881E-1
1.375284583E1,1.776276082E-1,-2.204233408E0,-2.631125450E-1
1.379340120E1,-3.728315532E-1,-2.713547945E0,3.157084286E-1
1.383381677E1,-1.433004737E0,2.644441128E-1,1.014634490E0
1.387434328E1,-8.222267628E-1,3.644561529E0,8.633713722E-1
1.391478468E1,-3.382114694E-2,3.116206169E0,1.196522951E0
1.395526161E1,-5.569837093E-1,1.829804063E0,3.426055610E-1
1.399573854E1,-1.236735582E0,7.114425302E-1,1.786928326E-1
1.403621666E1,2.501966059E-1,6.730940938E-1,-1.398118287E-1
1.407669713E1,-1.880136281E-1,2.308892608E-1,9.587096982E-3
1.411715635E1,-3.041240275E-1,-3.644428551E-1,-3.312874734E-1
1.415763364E1,-2.513949871E-1,-3.356815577E-1,-4.259600639E-1
1.419815411E1,-5.668371320E-1,1.140465140E0,-4.848141670E-1
1.423861125E1,1.091863867E-2,7.159697413E-1,-3.793561161E-1
1.427908218E1,-2.537917793E-1,-4.461994767E-1,-5.828156471E-1
1.431955640E1,-4.278241992E-1,-2.920069993E-1,-5.508586168E-1
1.436004151E1,-2.263620198E-1,-1.439396143E-1,-3.416734934E-1
1.440052734E1,-1.752308309E-1,-6.652380228E-1,-1.424749196E-1
1.444103786E1,6.451317668E-1,-9.406007528E-1,3.462007269E-3
1.448150146E1,1.452844739E0,-1.391327500E0,4.398080707E-1
1.452199208E1,2.030733585E0,3.523258269E-1,8.451292515E-1
1.456243948E1,2.091851234E0,3.880910158E0,5.672365800E-2
1.460292844E1,1.593721747E0,1.129546523E0,-2.471340597E-1
1.464341291E1,1.196256638E0,-4.762923121E-1,2.026605755E-1
1.468389354E1,8.267539740E-1,-4.850804806E-1,1.139266729E0
1.472439651E1,9.323452115E-1,-1.764425397E0,5.418041348E-1
1.476482802E1,8.655018210E-1,-1.858831644E0,8.521863818E-2
1.480530510E1,-8.228924870E-2,-1.306907773E0,-1.432738453E-1
1.484583489E1,-1.215430856E0,-8.726921678E-1,-6.302185059E-1
1.488629286E1,-4.552539587E-1,-1.508236766E0,-1.056444883E0
1.492675349E1,1.219425559E0,-1.026618361E0,-1.890788674E-1
1.496722583E1,-7.170349956E-1,4.687025398E-2,2.322207987E-1
1.500770099E1,-7.724270821E-1,2.197975159E0,-1.141929746E0
1.504818094E1,-2.849498391E-1,2.107430458E0,-7.243584841E-2
1.508867422E1,-1.780137539E0,-1.810363531E0,-1.898777932E-1
1.512915765E1,-3.568530679E-1,-4.057339668E0,-6.983934045E-1
1.516963474E1,6.635070443E-1,-3.534176826E0,-1.170691133E0
1.521011604E1,-1.051917553E0,-5.007926822E-1,6.853442788E-1
1.525058531E1,-2.527265310E0,3.626186371E0,1.478410244E0
1.529109255E1,-2.223940134E0,2.547504663E0,5.745600462E-1
1.533155265E1,-2.785584331E-1,1.293725491E0,-8.495233208E-2
1.537203130E1,-7.015891075E-1,-1.223553300E0,-9.720251709E-2
1.541251776E1,-9.010539651E-1,-6.849448085E-1,-2.194380015E-1
1.545298724E1,1.517957076E-2,1.625545621E0,9.214265645E-2
1.549350698E1,4.195686579E-1,-1.266295761E-1,1.912093312E-1
1.553398703E1,2.576532364E-1,-1.924077123E-1,6.893389225E-1
1.557443364E1,2.493177891E0,4.772244096E-1,1.027949810E0
1.561487484E1,3.027259111E0,-6.644391268E-2,8.604419827E-1
1.565537219E1,1.483203888E0,1.684666038E0,-3.750951886E-1
1.569582484E1,1.599314213E0,4.406203270E0,3.639102280E-1
1.573638640E1,8.126396537E-1,-1.444722265E-1,8.339443207E-1
1.577683396E1,3.868127465E-1,-1.340995193E0,6.533873081E-1
1.581731083E1,3.276923001E-1,-1.752441525E0,4.099815488E-1
1.585780443E1,6.657706201E-2,-1.782268047E0,9.560466558E-2
