Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.002231624967,-6.367159424,6.707850952,2.624791718,2024-06-11 14:01:07.002232
0.04252562497,-4.711751862,6.64962204,9.291927338,2024-06-11 14:01:07.042526
0.08281962498,-5.622907104,5.498366089,11.24102417,2024-06-11 14:01:07.082820
0.123113625,-5.6760466,4.616100769,8.094267883,2024-06-11 14:01:07.123114
0.163407625,-0.4502636719,6.339916077,8.577463074,2024-06-11 14:01:07.163408
0.203701625,-2.232008514,4.188440094,7.938292236,2024-06-11 14:01:07.203702
0.243995625,-3.117417297,4.308041382,7.850874023,2024-06-11 14:01:07.243996
0.284289625,0.9174421692,5.821244659,8.844358063,2024-06-11 14:01:07.284290
0.324584625,-1.174008636,4.4896138,7.828121338,2024-06-11 14:01:07.324585
0.364878625,-1.6615448,3.775598602,7.519912262,2024-06-11 14:01:07.364879
0.405172625,0.279768219,3.880680084,8.901539154,2024-06-11 14:01:07.405173
0.445466625,0.5038522339,4.221072235,7.745493164,2024-06-11 14:01:07.445467
0.485760625,0.0592767334,3.217109985,8.630752258,2024-06-11 14:01:07.485761
0.526054625,-2.411934357,2.001936951,4.311633911,2024-06-11 14:01:07.526055
0.566348625,0.2817141724,1.34210907,9.142837372,2024-06-11 14:01:07.566349
0.606642625,-2.839145966,-1.463806,6.904392242,2024-06-11 14:01:07.606643
0.646936625,-4.134402466,-4.340823212,-2.212399292,2024-06-11 14:01:07.646937
0.687230625,-3.622467041,-8.035889282,2.644700317,2024-06-11 14:01:07.687231
0.727524625,-0.1463955688,-8.758736115,0.97701828,2024-06-11 14:01:07.727525
0.767818625,1.013093262,-10.50380722,3.706741791,2024-06-11 14:01:07.767819
0.8081122083,-3.126099243,-11.34610565,13.63664246,2024-06-11 14:01:07.808112
0.8484062083,-14.79119156,-10.98535583,13.85952896,2024-06-11 14:01:07.848406
0.8887002083,-20.94264954,-11.6453334,13.7462146,2024-06-11 14:01:07.888700
0.9289952083,-28.02083038,-14.70377335,12.62923737,2024-06-11 14:01:07.928995
0.9692892083,-5.920188904,-2.679128723,17.71116943,2024-06-11 14:01:07.969289
1.009583208,-7.898175659,-8.961115265,0.8187973022,2024-06-11 14:01:08.009583
1.049877208,-9.029822388,-4.747826843,3.559897156,2024-06-11 14:01:08.049877
1.090171208,-16.29212036,-8.905730438,-5.463039551,2024-06-11 14:01:08.090171
1.130466208,-7.468569031,-3.340154114,0.5583389282,2024-06-11 14:01:08.130466
1.170760208,13.41405533,-7.496560822,-4.999902649,2024-06-11 14:01:08.170760
1.211054208,-10.0515976,-8.350385284,-3.715872803,2024-06-11 14:01:08.211054
1.251348208,-12.16789673,0.0809815979,4.495601349,2024-06-11 14:01:08.251348
1.291642208,-16.97619781,-10.92024124,-5.622907104,2024-06-11 14:01:08.291642
1.331936208,-8.337661743,-5.76271637,-3.972139893,2024-06-11 14:01:08.331936
1.372230208,-2.695594482,-1.27310257,0.1008901978,2024-06-11 14:01:08.372230
1.412524208,-1.201401672,-7.281308441,-9.450447693,2024-06-11 14:01:08.412524
1.452818208,-3.40960968,-3.882176971,15.35836212,2024-06-11 14:01:08.452818
1.493112208,2.583777008,-7.035369873,4.166286163,2024-06-11 14:01:08.493112
1.533406208,-0.9202862549,-11.07531876,-4.848567352,2024-06-11 14:01:08.533406
1.573700208,-22.22937378,-15.4249736,-0.2306703186,2024-06-11 14:01:08.573700
1.613995208,-15.84979019,-10.61742096,1.560055847,2024-06-11 14:01:08.613995
1.654289208,-5.775888977,-5.805227966,3.857628021,2024-06-11 14:01:08.654289
1.694583208,-4.480333099,-6.869664459,2.081271973,2024-06-11 14:01:08.694583
1.734877208,-3.785627747,-6.236930237,1.148112488,2024-06-11 14:01:08.734877
1.775171208,-1.189725952,-4.455185394,2.149979095,2024-06-11 14:01:08.775171
1.815465083,-1.623972931,-4.860841827,2.055375824,2024-06-11 14:01:08.815465
1.855759083,0.7488926697,-3.549418945,0.8695417786,2024-06-11 14:01:08.855759
1.896053083,0.09580078125,-6.581513672,5.234165497,2024-06-11 14:01:08.896053
