Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.149251323,-1.074287534,-0.1541924775,0.9027850032,2024-06-11 14:03:32.149251
0.189837677,-0.9938623905,-0.6013240218,0.6959966421,2024-06-11 14:03:32.189838
0.230324344,-0.7619079351,0.5465977192,0.07643046975,2024-06-11 14:03:32.230324
0.270809812,-0.028361829,1.486399531,1.224751711,2024-06-11 14:03:32.270810
0.311301635,1.196656108,1.164699197,1.117962003,2024-06-11 14:03:32.311302
0.351396427,1.486000061,0.6282211542,0.749125123,2024-06-11 14:03:32.351396
0.392072833,-0.003328853287,0.8034520149,0.7989247441,2024-06-11 14:03:32.392073
0.432779656,0.2010627389,1.239798069,0.3468665183,2024-06-11 14:03:32.432780
0.473254344,0.31024912,0.7587122321,0.8226261735,2024-06-11 14:03:32.473254
0.513724708,-0.55778265,0.6519225836,0.4808195531,2024-06-11 14:03:32.513725
0.554196531,-0.4595148861,0.3500621915,-0.3730978668,2024-06-11 14:03:32.554197
0.59472799,-0.5058525205,-0.04913387448,-0.5412715077,2024-06-11 14:03:32.594728
0.635155385,-0.376160413,0.6596455574,-0.09214265645,2024-06-11 14:03:32.635155
0.675675333,-0.3948020041,0.5282224417,0.03328853101,2024-06-11 14:03:32.675675
0.71612976,-0.6588466167,0.99013412,0.1221023351,2024-06-11 14:03:32.716130
0.756631531,-1.034074903,1.491725683,0.99679178,2024-06-11 14:03:32.756632
0.797105125,-0.4376776218,1.285336852,1.242328048,2024-06-11 14:03:32.797105
0.837721271,-0.1625811905,1.352446437,1.173620462,2024-06-11 14:03:32.837721
0.878081219,-0.2299571782,1.309038281,1.030346632,2024-06-11 14:03:32.878081
0.918780229,-0.7062494755,1.076151609,0.226228863,2024-06-11 14:03:32.918780
0.959096375,0.3704347908,0.4904066622,0.21264714,2024-06-11 14:03:32.959096
0.999571062,0.3190372884,0.04593817517,0.2605826259,2024-06-11 14:03:32.999571
1.040011323,0.6042534113,-0.6045197248,-0.004527240526,2024-06-11 14:03:33.040011
1.080548979,0.2852161527,-0.0868164897,-0.449262023,2024-06-11 14:03:33.080549
1.120562573,-1.018895388,0.3455349505,-0.8411346078,2024-06-11 14:03:33.120563
1.161511896,-2.421674013,-0.3499290347,-2.056831837,2024-06-11 14:03:33.161512
1.201971844,-2.640046835,-0.8437976837,-2.904624224,2024-06-11 14:03:33.201972
1.242483146,-1.832467079,-0.6002588272,-4.409665108,2024-06-11 14:03:33.242483
1.282966896,-2.693841219,0.07150376588,-5.845066547,2024-06-11 14:03:33.282967
1.323456687,-2.978790998,0.6138405204,-5.748929501,2024-06-11 14:03:33.323457
1.363470281,-0.8817466497,1.635798454,-5.554524422,2024-06-11 14:03:33.363470
1.404397625,0.0977351293,5.720301151,-7.316020489,2024-06-11 14:03:33.404398
1.444887781,1.404243469,4.729900837,-4.280505657,2024-06-11 14:03:33.444888
1.48539549,-1.12967968,2.449103832,-1.134206891,2024-06-11 14:03:33.485395
1.525873198,-2.105432987,4.574909687,-2.171876907,2024-06-11 14:03:33.525873
1.566379552,-1.451779485,2.083595753,-0.5841471553,2024-06-11 14:03:33.566380
1.606730646,0.00998655986,0.1695052087,0.7523208261,2024-06-11 14:03:33.606731
1.647273667,-0.2411421239,-0.7069152594,0.7933322787,2024-06-11 14:03:33.647274
1.687811115,-0.8969262242,-0.8853418231,-0.5721632838,2024-06-11 14:03:33.687811
1.728246531,-1.017031193,-1.162835002,-0.8246235251,2024-06-11 14:03:33.728247
1.768355021,-1.134206891,-2.458957195,0.3908073604,2024-06-11 14:03:33.768355
1.809160177,-1.41795826,-1.074154377,-1.25804019,2024-06-11 14:03:33.809160
1.849658458,-2.023143768,-3.135113955,0.04979964346,2024-06-11 14:03:33.849658
1.890134917,-2.829924583,-0.6431344151,-0.997990191,2024-06-11 14:03:33.890135
1.930616375,-0.3971987665,-0.7620410919,0.9344756603,2024-06-11 14:03:33.930616
1.971114344,2.021945477,-2.67799592,3.693695545,2024-06-11 14:03:33.971114
2.011575125,0.6957303286,0.4845478833,5.75971508,2024-06-11 14:03:34.011575
2.052092156,-0.345801264,-2.758154631,6.214702606,2024-06-11 14:03:34.052092
2.092575906,-2.282794476,-0.5754921436,1.964555979,2024-06-11 14:03:34.092576
2.13306226,-1.568422437,-0.9657669067,0.3455349505,2024-06-11 14:03:34.133062
2.17353299,0.7631062865,-0.4820179343,-2.602630615,2024-06-11 14:03:34.173533
2.214010594,1.535267115,-0.9596418142,-2.709153891,2024-06-11 14:03:34.214011
2.254524396,-2.157895803,-2.235524654,-0.5129097104,2024-06-11 14:03:34.254524
2.294971375,-1.332473397,-0.2173075378,-0.8645697236,2024-06-11 14:03:34.294971
2.335468198,3.71633172,2.530061483,-1.050452948,2024-06-11 14:03:34.335468
2.375651531,1.689459562,2.137123823,-2.084794283,2024-06-11 14:03:34.375652
2.416414917,1.115432143,0.8386046886,-2.015820265,2024-06-11 14:03:34.416415
2.456954917,1.510766745,2.961214542,-2.810351133,2024-06-11 14:03:34.456955
2.49738726,0.455653429,2.877327442,-1.26842618,2024-06-11 14:03:34.497387
2.537570646,-0.7113093734,1.742055416,-0.1233007237,2024-06-11 14:03:34.537571
2.577768875,-0.2837514579,2.715145826,1.672282696,2024-06-11 14:03:34.577769
2.618880958,2.556825638,3.121665478,0.8487244248,2024-06-11 14:03:34.618881
2.659379708,2.339384794,0.6279548407,1.695717812,2024-06-11 14:03:34.659380
2.699856219,-0.4150414169,-1.811428785,1.824611068,2024-06-11 14:03:34.699856
2.740340073,-1.619819999,-2.65562582,-0.429821521,2024-06-11 14:03:34.740340
2.780820073,-1.056444883,-0.04114462435,-0.3169068098,2024-06-11 14:03:34.780820
2.821309812,-0.7946638465,-0.6628412604,-0.08095771074,2024-06-11 14:03:34.821310
2.861790281,-0.8878717422,-0.3547225893,-1.146989703,2024-06-11 14:03:34.861790
2.902288302,-0.981079638,-0.5904054046,-0.8957278132,2024-06-11 14:03:34.902288
2.942783042,-1.120092511,-0.9974575639,-0.8746894598,2024-06-11 14:03:34.942783
2.983260698,-1.010373473,-2.012092113,-0.9516525269,2024-06-11 14:03:34.983261
3.02379174,-0.5893401504,-2.409956455,0.7760222554,2024-06-11 14:03:35.023792
