Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.003014604,-4.577768803,4.989932537,6.115755558,2024-06-11 14:03:32.003015
0.022962208,-4.285545349,5.624628544,5.732305527,2024-06-11 14:03:32.022962
0.062962208,0.0,0.0,0.0,2024-06-11 14:03:32.062962
0.102962208,0.0,0.0,0.0,2024-06-11 14:03:32.102962
0.142962208,0.0,0.0,0.0,2024-06-11 14:03:32.142962
0.182962208,0.0,0.0,0.0,2024-06-11 14:03:32.182962
0.222962208,0.0,0.0,0.0,2024-06-11 14:03:32.222962
0.262962208,0.0,0.0,0.0,2024-06-11 14:03:32.262962
0.302962208,0.0,0.0,0.0,2024-06-11 14:03:32.302962
0.342962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.342962
0.382962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.382962
0.422962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.422962
0.462962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.462962
0.502962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.502962
0.542962208,-2.603989124,5.471189022,7.243971348,2024-06-11 14:03:32.542962
0.582962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.582962
0.622962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.622962
0.662962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.662962
0.702962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.702962
0.742962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.742962
0.782962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.782962
0.822962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.822962
0.862962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.862962
0.902962208,-2.887837887,5.102395058,5.149055004,2024-06-11 14:03:32.902962
0.942962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:32.942962
0.982962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:32.982962
1.022962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:33.022962
1.062962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:33.062962
1.102962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:33.102962
1.142962208,-3.541676521,2.991925716,7.340880871,2024-06-11 14:03:33.142962
1.182962208,1.595414519,-5.375475883,4.836492538,2024-06-11 14:03:33.182962
1.182962208,1.595414519,-5.375475883,4.836492538,2024-06-11 14:03:33.182962
1.262962208,1.595414519,-5.375475883,4.836492538,2024-06-11 14:03:33.262962
1.302962208,1.595414519,-5.375475883,4.836492538,2024-06-11 14:03:33.302962
1.342962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.342962
1.382962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.382962
1.422962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.422962
1.462962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.462962
1.502962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.502962
1.542962208,-13.04477215,-15.89043617,11.46969604,2024-06-11 14:03:33.542962
1.582962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.582962
1.622962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.622962
1.662962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.662962
1.702962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.702962
1.742962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.742962
1.782962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.782962
1.822962208,-15.82941914,-8.871688843,5.786443233,2024-06-11 14:03:33.822962
1.862962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:33.862962
1.902962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:33.902962
1.942962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:33.942962
1.982962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:33.982962
2.022962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.022962
2.062962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.062962
2.102962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.102962
2.142962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.142962
2.182962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.182962
2.222962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.222962
2.262962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.262962
2.302962208,-5.254638672,-12.24347496,-8.896813393,2024-06-11 14:03:34.302962
2.342962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.342962
2.382962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.382962
2.422962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.422962
2.462962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.462962
2.502962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.502962
2.542962208,4.491627216,-15.52762413,0.5078766346,2024-06-11 14:03:34.542962
2.582962208,-21.42413712,-11.20977592,-0.2527419031,2024-06-11 14:03:34.582962
2.622962208,-21.42413712,-11.20977592,-0.2527419031,2024-06-11 14:03:34.622962
2.662962208,-6.063113689,-11.10538864,-6.827321053,2024-06-11 14:03:34.662962
2.662962208,-6.063113689,-11.10538864,-6.827321053,2024-06-11 14:03:34.662962
2.742962208,-0.05264209956,-6.437889099,5.983851433,2024-06-11 14:03:34.742962
2.782962208,-0.05264209956,-6.437889099,5.983851433,2024-06-11 14:03:34.782962
