Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
0.066251324,0.0,0.0,0.0,2024-06-05 20:42:58.066251
0.151289918,-0.5148153305,-0.050157547,-0.3170323372,2024-06-05 20:42:58.151290
0.191764189,0.4464070797,0.1257348061,0.9482417107,2024-06-05 20:42:58.191764
0.232238147,-0.1616687775,0.02035570145,-0.2425122261,2024-06-05 20:42:58.232238
0.272726637,-0.03531813622,1.220970631,1.076859474,2024-06-05 20:42:58.272727
0.313206741,0.4499698877,-0.556137085,0.5352544785,2024-06-05 20:42:58.313207
0.353689918,-1.643906713,-0.2007637024,1.333065987,2024-06-05 20:42:58.353690
0.394162574,-1.388351917,-0.6764621735,1.336290359,2024-06-05 20:42:58.394163
0.434654866,0.09894275665,-1.042278767,0.8921527863,2024-06-05 20:42:58.434655
0.475133281,1.133106709,0.9191102982,1.338737488,2024-06-05 20:42:58.475133
0.515611406,-0.0252276659,-0.8787612915,-0.2955684662,2024-06-05 20:42:58.515611
0.556113542,-1.063482046,-1.199579239,2.952627182,2024-06-05 20:42:58.556114
0.596614531,2.150219202,-2.021630049,1.388049126,2024-06-05 20:42:58.596615
0.637094844,0.8735274673,-1.183676243,-0.5668201447,2024-06-05 20:42:58.637095
0.677566667,-0.8321460485,-1.442393303,-2.475018024,2024-06-05 20:42:58.677567
0.718026875,-1.024919987,-1.84473443,-1.945782185,2024-06-05 20:42:58.718027
0.758495885,1.674162149,-0.6837282181,-0.07203960419,2024-06-05 20:42:58.758496
0.798975625,1.111582994,-1.482542038,0.2222919464,2024-06-05 20:42:58.798976
0.83944151,0.9065125585,-0.3406720161,-0.1563205719,2024-06-05 20:42:58.839442
0.879910729,0.6873506308,-3.218720913,2.131222725,2024-06-05 20:42:58.879911
0.920429479,1.798760056,-0.868710041,1.451304436,2024-06-05 20:42:58.920429
0.960938542,3.346326113,-0.3562445641,-0.9739351273,2024-06-05 20:42:58.960939
1.001406094,4.035312176,1.279345036,-3.195074558,2024-06-05 20:42:59.001406
1.041876875,3.970355034,0.3279016018,0.6456823349,2024-06-05 20:42:59.041877
1.082337552,4.416324615,1.777303934,2.80089283,2024-06-05 20:42:59.082338
1.122815104,2.300106049,1.638845205,2.817771912,2024-06-05 20:42:59.122815
1.163285937,-1.130214453,-0.05640232563,1.667760849,2024-06-05 20:42:59.163286
1.203743958,0.1952781677,0.7655410767,-1.583896637,2024-06-05 20:42:59.203744
1.244243125,-1.025897503,0.5519996285,-1.368746758,2024-06-05 20:42:59.244243
1.284743333,-0.6154584885,0.9154785872,2.203666687,2024-06-05 20:42:59.284743
1.325236146,-0.5547637939,0.8648213148,0.8574228287,2024-06-05 20:42:59.325236
1.365699635,-1.441245079,-1.0206604,2.812660217,2024-06-05 20:42:59.365700
1.406181562,-0.274687767,-0.8791564107,0.3576192856,2024-06-05 20:42:59.406182
1.446670364,1.059849262,2.268545389,-1.481263638,2024-06-05 20:42:59.446670
1.487149948,-1.131745815,-0.3626736403,0.3341436386,2024-06-05 20:42:59.487150
1.527621823,0.2543997765,-0.4234693646,-1.589663506,2024-06-05 20:42:59.527622
1.568097552,0.753326416,0.5215943456,-1.770611286,2024-06-05 20:42:59.568098
1.608542292,0.7778363228,-0.5272746086,-0.8774833679,2024-06-05 20:42:59.608542
1.649049792,-1.213376999,-0.4697384238,-0.8887796402,2024-06-05 20:42:59.649050
