Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
1.226191998,52.33474317,4.864983407,1.676365852,,,35.0,20.99761581,2024-06-04 14:48:37.226192
8.045861959,52.3347525,4.86499166,1.668240786,,,35.0,21.07765579,2024-06-04 14:48:44.045862
14.58213902,52.33474713,4.865001066,1.658820629,,,35.0,20.98687172,2024-06-04 14:48:50.582139
21.337044,52.33475156,4.865000003,1.681255579,,,35.0,21.04960823,2024-06-04 14:48:57.337044
27.89953399,52.3347585,4.865010887,1.68488121,,,35.0,20.98995399,2024-06-04 14:49:03.899534
34.49866903,52.33475977,4.864987599,1.685087681,,,35.0,20.9889431,2024-06-04 14:49:10.498669
41.25355303,52.3347544,4.864988823,1.687416077,,,35.0,21.05013275,2024-06-04 14:49:17.253553
47.84299695,52.33476528,4.864998729,1.667734623,,,35.0,21.00078392,2024-06-04 14:49:23.842997
54.38451099,52.33474651,4.864988739,1.663614988,,,35.0,20.96882439,2024-06-04 14:49:30.384511
60.82187796,52.3347441,4.864987964,1.668271065,,,35.0,20.91859436,2024-06-04 14:49:36.821878
67.26335895,52.33475696,4.864994831,1.671784163,,,35.0,20.90696526,2024-06-04 14:49:43.263359
73.85799801,52.33475763,4.864997827,1.710807323,,,35.0,20.9655056,2024-06-04 14:49:49.857998
80.34178996,52.33476144,4.86499868,1.682865381,,,35.0,20.93642807,2024-06-04 14:49:56.341790
86.78110802,52.33474881,4.864996327,1.671001434,,,35.0,20.91080856,2024-06-04 14:50:02.781108
93.22050893,52.33476378,4.86500315,1.623278856,,,35.0,20.90406036,2024-06-04 14:50:09.220509
99.76824498,52.33475523,4.865001195,1.64824152,,,35.0,20.94596672,2024-06-04 14:50:15.768245
106.2040629,52.33475433,4.864985476,1.664008141,,,35.0,20.91191864,2024-06-04 14:50:22.204063
112.6425689,52.33475788,4.864995145,1.685408354,,,35.0,20.9039917,2024-06-04 14:50:28.642569
119.2363089,52.33475658,4.864993351,1.699186087,,,35.0,20.96437263,2024-06-04 14:50:35.236309
125.722427,52.33475518,4.864990911,1.678944826,,,35.0,20.93706322,2024-06-04 14:50:41.722427
132.156243,52.33475542,4.864987886,1.690172672,,,35.0,20.90875244,2024-06-04 14:50:48.156243
138.585672,52.33476097,4.864994554,1.681342125,,,35.0,20.8994751,2024-06-04 14:50:54.585672
141.194221,52.33476236,4.864996474,1.677582264,,,35.0,19.0089798,2024-06-04 14:50:57.194221
141.220246,52.33476249,4.864996808,1.67597127,,,35.0,16.08332443,2024-06-04 14:50:57.220246
141.330304,52.33476255,4.864996938,1.675060987,,,35.0,14.32301331,2024-06-04 14:50:57.330304
141.501256,52.33476258,4.864996992,1.674463987,,,35.0,13.20044804,2024-06-04 14:50:57.501256
145.147513,52.33475952,4.864992154,1.684131622,,,35.0,16.7496357,2024-06-04 14:51:01.147513
151.5833,52.33475739,4.8649925,1.679115772,,,35.0,19.78248787,2024-06-04 14:51:07.583300
158.017252,52.33474678,4.86499419,1.677405596,,,35.0,20.60102463,2024-06-04 14:51:14.017252
164.606792,52.33475282,4.864998801,1.697602034,,,35.0,20.88343239,2024-06-04 14:51:20.606792
171.422521,52.33473823,4.864995241,1.699147224,,,35.0,21.0469265,2024-06-04 14:51:27.422521
177.94317,52.33473725,4.86499378,1.694165945,,,35.0,20.97259521,2024-06-04 14:51:33.943170
184.380934,52.33473987,4.864975973,1.692947149,,,35.0,20.91975212,2024-06-04 14:51:40.380934
190.817973,52.33475965,4.865001163,1.683320761,,,35.0,20.9054718,2024-06-04 14:51:46.817973
197.371223,52.33476974,4.86500459,1.672501802,,,35.0,20.94854927,2024-06-04 14:51:53.371223
203.811825,52.33476029,4.865004268,1.672204018,,,35.0,20.91453743,2024-06-04 14:51:59.811825
210.286314,52.33475646,4.864988664,1.673941612,,,35.0,20.91923904,2024-06-04 14:52:06.286314
216.8791109,52.33475242,4.864985236,1.676514864,,,35.0,20.96797371,2024-06-04 14:52:12.879111
223.441252,52.33475934,4.864999891,1.673949242,,,35.0,20.96846962,2024-06-04 14:52:19.441252
229.875424,52.33475409,4.864985995,1.682312727,,,35.0,20.91720963,2024-06-04 14:52:25.875424
