"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.507474875E0,-3.082090759E0,-9.531878357E0,1.704954529E0
4.547217875E0,-4.419559479E0,-8.774902496E0,1.892065430E0
4.586959875E0,-5.060676270E0,-7.729027405E0,6.830296326E-1
4.626701875E0,-5.489833832E0,-7.445516968E0,7.652087402E-1
4.666443875E0,-5.111720123E0,-8.867859192E0,9.165440369E-1
4.706186875E0,-5.314248962E0,-8.944799194E0,4.412823486E-1
4.745928875E0,-5.619015198E0,-8.985664215E0,7.460485840E-1
4.785670875E0,-4.598437500E0,-8.218659210E0,8.973838806E-1
4.825412875E0,-4.043840790E0,-8.574618988E0,5.077441406E-1
4.865155875E0,-4.152664490E0,-8.898246002E0,-7.529342651E-2
4.904897875E0,-4.842729492E0,-8.785979462E0,-3.089575195E-1
4.944639875E0,-4.537065125E0,-9.249266052E0,-2.984793091E-1
4.984382875E0,-4.126319275E0,-8.438701630E0,4.272116089E-1
5.024124875E0,-2.774480438E0,-8.496481476E0,-1.002914429E-1
5.063866875E0,-2.129771118E0,-9.930200043E0,2.621049500E-1
5.103608875E0,-2.896476746E0,-1.051727921E1,4.881349182E-1
5.143351875E0,-3.366349640E0,-1.053344559E1,7.957452393E-1
5.183093875E0,-3.462150421E0,-1.037687119E1,1.650467834E0
5.222835875E0,-3.690725098E0,-1.005429199E1,8.062234497E-1
5.262578875E0,-2.764750671E0,-9.451495514E0,1.556762695E-2
5.302320875E0,-1.593885498E0,-8.967551880E0,-6.843768311E-1
5.342061875E0,-7.361691284E-1,-9.157656555E0,-8.354127502E-1
5.381803875E0,-4.055067444E-1,-9.835596771E0,-2.029779053E-1
5.421546875E0,-2.293829956E0,-9.825867004E0,1.818717957E0
5.461288875E0,-2.921474762E0,-9.418713684E0,9.250762939E-2
5.501030875E0,-2.717299347E0,-9.223519592E0,-1.110091553E0
5.540772875E0,-2.267335052E0,-9.870773621E0,-5.978567505E-1
5.580515875E0,-1.030157776E0,-9.715845795E0,4.119433594E-1
5.620257875E0,-6.451583862E-2,-9.685159607E0,3.620970154E-1
5.659999875E0,2.962339783E-1,-9.800868988E0,9.924362183E-2
5.699742875E0,-5.743556213E-1,-9.511520691E0,5.577401733E-1
5.739484875E0,-1.248703308E0,-9.323960724E0,1.087189178E0
5.779226875E0,-1.544488220E0,-8.653504944E0,8.723858643E-1
5.818968875E0,-6.280938721E-1,-8.340056763E0,5.580395508E-1
5.858711875E0,-5.755531311E-1,-1.347437988E1,9.874964905E-1
5.898453875E0,-1.848506012E0,-9.593250732E0,3.365601196E0
5.938195875E0,-8.117619324E-1,-8.161029053E0,-1.282532959E0
5.977937875E0,-1.735940094E0,-9.808503113E0,-1.435065765E0
6.017680875E0,-2.290985870E0,-9.612560577E0,6.831793213E-1
6.057422875E0,-2.707120514E0,-9.550888824E0,-2.712359619E-1
6.097164875E0,-3.085084534E0,-9.499096527E0,-1.581760712E0
6.136906875E0,-2.094743958E0,-9.467063141E0,-7.770341492E-1
6.176649875E0,-1.966460724E0,-1.071247330E1,2.923121338E0
6.216391875E0,2.492317200E-1,-1.012389725E1,1.684447174E0
6.256133875E0,1.764380951E0,-8.578660583E0,-1.598376160E0
6.295875875E0,3.263214111E-1,-1.010877869E1,7.394622803E-2
6.335619958E0,-6.810836792E-2,-1.028780640E1,4.207600250E0
6.375361958E0,7.993377686E-2,-9.869127045E0,3.938310242E-1
6.415103958E0,-1.159039764E0,-9.546248474E0,-1.435065765E0
6.454846958E0,-2.360740814E0,-9.498647461E0,5.837860107E-2
6.494588958E0,-2.934347992E0,-9.459878082E0,1.735191650E0
6.534330958E0,-1.567689972E0,-9.120683441E0,8.232879639E-3
6.574072958E0,-5.628295898E-1,-9.789043579E0,-1.131946106E0
6.613814958E0,-4.146377563E-2,-9.368118896E0,7.123686218E-1
6.653557958E0,-4.981640625E-1,-9.646839294E0,3.973786469E0
6.693299958E0,1.624122620E-1,-1.085916824E1,4.163591766E0
6.733041958E0,-1.487905884E-1,-1.197165482E1,4.386478271E0
6.772783958E0,-2.773582306E0,-1.013811768E1,2.560724945E0
6.812526958E0,-3.834875336E0,-7.486381989E0,3.937561798E0
6.852268958E0,-9.071136475E-1,-7.872578888E0,3.326382751E0
6.892010958E0,-9.702822876E-1,-7.807164917E0,1.776805115E0
6.931752958E0,-2.109114075E0,-8.627159729E0,2.627336426E0
6.971495958E0,-3.061134338E-1,-9.530231781E0,4.505630493E0
7.011237958E0,-1.739382935E-1,-1.020293289E1,4.901856537E0
7.050979958E0,-2.180216217E0,-9.319470062E0,2.219734039E0
7.090721958E0,-5.200784912E0,-8.376431122E0,2.550246735E0
7.130464958E0,-4.951104126E0,-8.572373657E0,2.690505066E0
7.170206958E0,-2.814597015E0,-9.158105621E0,2.737806702E0
7.209948958E0,-2.852468262E0,-8.510552216E0,8.177494812E-1
7.249690958E0,-3.491339722E0,-8.731343079E0,7.595205688E-1
7.289433958E0,-2.831811218E0,-9.630523224E0,2.102827148E0
7.329175208E0,-3.091970215E0,-9.854158173E0,4.608766022E0
7.368917208E0,-4.884792023E0,-9.110055542E0,3.091521149E0
7.408659208E0,-6.005361786E0,-7.877668304E0,1.166823578E0
7.448401208E0,-6.885531464E0,-7.459737396E0,1.893262939E0
7.488144208E0,-4.020339661E0,-9.558972015E0,3.044069824E0
7.527886208E0,-1.723366241E0,-1.020098694E1,3.753294983E0
7.567628208E0,-9.532177734E-1,-8.708141327E0,2.658621368E0
7.607370208E0,-1.058149567E0,-8.932824097E0,1.391656036E0
7.647113208E0,-1.876497803E0,-8.780141602E0,1.467847595E0
7.686855208E0,-2.901715851E0,-8.467142487E0,2.599943390E0
7.726597208E0,-5.694907379E0,-7.649842072E0,3.613635406E0
7.766339208E0,-6.829098816E0,-7.947572937E0,9.389973450E-1
7.806081208E0,-7.246131592E0,-7.780819702E0,-8.117619324E-1
7.845824208E0,-7.112908630E0,-7.262747040E0,2.761756897E-1
7.885566208E0,-7.435787201E0,-8.643326111E0,2.387834473E0
7.925308208E0,-5.310955811E0,-8.828491058E0,-9.086105347E-1
7.965050208E0,-4.824916534E0,-8.917555847E0,1.645977173E0
8.004793208E0,-3.415297852E0,-6.831194458E0,-9.234297180E-1
8.044535208E0,-4.170776825E0,-7.131919098E0,2.549947357E0
8.084277208E0,-2.766247559E-1,-1.100152222E1,2.796484680E0
8.124019208E0,1.030606842E0,-1.359083771E1,1.643432465E0
8.163761208E0,-3.656147003E0,-1.312186295E1,3.944297791E0
8.203504208E0,2.541714478E-1,-8.738079071E0,-3.446283417E0
8.243246208E0,-1.597777405E0,-1.042013123E1,-3.161575470E0
8.282988208E0,-3.057990875E0,-1.292217819E1,-2.413281555E0
8.322730208E0,-6.252497864E-1,-1.234348160E1,3.007246399E-1
8.362473208E0,5.989045715E-1,-9.707612915E0,-4.854405212E-1
8.402215208E0,-3.896397400E-1,-8.216563568E0,-1.596430206E0
8.441957208E0,-4.327500916E-1,-7.540120239E0,-3.043171692E0
8.481699208E0,6.676116943E-2,-9.048234100E0,-3.210972748E0
8.521441208E0,1.395098877E-1,-1.037926620E1,-2.517764282E0
8.561184208E0,7.345225525E-1,-1.176643158E1,-2.119891663E0
