Datetime_linacc,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Height (m),Velocity (m/s),Displacement (m),Distance From Last (m),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Activity
2024-06-04 14:06:25,5.996414588428571,-0.42278398055836736,-0.4809910594185714,-0.002494451885714284,-5.732494316591836,1.1489796174612246,0.1052606965890202,0.0008186197027711265,0.6005130337959184,4.439400040306122,9.648837710938775,-0.07551741106571427,-0.253525462222449,0.4242236127693878,Walking
2024-06-04 14:06:30,9.498517909387097,0.11094208301942741,-1.3245120971733872,-0.2829172840030645,-4.934233154830645,1.036209688560484,0.1052606965890202,0.0011304814478306645,4.710030203798388,-3.1177516146129034,4.435608291258065,-0.5694379251999999,0.034882078399999995,0.033622495354677415,Walking
2024-06-04 14:06:35,14.498618527804878,-0.17957226553040653,-0.20316755869089434,0.012966803427999999,-3.2581987300325204,1.0090243990650407,0.1052606965890202,0.0012672631147038211,2.7766493567560975,4.623684683495935,8.666638408317073,0.10466780287723579,-0.11548684293326017,-0.006990056947317084,Walking
2024-06-04 14:06:40,19.498722196935482,0.013867713039104832,-0.26305879024875806,0.11930117681564519,-1.9495457345645162,1.012419342733871,0.1052606965890202,0.0012753503763706265,0.6889544239846773,4.6188905643387095,7.5902456160322584,-0.8028345500201614,-0.2464897762883629,0.16630629070967742,Walking
2024-06-04 14:06:45,24.498808350487806,-0.24465292133874797,-0.2050951195867317,-0.28921684020707317,-2.0016929656260163,0.9445528509154472,0.1052606965890202,0.0011820780887473498,0.3591908714634146,3.6604302063414633,9.72814932794309,-0.3354076585601626,0.24001518635032523,0.1990426936825203,Walking
2024-06-04 14:06:50,29.498885102580644,-0.4067056797766936,-0.5643611435058468,-0.5416211283984678,-1.370005226016129,0.9114516252491935,0.1052606965890202,0.0010942724592967815,0.08172986965645154,-14.87043288648387,4.776828923959677,-0.2958910120516129,-0.28887465617580643,-1.2142561450048388,Walking
2024-06-04 14:06:55,34.49895549300813,0.16182477924910565,0.1614337936949837,-0.25981868471682923,-1.0325036235544716,1.0850406399886179,0.1052606965890202,0.0011431585641911554,1.811889577122764,-12.124634169691056,-0.5636191986585366,0.8295253137991869,-0.1288325701507317,0.4117212214102439,Walking
2024-06-04 14:07:00,39.499018046290324,0.14440484489693547,0.018294103662903256,-0.7864497455391936,-2.5732289507540322,1.0746774200806453,0.1052606965890202,0.0011230125756337042,1.0774479815290323,-7.873117250709678,2.0768132225580644,-0.7880297278199999,-0.15114386132258067,-0.07480254852870968,Walking
2024-06-04 14:07:05,44.49907093918699,-0.45433942912658537,-1.0735694219081302,-0.39049965378918705,-4.351817667170732,1.2967479451300812,0.1052606965890202,0.0015105142660410869,-0.379522571698374,-10.351691031471544,0.5850523720878049,1.123035952808943,-0.06032530215325202,0.2858678399292683,Walking
2024-06-04 14:07:10,49.499128107016126,0.04976151067870968,-1.0216382856698387,-0.20797042157661288,-1.9617725557459675,1.2331451505403226,0.1052606965890202,0.0016117144259625573,0.6208602859248064,-14.925802885282259,8.388003667863709,-0.5355555682435484,1.4651066551466936,0.03893469110887098,Walking
2024-06-04 14:07:15,54.499192449024385,0.14868353271744714,-0.3793322865479675,-0.46833296602046337,1.0180113618211382,1.9454471348048783,0.1052606965890202,0.0022221594530768794,0.013656570991056865,-12.246393444422765,1.4136134534390243,0.8169795826796749,-0.3472800267505691,0.13817826676585362,Walking
2024-06-04 14:07:20,59.49925568733871,0.010765355437903232,-0.09686146625483869,-0.8035612585468549,6.607775068266129,1.5108870893064517,0.1052606965890202,0.0015057880005693654,1.9910914344040325,-9.584053347395162,2.56194365108871,-0.666267809217742,0.42437080422758067,-0.08887931559032258,Walking
2024-06-04 14:07:25,64.49931544764227,-0.35059748315580486,-0.9456739465130245,0.0999555388764228,9.230946690569105,1.57000000401626,0.1052606965890202,0.0015600767877301967,0.013170264915447115,-11.197354572365853,3.6063289249024386,0.059720163922764205,0.4981220088025204,0.1258328126418699,Walking
2024-06-04 14:07:30,69.49937989903226,-0.23615515522629033,-1.5841014424404034,0.19101353091572582,11.679310018790321,1.2993548407741935,0.1052606965890202,0.0013167038490548703,1.9735890127903224,-10.07111536933871,4.298197058185484,-1.4077634485137098,0.9305057323064516,-0.04687454806500003,Walking
2024-06-04 14:07:35,74.49944609121951,-0.12747289110437401,-0.8576607432593497,0.200996631534065,9.465316766837399,0.9866666559691057,0.1052606965890202,0.0011926721948854763,0.15644535000081294,-12.751723978219513,-0.5428425877235772,1.275385960414634,0.4841624853569106,0.5764664355947642,Walking
2024-06-04 14:07:40,79.49951927879032,-0.381518866744275,-0.5739526345016935,-0.007261524759596795,8.796585146733872,0.9408870940056452,0.1052606965890202,0.001264306649829679,0.47927610758467737,-7.362416141491936,4.348282092710484,-0.27331712908629036,-0.6486173960096774,0.16048723543790325,Walking
2024-06-04 14:07:45,84.49959942739838,-0.3699377150036585,-0.4430941013990081,0.04478457180114633,7.882986353780487,0.904715439101626,0.1052606965890202,0.0013765459273510897,-0.47453761505691067,-2.911085153680894,3.7933194201463416,0.015714336959756124,1.2022507634739839,-0.17097206740747967,Walking
2024-06-04 14:07:50,89.4996835166129,0.043338752615322586,-0.3787868099719355,0.7743302338343548,5.433122683403226,0.5283871019185483,0.1052606965890202,0.0007318655314422637,-0.6530235197983872,-8.606676622685484,-0.7397922557274194,-0.5226127744540322,1.2911998621249998,-0.08072577468629033,Walking
