"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.135946417E0,-3.055257797E-1,-1.397212148E-1,5.702481270E-1
3.175681417E0,-3.636279106E-1,-5.309596658E-1,3.412664831E-1
3.215416417E0,-8.085620999E-1,-1.145849079E-1,-1.300413311E-1
3.255151417E0,-9.581545591E-1,-3.381786942E-1,-1.763839424E-1
3.294886417E0,-8.628308177E-1,-4.480157793E-1,-4.641528130E-1
3.334621417E0,-1.020217896E0,-5.815886259E-1,-6.082259417E-1
3.374356417E0,-1.174503565E0,2.485327423E-1,-1.248467326E0
3.414091417E0,-1.179543734E0,2.367904931E-1,-1.520904899E0
3.453826417E0,-8.163974881E-1,-1.756466180E-1,-1.119012594E0
3.493561417E0,-2.241114825E-1,-4.778576195E-1,2.878262289E-2
3.533296417E0,1.420215070E-1,-3.422989845E-1,-7.698389292E-1
3.573031417E0,-5.729664490E-2,-4.936834872E-1,-1.021409035E0
3.612766417E0,-2.003933191E-1,-3.685742617E-1,-9.687852859E-1
3.652501417E0,-6.315419674E-1,-7.217853665E-1,-1.823274016E0
3.692236417E0,-1.051288128E0,-1.019857764E0,-9.718545675E-1
3.731971417E0,-8.043619990E-1,-1.205510378E0,-9.624104500E-1
3.771706417E0,-7.133570313E-1,-1.182979584E0,-3.132033646E-1
3.811441417E0,3.818680719E-2,-5.480788350E-1,1.480937302E-1
3.851176417E0,1.249015808E0,-9.060381651E-1,7.283870578E-1
3.890911417E0,1.508011222E0,-3.166187108E-1,9.607353806E-1
3.930646417E0,9.927987456E-1,4.917381406E-1,1.409415960E0
3.970381042E0,3.348719180E-1,5.607362986E-1,1.040010214E0
4.010116042E0,2.299734205E-1,2.366697788E-1,2.621691227E-1
4.049851042E0,-1.423478276E-1,-1.926436573E-1,5.252041817E-1
4.089586042E0,-5.932805538E-1,-5.377061367E-1,4.600101113E-1
4.129321042E0,-3.207542896E-1,5.091655850E-1,4.317375720E-1
4.169056042E0,8.147724271E-1,-1.477339119E-1,1.028621674E0
4.208791042E0,4.489786327E-1,3.916595876E-1,1.419030070E0
4.248526042E0,5.158334374E-1,2.646286488E-1,1.520014048E0
4.288261042E0,1.066088200E0,-9.994754940E-2,1.298692584E0
4.327996042E0,1.464024782E0,-5.618196726E-1,1.068942904E0
4.367731042E0,9.078555107E-1,8.850971609E-2,1.024588227E0
4.407466042E0,1.050714016E0,4.357617348E-2,1.016013384E0
4.447201042E0,6.287186146E-1,-5.945178121E-2,1.161749125E0
4.486936042E0,2.392842770E-1,-8.324605972E-2,9.701946378E-1
4.526671042E0,-7.918599248E-1,2.359548211E-1,1.085358620E0
4.566406042E0,-1.354922891E0,-4.981172830E-2,8.969066739E-1
4.606141042E0,-1.582769871E0,-2.321648598E-1,3.588084877E-1
4.645876042E0,-1.677235723E0,-2.347045392E-2,-2.997732759E-1
4.685611042E0,-1.467054963E0,-1.519655883E-1,-7.961478829E-1
4.725346042E0,-1.291440248E0,1.927321553E-1,-1.021215916E0
4.765081042E0,-1.134115696E0,-8.434914052E-2,-1.165995002E0
4.804816042E0,-1.311706781E0,1.486029327E-1,-1.008614063E0
4.844551042E0,-1.093286157E0,2.365752310E-1,-9.961454272E-1
4.884286042E0,-5.115922093E-1,-3.129990101E-1,-1.146679401E0
4.924021042E0,-1.946249306E-1,-3.790217936E-1,-1.077613115E0
4.963755792E0,-1.662024707E-1,-2.120977342E-1,-1.262513280E0
5.003490792E0,-3.324665427E-1,-1.395086497E-1,-1.490958333E0
5.043225792E0,-5.440109372E-1,-1.378995031E-1,-1.473621011E0
5.082961792E0,-3.919596374E-1,-4.084448814E-1,-8.538999557E-1
5.122696792E0,-1.816234738E-1,-4.660605490E-1,-5.696501136E-1
5.162431792E0,1.540000588E-1,-6.878175139E-1,-3.175525069E-1
5.202166792E0,5.226702094E-1,-1.697702110E-1,-1.062356159E-1
5.241901792E0,7.780866623E-1,-6.888496876E-2,3.121862113E-1
5.281636792E0,7.630707622E-1,1.908897161E-1,4.164478183E-1
5.321371792E0,5.395448208E-1,2.142201811E-1,6.460577250E-1
5.361106792E0,3.220230043E-1,2.985264361E-1,8.432920575E-1
5.400841792E0,3.272220790E-1,4.582052827E-1,7.769173384E-1
5.440576792E0,3.236290514E-1,4.612885714E-1,1.146966696E0
5.480311792E0,4.208653867E-1,4.814479053E-1,1.248984933E0
5.520046792E0,4.495919347E-1,4.730938673E-1,1.147102714E0
5.559781792E0,8.283190131E-1,1.285664141E-1,1.282513499E0
5.599516792E0,4.868181944E-1,4.309526980E-1,1.686438441E0
5.639251792E0,1.149184704E0,-4.640228748E-1,1.275992393E0
5.678986792E0,7.160208225E-1,2.970333211E-2,1.554449677E0
5.718722792E0,7.946833372E-1,2.106010020E-1,1.499339342E0
5.758457792E0,1.037269354E0,-1.352152675E-1,1.227952600E0
5.798192792E0,6.414932013E-1,2.218426764E-2,1.027900338E0
5.837927792E0,-2.715915442E-1,3.199689388E-1,7.418032289E-1
5.877662792E0,-7.701279521E-1,5.589233637E-1,5.867357254E-1
5.917397792E0,-8.019332886E-1,2.122593969E-1,2.678647935E-1
5.957133292E0,-6.195756793E-1,4.822598770E-2,-9.660609812E-2
5.996868292E0,-5.680665970E-1,-1.175109446E-1,-4.404993653E-1
6.036603292E0,-9.046221972E-1,-7.211757358E-3,-6.597293019E-1
6.076338292E0,-1.109049201E0,1.803756654E-1,-9.565518498E-1
6.116073292E0,-1.098863602E0,1.873199642E-1,-1.302796483E0
6.155808292E0,-9.838593006E-1,2.885289192E-1,-1.409010887E0
6.195544292E0,-6.357641220E-1,2.516739368E-1,-1.276301980E0
6.235279292E0,-2.747205198E-1,-1.377052665E-1,-1.407981753E0
6.275014292E0,-2.312302738E-1,-3.943436742E-1,-1.380178452E0
6.314749292E0,-2.204453051E-1,-2.370361239E-1,-1.315618992E0
6.354484292E0,-3.708816469E-1,-1.332333386E-1,-1.290231347E0
6.394219292E0,-2.282144427E-1,-1.538954824E-1,-1.123071551E0
6.433954292E0,2.783946134E-2,-2.026199922E-2,-8.402713537E-1
6.473689292E0,4.747287035E-1,-1.617751420E-1,-4.961159527E-1
6.513424292E0,5.722540617E-1,-3.305591941E-1,-3.463218510E-1
6.553159292E0,6.032977104E-1,-1.473228484E-1,-1.324874759E-1
6.592894292E0,5.060579181E-1,2.909672558E-1,1.698647887E-1
6.632630292E0,3.821984231E-1,6.235423088E-1,2.888441086E-1
6.672365292E0,4.958779216E-1,4.171392620E-1,4.948948920E-1
6.712100292E0,4.792383015E-1,3.087356091E-1,8.723326325E-1
6.751835292E0,4.538828433E-1,2.313445657E-1,1.078744173E0
6.791570292E0,2.996132374E-1,2.429832071E-1,1.086721420E0
6.831305292E0,3.222287297E-1,5.867372453E-2,1.353386283E0
6.871040292E0,3.684174716E-1,1.373093128E-1,1.444783926E0
6.910775292E0,5.546659827E-1,-1.431588829E-1,1.553519368E0
6.950510167E0,5.495076180E-1,-1.770158261E-1,1.360946774E0
6.990245167E0,7.100346088E-1,-2.332021147E-1,1.273573518E0
7.029981167E0,7.898874879E-1,-2.379935831E-1,1.365570426E0
7.069716167E0,9.742184281E-1,-3.096336722E-1,1.283945799E0
7.109451167E0,5.912773013E-1,-3.544424176E-1,1.170982480E0
7.149186167E0,-5.675849319E-1,1.306488514E-1,1.128228784E0
7.188921167E0,-9.362010956E-1,2.362821102E-1,7.403142452E-1
7.228656167E0,-1.029229522E0,-3.002131358E-2,4.712264240E-1
7.268391167E0,-1.074097633E0,-1.778032631E-1,2.010909766E-1
7.308126167E0,-9.798744321E-1,-7.821308076E-2,-1.949270964E-1
7.347861167E0,-7.557313442E-1,-5.655753613E-2,-6.219550967E-1
7.387596167E0,-8.117767572E-1,1.415017545E-1,-9.763512611E-1
7.427332167E0,-7.761635780E-1,2.586948276E-1,-1.229876995E0
7.467067167E0,-8.595207334E-1,2.261681706E-1,-1.340907216E0
7.506802167E0,-7.849498391E-1,6.205444783E-2,-1.365358591E0
7.546537167E0,-6.848436594E-1,-7.607093453E-2,-1.460140467E0
7.586272167E0,-6.280427575E-1,-2.697218955E-1,-1.576720953E0
7.626007167E0,-5.008756518E-1,-5.649850368E-1,-1.402985215E0
7.665742167E0,-5.023974180E-1,-5.469133258E-1,-1.168872595E0
7.705477167E0,-3.247305751E-1,-5.433230996E-1,-1.058364868E0
7.745212167E0,-1.037489921E-1,-7.457517385E-1,-8.227148056E-1
7.784948167E0,-1.404521428E-2,-5.003940463E-1,-5.460047722E-1
7.824683167E0,1.519788355E-1,-5.291377902E-1,-3.451356590E-1
7.864418167E0,6.804560125E-2,-1.489206851E-1,-2.059526891E-1
7.904153167E0,9.911663085E-2,2.649423182E-1,1.586114988E-2
7.943888167E0,2.945673168E-1,5.773678422E-1,2.125966847E-1
7.983623042E0,5.523975492E-1,7.676253319E-1,3.815536499E-1
8.023358042E0,6.852965951E-1,4.277885854E-1,5.938138962E-1
8.063093042E0,5.602815151E-1,4.074646831E-1,7.295866609E-1
8.102829042E0,6.613231897E-1,4.528344870E-1,7.421165705E-1
8.142564042E0,4.778034687E-1,7.310367823E-1,1.065273404E0
8.182299042E0,4.034427106E-1,6.564239860E-1,8.333216310E-1
8.222034042E0,5.803332329E-1,4.367289245E-1,1.241986990E0
8.261769042E0,4.318647385E-1,3.633084595E-1,1.231697083E0
8.301504042E0,6.444782615E-1,1.841120571E-1,1.298545599E0
8.341239042E0,4.379908144E-1,5.375899076E-1,1.442628026E0
8.380974042E0,1.209071398E0,-1.696114391E-1,1.205074072E0
8.420710042E0,1.273072362E0,-1.235299110E-1,1.042541623E0
8.460445042E0,7.136436105E-1,1.148908138E-1,9.490580559E-1
8.500180042E0,-1.139332168E-2,1.335670352E-1,6.959632635E-1
8.539915042E0,-3.607949913E-1,1.351221055E-1,2.081830800E-1
8.579650042E0,-5.132566690E-1,-8.261299133E-2,1.332128644E-1
8.619385042E0,-4.697949886E-1,-1.448189616E-1,-1.811717451E-2
8.659120042E0,-5.492292643E-1,-7.881122828E-2,-2.529834509E-1
8.698855042E0,-6.719058752E-1,6.867031753E-2,-5.964097381E-1
8.738591042E0,-6.966336370E-1,2.113002837E-1,-8.525273204E-1
8.778326042E0,-7.974542379E-1,1.649384052E-1,-1.105877519E0
