Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Datetime
0.001861666664,-4.647834778,4.22750885,5.861510925,2024-06-05 19:06:04.001862
0.04159666666,-4.179159393,3.786226501,8.995393982,2024-06-05 19:06:04.041597
0.08133166666,-3.693868561,4.266727295,7.36917572,2024-06-05 19:06:04.081332
0.1210666667,-3.818559265,4.072730713,6.817273407,2024-06-05 19:06:04.121067
0.1608006667,-2.35654953,4.377047882,7.191046143,2024-06-05 19:06:04.160801
0.2005356667,-3.027604065,3.747307434,9.146878967,2024-06-05 19:06:04.200536
0.2402706667,-1.938618622,2.798131256,8.779542847,2024-06-05 19:06:04.240271
0.2800046667,-2.158661041,3.865411835,7.319778442,2024-06-05 19:06:04.280005
0.3197396667,-2.686613159,2.386187897,8.802445221,2024-06-05 19:06:04.319740
0.3594746667,-2.070195007,-1.303938446,12.6314827,2024-06-05 19:06:04.359475
0.3992096667,-3.117267609,3.151995392,9.517657928,2024-06-05 19:06:04.399210
0.4389436667,-2.937192078,0.5837860107,7.136858826,2024-06-05 19:06:04.438944
0.4786786667,-6.060447235,-1.429078217,5.424419861,2024-06-05 19:06:04.478679
0.5184136667,-6.334527283,-2.10147995,8.831185455,2024-06-05 19:06:04.518414
0.5581476667,-3.381019135,-1.291214905,6.386768646,2024-06-05 19:06:04.558148
0.5978826667,0.08921447754,-1.694626007,6.38167923,2024-06-05 19:06:04.597883
0.6376176667,4.704267426,-2.252515869,0.697250061,2024-06-05 19:06:04.637618
0.6773526667,1.256936188,-7.36797821,3.128943329,2024-06-05 19:06:04.677353
0.7170866667,1.756896515,-9.403595123,8.681945801,2024-06-05 19:06:04.717087
0.7568216667,-5.671256561,-14.0753801,11.33892059,2024-06-05 19:06:04.756822
0.7965566667,-11.12546448,-17.0188591,10.64226929,2024-06-05 19:06:04.796557
0.8362916667,-17.70578064,-17.88166489,11.09522736,2024-06-05 19:06:04.836292
0.8760256667,-17.0148175,-17.53768021,7.477849731,2024-06-05 19:06:04.876026
0.9157606667,-6.806495819,-1.26486969,32.82374268,2024-06-05 19:06:04.915761
0.9554959167,-12.53643036,-4.662653961,8.984766083,2024-06-05 19:06:04.955496
0.9952309167,-9.159901886,-7.26274704,-2.125280457,2024-06-05 19:06:04.995231
1.034965917,-7.541018372,-2.358794861,-0.4468208313,2024-06-05 19:06:05.034966
1.074699917,0.6387217712,-3.241658936,-2.360740814,2024-06-05 19:06:05.074700
1.114434917,-2.969225464,-4.675227814,3.453468475,2024-06-05 19:06:05.114435
1.154169917,-10.02659958,-5.462889862,3.609144745,2024-06-05 19:06:05.154170
1.193904917,-7.317982178,-9.065148926,2.340832214,2024-06-05 19:06:05.193905
1.238605917,-6.36177063,-6.473288727,5.939199371,2024-06-05 19:06:05.238606
1.278340917,-7.001989288,-2.744093628,6.671925659,2024-06-05 19:06:05.278341
1.318075917,-5.129233704,-4.130061493,-0.1016386414,2024-06-05 19:06:05.318076
1.357810917,-4.923860779,0.7463479614,11.12142288,2024-06-05 19:06:05.357811
1.397544917,-5.653443604,-3.225342865,6.273154907,2024-06-05 19:06:05.397545
1.437279917,-5.959407349,-4.354295197,7.620054016,2024-06-05 19:06:05.437280
1.477014917,-0.2912942505,0.2484832764,9.606573029,2024-06-05 19:06:05.477015
1.516749917,-5.483995972,-1.574425964,5.845344543,2024-06-05 19:06:05.516750
1.556484917,-8.912167053,-7.246281281,1.656754761,2024-06-05 19:06:05.556485
1.596218917,-4.627327423,-0.9098080444,6.844367065,2024-06-05 19:06:05.596219
1.635953917,-6.61100235,-4.104464722,7.109765167,2024-06-05 19:06:05.635954
1.675688917,-6.152954865,-3.699407043,6.217321014,2024-06-05 19:06:05.675689
1.715423917,-3.391197968,-4.885540466,1.077160034,2024-06-05 19:06:05.715424
1.755158917,-13.43471237,-10.96694412,6.135441284,2024-06-05 19:06:05.755159
1.794893917,-6.150859222,-5.077142029,5.936654663,2024-06-05 19:06:05.794894
1.834627917,-4.617747345,-8.862320709,4.423750763,2024-06-05 19:06:05.834628
1.874362917,1.273851013,-7.242539063,2.333048401,2024-06-05 19:06:05.874363
1.914097917,-8.677754517,-6.043233032,10.4815036,2024-06-05 19:06:05.914098
1.953832917,-7.599846039,-5.387596436,5.424270172,2024-06-05 19:06:05.953833
1.993567917,-7.826774139,-2.125430145,1.132844238,2024-06-05 19:06:05.993568
2.033302917,-5.048551483,-3.616030426,1.833686829,2024-06-05 19:06:06.033303
2.073036917,-7.752827911,-7.455246735,3.255430298,2024-06-05 19:06:06.073037
2.112771917,-4.367617493,-11.66374512,1.011296997,2024-06-05 19:06:06.112772
2.152506917,5.754184113,-14.21908127,4.418361969,2024-06-05 19:06:06.152507
2.192241917,0.3613485718,-9.55612793,5.417085114,2024-06-05 19:06:06.192242
2.231976917,-1.736838226,-4.874164124,-1.977837067,2024-06-05 19:06:06.231977
2.271711917,-1.470991058,-5.441035309,-2.021097107,2024-06-05 19:06:06.271712
2.311446917,-0.9524693298,-3.020119629,-1.119372253,2024-06-05 19:06:06.311447
2.351181917,-5.570516052,-8.242609406,-3.091670837,2024-06-05 19:06:06.351182
2.390915917,-1.501826935,-24.75357468,-1.006057892,2024-06-05 19:06:06.390916
2.430650917,-5.923781433,-18.49883148,2.648891602,2024-06-05 19:06:06.430651
2.470385917,3.724554749,-13.54248825,2.459086304,2024-06-05 19:06:06.470386
2.510120917,19.80022522,-2.379152527,-2.381547546,2024-06-05 19:06:06.510121
2.549855917,7.41363327,-0.6246510315,1.733395386,2024-06-05 19:06:06.549856
2.589590917,-8.219108276,-10.30112869,7.181466064,2024-06-05 19:06:06.589591
2.629325917,-6.102360077,-19.93734009,5.341342621,2024-06-05 19:06:06.629326
2.669060917,-6.005361786,-16.62891998,5.329217834,2024-06-05 19:06:06.669061
2.708795917,4.57733139,-5.910010071,1.279539185,2024-06-05 19:06:06.708796
2.748529917,4.482279053,-1.664239197,5.582191772,2024-06-05 19:06:06.748530
2.788264917,1.966610413,-4.392316132,4.966072998,2024-06-05 19:06:06.788265
2.827999917,-3.770808563,-13.93886398,5.949976959,2024-06-05 19:06:06.828000
