"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.026712432E2,2.706632856E0,-7.364655823E-1,-2.411693451E0
1.027109782E2,3.641479263E0,6.707573502E-1,-7.830421633E-1
1.027507122E2,3.703568507E0,7.766517413E-1,-3.307334277E-1
1.027904462E2,3.272767877E0,1.859724480E-1,1.100978082E-1
1.028301812E2,2.403314976E0,9.499576584E-1,-6.401289037E-1
1.028699152E2,2.316481485E0,8.617741911E-1,1.991120186E-1
1.029096492E2,3.489428267E0,1.125494288E0,-6.413825467E-2
1.029493832E2,2.113517028E0,7.504451054E-1,-2.272748405E-1
1.029891182E2,-6.822256404E-1,-6.619773173E-1,5.630319035E-1
1.030288522E2,3.101351488E-1,-1.513224912E0,7.906704408E-1
1.030685861E2,-1.608995873E0,-2.323457213E0,1.208783636E0
1.031083201E2,-4.967303252E-1,-1.466357725E0,1.244320674E0
1.031480551E2,-9.655039430E-2,-9.658337259E-1,1.450851493E0
1.031877891E2,-8.553190112E-2,-7.262072271E-1,9.766358721E-1
1.032275231E2,-4.273578478E0,-2.008164235E0,2.342613861E-2
1.032672581E2,-1.953123810E0,7.885549182E-1,8.554086198E-1
1.033069921E2,-2.391680771E0,1.177722788E-1,-3.966534752E-1
1.033467261E2,-4.951913381E-1,-5.185065258E-1,1.229365396E-1
1.033864601E2,-5.679856646E-1,3.971569204E-1,3.970282817E-1
1.034261951E2,-1.121371416E0,2.774065286E-1,-1.065117109E-1
1.034659291E2,-5.491587996E-1,-4.760721123E-1,-1.796757276E-1
1.035056631E2,1.170445343E0,1.611311370E-1,-3.572561055E-1
1.035453981E2,-4.015113419E-1,-1.330975387E0,-1.392666435E-1
1.035851321E2,-2.189201633E0,-1.566039303E0,-1.375013691E-1
1.036248661E2,-1.985439616E0,-3.628138840E-1,-8.126127753E-1
1.036646001E2,-4.863532131E0,-1.773530089E0,5.080756778E-1
1.037043351E2,-1.207593289E0,-4.904436913E0,6.761129612E-1
1.037440691E2,4.639361578E0,-2.761238249E0,-7.669143730E-1
1.037838031E2,5.392841388E0,3.471378789E0,2.908498621E-1
1.038235371E2,4.763864586E0,3.896990892E-1,-1.902444237E-1
1.038632721E2,2.917570576E0,1.716523245E-1,6.013574054E-1
1.039030061E2,2.178215300E0,1.573907024E0,3.767735267E-1
1.039427401E2,3.478802122E0,1.019227576E0,9.034189381E-1
1.039824751E2,1.911916142E0,7.906107992E-1,4.608149725E-1
1.040222091E2,5.976497591E-2,4.830817544E-1,-8.023125395E-2
1.040619427E2,6.315045530E-1,-2.071510631E-1,-1.183470601E-1
1.041016767E2,-8.427849197E-1,-9.516963279E-1,-9.000100113E-1
1.041414117E2,-2.932166981E0,-3.617181743E0,-3.566479951E-1
1.041811457E2,-2.062940952E0,-1.398227137E0,-6.607710367E-1
1.042208797E2,5.756998962E-1,1.456985807E0,-1.650066862E0
1.042606147E2,-3.424113114E0,-9.291453713E-1,-7.064904159E-1
1.043003487E2,-1.989585877E0,-6.809480238E-1,-8.136786497E-1
1.043400827E2,-1.945497871E0,-4.074848574E-1,-8.953700995E-1
1.043798167E2,-1.994163077E0,-7.681335175E-1,-1.441993546E-1
1.044195517E2,-4.111528158E-1,-2.046046007E-1,9.046763818E-1
1.044592857E2,-3.324913931E-1,-1.379055871E0,-7.930656065E-1
1.044990197E2,2.518840170E-1,-1.299183490E0,-5.080910267E-1
1.045387547E2,-1.634103232E0,-3.632495016E-1,3.150128961E-1
1.045784887E2,-2.950019699E0,-6.886616707E-1,-1.493463078E0
1.046182227E2,-2.745793998E-2,-1.230070571E0,-7.328268600E-1
1.046579567E2,-4.882354903E-1,-2.543555473E0,-1.010954058E0
1.046976917E2,-1.173734987E-1,-1.337333941E0,-1.131579486E0
1.047374257E2,1.356179810E0,-6.436667615E-1,-1.261561628E0
1.047771597E2,3.426115785E0,-6.154527766E-1,-9.035371980E-1
1.048168937E2,1.993749095E0,5.456767827E-1,-2.412400380E-1
1.048566287E2,4.086792682E0,3.971674454E-1,-5.361905524E-1
1.048963627E2,3.417152004E0,1.448252260E0,-3.607878238E-2
1.049360967E2,1.104350756E0,4.213956758E-1,7.569571495E-2
1.049758317E2,1.916443641E0,6.895706204E-1,8.057381308E-1
1.050155657E2,1.344770722E0,1.511806085E0,7.722099039E-1
1.050552998E2,1.259976155E0,3.602764848E-1,1.093122933E0
1.050950348E2,1.953161232E0,-5.828332070E-1,8.068909094E-2
1.051347688E2,9.750465989E-1,-4.724784136E-1,2.561271952E-1
1.051745028E2,-2.707381300E0,-3.433249973E0,-5.778132261E-1
1.052142368E2,-2.940268298E0,-2.192081387E0,1.175284499E-1
1.052539718E2,-1.184996139E0,2.166767621E-1,2.073130310E-1
1.052937058E2,-1.739006374E0,-2.963327962E-1,2.039499318E0
1.053334398E2,-7.377788669E-1,-1.839426455E0,1.116568367E0
1.053731748E2,4.418150300E-1,-8.306689042E-1,5.734409706E-1
1.054129088E2,-1.278350446E0,7.211429536E-2,2.576533185E-1
1.054526428E2,-1.179766390E0,3.398811042E-1,1.128296274E-1
1.054923768E2,-1.994899827E0,-1.334373788E0,9.506894374E-1
1.055321118E2,-3.087280163E0,1.217431229E-1,1.296470967E-1
1.055718458E2,-7.528798860E-1,2.303557384E-1,1.290056425E0
1.056115798E2,5.871083987E-1,-1.864803371E0,7.546539313E-1
1.056513148E2,-2.552086853E0,-2.535353876E0,-1.000315634E0
1.056910488E2,-6.567095608E-1,-7.712737647E-1,2.513425648E-2
1.057307828E2,2.984729356E0,6.668866396E-2,-1.108429482E0
1.057705168E2,2.287380477E0,5.441284400E-1,-1.758176178E0
1.058102518E2,1.897760618E0,-4.847229217E-1,-2.018242496E-1
1.058499858E2,1.768591531E0,-4.613714813E-1,-8.668848038E-1
1.058897198E2,2.361896224E0,1.800915670E0,9.531110618E-1
1.059294548E2,1.642555382E0,6.471496555E-1,1.583472776E-1
1.059691888E2,2.238497170E0,-5.982490987E-1,1.393272938E0
1.060089228E2,2.157385179E0,1.120834934E0,1.559547870E0
1.060486568E2,1.732122447E0,2.085476705E-1,1.307700252E0
1.060883923E2,2.155683639E0,-5.629968202E-1,1.737541062E-1
1.061281263E2,1.762475928E0,7.537248087E-1,8.165969950E-1
1.061678603E2,1.400008199E0,7.829158634E-1,6.748772983E-1
1.062075953E2,-4.257018578E-1,-1.266618592E0,5.549292706E-2
1.062473293E2,-4.270787601E0,-3.572203791E0,6.915852054E-1
1.062870633E2,-2.478948126E0,-1.361389679E0,1.692733117E-1
1.063267973E2,-3.203815756E0,4.171754479E-2,7.698444128E-3
1.063665323E2,-7.279830265E-1,4.669288212E-1,2.533434235E0
1.064062663E2,2.025715238E-1,-1.131761919E0,1.240468820E0
1.064460003E2,2.564243799E-1,-1.562873036E0,4.553049950E-1
1.064857353E2,-4.548636764E-1,-1.388139521E0,1.611705034E0
1.065254693E2,-8.837095821E-1,2.131801271E-1,1.172600627E0
1.065652033E2,-1.966311035E0,4.816994727E-2,7.619056481E-1
1.066049383E2,-2.270781401E0,-5.741538924E-1,9.420010597E-1
1.066446723E2,-1.762128603E-1,-4.719352072E-1,-1.224586467E0
1.066844063E2,-2.347612646E0,-3.923160106E-1,-2.027901512E0
1.067241403E2,-9.522091287E-1,-3.223336101E-2,-1.986507903E0
1.067638753E2,2.738251090E-2,-2.467320353E-2,-2.577234266E0
1.068036093E2,-2.005258754E0,-8.966310516E-1,-1.496025327E0
1.068433433E2,1.678121656E-1,-1.865536612E-1,-1.258009444E0
1.068830783E2,3.018869494E0,1.260162681E-2,-4.970408124E-1
1.069228123E2,6.581730019E0,6.027409297E-1,-2.117566225E-1
1.069625463E2,5.463167605E0,1.327042842E0,-9.446059942E-1
1.070022813E2,3.059051560E0,-3.540743431E-1,-5.368799391E-1
1.070420153E2,5.237339365E-1,-3.987207583E-1,-2.537340760E-2
1.070817494E2,-7.829608870E-1,-9.717318124E-1,8.445300213E-1
1.071214834E2,-4.051742132E0,-1.709324153E0,-4.869017404E-1
1.071612184E2,-6.335543529E0,-1.828608229E0,-7.685048157E-1
1.072009524E2,-2.632571438E0,-8.797159338E-1,-1.273563038E0
1.072406864E2,-1.162690181E0,-8.449431270E-2,-1.277819518E0
1.072804214E2,1.164224491E0,-3.685277832E-1,-1.236025083E0
1.073201554E2,2.959034936E0,-3.917473689E-1,-1.519505991E0
1.073598894E2,3.562351817E0,1.675264122E0,-7.876205331E-1
1.073996244E2,2.971968977E0,7.349245486E-1,-7.568855211E-1
1.074393584E2,1.879840656E0,6.875191247E-1,-3.498579159E-1
1.074790924E2,1.599497656E0,-2.435917881E-1,8.371644299E-1
1.075188264E2,-2.844008510E0,-3.013450879E0,1.069434547E0
1.075585614E2,-4.360158784E0,-5.301029577E0,7.179946665E-1
1.075982954E2,-1.697972953E-1,-3.554567126E0,3.448727261E-1
1.076380294E2,-2.678359814E0,-1.074627020E0,3.988116825E-1
1.076777644E2,-1.769928789E-1,2.121893457E0,3.830201072E-1
1.077174984E2,3.131074054E0,2.946683570E0,-3.947756419E-1
1.077572324E2,2.712177186E0,1.152991989E0,-8.745844173E-1
1.077969674E2,1.283480208E0,1.375182968E0,-3.360633110E-1
1.078367014E2,1.491169215E0,1.618270434E0,-1.771145010E-1
1.078764354E2,4.374337113E-1,8.949300966E-1,-6.585150348E-1
1.079161704E2,-1.678618670E0,-9.980983695E-1,-1.563641945E-1
1.079559044E2,-9.275958592E-1,-2.522057600E0,-2.235719450E-1
1.079956384E2,-1.553242671E0,-1.304161517E0,6.835459417E-1
1.080353724E2,-1.614062485E0,-8.570848703E-1,-4.012050940E-1
1.080751082E2,-8.304256600E-1,6.436331400E-1,-5.691217786E-1
1.081148422E2,-1.528561574E-1,6.997342506E-1,1.613417830E-1
1.081545762E2,1.304537786E0,5.282035482E-1,1.303856000E-2
1.081943112E2,5.010941023E-1,2.721981212E-1,-3.930528329E-1
1.082340452E2,1.222936383E0,-5.067422202E-1,-1.735425831E-1
1.082737792E2,3.405979729E-1,-3.322689065E-1,-1.353045702E-1
1.083135142E2,-3.929977959E-1,-6.003166741E-1,-5.673779927E-2
1.083532482E2,-2.574493968E-1,2.066911796E-1,-1.565708935E-1
