Time (s),X (µT),Y (µT),Z (µT),Datetime
0.03662966666,13.26133728,-37.08783722,-33.10371399,2024-06-05 19:06:04.036630
0.07636466667,11.66408157,-36.85826874,-33.86152649,2024-06-05 19:06:04.076365
0.1160996667,10.00324631,-36.93720245,-34.19850159,2024-06-05 19:06:04.116100
0.1558336667,8.23085022,-36.81848145,-35.16958618,2024-06-05 19:06:04.155834
0.1955686667,6.734996796,-35.96634674,-36.26167297,2024-06-05 19:06:04.195569
0.2353036667,5.393096924,-35.49057007,-37.46678162,2024-06-05 19:06:04.235304
0.2750386667,6.789669037,-32.66695404,-40.0083313,2024-06-05 19:06:04.275039
0.3147726667,10.09251785,-27.97948647,-43.12678528,2024-06-05 19:06:04.314773
0.3545076667,12.04996109,-25.01886177,-44.42510986,2024-06-05 19:06:04.354508
0.3942426667,16.14191437,-22.84724236,-44.59140015,2024-06-05 19:06:04.394243
0.4339766667,23.79171753,-19.20698738,-43.4940033,2024-06-05 19:06:04.433977
0.4737116667,27.09135818,-16.60210609,-42.49591064,2024-06-05 19:06:04.473712
0.5134466667,27.37551117,-14.67892265,-43.27011108,2024-06-05 19:06:04.513447
0.5531816667,25.05770874,-14.76029396,-44.75816345,2024-06-05 19:06:04.553182
0.5929156667,20.57325745,-16.31996727,-45.94218445,2024-06-05 19:06:04.592916
0.6326506667,15.94134521,-17.32211494,-47.19482422,2024-06-05 19:06:04.632651
0.6723856667,10.4670639,-14.59804344,-49.29379272,2024-06-05 19:06:04.672386
0.7121206667,5.96541214,-7.303686142,-50.83708191,2024-06-05 19:06:04.712121
0.7518546667,2.828781128,1.335359573,-51.17170715,2024-06-05 19:06:04.751855
0.7915896667,1.669391632,10.92672157,-50.39694214,2024-06-05 19:06:04.791590
0.8313246667,3.999851227,22.75732231,-46.71714783,2024-06-05 19:06:04.831325
0.8710596667,7.7188797,33.90871429,-40.72721863,2024-06-05 19:06:04.871060
0.9107936667,13.73762131,42.21372223,-31.5255127,2024-06-05 19:06:04.910794
0.9505289167,19.65346909,42.55249786,-27.00679016,2024-06-05 19:06:04.950529
0.9902639167,24.11426163,38.9438324,-28.65744019,2024-06-05 19:06:04.990264
1.029998917,27.72244263,33.19027328,-31.81738281,2024-06-05 19:06:05.029999
1.069732917,29.13564301,28.69925117,-34.556427,2024-06-05 19:06:05.069733
1.109467917,25.90021133,25.77980423,-39.51403809,2024-06-05 19:06:05.109468
1.149202917,22.3332901,22.3557148,-43.82829285,2024-06-05 19:06:05.149203
1.188937917,21.64625931,20.69631958,-45.05464172,2024-06-05 19:06:05.188938
1.228672917,20.06567383,19.86888123,-46.18212891,2024-06-05 19:06:05.228673
1.268406917,18.25746536,18.10118866,-47.60578918,2024-06-05 19:06:05.268407
1.308141917,17.73815918,16.06624985,-48.33287048,2024-06-05 19:06:05.308142
1.347876917,13.97457504,14.02803326,-50.23902893,2024-06-05 19:06:05.347877
1.387611917,10.84988022,10.74520493,-51.74212646,2024-06-05 19:06:05.387612
1.427346917,10.30680466,9.291601181,-52.56791687,2024-06-05 19:06:05.427347
1.467080917,10.49635696,7.750699997,-52.82502747,2024-06-05 19:06:05.467081
1.506815917,10.7587738,7.290540695,-52.82789612,2024-06-05 19:06:05.506816
1.546550917,14.20805359,9.415901184,-51.65327454,2024-06-05 19:06:05.546551
1.586285917,15.99625015,9.542961121,-51.1149292,2024-06-05 19:06:05.586286
1.626020917,17.42158508,10.10916138,-50.62985229,2024-06-05 19:06:05.626021
1.665754917,19.05619431,12.85982132,-49.78361511,2024-06-05 19:06:05.665755
1.705489917,20.97835541,17.06895447,-47.87882996,2024-06-05 19:06:05.705490
1.745224917,19.79088593,22.68780136,-45.89868164,2024-06-05 19:06:05.745225
1.784959917,18.10191727,26.23277473,-44.82885742,2024-06-05 19:06:05.784960
1.824694917,14.02633667,27.75040627,-45.29908752,2024-06-05 19:06:05.824695
1.864429917,11.62039948,28.62498856,-45.55435181,2024-06-05 19:06:05.864430
1.904163917,9.940319061,29.33745766,-45.26295471,2024-06-05 19:06:05.904164
1.943898917,11.00585938,31.01252747,-43.74862671,2024-06-05 19:06:05.943899
1.983633917,11.38714981,33.19644547,-42.10948181,2024-06-05 19:06:05.983634
2.023368917,11.55731583,35.09345245,-39.80249023,2024-06-05 19:06:06.023369
2.063103917,9.043060303,35.33340454,-39.99090576,2024-06-05 19:06:06.063104
2.102838917,4.658843994,35.10681152,-40.6137085,2024-06-05 19:06:06.102839
2.142572917,0.7377281189,35.26924133,-40.46458435,2024-06-05 19:06:06.142573
2.182307917,-0.5462532043,36.93033218,-38.8634491,2024-06-05 19:06:06.182308
2.222042917,2.745796204,39.76369858,-35.28912354,2024-06-05 19:06:06.222043
2.261777917,1.301742554,41.05579758,-33.39599609,2024-06-05 19:06:06.261778
2.301512917,-3.163627625,41.83216858,-31.34988403,2024-06-05 19:06:06.301513
2.341247917,-7.890750885,40.8933754,-30.87808228,2024-06-05 19:06:06.341248
2.380982917,-11.14914894,40.1047287,-30.00401306,2024-06-05 19:06:06.380983
2.420717917,-15.80625725,37.19999695,-30.87188721,2024-06-05 19:06:06.420718
2.460451917,-11.30247879,36.79444504,-32.58631897,2024-06-05 19:06:06.460452
2.500186917,-4.682329178,36.52933502,-34.73199463,2024-06-05 19:06:06.500187
2.539921917,-6.667795181,33.4555397,-37.62791443,2024-06-05 19:06:06.539922
2.579656917,-7.266515732,30.06828308,-40.25413513,2024-06-05 19:06:06.579657
2.619391917,-7.348098755,29.03630829,-40.58320618,2024-06-05 19:06:06.619392
2.659126917,-4.107685089,31.15723228,-39.79298401,2024-06-05 19:06:06.659127
2.698861917,3.597564697,31.75133324,-39.97206116,2024-06-05 19:06:06.698862
2.738596917,4.066013336,28.91686821,-42.56442261,2024-06-05 19:06:06.738597
2.778331917,4.05488205,25.28007507,-44.96191406,2024-06-05 19:06:06.778332
2.818066917,4.075309753,22.43949318,-46.29536438,2024-06-05 19:06:06.818067
2.857800917,3.045677185,20.20233917,-47.27668762,2024-06-05 19:06:06.857801
2.897535917,4.989780426,18.86257744,-48.04164124,2024-06-05 19:06:06.897536
2.937270917,6.91620636,16.86563683,-48.92605591,2024-06-05 19:06:06.937271
2.977006417,8.577301025,15.38923359,-49.26786804,2024-06-05 19:06:06.977006
3.016741417,11.00271988,14.63935757,-49.06263733,2024-06-05 19:06:07.016741
3.056476417,12.1344986,13.67358971,-49.30996704,2024-06-05 19:06:07.056476
3.096211417,12.88065338,13.08897209,-49.4417572,2024-06-05 19:06:07.096211
3.135946417,13.1425209,12.94295883,-49.20553589,2024-06-05 19:06:07.135946
3.175681417,12.62776947,13.23688698,-49.43536377,2024-06-05 19:06:07.175681
3.215416417,11.9986763,14.11208916,-49.16703796,2024-06-05 19:06:07.215416
3.255151417,11.27308655,15.60490799,-48.89605713,2024-06-05 19:06:07.255151
3.294886417,10.32335663,17.34118843,-48.57017517,2024-06-05 19:06:07.294886
3.334621417,9.054172516,18.78059959,-48.35551453,2024-06-05 19:06:07.334621
3.374356417,7.985996246,20.60194397,-48.03071594,2024-06-05 19:06:07.374356
3.414091417,6.848274231,22.83533096,-47.10717773,2024-06-05 19:06:07.414091
3.453826417,5.70211792,24.63917732,-45.87141418,2024-06-05 19:06:07.453826
3.493561417,4.278320312,25.0843544,-45.27711487,2024-06-05 19:06:07.493561
3.533296417,2.925434113,24.97463036,-44.95613098,2024-06-05 19:06:07.533296
3.573031417,1.432983398,24.5532341,-45.12080383,2024-06-05 19:06:07.573031
3.612766417,-0.1674613953,24.43636703,-45.09875488,2024-06-05 19:06:07.612766
3.652501417,-2.36353302,24.87669945,-44.53114319,2024-06-05 19:06:07.652501
3.692236417,-5.234304428,25.6775322,-43.99215698,2024-06-05 19:06:07.692236
3.731971417,-7.857597351,26.92269135,-42.72833252,2024-06-05 19:06:07.731971
3.771706417,-10.43803596,27.88242531,-41.84709167,2024-06-05 19:06:07.771706
3.811441417,-12.01626015,28.69444084,-41.51660156,2024-06-05 19:06:07.811441
3.851176417,-12.50315094,28.20000267,-41.46961975,2024-06-05 19:06:07.851176
3.890911417,-12.42651176,26.18854523,-42.50706482,2024-06-05 19:06:07.890911
3.930646417,-10.83934593,24.81402016,-43.71981812,2024-06-05 19:06:07.930646
3.970381042,-8.446315765,24.21265411,-44.70153809,2024-06-05 19:06:07.970381
4.010116042,-6.995340347,24.28611565,-45.18424988,2024-06-05 19:06:08.010116
4.049851042,-6.855024338,24.23091888,-45.5446167,2024-06-05 19:06:08.049851
4.089586042,-6.989757538,24.93905449,-44.92861938,2024-06-05 19:06:08.089586
4.129321042,-6.507646561,26.08711815,-44.72050476,2024-06-05 19:06:08.129321
4.169056042,-5.27246666,26.21261406,-44.73529053,2024-06-05 19:06:08.169056
4.208791042,-4.15436554,25.41307831,-45.24861145,2024-06-05 19:06:08.208791
4.248526042,-1.57321167,25.32503319,-45.46994019,2024-06-05 19:06:08.248526
4.288261042,0.1782150269,24.17866135,-46.474823,2024-06-05 19:06:08.288261
4.327996042,1.115299225,22.22946739,-47.48504639,2024-06-05 19:06:08.327996
4.367731042,1.650379181,20.40054893,-48.42407227,2024-06-05 19:06:08.367731
4.407466042,2.590896606,18.68162918,-49.22068787,2024-06-05 19:06:08.407466
4.447201042,3.077831268,17.11534882,-49.89759827,2024-06-05 19:06:08.447201
4.486936042,3.965522766,16.67102432,-50.02304077,2024-06-05 19:06:08.486936
4.526671042,4.786289215,16.79719543,-50.02059937,2024-06-05 19:06:08.526671
4.566406042,5.70375824,18.57612991,-49.52719116,2024-06-05 19:06:08.566406
4.606141042,6.24584198,21.06824112,-48.46560669,2024-06-05 19:06:08.606141
4.645876042,6.210063934,23.93907166,-47.27316284,2024-06-05 19:06:08.645876
4.685611042,5.397930145,26.58815002,-45.67524719,2024-06-05 19:06:08.685611
4.725346042,4.414684296,28.8571701,-44.26176453,2024-06-05 19:06:08.725346
4.765081042,3.502681732,30.15816116,-43.33563232,2024-06-05 19:06:08.765081
4.804816042,2.01492691,31.55923271,-41.59222412,2024-06-05 19:06:08.804816
4.844551042,0.9997825623,32.99707794,-39.91912842,2024-06-05 19:06:08.844551
4.884286042,-0.2096099854,33.86083221,-38.69107056,2024-06-05 19:06:08.884286
4.924021042,-2.458148956,33.92361832,-38.22990417,2024-06-05 19:06:08.924021
4.963755792,-4.438488007,33.76756668,-37.84274292,2024-06-05 19:06:08.963756
5.003490792,-6.682250977,33.54793167,-37.79518127,2024-06-05 19:06:09.003491
5.043225792,-8.776065826,33.48511887,-37.41908264,2024-06-05 19:06:09.043226
5.082961792,-10.85843468,33.58997345,-36.45918274,2024-06-05 19:06:09.082962
5.122696792,-11.9079895,33.3537941,-35.72013855,2024-06-05 19:06:09.122697
5.162431792,-13.18673706,32.99390411,-35.28108215,2024-06-05 19:06:09.162432
5.202166792,-14.02889633,32.79839325,-35.8074646,2024-06-05 19:06:09.202167
5.241901792,-14.14740181,31.96757126,-36.80763245,2024-06-05 19:06:09.241902
5.281636792,-13.60499191,31.24246025,-37.77670288,2024-06-05 19:06:09.281637
5.321371792,-12.77104759,30.65166092,-38.46037292,2024-06-05 19:06:09.321372
5.361106792,-11.35517883,30.80344772,-38.49694824,2024-06-05 19:06:09.361107
5.400841792,-9.855298996,30.49817657,-39.19052124,2024-06-05 19:06:09.400842
5.440576792,-8.030929565,30.48718643,-39.6663208,2024-06-05 19:06:09.440577
5.480311792,-6.067867279,30.39743805,-40.06648254,2024-06-05 19:06:09.480312
5.520046792,-3.637130737,30.14028168,-40.86561584,2024-06-05 19:06:09.520047
5.559781792,-1.659706116,29.99526596,-41.54016113,2024-06-05 19:06:09.559782
5.599516792,0.3067932129,29.08165932,-42.2155304,2024-06-05 19:06:09.599517
5.639251792,2.288349152,28.50198364,-43.10794067,2024-06-05 19:06:09.639252
5.678986792,2.891059875,27.14208603,-44.23443604,2024-06-05 19:06:09.678987
5.718722792,5.16626358,26.10020065,-44.83714294,2024-06-05 19:06:09.718723
5.758457792,6.475421906,24.47372055,-45.82666016,2024-06-05 19:06:09.758458
5.798192792,7.909946442,22.73236656,-46.66027832,2024-06-05 19:06:09.798193
5.837927792,9.038379669,22.20808601,-47.21263123,2024-06-05 19:06:09.837928
5.877662792,10.58193207,22.76967812,-46.26133728,2024-06-05 19:06:09.877663
5.917397792,11.64536285,23.83776665,-45.12446594,2024-06-05 19:06:09.917398
5.957133292,12.11072922,24.9688015,-44.38775635,2024-06-05 19:06:09.957133
5.996868292,11.46398926,25.86960983,-43.64707947,2024-06-05 19:06:09.996868
6.036603292,10.80725479,26.93119812,-42.87646484,2024-06-05 19:06:10.036603
6.076338292,9.962059021,28.81315422,-42.10157776,2024-06-05 19:06:10.076338
6.116073292,8.757156372,30.68762016,-40.73783875,2024-06-05 19:06:10.116073
6.155808292,7.486793518,32.23639297,-39.13922119,2024-06-05 19:06:10.155808
6.195544292,6.350624084,32.98495102,-38.33535767,2024-06-05 19:06:10.195544
6.235279292,4.771656036,33.64783478,-37.96897888,2024-06-05 19:06:10.235279
6.275014292,2.275550842,33.79369354,-37.2059021,2024-06-05 19:06:10.275014
6.314749292,-0.04320526123,33.57698441,-36.7702179,2024-06-05 19:06:10.314749
6.354484292,-2.087749481,33.76395416,-36.57971191,2024-06-05 19:06:10.354484
6.394219292,-3.802547455,33.84585953,-36.2277832,2024-06-05 19:06:10.394219
6.433954292,-5.484819412,33.97159195,-36.2114563,2024-06-05 19:06:10.433954
