Time (s),X (µT),Y (µT),Z (µT),Datetime
0.066501625,17.18866348,-12.33678436,-40.28338623,2024-06-05 16:22:28.066502
0.106242625,15.97798538,-12.62534714,-40.09815979,2024-06-05 16:22:28.106243
0.145983625,13.46360397,-12.23160553,-40.53915405,2024-06-05 16:22:28.145984
0.185724625,12.58240509,-11.60074234,-40.86830139,2024-06-05 16:22:28.185725
0.2254690833,11.60801697,-11.99013901,-40.38357544,2024-06-05 16:22:28.225469
0.2652100833,10.26687622,-12.2497139,-40.6269989,2024-06-05 16:22:28.265210
0.3049500833,9.181583405,-12.8533287,-40.82466125,2024-06-05 16:22:28.304950
0.3446910833,7.910816193,-12.6163826,-41.13792419,2024-06-05 16:22:28.344691
0.3844320833,6.046722412,-12.70306015,-41.36985779,2024-06-05 16:22:28.384432
0.4241730833,3.942176819,-12.36262512,-41.95245361,2024-06-05 16:22:28.424173
0.4639140833,2.718887329,-10.93759155,-42.23866272,2024-06-05 16:22:28.463914
0.5036550833,0.8545799255,-6.289154053,-43.50335693,2024-06-05 16:22:28.503655
0.5433950833,-0.4697875977,0.9586620331,-43.27731323,2024-06-05 16:22:28.543395
0.5831360833,-1.626771927,4.878082275,-42.74316406,2024-06-05 16:22:28.583136
0.6228770833,-1.230201721,5.044973373,-42.97720337,2024-06-05 16:22:28.622877
0.6626180833,-3.586299896,4.238304138,-42.53474426,2024-06-05 16:22:28.662618
0.7023590833,-8.360637665,0.6417045593,-42.83111572,2024-06-05 16:22:28.702359
0.7420990833,-13.25456619,-2.60111618,-41.17744446,2024-06-05 16:22:28.742099
0.7818400833,-14.16534424,-3.368835449,-41.07388306,2024-06-05 16:22:28.781840
0.8215810833,-12.44967842,-3.190994263,-41.84719849,2024-06-05 16:22:28.821581
0.8613220833,-13.02344322,-4.220249176,-41.62863159,2024-06-05 16:22:28.861322
0.9010630833,-13.48958588,-5.825325012,-41.34606934,2024-06-05 16:22:28.901063
0.9408040833,-12.65743637,-6.424690247,-41.46841431,2024-06-05 16:22:28.940804
0.9805440833,-12.12190247,-6.682804108,-41.53382874,2024-06-05 16:22:28.980544
1.020285083,-11.56855774,-6.966529846,-41.75642395,2024-06-05 16:22:29.020285
1.060026083,-11.43413544,-7.618789673,-41.40713501,2024-06-05 16:22:29.060026
1.099767083,-11.50320244,-8.00340271,-41.06092834,2024-06-05 16:22:29.099767
1.139508083,-11.10758591,-8.377967834,-40.99093628,2024-06-05 16:22:29.139508
1.179248083,-11.20168495,-8.923664093,-41.26527405,2024-06-05 16:22:29.179248
1.218986125,-10.79727364,-9.622966766,-41.16386414,2024-06-05 16:22:29.218986
1.258727125,-10.54127121,-9.753204346,-40.76754761,2024-06-05 16:22:29.258727
1.298468125,-10.53798485,-9.738975525,-40.84957886,2024-06-05 16:22:29.298468
1.338209125,-10.31716156,-9.738357544,-40.69892883,2024-06-05 16:22:29.338209
1.377949125,-9.660430908,-9.629798889,-40.64945984,2024-06-05 16:22:29.377949
1.417690125,-9.543115616,-9.779384613,-40.64704895,2024-06-05 16:22:29.417690
1.457431125,-9.542314529,-9.752544403,-40.47439575,2024-06-05 16:22:29.457431
1.497172125,-8.527391434,-8.261512756,-40.96492004,2024-06-05 16:22:29.497172
1.536913125,-8.056213379,-7.25358963,-41.42282104,2024-06-05 16:22:29.536913
1.576653125,-7.832241058,-6.713466644,-41.68632507,2024-06-05 16:22:29.576653
1.616394125,-5.299911499,-5.70476532,-42.48228455,2024-06-05 16:22:29.616394
1.656135125,-4.250879288,-2.105707169,-43.34234619,2024-06-05 16:22:29.656135
1.695876125,-6.82923317,1.34835434,-42.79174805,2024-06-05 16:22:29.695876
1.735617125,-0.4685668945,7.790054321,-42.60168457,2024-06-05 16:22:29.735617
1.775357125,5.332279205,10.9002161,-41.19245911,2024-06-05 16:22:29.775357
1.815098125,7.067611694,12.79201221,-39.72866821,2024-06-05 16:22:29.815098
1.854839125,5.729911804,14.28478813,-38.86073303,2024-06-05 16:22:29.854839
1.894580125,6.55865097,14.40640736,-39.03849792,2024-06-05 16:22:29.894580
1.934320125,5.665725708,12.73803234,-40.07591248,2024-06-05 16:22:29.934320
1.974061125,4.032951355,13.03729057,-40.55784607,2024-06-05 16:22:29.974061
2.013802125,2.087810516,14.22821999,-39.92607117,2024-06-05 16:22:30.013802
2.053543125,1.808830261,15.80754662,-39.31948853,2024-06-05 16:22:30.053543
2.093284125,1.424942017,17.55433655,-38.32551575,2024-06-05 16:22:30.093284
2.133024125,1.485111237,19.17535782,-36.33926392,2024-06-05 16:22:30.133024
2.172765125,1.430145264,20.17827797,-35.00378418,2024-06-05 16:22:30.172765
2.212506083,2.530063629,20.67045975,-32.93663025,2024-06-05 16:22:30.212506
2.252247083,3.741729736,22.07733345,-31.27122498,2024-06-05 16:22:30.252247
2.291988083,4.691360474,24.00310898,-28.80505371,2024-06-05 16:22:30.291988
2.331728083,6.118461609,24.77570534,-28.32640076,2024-06-05 16:22:30.331728
2.371469083,7.715007782,25.06403732,-28.11253357,2024-06-05 16:22:30.371469
2.411210083,8.313304901,26.40128517,-26.2644043,2024-06-05 16:22:30.411210
2.450951083,8.870040894,28.12992859,-24.29957581,2024-06-05 16:22:30.450951
2.490691083,10.01493073,30.3093338,-21.12530518,2024-06-05 16:22:30.490691
2.530432083,10.37330246,31.38094139,-19.46688843,2024-06-05 16:22:30.530432
2.570173083,9.694576263,32.09392929,-18.65322876,2024-06-05 16:22:30.570173
2.609914083,9.770046234,32.41797256,-18.11277771,2024-06-05 16:22:30.609914
2.649655083,9.660171509,32.50163651,-17.30947876,2024-06-05 16:22:30.649655
2.689395083,10.53002548,32.52322388,-17.14047241,2024-06-05 16:22:30.689395
2.729136083,11.64488602,32.45510483,-16.44972229,2024-06-05 16:22:30.729136
2.768877083,11.75985718,32.58737946,-16.36946106,2024-06-05 16:22:30.768877
2.808618083,12.30495453,32.63269806,-16.47424316,2024-06-05 16:22:30.808618
2.848359083,13.30165482,33.04266357,-14.90388489,2024-06-05 16:22:30.848359
2.888100083,14.22381973,33.89959335,-13.64945984,2024-06-05 16:22:30.888100
2.927840083,14.69659805,33.85472107,-13.67123413,2024-06-05 16:22:30.927840
2.967581083,11.65913391,37.89464569,-6.849624634,2024-06-05 16:22:30.967581
3.007322083,13.83550262,37.8769989,-5.504638672,2024-06-05 16:22:31.007322
3.047063083,15.75450134,37.10926056,-5.454299927,2024-06-05 16:22:31.047063
3.086804083,17.27241135,36.2152977,-6.106704712,2024-06-05 16:22:31.086804
3.126544083,18.08868027,35.32733536,-7.156387329,2024-06-05 16:22:31.126544
3.166285083,19.5798111,34.00854492,-7.729873657,2024-06-05 16:22:31.166285
3.206026083,20.96976471,32.91262054,-8.703598022,2024-06-05 16:22:31.206026
3.24576725,21.61355591,31.99053955,-9.56439209,2024-06-05 16:22:31.245767
3.28550825,22.04330063,31.64962387,-9.696121216,2024-06-05 16:22:31.285508
3.32524825,21.21869278,32.06486511,-9.703689575,2024-06-05 16:22:31.325248
3.36498925,19.88292694,32.5733223,-9.926101685,2024-06-05 16:22:31.364989
3.40473025,18.45306778,32.86536407,-11.3180542,2024-06-05 16:22:31.404730
3.44447125,17.11317444,32.74188995,-12.37124634,2024-06-05 16:22:31.444471
3.48421225,17.8179512,32.85724258,-12.3522644,2024-06-05 16:22:31.484212
3.52395225,18.60802841,31.87283325,-13.15661621,2024-06-05 16:22:31.523952
3.56369325,19.44264603,30.75341606,-14.26123047,2024-06-05 16:22:31.563693
3.60343425,19.28522873,31.11123466,-14.45620728,2024-06-05 16:22:31.603434
3.64317525,19.62369919,30.24300766,-15.25387573,2024-06-05 16:22:31.643175
3.68291625,22.258461,29.43627357,-13.96432495,2024-06-05 16:22:31.682916
3.72265625,24.3696022,29.40297699,-11.71153259,2024-06-05 16:22:31.722656
3.76239725,24.91247559,28.60141945,-11.18215942,2024-06-05 16:22:31.762397
3.80213825,23.32715607,30.7242012,-10.26515198,2024-06-05 16:22:31.802138
3.84187925,18.41663742,35.27242279,-8.413803101,2024-06-05 16:22:31.841879
3.88161925,9.188350677,37.78373337,-9.419769287,2024-06-05 16:22:31.881619
3.92136025,2.605724335,38.12520218,-9.957763672,2024-06-05 16:22:31.921360
3.96110125,-3.800575256,36.55847549,-12.13392639,2024-06-05 16:22:31.961101
4.00084225,-6.412014008,34.47846985,-15.43733215,2024-06-05 16:22:32.000842
4.04058225,-6.20561409,33.23202133,-17.47865295,2024-06-05 16:22:32.040582
4.08032325,-6.450267792,33.47425461,-17.09614563,2024-06-05 16:22:32.080323
4.12006425,-4.689086914,34.59215927,-16.3886261,2024-06-05 16:22:32.120064
4.15980525,-3.178184509,34.64216995,-17.19699097,2024-06-05 16:22:32.159805
4.19954525,-2.218967438,33.98459625,-19.16629028,2024-06-05 16:22:32.199545
4.239286333,-0.661403656,33.10103226,-21.07046509,2024-06-05 16:22:32.239286
4.279027333,1.350399017,31.09622574,-23.79437256,2024-06-05 16:22:32.279027
4.318767333,2.645095825,29.25833321,-25.57229614,2024-06-05 16:22:32.318767
4.358508333,3.93649292,28.50337791,-26.50546265,2024-06-05 16:22:32.358508
4.398249333,4.85030365,28.36850548,-26.22134399,2024-06-05 16:22:32.398249
4.437990333,5.249649048,29.33206177,-25.67277527,2024-06-05 16:22:32.437990
4.477730333,4.036334991,30.17599106,-24.99075317,2024-06-05 16:22:32.477730
4.517471333,2.547904968,30.66401291,-23.77597046,2024-06-05 16:22:32.517471
4.557212333,0.9221305847,31.33354187,-22.71893311,2024-06-05 16:22:32.557212
4.596952333,-0.6341705322,31.92592239,-20.9611969,2024-06-05 16:22:32.596952
4.636693333,-2.169975281,32.19046783,-19.40896606,2024-06-05 16:22:32.636693
4.676434333,-3.810180664,32.02483368,-17.69502258,2024-06-05 16:22:32.676434
4.716174333,-4.573524475,32.1147728,-16.01304626,2024-06-05 16:22:32.716174
4.755915333,-5.044513702,32.28613281,-13.57958984,2024-06-05 16:22:32.755915
4.795656333,-3.093425751,32.31697464,-11.12210083,2024-06-05 16:22:32.795656
4.835396333,-2.348297119,31.55987358,-10.09477234,2024-06-05 16:22:32.835396
4.875137333,-0.5831069946,30.71236992,-10.07795715,2024-06-05 16:22:32.875137
4.914878333,-0.3533248901,29.55262375,-10.63806152,2024-06-05 16:22:32.914878
4.954618333,0.3003387451,29.11627579,-10.43222046,2024-06-05 16:22:32.954618
4.994359333,0.7999610901,28.62956047,-11.08818054,2024-06-05 16:22:32.994359
5.034100333,1.36869812,27.71641922,-14.44343567,2024-06-05 16:22:33.034100
5.073840333,3.134609222,26.99851036,-16.96987915,2024-06-05 16:22:33.073840
5.113581333,3.476696014,26.53651047,-19.46607971,2024-06-05 16:22:33.113581
5.153321333,4.02223587,25.75932693,-22.07038879,2024-06-05 16:22:33.153321
