Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Datetime
0.2680156231,51.93677849,4.477576352,2.653959752,3.78203248,33.79374184,6.67789485,1.6935061,2024-06-05 16:22:28.268016
1.268020868,51.93681099,4.477643793,2.151371292,3.611341487,43.50323824,5.386892314,2.19224274,2024-06-05 16:22:29.268021
2.268005729,51.93690219,4.477654652,2.149895914,3.721197654,36.23324201,5.250794686,2.500738331,2024-06-05 16:22:30.268006
3.268015623,51.93691798,4.477713109,3.019245893,3.99148983,42.26476071,5.14268988,2.716114473,2024-06-05 16:22:31.268016
4.268017411,51.93693287,4.477780753,2.92309181,4.197589158,40.94490085,5.065504221,2.857482111,2024-06-05 16:22:32.268017
5.267998219,51.93695949,4.477826566,1.291445368,4.266796059,39.72836723,5.080309265,2.831076616,2024-06-05 16:22:33.267998
6.26800096,51.93698109,4.477899858,1.463967999,4.663284305,47.87371064,5.149239153,2.703677712,2024-06-05 16:22:34.268001
7.268006206,51.93701114,4.477968177,1.142614612,4.908589782,46.19136258,5.053702709,2.878302619,2024-06-05 16:22:35.268006
8.267986298,51.93703882,4.478018691,1.254797945,4.895761535,46.13439399,5.117460291,2.763356148,2024-06-05 16:22:36.267986
9.267991185,51.93706817,4.478088672,1.580284027,5.215074445,47.17562878,5.253467651,2.495118168,2024-06-05 16:22:37.267991
10.26799333,51.9370936,4.478158848,0.6514133029,5.266183843,48.93103367,5.546871872,1.928112118,2024-06-05 16:22:38.267993
11.26797283,51.93710216,4.478205316,0.5740673635,4.872723051,49.43896083,5.487708041,2.304220691,2024-06-05 16:22:39.267973
12.26795149,51.93715225,4.478203863,0.7454975145,4.353970007,32.18342357,5.606826206,2.334947574,2024-06-05 16:22:40.267951
13.26792967,51.93716511,4.478251697,0.9201261168,3.58016066,33.08238305,6.139306784,1.888916908,2024-06-05 16:22:41.267930
14.26790833,51.93719923,4.478266035,1.203765064,3.418585544,28.91278826,7.065610725,1.286618491,2024-06-05 16:22:42.267908
15.26788712,51.93721093,4.478283545,1.09049653,3.030385122,34.13956494,7.430779683,1.185088476,2024-06-05 16:22:43.267887
16.26786721,51.93720042,4.478345086,1.131011428,2.839559471,52.76868781,8.042511038,1.180594934,2024-06-05 16:22:44.267867
17.26784718,51.93718123,4.478400089,0.9316064874,2.772488018,69.96851555,9.030385094,1.176593646,2024-06-05 16:22:45.267847
18.2678268,51.93713462,4.47839358,0.253986218,2.514931333,100.8078399,9.285002057,1.171019007,2024-06-05 16:22:46.267827
19.26780772,51.93710507,4.47850017,0.4213555632,3.645023479,104.8550681,9.629309953,1.166683355,2024-06-05 16:22:47.267808
20.26778793,51.93709456,4.478560486,0.652144542,3.901780377,104.823026,10.32492448,1.162374307,2024-06-05 16:22:48.267788
