Time (s),X (rad/s),Y (rad/s),Z (rad/s),Datetime
0.066501625,0.1333863139,-0.1111149788,0.1496883333,2024-06-05 16:22:28.066502
0.106242625,-0.1398629993,-0.9460998774,-0.2963444889,2024-06-05 16:22:28.106243
0.145983625,-0.6845157743,-0.7810690999,-0.4385584593,2024-06-05 16:22:28.145984
0.185724625,0.1188654155,0.2307749689,-0.1494605541,2024-06-05 16:22:28.185725
0.2254690833,0.06473647803,-0.45699808,0.01750799268,2024-06-05 16:22:28.225469
0.2652100833,0.3820112646,-0.3372680545,0.5108115673,2024-06-05 16:22:28.265210
0.3049500833,0.1002796739,-0.1433003992,-0.1004756242,2024-06-05 16:22:28.304950
0.3446910833,0.07975847274,-0.934520781,-0.08385927975,2024-06-05 16:22:28.344691
0.3844320833,0.2775940597,-0.9624117017,-0.1546299011,2024-06-05 16:22:28.384432
0.4241730833,-0.2051644772,-1.330278873,-0.2477102578,2024-06-05 16:22:28.424173
0.4639140833,-1.55208683,-0.4114598334,-1.274013042,2024-06-05 16:22:28.463914
0.5036550833,-4.186161518,-1.517147422,0.02634888887,2024-06-05 16:22:28.503655
0.5433950833,-3.682156086,-0.6476666927,0.9833052158,2024-06-05 16:22:28.543395
0.5831360833,-0.538461566,-0.8365655541,0.6844714284,2024-06-05 16:22:28.583136
0.6228770833,0.373200357,-0.4963234365,-0.7161318064,2024-06-05 16:22:28.622877
0.6626180833,1.958258033,-2.88855052,-1.535536289,2024-06-05 16:22:28.662618
0.7023590833,2.322321177,-3.311456919,-0.5821005106,2024-06-05 16:22:28.702359
0.7420990833,1.335036039,-1.58407104,0.1315618008,2024-06-05 16:22:28.742099
0.7818400833,0.1734968871,1.503779531,0.7174904346,2024-06-05 16:22:28.781840
0.8215810833,0.7171477079,0.1369775534,0.2104613036,2024-06-05 16:22:28.821581
0.8613220833,0.9513556957,-0.8273364902,-0.3376102746,2024-06-05 16:22:28.861322
0.9010630833,1.223569989,0.3494800925,0.2583118677,2024-06-05 16:22:28.901063
0.9408040833,0.1665174067,0.2266339511,-0.2888349891,2024-06-05 16:22:28.940804
0.9805440833,0.2318376303,0.2391476631,-0.2423003465,2024-06-05 16:22:28.980544
1.020285083,0.3756282032,0.02214742079,-0.1354781389,2024-06-05 16:22:29.020285
1.060026083,0.4840781093,-0.2389199734,-0.04718780145,2024-06-05 16:22:29.060026
1.099767083,0.287298739,-0.03609251976,-0.1172149703,2024-06-05 16:22:29.099767
1.139508083,0.1841808408,-0.07654038817,-0.06231122836,2024-06-05 16:22:29.139508
1.179248083,0.3849328458,-0.08472277224,0.03268268704,2024-06-05 16:22:29.179248
1.218986125,0.1383882016,0.08290468901,-0.08041447401,2024-06-05 16:22:29.218986
1.258727125,-0.05974854156,-0.1612829864,-0.1480616182,2024-06-05 16:22:29.258727
1.298468125,0.1486531049,-0.1620157659,-0.04500257596,2024-06-05 16:22:29.298468
1.338209125,-0.1388627589,0.3470307589,-0.05258973688,2024-06-05 16:22:29.338209
1.377949125,0.04102499783,0.1883297414,0.07717426121,2024-06-05 16:22:29.377949
1.417690125,0.2343842238,-0.1526578665,0.2833697498,2024-06-05 16:22:29.417690
1.457431125,-0.6656233668,0.5570317507,0.441381067,2024-06-05 16:22:29.457431
1.497172125,-0.8893045187,0.4258754253,0.7331976891,2024-06-05 16:22:29.497172
1.536913125,0.08795715868,0.07140101492,1.078232646,2024-06-05 16:22:29.536913
1.576653125,-0.1296595186,0.9886928201,1.107195139,2024-06-05 16:22:29.576653
1.616394125,-1.996428728,3.474045515,0.9304559231,2024-06-05 16:22:29.616394
1.656135125,-1.977348924,-4.195409298,0.4106737375,2024-06-05 16:22:29.656135
1.695876125,-3.580467701,2.886666775,0.03916652501,2024-06-05 16:22:29.695876
1.735617125,-4.264408112,5.239782333,-0.5649049878,2024-06-05 16:22:29.735617
1.775357125,-0.914270401,4.06050396,-2.397824287,2024-06-05 16:22:29.775357
1.815098125,-1.397864461,1.426504016,-2.385646105,2024-06-05 16:22:29.815098
1.854839125,-0.4017920196,-0.1190498471,-1.409899831,2024-06-05 16:22:29.854839
1.894580125,0.7163980603,2.919197321,-0.6103228331,2024-06-05 16:22:29.894580
1.934320125,0.8419041038,-2.176073313,0.9041968584,2024-06-05 16:22:29.934320
1.974061125,-0.5728023052,-0.7022639513,0.3547335267,2024-06-05 16:22:29.974061
2.013802125,-0.7459565401,-0.7985995412,1.063310981,2024-06-05 16:22:30.013802
2.053543125,-1.599976897,-1.232848167,1.821612597,2024-06-05 16:22:30.053543
2.093284125,-1.821772456,0.9107866287,-0.6624748111,2024-06-05 16:22:30.093284
2.133024125,-0.9949697852,0.8198156953,-0.9086186886,2024-06-05 16:22:30.133024
2.172765125,-0.9361295104,0.5304378271,0.2049853057,2024-06-05 16:22:30.172765
2.212506083,-0.971812129,1.417292953,0.07364275306,2024-06-05 16:22:30.212506
2.252247083,-2.319963217,1.157503009,-0.2439050525,2024-06-05 16:22:30.252247
2.291988083,-1.2006042,0.4634303153,1.036217809,2024-06-05 16:22:30.291988
2.331728083,-0.0293452125,-0.08373757452,1.531250358,2024-06-05 16:22:30.331728
2.371469083,-0.7666627169,0.2619550228,0.2148382366,2024-06-05 16:22:30.371469
2.411210083,-1.926565409,-0.3149127066,0.9628946185,2024-06-05 16:22:30.411210
2.450951083,-2.626121998,-0.3221307695,0.7716678977,2024-06-05 16:22:30.450951
2.490691083,-1.221108437,1.138353586,0.1575290412,2024-06-05 16:22:30.490691
2.530432083,-1.046716332,0.7169263959,-0.4785713553,2024-06-05 16:22:30.530432
2.570173083,-0.185231179,0.4272916615,-0.4748918116,2024-06-05 16:22:30.570173
2.609914083,-0.6661221981,-0.1998001337,0.4704209566,2024-06-05 16:22:30.609914
2.649655083,-0.04889133573,0.02494419366,0.1217312366,2024-06-05 16:22:30.649655
2.689395083,-0.4280380309,0.4927621484,0.885355413,2024-06-05 16:22:30.689395
2.729136083,-0.5853005052,-0.0002288124524,0.2804448009,2024-06-05 16:22:30.729136
2.768877083,0.2513794899,-0.5356016159,0.1867796779,2024-06-05 16:22:30.768877
2.808618083,0.01789575629,0.7476078272,0.2089318633,2024-06-05 16:22:30.808618
2.848359083,-0.4659586847,0.06539653242,0.3051694334,2024-06-05 16:22:30.848359
2.888100083,-0.2509231567,0.4284246266,-0.2355734557,2024-06-05 16:22:30.888100
2.927840083,0.0996312201,0.9829788208,0.1484285593,2024-06-05 16:22:30.927840
2.967581083,-0.2336568236,1.583065033,0.6571003199,2024-06-05 16:22:30.967581
3.007322083,0.07642145455,0.3710161448,0.8475005627,2024-06-05 16:22:31.007322
3.047063083,0.3233150244,0.3294056356,0.9117634296,2024-06-05 16:22:31.047063
3.086804083,1.119137168,0.301497072,0.179785192,2024-06-05 16:22:31.086804
3.126544083,0.9535011649,0.1783376485,0.6770784855,2024-06-05 16:22:31.126544
3.166285083,0.6732723713,0.5047873855,1.035667658,2024-06-05 16:22:31.166285
3.206026083,0.797809422,-0.2780356705,0.6729831696,2024-06-05 16:22:31.206026
