Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.11439969,-0.248199299,0.5870765448,-0.06178351492,2024-06-04 14:52:10.114400
0.154825628,-0.1768286824,0.829949677,-0.04473978654,2024-06-04 14:52:10.154826
0.239904846,0.4568518102,1.146190763,0.1749645174,2024-06-04 14:52:10.239905
0.280276826,0.03794892505,0.7047848105,-0.2882786989,2024-06-04 14:52:10.280277
0.320789898,-0.2442046702,1.704639196,0.1496652365,2024-06-04 14:52:10.320790
0.361314221,0.1167761683,0.1504641622,0.3741630912,2024-06-04 14:52:10.361314
0.40178719,-0.6290200949,-0.6539199352,0.4356803,2024-06-04 14:52:10.401787
0.441876148,-0.6750914454,1.37388432,-0.3037245572,2024-06-04 14:52:10.441876
0.482764742,-0.7676335573,0.1856168509,-0.1439396143,2024-06-04 14:52:10.482765
0.52325943,-0.6362104416,-0.8010552526,0.4865451753,2024-06-04 14:52:10.523259
0.563753023,-0.5387415886,-0.3572525382,0.3523258269,2024-06-04 14:52:10.563753
0.604194534,-0.4460663199,0.6635070443,0.1315562725,2024-06-04 14:52:10.604195
0.644743805,0.4099815488,0.9476579428,0.5985277891,2024-06-04 14:52:10.644744
0.684891096,0.568834424,1.012637138,1.463363886,2024-06-04 14:52:10.684891
0.72582594,0.09893351793,1.300116897,1.107176542,2024-06-04 14:52:10.725826
0.766279169,0.1857500076,1.720218182,0.8091776371,2024-06-04 14:52:10.766279
0.806769221,-1.284537911,1.035273314,1.109573364,2024-06-04 14:52:10.806769
0.84719844,-1.422352433,1.190930486,0.2447372824,2024-06-04 14:52:10.847198
0.887694326,-0.490539819,0.5892069936,0.0330222249,2024-06-04 14:52:10.887694
0.928161721,-0.6585803032,0.7428668737,0.5348801613,2024-06-04 14:52:10.928162
0.968671409,-0.4900071919,0.9505873322,0.8496564627,2024-06-04 14:52:10.968671
1.009142867,-0.2724333405,0.4034570158,0.5497934222,2024-06-04 14:52:11.009143
1.049691773,0.1742987484,-0.3101159632,0.3778914213,2024-06-04 14:52:11.049692
1.090112763,-0.1155777797,-0.03462007269,0.3390104175,2024-06-04 14:52:11.090113
1.130631513,-0.03821523488,-0.04846810177,0.1515294015,2024-06-04 14:52:11.130632
1.171158388,-0.2695039511,0.03808208182,-0.1758965999,2024-06-04 14:52:11.171158
1.211190055,-1.064034581,0.5527228117,-0.176429227,2024-06-04 14:52:11.211190
1.252073909,-2.93098855,1.902106762,-2.023676395,2024-06-04 14:52:11.252074
1.292557555,-3.056153536,3.020867586,-3.040041924,2024-06-04 14:52:11.292558
1.333046721,-2.382260561,2.949763298,-3.490768671,2024-06-04 14:52:11.333047
1.373548909,-3.309545755,2.756290436,-4.428706169,2024-06-04 14:52:11.373549
1.414060836,-4.040961266,1.702242374,-3.041639805,2024-06-04 14:52:11.414061
1.454535732,-3.334845066,2.702762604,-2.646172047,2024-06-04 14:52:11.454536
1.494992555,-3.014076948,4.15374279,-2.3150177,2024-06-04 14:52:11.494993
1.535512398,-2.872933388,1.11183691,0.06364767253,2024-06-04 14:52:11.535512
1.575948753,-1.05657804,0.8869396448,0.6177020073,2024-06-04 14:52:11.575949
1.616350732,0.1114500016,0.5149070024,2.071745157,2024-06-04 14:52:11.616351
1.656927242,1.667755485,2.137789488,2.492911577,2024-06-04 14:52:11.656927
1.69728469,1.400115609,0.2969337106,1.866687775,2024-06-04 14:52:11.697285
1.737836826,0.1812227666,-1.749245763,-0.01251648832,2024-06-04 14:52:11.737837
1.778346253,0.5363448262,-1.785996318,-0.7659025192,2024-06-04 14:52:11.778346
1.818818857,0.3298227787,0.005858781748,-0.7709624171,2024-06-04 14:52:11.818819
1.859304794,0.4967980385,0.1150451675,-1.429409623,2024-06-04 14:52:11.859305
1.89978719,0.429155767,0.007722939365,-1.838991642,2024-06-04 14:52:11.899787
1.940271148,-0.1041265279,0.6696321368,-0.9520519972,2024-06-04 14:52:11.940271
1.980774065,-0.3581846058,1.350182891,-1.14672339,2024-06-04 14:52:11.980774
2.02126943,0.3540568352,1.111570716,-2.92765975,2024-06-04 14:52:12.021269
2.061801305,0.5485950112,-0.4818847775,-7.075810432,2024-06-04 14:52:12.061801
2.102235836,0.4656399786,-4.193422794,-8.656482697,2024-06-04 14:52:12.102236
2.142726305,2.140053034,-2.644574165,-5.066914082,2024-06-04 14:52:12.142726
2.183189326,0.6889394522,1.12222302,1.53420186,2024-06-04 14:52:12.183189
2.22338469,0.08002562821,0.9849410653,0.652854681,2024-06-04 14:52:12.223385
2.264253284,-0.1834863871,0.07802832127,0.4247616827,2024-06-04 14:52:12.264253
2.304672138,-0.48468104,0.148067385,0.3651086092,2024-06-04 14:52:12.304672
2.345175888,-0.7346113324,0.08122401685,0.2239652425,2024-06-04 14:52:12.345176
2.385650784,-0.7543181181,-0.133819893,0.168040514,2024-06-04 14:52:12.385651
2.426073023,-0.5347470045,-0.2720338702,0.2559222281,2024-06-04 14:52:12.426073
2.466592451,-0.079493016,-0.1455374658,0.3195699155,2024-06-04 14:52:12.466592
2.507129534,0.1766955256,-0.4222317338,-0.06391397864,2024-06-04 14:52:12.507130
2.547632711,0.2512618303,-0.2842840552,-0.6246260405,2024-06-04 14:52:12.547633
2.588108128,0.2499302924,-0.3825518191,-0.661909163,2024-06-04 14:52:12.588108
2.628604638,-0.4263595045,1.375748396,-0.24753353,2024-06-04 14:52:12.628605
2.669030315,-0.7106435895,-0.03328853101,-0.03967992961,2024-06-04 14:52:12.669030
2.70943318,0.1266295761,-1.284138441,-0.01677742042,2024-06-04 14:52:12.709433
2.75006943,0.1354177445,-0.8937305212,-0.118640326,2024-06-04 14:52:12.750069
2.790570628,0.1319557428,-0.5689675808,0.006391398143,2024-06-04 14:52:12.790571
2.831067711,0.1290263534,-0.8801487684,-0.104392834,2024-06-04 14:52:12.831068
2.871557138,0.3396761715,-0.8439308405,-0.2840177417,2024-06-04 14:52:12.871557
2.912041305,0.3058550358,-0.9411333799,-0.1354177445,2024-06-04 14:52:12.912041
2.952518128,0.09760197252,-0.3878779709,0.01544587873,2024-06-04 14:52:12.952518
2.993026461,0.1404775977,-0.4105141759,-0.2195711583,2024-06-04 14:52:12.993026
3.033540836,-0.1177082509,-0.9211602807,0.1571218669,2024-06-04 14:52:13.033541
3.074016669,0.001198387123,0.2748301327,0.2306229472,2024-06-04 14:52:13.074017
3.114425576,-0.4559197426,0.4857462645,0.07430000603,2024-06-04 14:52:13.114426
3.154845419,-0.3754946291,0.6073159575,-0.1183740199,2024-06-04 14:52:13.154845
3.195384221,-0.2173075378,0.3555215299,-0.03808208182,2024-06-04 14:52:13.195384
3.236026253,0.03768261895,-0.1137136221,0.04260931909,2024-06-04 14:52:13.236026
3.276466305,0.2299571782,-0.8045172691,0.222367391,2024-06-04 14:52:13.276466
