Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
28.37897849,-2.496075869,-0.4710569382,1.118788719,2024-06-04 14:52:38.378978
28.41945511,0.07109308243,-0.9673690796,3.13515687,2024-06-04 14:52:38.419455
28.45993979,0.05566549301,-0.06515693665,0.1454414576,2024-06-04 14:52:38.459940
28.50043172,-1.69496727,-1.838496208,-1.734408021,2024-06-04 14:52:38.500432
28.54092808,1.306445837,0.5227928162,2.364614964,2024-06-04 14:52:38.540928
28.58142641,3.266666889,2.400526524,1.461275578,2024-06-04 14:52:38.581426
28.62191344,1.399057865,0.9500141144,2.34325099,2024-06-04 14:52:38.621913
28.66238594,-1.260335088,-0.05563831329,-0.454210937,2024-06-04 14:52:38.662386
28.70289391,-0.194715023,0.09505367279,-1.241524696,2024-06-04 14:52:38.702894
28.74337948,0.484236002,-0.529499054,1.19712007,2024-06-04 14:52:38.743379
28.78388422,0.7740926743,-0.9905910492,0.6408905983,2024-06-04 14:52:38.783884
28.82438604,0.06130051613,0.4977321625,0.269313097,2024-06-04 14:52:38.824386
28.86484849,-0.007425546646,0.4292526245,-1.965483785,2024-06-04 14:52:38.864848
28.90528625,-0.6407649517,0.1467905045,-1.323412895,2024-06-04 14:52:38.905286
28.94575495,-1.585848689,-0.9314527512,-0.5720781684,2024-06-04 14:52:38.945755
28.98624256,-0.1654632092,-0.6593198776,0.2781481743,2024-06-04 14:52:38.986243
29.02676516,0.5944786072,-0.1514940262,0.1788643599,2024-06-04 14:52:39.026765
29.06727532,0.09116029739,-0.2151050568,-0.873521328,2024-06-04 14:52:39.067275
29.10775229,0.1819698811,0.2680482864,0.2538594604,2024-06-04 14:52:39.107752
29.14824448,-1.717929244,1.245430946,0.6063958406,2024-06-04 14:52:39.148244
29.18873229,1.225409031,-0.414522171,0.4733368158,2024-06-04 14:52:39.188732
29.22923386,2.490358353,0.03376865387,0.02905489504,2024-06-04 14:52:39.229234
29.26970094,-0.08732056618,0.460723877,-0.2712377906,2024-06-04 14:52:39.269701
29.31019235,-2.179981947,-0.8065576553,-0.7988136411,2024-06-04 14:52:39.310192
29.3507374,-1.244408369,-0.243519783,-0.8900375962,2024-06-04 14:52:39.350737
29.39118021,-0.28723979,-0.3177690506,-0.4414485097,2024-06-04 14:52:39.391180
29.43166032,-0.4384734631,-0.004061698914,0.11630404,2024-06-04 14:52:39.431660
29.47214104,-0.5907119513,0.356300354,0.1968081892,2024-06-04 14:52:39.472141
29.51262896,-0.3473854065,-0.2487211227,-0.5214685798,2024-06-04 14:52:39.512629
29.5531262,0.07033348083,-0.01036071777,-0.4716666341,2024-06-04 14:52:39.553126
29.59359756,-0.611342907,0.1953878403,-0.8306936026,2024-06-04 14:52:39.593598
29.63412646,-1.253151417,-0.9632549286,-0.2193113565,2024-06-04 14:52:39.634126
29.67465016,-1.744022846,-0.2451572418,-0.3440244198,2024-06-04 14:52:39.674650
29.71506969,-1.853881598,-0.1923332214,-1.319857597,2024-06-04 14:52:39.715070
29.75555849,-1.278825045,-0.7488136292,-0.8207345605,2024-06-04 14:52:39.755558
29.79604724,-1.068076611,0.5767412186,-1.038413644,2024-06-04 14:52:39.796047
29.83650198,-1.936079264,-1.82034874,1.12370491,2024-06-04 14:52:39.836502
29.87704521,-4.600644112,-3.36572361,2.167855263,2024-06-04 14:52:39.877045
29.91752594,-4.883791924,-2.974478722,2.019418716,2024-06-04 14:52:39.917526
29.95801474,-2.935960054,-2.509792328,3.207149744,2024-06-04 14:52:39.958015
29.99847276,1.12836957,-0.3711805344,-2.01649785,2024-06-04 14:52:39.998473
30.03897537,5.396493435,0.3974924088,-5.281363964,2024-06-04 14:52:40.038975
30.07948422,0.7810418606,1.388480186,-10.26791668,2024-06-04 14:52:40.079484
30.11996396,0.4550094604,0.5267753601,1.31287837,2024-06-04 14:52:40.119964
30.16042995,3.379074097,-0.719701767,1.513936996,2024-06-04 14:52:40.160430
30.20091729,0.439426899,0.1691589355,-3.541329384,2024-06-04 14:52:40.200917
30.24141953,1.906454086,0.928150177,2.018558502,2024-06-04 14:52:40.241420
30.28189552,2.011502504,2.526160717,6.408079147,2024-06-04 14:52:40.281896
