Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Datetime
0.04102803,0.0,0.0,0.0,2024-06-05 15:39:52.041028
0.081513603,0.1204411983,0.03338766098,-0.2189388275,2024-06-05 15:39:52.081514
0.121999175,0.295799017,0.124522686,0.3100543022,2024-06-05 15:39:52.121999
0.162484696,0.3832373619,0.01877498627,0.09680652618,2024-06-05 15:39:52.162485
0.238044748,0.6531569958,-0.06081962585,0.00382232666,2024-06-05 15:39:52.238045
0.27849329,-0.4264657497,0.006672382355,-0.6545081139,2024-06-05 15:39:52.278493
0.318979488,-0.597645402,0.5712985992,-0.9577713013,2024-06-05 15:39:52.318979
0.359486728,0.272757411,-0.3558411598,0.5955142975,2024-06-05 15:39:52.359487
0.399972248,0.8887258768,-0.4330844879,-1.748136044,2024-06-05 15:39:52.399972
0.440479384,1.664426208,0.1609249115,-2.689463139,2024-06-05 15:39:52.440479
0.480939123,-0.8044311404,-1.513848782,2.378886223,2024-06-05 15:39:52.480939
0.521424696,-3.575898409,-1.695836306,1.723405838,2024-06-05 15:39:52.521425
0.561919436,-2.349311352,-1.429050922,1.623867035,2024-06-05 15:39:52.561919
0.602465946,0.926974833,0.7251806259,-0.03452682495,2024-06-05 15:39:52.602466
0.64292605,0.006385087967,0.5296769142,0.3865194321,2024-06-05 15:39:52.642926
0.683428707,-0.7632629871,-0.4369320869,0.3617248535,2024-06-05 15:39:52.683429
0.72385928,0.5113003254,0.1466207504,0.08957862854,2024-06-05 15:39:52.723859
0.764344644,-0.220618248,0.1915173531,-0.666765213,2024-06-05 15:39:52.764345
0.804878082,-0.6723376513,-0.24751091,-0.4304451942,2024-06-05 15:39:52.804878
0.845292561,0.2282813787,0.1850657463,-0.5278286934,2024-06-05 15:39:52.845293
0.88579579,-0.009655356407,-0.3800077438,-0.5053911209,2024-06-05 15:39:52.885796
0.926274853,0.5695750713,-0.1847376823,0.1000804901,2024-06-05 15:39:52.926275
0.966812405,0.1020718813,0.008657932281,0.2571630478,2024-06-05 15:39:52.966812
1.00724954,-0.15508461,-0.04229736328,0.2642087936,2024-06-05 15:39:53.007250
1.0477923,-0.04184901714,0.1592321396,-0.2022423744,2024-06-05 15:39:53.047792
1.088279957,0.1057226658,-0.02754354477,-0.2286968231,2024-06-05 15:39:53.088280
1.128762092,0.6092101336,-0.1354393959,0.173664093,2024-06-05 15:39:53.128762
1.16925204,-0.007208049297,-0.3350596428,1.152115822,2024-06-05 15:39:53.169252
1.209752405,-0.4747410417,0.2851066589,0.4281024933,2024-06-05 15:39:53.209752
1.25019954,-0.2755474448,0.1939792633,1.2105093,2024-06-05 15:39:53.250200
1.290676728,0.7407267094,-0.07258796692,1.673827171,2024-06-05 15:39:53.290677
1.331144748,-0.5137214065,0.1197104454,0.08909225464,2024-06-05 15:39:53.331145
1.371642665,-0.09288750589,-0.300909996,-0.9282913208,2024-06-05 15:39:53.371643
1.41210928,-1.132733345,-1.130354404,-0.9219722748,2024-06-05 15:39:53.412109
1.45258204,-1.02207768,-0.8026380539,0.9617958069,2024-06-05 15:39:53.452582
1.493111259,-0.7547310591,-1.417615891,1.534545898,2024-06-05 15:39:53.493111
1.533640321,-0.5555214286,-1.236097813,0.7717485428,2024-06-05 15:39:53.533640
1.574124748,0.01990872994,-0.7716526985,-1.110978603,2024-06-05 15:39:53.574125
1.614600998,0.7072656751,-0.4442725182,-0.8084478378,2024-06-05 15:39:53.614601
1.655083082,0.5740858316,0.1019940376,-0.6952400208,2024-06-05 15:39:53.655083
1.695565478,-0.06546908617,0.8299765587,-0.7767505646,2024-06-05 15:39:53.695565
1.736046936,-0.3526471257,0.08563423157,-0.4930901527,2024-06-05 15:39:53.736047
1.776530009,0.4544978738,0.8324971199,-1.101013184,2024-06-05 15:39:53.776530
1.8170248,-1.473320127,0.5878343582,-0.7216348648,2024-06-05 15:39:53.817025
1.857510217,-1.197104931,0.7864375114,0.4596157074,2024-06-05 15:39:53.857510
1.897996728,-0.5583596826,0.6701622009,-0.6606998444,2024-06-05 15:39:53.897997
1.938483186,0.1419271231,-0.5922641754,-0.6416316032,2024-06-05 15:39:53.938483
1.978963394,0.3347103596,0.5378689766,-0.5585289001,2024-06-05 15:39:53.978963
2.019438342,-0.03029346466,-0.004867076874,-0.6056671143,2024-06-05 15:39:54.019438
2.059922353,0.73178339,0.5240807533,0.3232831955,2024-06-05 15:39:54.059922
2.100390009,0.6699943542,0.6487956047,0.3866028786,2024-06-05 15:39:54.100390
2.140851675,1.427791357,0.8141832352,0.3643989563,2024-06-05 15:39:54.140852
2.181356467,0.1669301987,0.6148686409,0.02520418167,2024-06-05 15:39:54.181356
2.221875894,0.2096393108,0.0827703476,-0.4897713661,2024-06-05 15:39:54.221876
2.262361467,0.8465270996,-0.00999546051,0.00403213501,2024-06-05 15:39:54.262361
2.302859436,0.1002147198,-0.4212651253,0.316573143,2024-06-05 15:39:54.302859
2.343333186,0.9656245708,-0.03399848938,-1.541969776,2024-06-05 15:39:54.343333
2.383823238,-0.3765451908,0.2125864029,-0.5705747604,2024-06-05 15:39:54.383823
2.424312925,0.130292654,0.4395165443,-1.121527672,2024-06-05 15:39:54.424313
2.464777873,-0.03851985931,0.2334728241,-0.6106448174,2024-06-05 15:39:54.464778
2.505277925,-0.2760558128,-0.3549842834,1.000588894,2024-06-05 15:39:54.505278
2.545772873,0.3043699265,-0.3734922409,1.344225883,2024-06-05 15:39:54.545773
2.586257613,0.2563972473,-0.2500352859,-0.520524025,2024-06-05 15:39:54.586258
2.626742717,-0.819893837,-1.159012794,-0.6265230179,2024-06-05 15:39:54.626743
2.66721428,-0.1094307899,-0.5478854179,-0.9535207748,2024-06-05 15:39:54.667214
2.707693238,-0.11926651,7.629394531e-06,-0.1745662689,2024-06-05 15:39:54.707693
2.748182717,1.721688509,-0.7368555069,-0.047498703,2024-06-05 15:39:54.748183
2.788684175,-0.8151839972,-1.034920692,-1.435078621,2024-06-05 15:39:54.788684
2.829173498,0.4328062534,-0.9959211349,1.383280754,2024-06-05 15:39:54.829173
2.869659696,3.891082764,-0.4964184761,0.3831281662,2024-06-05 15:39:54.869660
2.910131519,2.913275719,-0.9471592903,-1.476567745,2024-06-05 15:39:54.910132
2.950609905,0.1220682859,-1.941830397,0.7900848389,2024-06-05 15:39:54.950610
2.991084384,-1.833390951,-1.95981884,0.4623374939,2024-06-05 15:39:54.991084
3.031586675,-1.537185431,-1.348179221,0.9749250412,2024-06-05 15:39:55.031587
3.072060165,-0.4947462082,-1.77172637,-0.6698570251,2024-06-05 15:39:55.072060
3.112520894,-0.9873685837,-1.069465876,-4.354338169,2024-06-05 15:39:55.112521
3.1530673,-1.553479671,0.1975854635,-1.5163064,2024-06-05 15:39:55.153067
3.19355303,-2.999042034,-0.1278420985,0.5185003281,2024-06-05 15:39:55.193553
3.23399428,-2.82591486,1.653000355,-1.271514893,2024-06-05 15:39:55.233994
3.274526155,3.246358395,3.698489666,8.656076431,2024-06-05 15:39:55.274526
3.31501105,1.279157162,2.97966814,-2.225017071,2024-06-05 15:39:55.315011
3.355496936,-1.525516987,2.386545181,-1.947570324,2024-06-05 15:39:55.355497
3.395979019,-2.281142235,0.9478647709,-2.297341824,2024-06-05 15:39:55.395979
3.436466363,-1.257428646,0.8694043159,1.461465359,2024-06-05 15:39:55.436466
3.476951415,-3.395881176,1.048502684,-0.9554553032,2024-06-05 15:39:55.476951
3.51743428,-0.3895573616,0.3929841518,4.307561398,2024-06-05 15:39:55.517434
3.55792178,1.394686222,1.204553604,2.450154781,2024-06-05 15:39:55.557922
3.598409071,0.9863495827,0.05618476868,0.09446573257,2024-06-05 15:39:55.598409
3.638894436,0.6338281631,-0.06283092499,-1.010802269,2024-06-05 15:39:55.638894
3.679359853,0.03544807434,-0.4510821104,-0.1133756638,2024-06-05 15:39:55.679360
3.719819488,-0.3973293304,-1.103147507,-1.94212842,2024-06-05 15:39:55.719819
3.760314905,1.22941494,-0.05443656445,1.021859646,2024-06-05 15:39:55.760315
3.800800998,-0.152094841,0.1686000824,1.099096298,2024-06-05 15:39:55.800801
3.841292509,1.136043549,0.9811156988,-0.3027029037,2024-06-05 15:39:55.841293
3.881817405,0.936041832,0.7720378637,0.05952882767,2024-06-05 15:39:55.881817
3.92230329,-0.9298629761,0.357832551,-1.286211014,2024-06-05 15:39:55.922303
3.96271928,0.007128715515,0.7341393232,-0.4947695732,2024-06-05 15:39:55.962719
4.003280113,-3.124027729,-1.49538362,-0.1478600502,2024-06-05 15:39:56.003280
4.043742925,1.796813011,0.07360780239,1.582271576,2024-06-05 15:39:56.043743
4.084238603,-0.0999622345,-0.7627060413,0.0343952179,2024-06-05 15:39:56.084239
4.124730686,0.7234444618,0.4463191032,-0.3493261337,2024-06-05 15:39:56.124731
4.165181728,2.290208817,0.2714360952,-0.2239117622,2024-06-05 15:39:56.165182
4.205717665,4.292147636,1.800012231,1.685083866,2024-06-05 15:39:56.205718
4.246165321,3.426845312,0.1883978844,-0.09897756577,2024-06-05 15:39:56.246165
4.286670165,-6.002625465,-1.11834693,-2.066673994,2024-06-05 15:39:56.286670
4.327155894,-1.669595718,2.034808159,-1.173661709,2024-06-05 15:39:56.327156
4.367644384,-1.407996178,3.85374403,0.3869347572,2024-06-05 15:39:56.367644
4.408129123,-2.693553448,0.7671003342,0.5225915909,2024-06-05 15:39:56.408129
4.448542092,0.1887993813,-3.32739234,-1.37001133,2024-06-05 15:39:56.448542
4.489102769,2.31833744,-5.449337006,-0.4233765602,2024-06-05 15:39:56.489103
4.529589019,1.105032444,1.456695914,-0.617515564,2024-06-05 15:39:56.529589
4.570051884,1.066782475,0.1563355923,2.603610992,2024-06-05 15:39:56.570052
4.61054079,0.383626461,-1.152689695,-1.487226486,2024-06-05 15:39:56.610541
4.651024436,-0.07647705078,-0.4173593521,0.303545475,2024-06-05 15:39:56.651024
4.691481259,-0.06980609894,0.5859951973,0.3315515518,2024-06-05 15:39:56.691481
4.731966988,1.003341675,3.909903526,-0.4853610992,2024-06-05 15:39:56.731967
4.772452717,0.3134851456,3.088181496,-1.687223434,2024-06-05 15:39:56.772453
4.812980842,2.770336866,0.8408050537,2.017594337,2024-06-05 15:39:56.812981
4.853478967,2.602347374,0.7817015648,-1.814382553,2024-06-05 15:39:56.853479
4.893958238,-0.2690768242,2.081660271,-0.3263010979,2024-06-05 15:39:56.893958
4.934439644,-0.2717137337,-0.2917780876,-0.5818052292,2024-06-05 15:39:56.934440
4.974930217,1.465856075,-1.355791092,-1.03536272,2024-06-05 15:39:56.974930
5.015423707,2.479924202,-1.328267097,-0.5809831619,2024-06-05 15:39:57.015424
5.055906936,-2.864441395,-4.027780533,-0.3529987335,2024-06-05 15:39:57.055907
5.096394228,-2.041050911,-7.023833275,2.083674431,2024-06-05 15:39:57.096394
5.136878915,0.316286087,-0.5586032867,0.3690752983,2024-06-05 15:39:57.136879
5.17737553,0.9896831512,0.7929034233,0.3209633827,2024-06-05 15:39:57.177376
5.217859332,1.9664011,0.8064522743,0.3629050255,2024-06-05 15:39:57.217859
5.258328915,-0.9074921608,-1.809213638,0.3560171127,2024-06-05 15:39:57.258329
5.298823134,-1.240893364,-0.7310013771,0.921090126,2024-06-05 15:39:57.298823
5.339311363,0.865940094,0.5545516014,0.4958751202,2024-06-05 15:39:57.339311
5.379791311,0.8637785912,-1.153515816,-0.02185988426,2024-06-05 15:39:57.379791
5.420230842,-0.114320755,-1.370780468,0.07156515121,2024-06-05 15:39:57.420231
5.460700373,1.319590569,-0.0156493187,-1.150714159,2024-06-05 15:39:57.460700
5.501212353,0.07920455933,-0.5049343109,-0.5938339233,2024-06-05 15:39:57.501212
5.541699175,0.3399386406,0.6376647949,-1.208506465,2024-06-05 15:39:57.541699
5.582194123,0.3101563454,0.4038643837,-0.4379990101,2024-06-05 15:39:57.582194
5.622713134,0.4226870537,0.5592522621,-0.09513139725,2024-06-05 15:39:57.622713
5.663187978,0.009613513947,0.3577742577,-0.1550824642,2024-06-05 15:39:57.663188
5.703668446,-0.6186523438,-0.1894688606,-0.3086640835,2024-06-05 15:39:57.703668
5.744156675,0.5039377213,0.4624466896,0.1111955643,2024-06-05 15:39:57.744157
5.784655217,0.2392749786,-0.02379894257,0.1344583035,2024-06-05 15:39:57.784655
5.825098134,0.08903121948,-0.05944681168,-0.01832723618,2024-06-05 15:39:57.825098
5.865606363,0.1054058075,0.1438193321,-0.2530758381,2024-06-05 15:39:57.865606
5.906115894,0.1205163002,-0.1410861015,0.1139557362,2024-06-05 15:39:57.906116
5.946601988,0.03859472275,-0.3283615112,-0.2744417191,2024-06-05 15:39:57.946602
5.987079384,-0.09643030167,-0.20921278,0.1825191975,2024-06-05 15:39:57.987079
6.027549644,0.4573664665,0.07936811447,-0.3808355331,2024-06-05 15:39:58.027550
6.068035738,-0.813226223,-0.695081234,-0.09089660645,2024-06-05 15:39:58.068036
6.108521832,0.3629841805,0.250038147,0.1084804535,2024-06-05 15:39:58.108522
6.149007978,0.004719734192,-1.022053719,0.09570479393,2024-06-05 15:39:58.149008
6.189544488,1.109632492,0.1764755249,0.2302260399,2024-06-05 15:39:58.189544
6.229986832,1.019379616,0.05229139328,0.2901091576,2024-06-05 15:39:58.229987
6.270471728,1.38881588,0.629450798,0.2095386982,2024-06-05 15:39:58.270472
6.310938863,0.7339611053,0.1655459404,0.1792070866,2024-06-05 15:39:58.310939
6.351464228,-0.4703454971,-0.316110611,-0.1919398308,2024-06-05 15:39:58.351464
6.391923394,-0.9613890648,0.04998254776,-0.3004674911,2024-06-05 15:39:58.391923
6.432405634,-0.4759888649,-0.1251792908,-0.08136796951,2024-06-05 15:39:58.432406
6.472911884,0.1349024773,0.2456102371,-0.1424994469,2024-06-05 15:39:58.472912
6.51341704,-0.1094193459,-0.05390357971,-0.1014182568,2024-06-05 15:39:58.513417
6.553883446,0.1377153397,0.1568980217,-0.2250013351,2024-06-05 15:39:58.553883
6.594385686,-0.2540912628,-0.2343502045,-0.007769346237,2024-06-05 15:39:58.594386
6.634873394,-0.2872214317,-0.4087505341,0.0711607933,2024-06-05 15:39:58.634873
6.675285842,0.01039218903,0.1663851738,-0.4529943466,2024-06-05 15:39:58.675286
6.715864384,-0.5416560173,0.5140552521,-0.7812533379,2024-06-05 15:39:58.715864
6.756350738,0.2318124771,0.02672243118,-0.06505608559,2024-06-05 15:39:58.756351
6.796812092,0.09065723419,0.5520243645,-0.2589833736,2024-06-05 15:39:58.796812
6.837298394,0.1350841522,1.288922787,0.3518829346,2024-06-05 15:39:58.837298
6.877784696,0.9263806343,1.142074108,0.6910245419,2024-06-05 15:39:58.877785
6.91827105,-0.7498898506,0.9106841087,0.6340191364,2024-06-05 15:39:58.918271
6.958717405,-1.540233612,0.411260128,-0.1885011196,2024-06-05 15:39:58.958717
6.999243446,-1.226797104,-0.1909999847,-0.3547663689,2024-06-05 15:39:58.999243
7.039733342,-0.8337087631,0.1355633736,-0.06734609604,2024-06-05 15:39:59.039733
7.080194592,-0.3504743576,0.204887867,-0.1764268875,2024-06-05 15:39:59.080195
7.120699228,-0.1582570076,-0.0142827034,-0.1640360355,2024-06-05 15:39:59.120699
7.161183655,0.01830053329,0.1398077011,0.008770704269,2024-06-05 15:39:59.161184
7.201618603,0.5167756081,0.08010673523,0.3065052032,2024-06-05 15:39:59.201619
7.242127248,0.4782209396,0.02639484406,0.2003324032,2024-06-05 15:39:59.242127
7.282613394,0.7031235695,0.06451320648,0.2379395962,2024-06-05 15:39:59.282613
7.32309954,1.445310593,-0.5330648422,0.3465192318,2024-06-05 15:39:59.323100
7.363607665,0.5231199265,-0.4778060913,0.2358579636,2024-06-05 15:39:59.363608
7.404111832,0.8343749046,-0.7084898949,-0.06438684464,2024-06-05 15:39:59.404112
7.44452553,0.7153615952,-0.9711942673,0.02985668182,2024-06-05 15:39:59.444526
7.48508105,0.7896852493,-0.8136487007,0.009258270264,2024-06-05 15:39:59.485081
7.52556329,0.5350837708,-0.8929066658,-0.02478885651,2024-06-05 15:39:59.525563
7.566050425,0.4418644905,-0.6769223213,-0.07824611664,2024-06-05 15:39:59.566050
7.606536207,0.355919838,-0.7204723358,0.01027321815,2024-06-05 15:39:59.606536
7.647024748,-0.1243805885,-0.2563428879,-0.03039550781,2024-06-05 15:39:59.647025
7.687485165,0.05586385727,-0.006789207458,-0.007186174393,2024-06-05 15:39:59.687485
7.727971623,0.3133621216,0.00449848175,0.0179874897,2024-06-05 15:39:59.727972
7.768458134,0.2696790695,0.1705842018,0.03104639053,2024-06-05 15:39:59.768458
7.8089473,-0.1239652634,0.3291754723,-0.002841472626,2024-06-05 15:39:59.808947
7.8494598,-0.1874871254,0.2419662476,-0.1060171127,2024-06-05 15:39:59.849460
7.889946259,-0.1392049789,0.2386584282,-0.1490418911,2024-06-05 15:39:59.889946
7.930413811,-0.2622942924,0.03730392456,-0.01663303375,2024-06-05 15:39:59.930414
7.970900269,-0.2125673294,0.1725912094,-0.1120049953,2024-06-05 15:39:59.970900
8.011354175,-0.1615633965,0.226585865,-0.1869997978,2024-06-05 15:40:00.011354
8.051840686,-0.3000016212,0.3043398857,-0.02433228493,2024-06-05 15:40:00.051841
8.092327144,0.1745524406,0.2103867531,-0.07905864716,2024-06-05 15:40:00.092327
8.132805321,0.289888382,0.1146736145,0.1911609173,2024-06-05 15:40:00.132805
8.173347561,0.6158165932,-0.3534083366,0.2581496239,2024-06-05 15:40:00.173348
8.213833134,-0.259953022,0.1347827911,0.2235159874,2024-06-05 15:40:00.213833
8.254318707,0.1111187935,0.6167817116,-0.1669707298,2024-06-05 15:40:00.254319
8.29480428,0.006191730499,0.1914148331,-0.2346613407,2024-06-05 15:40:00.294804
8.335289853,-0.5069909096,-0.2936549187,-0.1120612621,2024-06-05 15:40:00.335290
8.375761259,-0.07309007645,-0.2851896286,0.1122698784,2024-06-05 15:40:00.375761
8.416228967,0.2917795181,-0.07869672775,0.0182299614,2024-06-05 15:40:00.416229
8.456671571,-0.09643745422,0.3182816505,-0.09008407593,2024-06-05 15:40:00.456672
8.497235582,-0.2214899063,0.2481498718,-0.133253336,2024-06-05 15:40:00.497236
8.53772178,-0.2133674622,0.2282352448,-0.154255867,2024-06-05 15:40:00.537722
8.578209332,-0.1685585976,0.1072831154,-0.06383061409,2024-06-05 15:40:00.578209
8.618693603,-0.04891109467,0.08154010773,-0.03454399109,2024-06-05 15:40:00.618694
8.65918303,-0.02031517029,0.1852798462,-0.0192360878,2024-06-05 15:40:00.659183
8.699642196,-0.08314943314,0.07992219925,-0.06704449654,2024-06-05 15:40:00.699642
8.740132457,0.1010308266,-0.1558060646,0.1444160938,2024-06-05 15:40:00.740132
8.780618707,0.08805942535,-0.2388205528,0.04953598976,2024-06-05 15:40:00.780619
8.821092665,0.0992398262,-0.1877827644,0.02137351036,2024-06-05 15:40:00.821093
8.861584384,0.1696043015,-0.1861515045,0.2974243164,2024-06-05 15:40:00.861584
8.902015113,0.4391174316,-0.06173706055,0.3487296104,2024-06-05 15:40:00.902015
8.942545009,0.4707064629,-0.1369924545,0.3087792397,2024-06-05 15:40:00.942545
8.983065061,0.1682572365,-0.1307854652,0.1324319839,2024-06-05 15:40:00.983065
9.023491311,-0.1453881264,-0.1765408516,0.01351976395,2024-06-05 15:40:01.023491
9.064041311,-0.1983065605,-0.1163725853,-0.03741884232,2024-06-05 15:40:01.064041
9.104460686,0.01997041702,0.1100096703,-0.07508277893,2024-06-05 15:40:01.104461
9.145017717,0.1027464867,0.2478928566,-0.07081317902,2024-06-05 15:40:01.145018
9.185498759,0.06176519394,0.1591558456,0.03571510315,2024-06-05 15:40:01.185499
9.2259773,0.2284598351,0.1740837097,0.1289248466,2024-06-05 15:40:01.225977
9.266463655,0.2298822403,0.04708242416,0.1571540833,2024-06-05 15:40:01.266464
9.306950061,0.2302889824,-0.1832385063,0.280310154,2024-06-05 15:40:01.306950
9.347436415,0.2381772995,-0.2461228371,0.2909140587,2024-06-05 15:40:01.347436
9.387922821,0.1260471344,-0.006289482117,0.1613368988,2024-06-05 15:40:01.387923
9.428357092,-0.05675411224,-0.01532316208,0.06632661819,2024-06-05 15:40:01.428357
9.468895269,-0.1220955849,0.01632261276,-0.02222728729,2024-06-05 15:40:01.468895
9.509381675,-0.0286397934,0.01154708862,-0.07068109512,2024-06-05 15:40:01.509382
9.549868342,-0.06925678253,0.03513240814,-0.04602003098,2024-06-05 15:40:01.549868
9.590342925,-0.08412694931,0.08555698395,-0.06525039673,2024-06-05 15:40:01.590343
9.630809175,-0.07591962814,0.07739877701,-0.04297494888,2024-06-05 15:40:01.630809
9.671299957,-0.02036952972,0.05783987045,-0.0001559257507,2024-06-05 15:40:01.671300
9.711786311,-0.0006241798401,0.07010746002,0.001719474792,2024-06-05 15:40:01.711786
9.752229592,-0.04638290405,0.07153177261,-0.01589012146,2024-06-05 15:40:01.752230
9.7927698,-0.08196306229,0.07310533524,-0.03942394257,2024-06-05 15:40:01.792770
9.833271155,-0.09093618393,0.05459070206,-0.0568857193,2024-06-05 15:40:01.833271
9.873759436,-0.0664639473,0.07573461533,-0.05271053314,2024-06-05 15:40:01.873759
