Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.04102803,-0.2866808474,0.1593854874,0.04274247587,2024-06-05 15:39:52.041028
0.081513603,-0.1982664913,0.07523208112,0.02942706272,2024-06-05 15:39:52.081514
0.121999175,-0.2616478503,0.3062545061,-0.003062544856,2024-06-05 15:39:52.121999
0.162484696,0.01318225823,0.2418078929,-0.220370084,2024-06-05 15:39:52.162485
0.238044748,0.03049229458,0.5142412186,-0.3978645205,2024-06-05 15:39:52.238045
0.27849329,-0.06644391268,0.6495258212,-0.2683055699,2024-06-05 15:39:52.278493
0.318979488,-0.2579195499,0.9101084471,0.079493016,2024-06-05 15:39:52.318979
0.359486728,-0.3455349505,2.132197142,0.3173062801,2024-06-05 15:39:52.359487
0.399972248,-0.3513937294,1.679606199,0.3375457227,2024-06-05 15:39:52.399972
0.440479384,-0.72142905,-0.654053092,-0.3243634701,2024-06-05 15:39:52.440479
0.480939123,-1.116497397,-0.2496639937,-0.5816172361,2024-06-05 15:39:52.480939
0.521424696,-0.005193010904,-0.1588528752,-0.05632419512,2024-06-05 15:39:52.521425
0.561919436,0.3288906813,0.3222329915,0.5629756451,2024-06-05 15:39:52.561919
0.602465946,0.08881380409,0.3901416063,0.2579195499,2024-06-05 15:39:52.602466
0.64292605,0.1874810159,-0.3386109471,-0.1463363916,2024-06-05 15:39:52.642926
0.683428707,0.3672390878,-0.7211627364,0.1191729456,2024-06-05 15:39:52.683429
0.72385928,0.2215684652,-0.1916087866,0.213978678,2024-06-05 15:39:52.723859
0.764344644,0.06937330216,0.1106510833,0.1511299312,2024-06-05 15:39:52.764345
0.804878082,0.1250317246,0.1221023351,0.3944025338,2024-06-05 15:39:52.804878
0.845292561,0.02143781446,0.1756303012,0.3778914213,2024-06-05 15:39:52.845293
0.88579579,-0.1599181145,0.04833494872,0.28241992,2024-06-05 15:39:52.885796
0.926274853,-0.2496639937,0.08801487833,0.2075872868,2024-06-05 15:39:52.926275
0.966812405,-0.1511299312,0.2244978547,0.1870815456,2024-06-05 15:39:52.966812
1.00724954,-0.01850842312,0.04726971686,0.1484668553,2024-06-05 15:39:53.007250
1.0477923,-0.0685743764,0.2099840641,0.2009295821,2024-06-05 15:39:53.047792
1.088279957,-0.3953346014,0.5461982489,0.3411408663,2024-06-05 15:39:53.088280
1.128762092,-0.4742949903,0.7893376946,0.2440715134,2024-06-05 15:39:53.128762
1.16925204,-0.1031944528,0.8117075562,0.3422061205,2024-06-05 15:39:53.169252
1.209752405,-0.3718994856,0.8619066477,0.6908035874,2024-06-05 15:39:53.209752
1.25019954,-0.01611164957,1.076817393,0.7259563208,2024-06-05 15:39:53.250200
1.290676728,0.6535204649,0.9098421335,0.5645735264,2024-06-05 15:39:53.290677
1.331144748,1.095991611,0.3097164929,0.5904054046,2024-06-05 15:39:53.331145
1.371642665,1.031811357,0.1002650559,0.3643096983,2024-06-05 15:39:53.371643
1.41210928,0.2913412452,-0.4665720761,0.1886793971,2024-06-05 15:39:53.412109
1.45258204,-0.5563179255,-0.009187635034,0.02569874749,2024-06-05 15:39:53.452582
1.493111259,-0.2078536004,0.5416709781,-0.2078536004,2024-06-05 15:39:53.493111
1.533640321,0.4013265371,0.4276910722,0.01451379992,2024-06-05 15:39:53.533640
1.574124748,0.5786878467,0.04007939249,0.06271559745,2024-06-05 15:39:53.574125
1.614600998,0.07842778414,0.3749620318,0.01744319126,2024-06-05 15:39:53.614601
1.655083082,-0.2288919389,0.9686962962,0.006524552125,2024-06-05 15:39:53.655083
1.695565478,0.1768286824,0.4101147056,-0.1090532318,2024-06-05 15:39:53.695565
1.736046936,0.6892057657,-0.8939968348,0.3661738634,2024-06-05 15:39:53.736047
1.776530009,0.2918738425,-0.2842840552,0.0512643382,2024-06-05 15:39:53.776530
1.8170248,0.09014534205,-0.4146419466,0.4519250989,2024-06-05 15:39:53.817025
1.857510217,0.3384777904,-0.593334794,0.8734911084,2024-06-05 15:39:53.857510
1.897996728,0.1520620137,-0.4548544884,0.8191642165,2024-06-05 15:39:53.897997
1.938483186,-0.01424749196,-0.6338136196,0.788538754,2024-06-05 15:39:53.938483
1.978963394,-0.270169735,-0.6479279995,0.5145075321,2024-06-05 15:39:53.978963
2.019438342,-0.2765611112,-0.7062494755,0.5805519819,2024-06-05 15:39:54.019438
2.059922353,-0.2637783289,-0.8239577413,0.4069190025,2024-06-05 15:39:54.059922
2.100390009,-0.08508548886,-0.9800143838,0.2765611112,2024-06-05 15:39:54.100390
2.140851675,-0.03688369319,-0.7888050675,-0.1183740199,2024-06-05 15:39:54.140852
2.181356467,-0.09467258304,-0.6916025281,-0.270835489,2024-06-05 15:39:54.181356
2.221875894,-0.1234338731,-0.6351451874,-0.1420754492,2024-06-05 15:39:54.221876
2.262361467,-0.1149120107,0.01371487509,-0.1197055578,2024-06-05 15:39:54.262361
2.302859436,0.2532591522,0.0243672058,-0.03475322574,2024-06-05 15:39:54.302859
2.343333186,0.08109086752,-0.218505919,-0.06058513001,2024-06-05 15:39:54.343333
2.383823238,-0.01424749196,-0.1436733007,-0.06191666797,2024-06-05 15:39:54.383823
2.424312925,-0.1375482082,-0.2187722325,0.1990654171,2024-06-05 15:39:54.424313
2.464777873,-0.4419385493,-0.2435389012,0.1801575422,2024-06-05 15:39:54.464778
2.505277925,-0.2571206093,-0.5773562789,0.3002625704,2024-06-05 15:39:54.505278
2.545772873,0.2079867423,-0.6726946831,0.2914743721,2024-06-05 15:39:54.545773
2.586257613,0.2503297627,-0.168706283,0.02037258074,2024-06-05 15:39:54.586258
2.626742717,0.2926727831,0.5174369216,0.1769618392,2024-06-05 15:39:54.626743
2.66721428,0.109585844,0.7531197667,0.1340862066,2024-06-05 15:39:54.667214
2.707693238,-0.167374745,0.8864070177,0.07230269164,2024-06-05 15:39:54.707693
2.748182717,-0.3178389072,1.333538532,-0.1953371018,2024-06-05 15:39:54.748183
2.788684175,-0.7528534532,0.8890700936,-0.2022611201,2024-06-05 15:39:54.788684
2.829173498,-0.818897903,0.1663095057,0.3382114768,2024-06-05 15:39:54.829173
2.869659696,-0.7517881989,1.966952801,-0.8077129126,2024-06-05 15:39:54.869660
2.910131519,-1.285603046,3.158416033,-2.061492205,2024-06-05 15:39:54.910132
2.950609905,-1.221689105,3.61047411,-2.294911385,2024-06-05 15:39:54.950610
2.991084384,-0.975487113,2.788779974,-2.026339531,2024-06-05 15:39:54.991084
3.031586675,-0.7981258631,2.047511101,-1.606105089,2024-06-05 15:39:55.031587
3.072060165,-0.5123770833,1.890256047,-1.698780417,2024-06-05 15:39:55.072060
3.112520894,-0.9959928989,0.6287537813,-1.555506468,2024-06-05 15:39:55.112521
3.1530673,-1.699046731,0.8395367861,-1.462165475,2024-06-05 15:39:55.153067
3.19355303,-1.261635303,0.6183677912,-1.270689845,2024-06-05 15:39:55.193553
3.23399428,-1.312766552,0.4985290468,-0.6790860295,2024-06-05 15:39:55.233994
3.274526155,-0.06564498693,1.731802583,-1.475480914,2024-06-05 15:39:55.274526
3.31501105,-0.06351451576,1.694253087,-1.778939128,2024-06-05 15:39:55.315011
3.355496936,-0.9238233566,1.025153637,-1.145258665,2024-06-05 15:39:55.355497
3.395979019,-1.848445654,0.2998631001,-0.3123795986,2024-06-05 15:39:55.395979
3.436466363,-1.405974388,0.9404675961,-0.2884118557,2024-06-05 15:39:55.436466
3.476951415,-1.209172606,1.06616509,0.2358159572,2024-06-05 15:39:55.476951
3.51743428,-0.7749570012,0.2644441128,0.850055933,2024-06-05 15:39:55.517434
3.55792178,0.555785358,0.6987928748,0.6647053957,2024-06-05 15:39:55.557922
3.598409071,0.1930734813,0.6902710199,0.2821536064,2024-06-05 15:39:55.598409
3.638894436,0.3904078901,0.3209014535,0.3159747422,2024-06-05 15:39:55.638894
3.679359853,0.0904116556,0.1439396143,0.09893351793,2024-06-05 15:39:55.679360
3.719819488,-0.2816209793,0.3083849549,0.150597319,2024-06-05 15:39:55.719819
3.760314905,-0.3966661394,-0.6431344151,0.2099840641,2024-06-05 15:39:55.760315
3.800800998,-0.1170424819,0.3097164929,-0.008388710208,2024-06-05 15:39:55.800801
3.841292509,-0.07869409025,0.1074553803,-0.1886793971,2024-06-05 15:39:55.841293
3.881817405,0.2748301327,0.004394086078,-0.443403244,2024-06-05 15:39:55.881817
3.92230329,0.3520595133,-0.3311543167,-0.05046541616,2024-06-05 15:39:55.922303
3.96271928,0.02037258074,-0.7331466079,-0.02889444493,2024-06-05 15:39:55.962719
4.003280113,-0.1362166703,-0.3508611321,0.2885449827,2024-06-05 15:39:56.003280
4.043742925,-0.08375394344,0.2567211688,-0.01824211515,2024-06-05 15:39:56.043743
4.084238603,0.07975932211,0.5664376616,0.03635107726,2024-06-05 15:39:56.084239
4.124730686,0.1733666807,0.1521951705,0.09334104508,2024-06-05 15:39:56.124731
4.165181728,0.4591154456,-0.4050548673,-0.176429227,2024-06-05 15:39:56.165182
4.205717665,0.937271893,-1.012903452,-1.063502073,2024-06-05 15:39:56.205718
4.246165321,0.8600425124,0.3107817471,-2.342580557,2024-06-05 15:39:56.246165
4.286670165,0.3989297748,0.657248795,-1.351647496,2024-06-05 15:39:56.286670
4.327155894,0.1941387206,-0.9192960858,-0.8766867518,2024-06-05 15:39:56.327156
4.367644384,0.2258294076,-1.109839678,-0.5760247707,2024-06-05 15:39:56.367644
4.408129123,-0.03075860441,-0.8790835738,0.2198374718,2024-06-05 15:39:56.408129
4.448542092,-0.1945381761,-0.7528534532,-0.3137111366,2024-06-05 15:39:56.448542
4.489102769,-0.2664414048,-0.7573806643,-0.7930659652,2024-06-05 15:39:56.489103
4.529589019,0.826753974,-1.017696977,-1.522484303,2024-06-05 15:39:56.529589
4.570051884,0.5850792527,0.6995918155,-2.036725521,2024-06-05 15:39:56.570052
4.61054079,0.51956743,0.6825480461,-0.8780183196,2024-06-05 15:39:56.610541
4.651024436,0.2415415943,0.3627118468,-0.565638721,2024-06-05 15:39:56.651024
4.691481259,0.590139091,0.4037233293,-0.4697677493,2024-06-05 15:39:56.691481
4.731966988,0.7758890986,0.3872122169,-0.6625749469,2024-06-05 15:39:56.731967
4.772452717,-0.2912080884,0.1463363916,-0.7030537724,2024-06-05 15:39:56.772453
4.812980842,-0.3399424851,1.116763711,-0.1237001866,2024-06-05 15:39:56.812981
4.853478967,-0.03981308267,1.091997027,-2.369477749,2024-06-05 15:39:56.853479
4.893958238,-0.07736254483,0.4125114977,-1.360435724,2024-06-05 15:39:56.893958
4.934439644,-0.3822855055,0.3017272651,-1.181742907,2024-06-05 15:39:56.934440
4.974930217,-0.9406007528,2.207029581,-0.9175651073,2024-06-05 15:39:56.974930
5.015423707,-0.9698946476,0.5515244007,-1.868685007,2024-06-05 15:39:57.015424
5.055906936,-0.981079638,0.7717612982,-1.023289442,2024-06-05 15:39:57.055907
5.096394228,-0.4022586346,0.3182383776,0.3213009238,2024-06-05 15:39:57.096394
5.136878915,0.441539079,0.2121145278,-0.2296908647,2024-06-05 15:39:57.136879
5.17737553,0.3217003644,0.1742987484,-0.3033251166,2024-06-05 15:39:57.177376
5.217859332,0.2039921284,0.7962616682,-0.1809564531,2024-06-05 15:39:57.217859
5.258328915,0.03501953557,1.175085187,-0.008388710208,2024-06-05 15:39:57.258329
5.298823134,0.2050573528,1.354576945,0.256588012,2024-06-05 15:39:57.298823
5.339311363,0.3081186414,1.567224145,0.6396724582,2024-06-05 15:39:57.339311
5.379791311,0.3454017937,1.545386791,0.6700315475,2024-06-05 15:39:57.379791
5.420230842,0.5014584661,1.563762069,0.7927996516,2024-06-05 15:39:57.420231
5.460700373,0.4109136462,1.137802005,0.5664376616,2024-06-05 15:39:57.460700
5.501212353,0.3475322723,0.7283530831,0.6226286888,2024-06-05 15:39:57.501212
5.541699175,0.2250304818,0.2460688353,0.3978645205,2024-06-05 15:39:57.541699
5.582194123,0.06457975507,0.0126496423,0.2525933683,2024-06-05 15:39:57.582194
5.622713134,-0.04940018058,-0.1319557428,0.2629793882,2024-06-05 15:39:57.622713
5.663187978,-0.05392742157,-0.1109173894,0.1681736708,2024-06-05 15:39:57.663188
5.703668446,-0.08348763734,-0.2147776037,0.1197055578,2024-06-05 15:39:57.703668
5.744156675,-0.01957365684,-0.09413997084,-0.000932078925,2024-06-05 15:39:57.744157
5.784655217,0.009187635034,-0.06191666797,-0.03315537795,2024-06-05 15:39:57.784655
5.825098134,-0.02995967865,0.01930734888,-0.01797580719,2024-06-05 15:39:57.825098
5.865606363,-0.01584534161,-0.01478010789,-0.09999874979,2024-06-05 15:39:57.865606
5.906115894,0.01744319126,-0.03635107726,-0.1207707971,2024-06-05 15:39:57.906116
5.946601988,-0.05206326395,-0.04700340703,-0.03874785081,2024-06-05 15:39:57.946602
5.987079384,-0.001997311832,-0.04141093418,-0.1343525201,2024-06-05 15:39:57.987079
6.027549644,-0.02170412242,-0.1657768935,-0.1500647068,2024-06-05 15:39:58.027550
6.068035738,-0.06724283099,-0.2014621943,-0.08774857223,2024-06-05 15:39:58.068036
6.108521832,-0.09600412846,-0.2272941023,-0.1782933772,2024-06-05 15:39:58.108522
6.149007978,-0.08588441461,-0.07177007198,-0.1703041345,2024-06-05 15:39:58.149008
6.189544488,0.03741630912,-0.05232957378,-0.2323539555,2024-06-05 15:39:58.189544
6.229986832,0.1029281393,-0.07070484012,-0.05925358832,2024-06-05 15:39:58.229987
6.270471728,0.1781602204,0.01051917579,-0.09280842543,2024-06-05 15:39:58.270472
6.310938863,0.1106510833,0.2097177505,-0.1215697154,2024-06-05 15:39:58.310939
6.351464228,0.08215609938,0.1953371018,-0.03448691964,2024-06-05 15:39:58.351464
6.391923394,0.1741656065,-0.02703028731,-0.05366111174,2024-06-05 15:39:58.391923
6.432405634,0.04860125855,0.03182383627,0.01211702544,2024-06-05 15:39:58.432406
6.472911884,0.0275629051,0.02995967865,-0.05073172227,2024-06-05 15:39:58.472912
6.51341704,-0.003595161485,0.02516612969,-0.06671021879,2024-06-05 15:39:58.513417
6.553883446,-0.03288906813,-0.01744319126,-0.04540555924,2024-06-05 15:39:58.553883
6.594385686,0.003328853287,-0.04061200842,-0.01504641678,2024-06-05 15:39:58.594386
6.634873394,0.08481918275,0.04274247587,0.06990591437,2024-06-05 15:39:58.634873
6.675285842,0.03475322574,-0.02969337068,0.08109086752,2024-06-05 15:39:58.675286
6.715864384,-0.03475322574,-0.3074528873,0.1252980381,2024-06-05 15:39:58.715864
6.756350738,-0.04966649041,-0.3860138059,0.1098521575,2024-06-05 15:39:58.756351
6.796812092,-0.1111836955,-0.4548544884,0.05179695413,2024-06-05 15:39:58.796812
6.837298394,-0.1697715074,-0.3274259865,-0.06431344151,2024-06-05 15:39:58.837298
6.877784696,-0.2198374718,-0.1175750941,-0.284417212,2024-06-05 15:39:58.877785
6.91827105,-0.2310224175,0.2218347788,-0.3837502003,2024-06-05 15:39:58.918271
6.958717405,-0.2243647128,0.2099840641,-0.2211690098,2024-06-05 15:39:58.958717
6.999243446,-0.1463363916,-0.06244928762,0.001731003635,2024-06-05 15:39:58.999243
7.039733342,0.008388710208,-0.2214353085,0.1703041345,2024-06-05 15:39:59.039733
7.080194592,0.1109173894,-0.3143768907,0.268838197,2024-06-05 15:39:59.080195
7.120699228,0.1343525201,-0.3497959077,0.2406095117,2024-06-05 15:39:59.120699
7.161183655,0.1472684592,-0.37296471,0.2254299372,2024-06-05 15:39:59.161184
7.201618603,0.1018629074,-0.2720338702,0.1937392503,2024-06-05 15:39:59.201619
7.242127248,-0.003595161485,-0.1665758193,0.218505919,2024-06-05 15:39:59.242127
7.282613394,-0.02197043039,-0.1165098622,0.176429227,2024-06-05 15:39:59.282613
7.32309954,-0.1015966013,0.08934641629,0.0576557368,2024-06-05 15:39:59.323100
7.363607665,-0.1311568171,0.1431406885,0.06431344151,2024-06-05 15:39:59.363608
7.404111832,-0.1335535944,0.084020257,0.1018629074,2024-06-05 15:39:59.404112
7.44452553,-0.1026618332,0.06271559745,0.09467258304,2024-06-05 15:39:59.444526
7.48508105,-0.07070484012,0.06111774594,0.05206326395,2024-06-05 15:39:59.485081
7.52556329,-0.03262276202,0.09147688746,-0.0355521515,2024-06-05 15:39:59.525563
7.566050425,0.02569874749,0.09147688746,-0.03794892505,2024-06-05 15:39:59.566050
7.606536207,0.03501953557,0.07922670245,-0.02197043039,2024-06-05 15:39:59.606536
7.647024748,0.09334104508,0.03022598661,0.02303566411,2024-06-05 15:39:59.647025
7.687485165,0.151263088,-0.03075860441,0.01797580719,2024-06-05 15:39:59.687485
