Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Datetime
0.075619689,-0.002396774245,0.4015928507,0.5737611651,2024-06-05 20:47:27.075620
0.160801928,-0.2276935577,0.5691007376,0.7878729701,2024-06-05 20:47:27.160802
0.201178907,-0.4579170346,0.7354102731,1.004248381,2024-06-05 20:47:27.201179
0.241668907,-0.3137111366,1.253512979,1.370155931,2024-06-05 20:47:27.241669
0.282180001,-0.2772268951,1.789325118,1.970547915,2024-06-05 20:47:27.282180
0.322671199,-0.2162422985,2.343645811,1.991320014,2024-06-05 20:47:27.322671
0.363179584,-0.1256974936,1.775743484,1.341128349,2024-06-05 20:47:27.363180
0.403633699,-0.2018616647,0.2266283184,-0.06364767253,2024-06-05 20:47:27.403634
0.444162293,-0.1595186442,0.6111774445,0.3388772607,2024-06-05 20:47:27.444162
0.484587918,-0.2604494691,0.3419398069,0.2456693649,2024-06-05 20:47:27.484588
0.52506448,0.2834851444,-0.06884068251,-0.2479329854,2024-06-05 20:47:27.525064
0.565462762,0.5636414289,-0.3292901516,-0.1248985752,2024-06-05 20:47:27.565463
0.605927605,-0.6219629049,0.5499265194,-0.3734973371,2024-06-05 20:47:27.605928
0.646416199,-2.524602175,1.769352078,-2.061092854,2024-06-05 20:47:27.646416
0.686881772,-3.019536257,2.296509266,-2.552298307,2024-06-05 20:47:27.686882
0.727402084,-2.47746563,2.507292271,-2.991307497,2024-06-05 20:47:27.727402
0.767862605,-2.361621618,1.23021102,-2.284658432,2024-06-05 20:47:27.767863
0.808309376,-2.633522272,1.092529655,-2.466813326,2024-06-05 20:47:27.808309
0.848853491,-2.620206833,1.740324497,-2.328865767,2024-06-05 20:47:27.848853
0.889373595,-1.936460495,1.131943226,-1.459102988,2024-06-05 20:47:27.889374
0.929779689,-1.304644108,1.995048285,-1.391460657,2024-06-05 20:47:27.929780
0.970402084,-3.048563719,0.158986032,0.1296921223,2024-06-05 20:47:27.970402
1.010802657,-4.620581627,-1.143527627,1.489595175,2024-06-05 20:47:28.010803
1.051224845,-0.1310236603,0.9404675961,1.040466309,2024-06-05 20:47:28.051225
1.091710574,1.384802938,0.3318201005,1.419955611,2024-06-05 20:47:28.091711
1.13223823,1.272420883,-0.1535267085,0.4563191831,2024-06-05 20:47:28.132238
1.172693282,0.5556522012,0.2569874525,-0.6382077336,2024-06-05 20:47:28.172693
1.213147762,-0.6485937834,0.01291595027,-1.14672339,2024-06-05 20:47:28.213148
1.253640939,-0.04660394415,-1.371886969,-1.259105444,2024-06-05 20:47:28.253641
1.294141355,0.05459319428,-1.210504174,-1.533136606,2024-06-05 20:47:28.294141
1.334674897,0.6533873081,-1.695451498,-1.403178215,2024-06-05 20:47:28.334675
1.375131043,0.9374050498,-0.5572500229,-3.272528887,2024-06-05 20:47:28.375131
1.415703126,-0.4342156053,0.836341083,-0.9986559749,2024-06-05 20:47:28.415703
1.456125522,0.1496652365,0.9236901999,0.235949114,2024-06-05 20:47:28.456126
1.496622189,0.6057181358,0.2111824453,-0.7255568504,2024-06-05 20:47:28.496622
1.537094012,-0.4134435654,0.4367455542,-2.09784317,2024-06-05 20:47:28.537094
1.577565418,-1.043129444,-0.1458037645,-2.560553789,2024-06-05 20:47:28.577565
1.617912032,-0.8571131229,0.640604496,-3.151625156,2024-06-05 20:47:28.617912
1.658607605,0.4501941204,0.5544537902,-3.666265726,2024-06-05 20:47:28.658608
1.69903573,0.4581833482,0.7553833723,-3.884105921,2024-06-05 20:47:28.699036
1.739526876,0.1062569916,0.6552514434,-3.719527483,2024-06-05 20:47:28.739527
1.780016095,0.5026568174,0.8501890898,-0.2394111156,2024-06-05 20:47:28.780016
1.820484949,0.02263620123,-0.4376776218,0.186149478,2024-06-05 20:47:28.820485
1.860838855,-0.1171756312,-0.4656399786,0.8971925378,2024-06-05 20:47:28.860839
1.901466564,0.2312887162,0.05485950038,0.5588479042,2024-06-05 20:47:28.901467
1.941932605,0.3615134656,0.03834838793,0.4619116783,2024-06-05 20:47:28.941933
1.982460418,0.5111786723,0.03621792421,0.5726959109,2024-06-05 20:47:28.982460
2.022762345,0.8884043694,0.3736304939,0.9387366176,2024-06-05 20:47:29.022762
2.063118647,0.6912030578,0.2143781483,1.190930486,2024-06-05 20:47:29.063119
2.10373047,0.5223636627,0.1302247345,1.050586104,2024-06-05 20:47:29.103730
2.14437073,0.3074528873,-0.05951989442,1.091331244,2024-06-05 20:47:29.144371
2.184876043,0.2994636297,-0.4440690279,0.548728168,2024-06-05 20:47:29.184876
2.225376459,0.1177082509,-0.2683055699,0.371633172,2024-06-05 20:47:29.225376
2.265839741,-0.08441971987,-0.2110492885,0.2394111156,2024-06-05 20:47:29.265840
2.306322657,-0.1094526947,-0.3466002047,0.07829462737,2024-06-05 20:47:29.306323
2.346784428,-0.1320888996,-0.3772256374,-0.05246272683,2024-06-05 20:47:29.346784
2.38728922,0.006125089712,-0.2853493094,0.0007989247679,2024-06-05 20:47:29.387289
2.427769324,0.2379464209,-0.08694964647,0.1616491079,2024-06-05 20:47:29.427769
2.468239116,0.4408733249,-0.0904116556,0.259783715,2024-06-05 20:47:29.468239
2.508712709,0.9062470198,-0.2587184608,0.403323859,2024-06-05 20:47:29.508713
2.549189637,1.291062474,-0.5375432372,0.6576482654,2024-06-05 20:47:29.549190
2.589699637,1.474681973,-0.7461957335,0.6451317668,2024-06-05 20:47:29.589700
2.630177397,1.472817779,-0.5367442966,0.7505898476,2024-06-05 20:47:29.630177
2.670652866,1.151516914,-0.2893439233,0.5513912439,2024-06-05 20:47:29.670653
2.711130678,0.9227581024,0.1504641622,0.6424686909,2024-06-05 20:47:29.711131
2.751625834,0.6232944727,0.301194638,0.7005238533,2024-06-05 20:47:29.751626
2.792133595,0.471232444,0.5232957006,0.8527190089,2024-06-05 20:47:29.792134
2.832622814,0.4256937504,0.3746957183,0.6057181358,2024-06-05 20:47:29.832623
2.873049845,0.3447360396,0.3983971477,0.411046803,2024-06-05 20:47:29.873050
2.91355922,0.4549876451,0.003861469682,0.4762923121,2024-06-05 20:47:29.913559
2.954020574,0.3077192008,-0.0544600375,0.0708379969,2024-06-05 20:47:29.954021
