Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Datetime
0.0,-1.60977149,5.169394016,6.223432541,2024-06-05 20:47:27.000000
0.014154376,-1.451546073,4.92502737,6.1899333,2024-06-05 20:47:27.014154
0.054154376,0.0,0.0,0.0,2024-06-05 20:47:27.054154
0.094154376,0.0,0.0,0.0,2024-06-05 20:47:27.094154
0.134154376,0.0,0.0,0.0,2024-06-05 20:47:27.134154
0.174154376,0.0,0.0,0.0,2024-06-05 20:47:27.174154
0.214154376,0.0,0.0,0.0,2024-06-05 20:47:27.214154
0.254154376,0.0,0.0,0.0,2024-06-05 20:47:27.254154
0.294154376,0.0,0.0,0.0,2024-06-05 20:47:27.294154
0.334154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.334154
0.374154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.374154
0.414154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.414154
0.454154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.454154
0.494154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.494154
0.534154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.534154
0.574154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.574154
0.614154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.614154
0.654154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.654154
0.694154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.694154
0.734154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.734154
0.774154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.774154
0.814154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.814154
0.854154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.854154
0.894154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.894154
0.934154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.934154
0.974154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:27.974154
1.014154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:28.014154
1.054154376,-0.6598208547,3.003889799,8.38175869,2024-06-05 20:47:28.054154
1.094154376,-3.298506021,-0.4241278172,3.675973892,2024-06-05 20:47:28.094154
1.134154376,-3.298506021,-0.4241278172,3.675973892,2024-06-05 20:47:28.134154
1.174154376,-3.298506021,-0.4241278172,3.675973892,2024-06-05 20:47:28.174154
1.214154376,-3.298506021,-0.4241278172,3.675973892,2024-06-05 20:47:28.214154
1.254154376,-3.298506021,-0.4241278172,3.675973892,2024-06-05 20:47:28.254154
1.294154376,-11.25284672,-15.19472313,1.092323542,2024-06-05 20:47:28.294154
1.334154376,-11.25643635,-9.421440125,3.534498215,2024-06-05 20:47:28.334154
1.374154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.374154
1.414154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.414154
1.454154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.454154
1.494154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.494154
1.534154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.534154
1.574154376,0.936490953,-7.367500782,5.184947491,2024-06-05 20:47:28.574154
1.614154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.614154
1.654154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.654154
1.694154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.694154
1.734154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.734154
1.774154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.774154
1.814154376,0.8730811477,-7.774580002,5.761318684,2024-06-05 20:47:28.814154
1.854154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:28.854154
1.894154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:28.894154
1.934154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:28.934154
1.974154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:28.974154
2.014154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:29.014154
2.054154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:29.054154
2.094154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:29.094154
2.134154376,1.207478166,-7.701598644,3.77049017,2024-06-05 20:47:29.134154
