Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
23.5710415,52.35675206,4.93399828,17.05754101,4.320000172,246.6000061,5.977892876,5.18787241,2024-06-05 20:47:50.571041
24.57104853,52.35674261,4.93392959,17.66924334,4.28000021,252.3000031,7.321876049,5.294542313,2024-06-05 20:47:51.571049
25.56976536,52.35672021,4.93384236,17.2762779,6.619999886,249.5,6.008370399,5.109077454,2024-06-05 20:47:52.569765
26.56949244,52.35669781,4.93376073,15.74378934,5.360000134,251.5,6.248058319,5.133860588,2024-06-05 20:47:53.569492
27.57045759,52.35669924,4.93366879,15.70034234,6.059999943,259.5,6.579387188,5.448609829,2024-06-05 20:47:54.570458
28.57126858,52.35666513,4.93360101,15.51226652,5.389999866,242.6999969,7.597832203,5.937429905,2024-06-05 20:47:55.571269
29.5682764,52.35665021,4.93351192,14.56883456,5.670000076,255.0,7.55002737,6.326532841,2024-06-05 20:47:56.568276
30.56765244,52.356643,4.9334334,14.94622044,5.369999886,253.8000031,7.236073494,6.223725319,2024-06-05 20:47:57.567652
31.56834103,52.35663604,4.93335555,15.17010364,5.449999809,255.5,6.700901985,6.023264885,2024-06-05 20:47:58.568341
32.57053436,52.35662838,4.93327845,15.5639692,5.059999943,254.3999939,6.214276791,5.693538189,2024-06-05 20:47:59.570534
33.57114707,52.35661673,4.93320227,15.43585695,5.409999847,254.3999939,6.206490993,5.698050022,2024-06-05 20:48:00.571147
34.57016952,52.35659874,4.93312854,13.32970978,5.070000172,253.8000031,5.95683527,5.804758072,2024-06-05 20:48:01.570170
35.57336056,52.356583,4.93305821,13.88500574,5.0,253.8999939,5.679123878,5.566133499,2024-06-05 20:48:02.573361
36.56976691,52.3565689,4.9329862,13.39928745,5.0,253.1999969,5.621673584,5.505946636,2024-06-05 20:48:03.569767
37.57009311,52.35655343,4.93291477,13.69609928,5.150000095,251.3999939,5.631040573,5.54415369,2024-06-05 20:48:04.570093
38.57054665,52.35653803,4.93284256,12.30907287,5.079999924,250.0,5.391775131,5.381249905,2024-06-05 20:48:05.570547
39.56926863,52.35651807,4.93276779,11.49064202,5.360000134,247.3999939,5.33354044,5.309914112,2024-06-05 20:48:06.569269
40.57121884,52.35649823,4.93270005,12.18393415,4.760000229,245.6999969,5.371508598,5.275973797,2024-06-05 20:48:07.571219
41.57120983,52.3564815,4.93263406,11.172886,4.829999924,254.3000031,5.336588383,5.500008583,2024-06-05 20:48:08.571210
42.5699067,52.35646893,4.93256687,10.798867,4.800000191,253.6000061,5.585541725,5.520028114,2024-06-05 20:48:09.569907
43.56766863,52.35645424,4.93250092,11.58176709,4.730000019,251.1000061,6.174060345,5.628856659,2024-06-05 20:48:10.567669
44.57001561,52.35644467,4.93243922,12.25121254,4.289999962,254.3000031,5.497036934,5.369194508,2024-06-05 20:48:11.570016
45.57341352,52.35643465,4.93237591,11.55859588,4.619999886,254.6000061,5.689249992,5.534099102,2024-06-05 20:48:12.573414
46.57385233,52.35642623,4.93230955,13.33631665,4.579999924,253.1000061,5.64979744,5.601260185,2024-06-05 20:48:13.573852
47.57101431,52.35641221,4.93224263,13.60609457,4.71999979,249.8000031,5.703444004,5.749662876,2024-06-05 20:48:14.571014
48.58040066,52.3563989,4.93217662,13.79378174,4.619999886,253.8000031,5.874795437,5.800052166,2024-06-05 20:48:15.580401
49.57406139,52.35638659,4.93210998,13.72274194,4.670000076,252.8999939,6.22810936,5.854979038,2024-06-05 20:48:16.574061
50.57410259,52.35637626,4.9320437,14.25070418,4.559999943,254.8999939,7.245646954,6.105583191,2024-06-05 20:48:17.574103
51.57547133,52.35636283,4.93198088,12.46170845,4.349999905,254.6999969,6.965185642,6.407730103,2024-06-05 20:48:18.575471
52.57430639,52.35634046,4.93191927,11.17471488,4.829999924,246.3000031,6.356943607,6.127029896,2024-06-05 20:48:19.574306
53.57197519,52.35632087,4.93185768,12.49490301,4.610000134,252.6000061,6.020645142,6.004202843,2024-06-05 20:48:20.571975
54.57116915,52.35630876,4.93179793,12.51932645,4.329999924,254.8000031,6.181363106,6.133154869,2024-06-05 20:48:21.571169
55.5694142,52.35629664,4.9317388,12.81163354,4.159999847,251.6999969,7.116728783,6.55885601,2024-06-05 20:48:22.569414
56.56855081,52.35628407,4.93167429,13.82128308,4.639999866,253.0,6.694738388,6.812156677,2024-06-05 20:48:23.568551
57.56741451,52.35627523,4.93160712,14.37555308,4.710000038,259.7000122,6.582283497,6.858134747,2024-06-05 20:48:24.567415
58.56816321,52.35626679,4.93153696,14.00349136,4.880000114,258.7000122,6.376843452,6.540704727,2024-06-05 20:48:25.568163
59.56891055,52.35625394,4.93146685,14.36781256,4.71999979,256.6000061,6.330461025,6.562458038,2024-06-05 20:48:26.568911
60.57556649,52.35623884,4.93139294,13.45478463,5.190000057,254.3999939,6.927618504,6.978303909,2024-06-05 20:48:27.575566
61.57081102,52.35622279,4.93132034,14.03748364,4.929999828,252.8999939,6.93693018,7.096571922,2024-06-05 20:48:28.570811
62.57405909,52.35620699,4.93125021,15.45801403,5.03000021,252.5,6.569190979,6.771355629,2024-06-05 20:48:29.574059
63.56721602,52.35619196,4.93118085,15.57367535,4.809999943,253.1000061,6.625870705,6.841379642,2024-06-05 20:48:30.567216
64.56947602,52.35617877,4.93111388,17.58094222,4.710000038,252.6000061,6.063896179,6.29784584,2024-06-05 20:48:31.569476
65.57021695,52.35616583,4.93104759,17.72205993,4.670000076,251.8999939,6.00913763,6.340065002,2024-06-05 20:48:32.570217
66.57125086,52.3561531,4.93098383,17.29439278,4.309999943,251.8000031,5.864242077,6.220871925,2024-06-05 20:48:33.571251
67.56976534,52.35613739,4.93092323,17.25685995,4.639999866,243.8999939,5.66641283,5.983136654,2024-06-05 20:48:34.569765
68.56899742,52.35611707,4.93086357,18.58009991,4.760000229,240.3999939,5.975837708,6.099546909,2024-06-05 20:48:35.568997
69.56919919,52.35610192,4.93080157,17.91067009,4.5,256.0,6.035209179,6.04257679,2024-06-05 20:48:36.569199
70.56931227,52.35609086,4.93073954,17.3218735,4.440000057,248.8999939,5.731478691,5.741385937,2024-06-05 20:48:37.569312
71.56770346,52.35608014,4.93067996,17.34819111,4.329999924,253.1000061,11.00350571,5.589473724,2024-06-05 20:48:38.567703
72.57065513,52.35606661,4.93061776,15.76238164,4.710000038,251.0,10.94608688,5.613515854,2024-06-05 20:48:39.570655
73.57284732,52.35605236,4.93055387,15.37554478,4.650000095,251.5,11.07663441,5.772654533,2024-06-05 20:48:40.572847
74.56926211,52.35604269,4.93049004,15.21033311,4.5,252.8999939,11.28081799,5.884913445,2024-06-05 20:48:41.569262
75.5705295,52.35603071,4.93042589,14.9586922,4.670000076,253.1000061,11.0677557,5.745660782,2024-06-05 20:48:42.570530
76.57041971,52.35601773,4.93036173,14.69978667,4.460000038,252.6000061,11.10768604,5.763025761,2024-06-05 20:48:43.570420
77.57045351,52.35600353,4.93029659,14.36153315,4.769999981,252.0,11.00292587,5.845238686,2024-06-05 20:48:44.570454
78.56834382,52.35598908,4.93023205,14.43917317,4.619999886,253.0,10.91435242,5.695180416,2024-06-05 20:48:45.568344
79.57212492,52.35597203,4.93016723,13.55465114,4.849999905,250.8999939,10.81970119,5.547814369,2024-06-05 20:48:46.572125
80.56863044,52.35595096,4.93010407,13.67103988,4.860000134,244.1000061,10.73592281,5.347092628,2024-06-05 20:48:47.568630
81.56809987,52.3559245,4.93004371,13.48261302,4.849999905,239.6000061,10.66791344,5.282772064,2024-06-05 20:48:48.568100
82.57076325,52.35589696,4.92998816,13.49584756,4.610000134,236.3000031,10.65758514,5.248762608,2024-06-05 20:48:49.570763
83.5740634,52.35587018,4.92993398,12.39409373,4.579999924,237.1999969,10.63998985,5.215294361,2024-06-05 20:48:50.574063
84.57503101,52.35584455,4.92987995,12.95274201,4.639999866,236.5,10.64281082,5.230360031,2024-06-05 20:48:51.575031
85.57484012,52.35581943,4.92982638,15.41849577,4.53000021,237.1000061,10.57687092,5.131421089,2024-06-05 20:48:52.574840
86.57428054,52.35579596,4.92977037,16.22610838,4.730000019,236.8000031,10.54675388,5.070106506,2024-06-05 20:48:53.574281
87.57238945,52.35577359,4.92971373,16.58206203,4.599999905,238.8999939,10.61145782,5.192945957,2024-06-05 20:48:54.572389
88.57124694,52.35575409,4.92965803,18.09298856,4.480000019,238.3999939,10.66274071,5.448240757,2024-06-05 20:48:55.571247
89.57438075,52.355731,4.92960988,18.05996903,4.289999962,228.8000031,10.57695293,5.509126663,2024-06-05 20:48:56.574381
90.5726172,52.35570679,4.92956335,17.88614074,4.039999962,233.8000031,10.53473186,5.573233128,2024-06-05 20:48:57.572617
91.57024996,52.35568479,4.92951387,18.72122503,4.25,235.0,10.60986328,5.818706989,2024-06-05 20:48:58.570250
92.5753396,52.3556619,4.92945867,19.33438092,4.460000038,238.0,10.72688866,5.994819164,2024-06-05 20:48:59.575340
93.57466288,52.35564317,4.92940397,20.56405912,4.190000057,243.1000061,10.61497307,5.66771698,2024-06-05 20:49:00.574663
94.57015429,52.35562452,4.92934797,20.44400524,4.309999943,239.6000061,10.59392166,5.4914217,2024-06-05 20:49:01.570154
95.56726158,52.35560013,4.92929173,20.3460378,4.599999905,234.1000061,10.59348392,5.584245205,2024-06-05 20:49:02.567262
96.56850017,52.3555734,4.92923743,21.33565361,4.460000038,232.8999939,10.60653782,5.499848843,2024-06-05 20:49:03.568500
97.56818981,52.35554488,4.92918138,21.26832007,4.559999943,232.3999939,10.55745125,5.361775398,2024-06-05 20:49:04.568190
98.56828241,52.35552209,4.92912795,22.08179451,4.199999809,236.5,11.01646614,5.810207367,2024-06-05 20:49:05.568282
99.56807449,52.35550408,4.92907705,22.51551646,4.039999962,238.8999939,11.15918064,6.014803886,2024-06-05 20:49:06.568074
100.575869,52.3554823,4.92902752,23.09223921,4.099999905,230.8000031,11.33305264,6.350468636,2024-06-05 20:49:07.575869
101.570202,52.35546016,4.92897285,23.56464941,4.389999866,237.8000031,11.19293118,6.356949329,2024-06-05 20:49:08.570202
102.5686608,52.3554654,4.92897105,23.72768071,0.0,,11.05788612,6.102482319,2024-06-05 20:49:09.568661
103.57215,52.35546877,4.92897864,23.57937444,0.0,,10.98873043,5.91689682,2024-06-05 20:49:10.572150
104.566968,52.35547039,4.92898222,23.57522841,0.0,,10.83739758,5.613979816,2024-06-05 20:49:11.566968
105.568118,52.35545949,4.92896889,23.90088885,1.980000019,217.5,10.85357475,5.352421761,2024-06-05 20:49:12.568118
106.568335,52.35543528,4.92893361,24.73115641,3.480000019,220.1999969,10.88860989,5.633917332,2024-06-05 20:49:13.568335
107.5709389,52.35541361,4.92883936,26.121147,3.859999895,261.7999878,10.81452274,5.657516956,2024-06-05 20:49:14.570939
108.5652907,52.35531154,4.92862225,22.83254687,3.289999962,267.7000122,11.09407616,5.772985458,2024-06-05 20:49:15.565291
109.5685136,52.35531028,4.92858452,22.40912245,3.089999914,278.3999939,11.29106808,5.588713646,2024-06-05 20:49:16.568514
110.5707493,52.35529547,4.92855875,21.27120816,2.569999933,267.1000061,11.43778419,5.59597683,2024-06-05 20:49:17.570749
111.5743608,52.35532293,4.92851927,21.34495484,3.079999924,307.6000061,10.86321926,5.409475803,2024-06-05 20:49:18.574361
112.5707319,52.35532343,4.9284899,20.76406704,2.779999971,303.7999878,10.67898846,5.205572128,2024-06-05 20:49:19.570732
113.5724831,52.35534033,4.92844629,20.47219577,3.059999943,303.0,10.4536972,5.008217335,2024-06-05 20:49:20.572483
114.5740055,52.35535471,4.92843114,19.68229046,3.630000114,338.2999878,10.31134701,4.899702072,2024-06-05 20:49:21.574005
115.5704501,52.35538653,4.92839698,19.15845118,2.670000076,329.8999939,10.23909569,4.710921288,2024-06-05 20:49:22.570450
116.5686959,52.35541857,4.92837239,18.86282819,3.069999933,344.6000061,10.22480011,4.770459652,2024-06-05 20:49:23.568696
117.5684585,52.35544008,4.92835584,19.09716314,3.079999924,345.1000061,10.39703941,4.75062418,2024-06-05 20:49:24.568459
118.5687423,52.3554644,4.92834621,18.20894748,3.0,329.1000061,10.71436787,5.016260147,2024-06-05 20:49:25.568742
119.5689945,52.35549739,4.92832323,18.14544346,4.079999924,336.7000122,10.90569878,5.29523468,2024-06-05 20:49:26.568995
120.5699531,52.35552894,4.92830039,17.44686667,3.660000086,334.3999939,11.51818275,5.789309978,2024-06-05 20:49:27.569953
121.5749168,52.35556644,4.92826975,16.78479286,4.519999981,333.6000061,11.94270325,6.006545544,2024-06-05 20:49:28.574917
122.5696763,52.35560447,4.92824259,16.89872278,4.050000191,336.2000122,12.72487354,6.253106117,2024-06-05 20:49:29.569676
123.5673692,52.35564401,4.92820842,17.09401067,4.820000172,334.2000122,13.85137844,6.638775349,2024-06-05 20:49:30.567369
124.5712563,52.3556804,4.92817597,16.83659732,4.079999924,333.6000061,15.05549908,7.014451027,2024-06-05 20:49:31.571256
125.566597,52.35570879,4.92814419,16.35462466,3.940000057,327.8999939,15.80101395,7.167925835,2024-06-05 20:49:32.566597
126.5669435,52.35573953,4.9281013,17.1550586,4.659999847,328.0,15.77433872,7.177939415,2024-06-05 20:49:33.566943
127.5664951,52.35577377,4.92805096,17.32902837,4.800000191,327.8999939,14.80761433,7.346935272,2024-06-05 20:49:34.566495
128.567732,52.35580465,4.92800334,17.45148127,4.309999943,328.6000061,13.9675436,6.99543047,2024-06-05 20:49:35.567732
129.5711766,52.35583595,4.92797955,16.98679029,3.460000038,330.2000122,12.42733192,6.805854797,2024-06-05 20:49:36.571177
130.5744371,52.35586424,4.92797273,15.96723423,2.890000105,329.0,12.04501915,6.466395378,2024-06-05 20:49:37.574437
131.5742627,52.35589844,4.92795619,14.54008817,3.609999895,327.8999939,11.91346741,6.465582371,2024-06-05 20:49:38.574263
132.5703256,52.35593502,4.92793287,12.11550506,3.49000001,324.1000061,11.96560287,6.416958809,2024-06-05 20:49:39.570326
133.5781118,52.35596695,4.92790773,12.45275512,3.170000076,326.1000061,12.11916924,6.458228111,2024-06-05 20:49:40.578112
134.5708947,52.35602102,4.9278975,11.20886845,4.03000021,340.1000061,11.66798782,6.458532333,2024-06-05 20:49:41.570895
135.5703076,52.35606781,4.9278882,10.3030457,3.660000086,335.7000122,11.62191772,6.596833229,2024-06-05 20:49:42.570308
136.5702414,52.35611021,4.92786782,9.186211804,3.680000067,333.1000061,11.70889568,6.893152237,2024-06-05 20:49:43.570241
137.5683136,52.35615161,4.92785369,8.39713888,3.380000114,341.0,11.619874,6.958793163,2024-06-05 20:49:44.568314
138.5693107,52.35616038,4.92785534,7.823726985,0.0,,11.45839596,6.693223953,2024-06-05 20:49:45.569311
139.5682695,52.35616788,4.92785559,7.900642071,1.929999948,346.0,11.55485725,6.763199329,2024-06-05 20:49:46.568270
140.5752651,52.3561805,4.92785315,7.693749395,1.419999957,348.8999939,11.74494743,6.874387741,2024-06-05 20:49:47.575265
141.5739931,52.35618766,4.9278517,7.176913018,0.0,,11.41806793,6.677529335,2024-06-05 20:49:48.573993
142.5706999,52.35619315,4.92784895,6.989297154,0.0,,12.46554947,8.25714016,2024-06-05 20:49:49.570700
143.5642058,52.35638253,4.92773102,7.298030642,2.839999914,341.7000122,12.78053665,8.078655243,2024-06-05 20:49:50.564206
144.5685645,52.35640662,4.92772062,6.779137936,2.710000038,340.1000061,12.706357,7.626209259,2024-06-05 20:49:51.568565
145.569031,52.35644455,4.92774078,6.449796656,3.019999981,354.3999939,13.06612587,7.364729404,2024-06-05 20:49:52.569031
146.5680504,52.35645226,4.92769476,5.167554496,2.599999905,313.1000061,12.79925632,7.149254322,2024-06-05 20:49:53.568050
147.5678027,52.35644049,4.927669,5.265728501,1.529999971,262.0,11.75717354,6.531888008,2024-06-05 20:49:54.567803
148.567368,52.35643881,4.92762058,7.112866161,1.830000043,222.8999939,12.24962997,7.128265381,2024-06-05 20:49:55.567368
149.5669297,52.35642838,4.92753216,8.866767651,3.809999943,241.8999939,12.23246098,7.140311718,2024-06-05 20:49:56.566930
150.5732033,52.35641916,4.92747011,11.04640628,2.809999943,238.6000061,12.66592312,7.764500618,2024-06-05 20:49:57.573203
151.5708344,52.35641555,4.92744836,12.28186225,2.640000105,233.3000031,13.49688148,8.254038811,2024-06-05 20:49:58.570834
152.5671148,52.35641454,4.92740169,12.95730997,2.609999895,237.6000061,13.36192989,8.795525551,2024-06-05 20:49:59.567115
153.5729861,52.35640954,4.92735347,13.27056853,2.039999962,231.3000031,13.2164917,8.334550858,2024-06-05 20:50:00.572986
154.5685272,52.35639798,4.92732527,13.52865353,2.200000048,237.8999939,13.60338402,8.237241745,2024-06-05 20:50:01.568527
155.574013,52.3563687,4.92729619,13.07223535,4.199999809,216.3000031,13.3518219,7.854081631,2024-06-05 20:50:02.574013
156.5742187,52.35634662,4.92724854,13.38113649,3.720000029,236.3000031,12.24629307,7.603427887,2024-06-05 20:50:03.574219
157.5675152,52.35632948,4.92719639,12.43625787,3.690000057,236.1999969,11.98393726,7.180188656,2024-06-05 20:50:04.567515
158.5689715,52.35631631,4.92714893,11.47118496,3.369999886,244.8999939,12.47228527,7.397213936,2024-06-05 20:50:05.568972
159.5676527,52.35629826,4.92710488,10.0220983,3.640000105,234.8000031,12.95432186,7.018851757,2024-06-05 20:50:06.567653
160.5730262,52.35628006,4.92706439,10.74440019,3.190000057,234.0,12.66609287,7.084044933,2024-06-05 20:50:07.573026
161.5731901,52.35623945,4.92698164,10.92880412,5.309999943,234.5,13.12838745,7.056167126,2024-06-05 20:50:08.573190
162.5700576,52.35621194,4.92692606,10.10414807,4.590000153,227.5,12.97123241,7.179726601,2024-06-05 20:50:09.570058
163.5706836,52.35620043,4.92687064,11.47494938,4.079999924,233.3999939,13.15801811,7.108215809,2024-06-05 20:50:10.570684
164.5707844,52.35616797,4.92679391,11.5617121,4.630000114,233.8999939,12.89609909,7.083213329,2024-06-05 20:50:11.570784
165.5684035,52.3561807,4.92674242,9.681817661,3.859999895,249.1000061,11.83733368,6.834909916,2024-06-05 20:50:12.568403
166.5672779,52.35618372,4.9266837,10.63033545,3.670000076,241.6999969,11.67466927,6.794606209,2024-06-05 20:50:13.567278
167.5704299,52.35617778,4.92663192,11.59153984,3.410000086,245.3000031,11.71695614,6.953339577,2024-06-05 20:50:14.570430
168.5697388,52.35617639,4.92657727,10.04231201,3.49000001,246.8000031,11.52388859,6.47133112,2024-06-05 20:50:15.569739
169.5673177,52.35617371,4.92652358,10.36942569,3.359999895,251.1000061,11.90089893,6.525034428,2024-06-05 20:50:16.567318
170.5672508,52.35617226,4.92648013,12.15162514,2.410000086,256.2000122,11.89196873,6.663238525,2024-06-05 20:50:17.567251
171.5677294,52.35615258,4.92643162,11.63081728,4.059999943,242.8000031,11.64058495,6.559144974,2024-06-05 20:50:18.567729
172.5715271,52.35612381,4.92638121,12.29694612,4.0,232.0,11.9046011,6.645438671,2024-06-05 20:50:19.571527
173.5686897,52.35609941,4.92633359,14.33533619,3.99000001,227.8000031,11.84939957,6.245128632,2024-06-05 20:50:20.568690
174.5691854,52.35607015,4.92628541,13.11126786,4.340000153,231.5,12.00725365,5.881896496,2024-06-05 20:50:21.569185
175.5702363,52.35604428,4.92623661,13.52904969,3.930000067,234.0,12.12500763,5.573700905,2024-06-05 20:50:22.570236
176.5702912,52.35601802,4.92618881,12.34600147,3.799999952,234.6999969,11.41382504,5.424505234,2024-06-05 20:50:23.570291
177.5675864,52.35599476,4.92614585,14.66167856,3.24000001,231.8999939,11.28731251,5.542377949,2024-06-05 20:50:24.567586
178.5681314,52.35597801,4.92610295,14.59253825,3.049999952,233.6000061,11.44064808,5.950514317,2024-06-05 20:50:25.568131
179.5675979,52.3559617,4.92605175,14.90333764,3.559999943,230.3999939,11.55151939,6.120297432,2024-06-05 20:50:26.567598
180.5761799,52.35594179,4.92599957,15.35542774,3.900000095,230.1999969,11.63558483,6.261568069,2024-06-05 20:50:27.576180
181.5696774,52.35590838,4.92594867,15.27972843,4.380000114,228.8999939,11.74214268,6.577711105,2024-06-05 20:50:28.569677
182.5748313,52.35587913,4.92588948,14.86821481,4.289999962,232.6999969,12.09804821,6.684862137,2024-06-05 20:50:29.574831
183.5765349,52.35585357,4.92583035,15.17606681,4.409999847,232.6999969,12.06178093,6.720158577,2024-06-05 20:50:30.576535
184.5695486,52.35583188,4.92576542,15.14578619,4.570000172,236.3000031,12.12174892,6.924296856,2024-06-05 20:50:31.569549
185.577307,52.3558115,4.92570392,16.56369057,4.210000038,236.1000061,12.613801,7.265390873,2024-06-05 20:50:32.577307
186.5742473,52.35579409,4.92564947,15.7296501,3.940000057,236.1999969,12.35540485,7.314638615,2024-06-05 20:50:33.574247
187.5752087,52.3557767,4.92560186,15.23588459,3.390000105,234.3000031,12.26121807,7.429351807,2024-06-05 20:50:34.575209
188.5765997,52.35575667,4.9255658,16.57195599,2.970000029,230.3999939,12.22160339,7.49560833,2024-06-05 20:50:35.576600
189.5690603,52.35573413,4.92553178,17.22095224,2.930000067,228.6000061,11.85639,7.01134634,2024-06-05 20:50:36.569060
190.5763882,52.35571652,4.92548026,17.78181064,3.49000001,234.1999969,11.66933918,6.74657011,2024-06-05 20:50:37.576388
191.5765139,52.35569981,4.9254238,18.36995018,3.609999895,240.8000031,11.61789608,6.732126236,2024-06-05 20:50:38.576514
192.5704391,52.35568344,4.92536804,18.24300272,3.390000105,238.8000031,11.81535625,6.784502029,2024-06-05 20:50:39.570439
193.5722395,52.35566837,4.92531385,19.18368495,3.440000057,237.1000061,11.65442371,6.368612766,2024-06-05 20:50:40.572239
194.5707996,52.35564994,4.92527202,19.03214543,3.119999886,224.6000061,11.74914169,5.97368288,2024-06-05 20:50:41.570800
195.5702283,52.35564346,4.92525763,19.34163722,0.0,,11.24817371,5.588532448,2024-06-05 20:50:42.570228
196.5675083,52.3556387,4.92524693,19.55469803,1.700000048,224.6999969,11.39159107,5.701945782,2024-06-05 20:50:43.567508
197.5703361,52.35563281,4.92523362,19.17601989,0.0,,11.33841896,5.652999401,2024-06-05 20:50:44.570336
198.5682929,52.35563107,4.92522915,19.34508222,0.0,,11.41093349,5.777461052,2024-06-05 20:50:45.568293
199.568943,52.35563016,4.92522671,19.35246478,0.0,,11.38902473,5.739758968,2024-06-05 20:50:46.568943
200.5675407,52.35562965,4.92522542,19.36418206,0.0,,11.33160973,5.641512394,2024-06-05 20:50:47.567541
201.5716892,52.35562934,4.92522059,19.67490882,0.0,,11.1437149,5.254939556,2024-06-05 20:50:48.571689
202.571829,52.35562566,4.92521517,19.80246395,0.3700000048,214.8000031,11.24311924,5.162859917,2024-06-05 20:50:49.571829
203.5690429,52.35562342,4.92520569,18.66714036,0.150000006,181.1999969,11.08435249,5.103034973,2024-06-05 20:50:50.569043
204.5711226,52.35561601,4.92517918,17.67578156,2.25999999,226.6000061,11.10717773,5.059106827,2024-06-05 20:50:51.571123
205.5687228,52.35560672,4.92514227,17.24996585,1.870000005,239.1999969,11.27329826,4.941732407,2024-06-05 20:50:52.568723
206.5753115,52.35561958,4.92510642,17.79934087,0.0,,11.00894642,4.866091728,2024-06-05 20:50:53.575311
207.5759772,52.35562023,4.9250736,17.82068517,1.279999971,243.8000031,11.68429089,5.257782936,2024-06-05 20:50:54.575977
208.5703138,52.35562772,4.92504802,16.86474843,1.230000019,264.0,11.65457344,5.695052147,2024-06-05 20:50:55.570314
209.575798,52.35563701,4.92502165,15.43701203,1.590000033,295.0,11.78144741,5.94384861,2024-06-05 20:50:56.575798
210.576095,52.35564573,4.92500695,16.08069269,0.0,,11.76299572,5.954943657,2024-06-05 20:50:57.576095
211.5697906,52.3556497,4.92500339,15.9045488,0.0,,12.05989838,6.430115223,2024-06-05 20:50:58.569791
212.5709846,52.35565169,4.92500159,15.90485577,0.0,,12.1919508,6.641450405,2024-06-05 20:50:59.570985
213.5720862,52.35565215,4.92499796,16.37873128,0.0,,12.27668667,6.768737793,2024-06-05 20:51:00.572086
214.5680849,52.35565232,4.92499668,16.4228592,0.0,,12.45153713,7.04224205,2024-06-05 20:51:01.568085
215.5682714,52.35565253,4.92499314,16.09363382,0.0,,12.29522896,6.754225731,2024-06-05 20:51:02.568271
216.5658946,52.35565526,4.92496745,14.94341537,0.0,,12.04658699,6.575564384,2024-06-05 20:51:03.565895
217.5655439,52.35565607,4.92496064,14.94060497,0.0,,12.03036499,6.549314022,2024-06-05 20:51:04.565544
218.5669017,52.35565632,4.92495886,14.94151983,0.0,,11.94846535,6.415142059,2024-06-05 20:51:05.566902
219.5663906,52.35565632,4.92495845,14.94524274,0.0,,11.83189392,6.224676609,2024-06-05 20:51:06.566391
220.5694791,52.35565439,4.92495725,15.5342896,0.0,,11.63497543,5.98763752,2024-06-05 20:51:07.569479
