"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.861708161E2,5.233802642E1,4.873515240E0,4.755258532E0,1.289999962E0,1.589999962E1,4.418014526E0,5.233047962E0
2.871674795E2,5.233804046E1,4.873520430E0,5.107148952E0,1.240000010E0,4.099999905E0,4.339416027E0,5.169566154E0
2.881684478E2,5.233805368E1,4.873524360E0,5.752555563E0,1.179999948E0,7.500000000E0,4.045011520E0,4.890732288E0
2.891686081E2,5.233806528E1,4.873526950E0,5.735727679E0,1.210000038E0,2.700000048E0,4.119589329E0,5.067395687E0
2.901663263E2,5.233807848E1,4.873527810E0,6.984648127E0,1.240000010E0,3.550000000E2,3.835724831E0,4.789087296E0
2.911683420E2,5.233808941E1,4.873525080E0,8.311016935E0,1.289999962E0,3.311000061E2,3.790092468E0,4.556406498E0
2.921694144E2,5.233810159E1,4.873524100E0,8.770689287E0,1.279999971E0,3.493999939E2,3.790092468E0,4.608267784E0
2.931692169E2,5.233811408E1,4.873525730E0,9.747880661E0,1.279999971E0,3.562999878E2,3.790092468E0,4.266871929E0
2.941730253E2,5.233812642E1,4.873530840E0,1.046030331E1,1.330000043E0,2.010000038E1,3.790092468E0,4.365472794E0
2.951718461E2,5.233813713E1,4.873539160E0,1.096014005E1,1.230000019E0,2.689999962E1,3.790092468E0,4.615127087E0
2.961680203E2,5.233814834E1,4.873544530E0,1.127754173E1,1.240000010E0,1.510000038E1,3.790092468E0,4.609671116E0
2.971662529E2,5.233815960E1,4.873547010E0,1.178122112E1,1.230000019E0,2.150000000E1,3.790092468E0,4.516896725E0
2.981664439E2,5.233817069E1,4.873550510E0,1.180681247E1,1.259999990E0,3.600000000E1,3.790092468E0,4.594469070E0
2.991671751E2,5.233818071E1,4.873556420E0,1.274634412E1,1.250000000E0,4.840000153E1,3.790092468E0,4.625626564E0
3.001688696E2,5.233819258E1,4.873557990E0,1.336049748E1,1.289999962E0,2.710000038E1,3.790092468E0,4.819280624E0
3.011674156E2,5.233820410E1,4.873560430E0,1.392100094E1,1.250000000E0,3.790000153E1,3.790092468E0,5.017184734E0
3.021678357E2,5.233821883E1,4.873554250E0,1.404058602E1,1.600000024E0,3.550000000E2,3.793160915E0,5.302382469E0
3.031684067E2,5.233823396E1,4.873550720E0,1.495301985E1,1.440000057E0,2.820000076E1,3.790092468E0,5.457557201E0
3.041669732E2,5.233824816E1,4.873546350E0,1.528293236E1,1.330000043E0,3.799999952E0,3.846621275E0,5.739728451E0
3.051661589E2,5.233826209E1,4.873543690E0,1.566747194E1,1.269999981E0,2.010000038E1,3.820011854E0,5.856088638E0
3.061671413E2,5.233827561E1,4.873537500E0,1.525061731E1,1.320000052E0,3.557000122E2,4.005401134E0,6.297237873E0
3.071682662E2,5.233828898E1,4.873533850E0,1.511708913E1,1.370000005E0,2.370000076E1,3.987274885E0,6.455035210E0
3.081677918E2,5.233830058E1,4.873534010E0,1.459543807E1,1.220000029E0,3.100000000E1,3.892008781E0,6.164058208E0
3.091694586E2,5.233831259E1,4.873535120E0,1.526385162E1,1.220000029E0,4.050000000E1,3.887663126E0,6.054951191E0
3.101771038E2,5.233832911E1,4.873527790E0,1.495436140E1,1.929999948E0,3.485000000E2,3.918658495E0,6.232211113E0
3.111694058E2,5.233834738E1,4.873525380E0,1.482029151E1,1.889999986E0,2.229999924E1,3.982895613E0,6.382813931E0
3.121687424E2,5.233836758E1,4.873521760E0,1.503980031E1,2.279999971E0,3.581000061E2,3.975539207E0,6.477289200E0
3.131664420E2,5.233838878E1,4.873509010E0,1.479409531E1,2.230000019E0,3.423999939E2,4.026105881E0,6.567448139E0
3.141660242E2,5.233840839E1,4.873499830E0,1.473894189E1,2.210000038E0,3.590000000E2,4.223897934E0,7.130876064E0
3.151659112E2,5.233842409E1,4.873491650E0,1.510016536E1,1.690000057E0,3.451000061E2,4.634525776E0,7.794537544E0
3.161670005E2,5.233843575E1,4.873480920E0,1.566652085E1,1.480000019E0,3.333999939E2,4.988004684E0,8.514617920E0
3.171660398E2,5.233844942E1,4.873471970E0,1.606228692E1,1.830000043E0,3.421000061E2,5.267866611E0,9.175189972E0
3.181643398E2,5.233846449E1,4.873467440E0,1.593260584E1,1.809999943E0,3.516000061E2,5.563707352E0,9.784942627E0
3.191658449E2,5.233847744E1,4.873468520E0,1.541571796E1,1.509999990E0,3.299999952E0,5.753899574E0,1.026977158E1
3.201666290E2,5.233848830E1,4.873472100E0,1.542025190E1,1.340000033E0,6.900000095E0,5.980749130E0,1.080284595E1
3.211656165E2,5.233849856E1,4.873476100E0,1.539719736E1,1.340000033E0,9.699999809E0,6.000638962E0,1.245042992E1
3.221657325E2,5.233850895E1,4.873480200E0,1.531854002E1,1.330000043E0,1.039999962E1,6.092381954E0,1.496231270E1
3.231659705E2,5.233851885E1,4.873487680E0,1.531983999E1,1.379999995E0,2.679999924E1,6.180832863E0,1.853893661E1
3.241665738E2,5.233852797E1,4.873498430E0,1.563718077E1,1.330000043E0,3.400000000E1,6.269995689E0,2.309785461E1
3.251650608E2,5.233853662E1,4.873509700E0,1.579521942E1,1.320000052E0,3.520000076E1,6.359104633E0,2.847673416E1
3.261651304E2,5.233854555E1,4.873520110E0,1.519440789E1,1.320000052E0,3.129999924E1,6.445650578E0,3.430668640E1
3.271665955E2,5.233855485E1,4.873529480E0,1.502828866E1,1.320000052E0,2.970000076E1,6.621008873E0,2.220556641E1
3.281665604E2,5.233856435E1,4.873538380E0,1.503129786E1,1.320000052E0,2.900000000E1,6.750944138E0,2.251600838E1
3.291681803E2,5.233857353E1,4.873548210E0,1.497205128E1,1.320000052E0,3.440000153E1,6.768747330E0,2.413596725E1
3.301679176E2,5.233858220E1,4.873559050E0,1.558303162E1,1.309999943E0,3.740000153E1,6.851169109E0,2.598616028E1
3.311662561E2,5.233859013E1,4.873570700E0,1.594144790E1,1.309999943E0,4.300000000E1,6.930255890E0,2.866382790E1
3.321697088E2,5.233859812E1,4.873582300E0,1.599053806E1,1.299999952E0,3.940000153E1,7.012056351E0,3.230973816E1
3.331656797E2,5.233860721E1,4.873591650E0,1.603962849E1,1.320000052E0,2.870000076E1,7.093694210E0,3.685182571E1
3.341639922E2,5.233861734E1,4.873597990E0,1.608865762E1,1.309999943E0,1.929999924E1,7.175178051E0,4.221572113E1
3.351639218E2,5.233862725E1,4.873604960E0,1.613780887E1,1.309999943E0,2.800000000E1,7.255840302E0,4.831549072E1
3.361646545E2,5.233863648E1,4.873613920E0,1.618689927E1,1.289999962E0,3.229999924E1,7.335530281E0,5.507135391E1
