"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.396764858E0,5.442949772E0,-1.749043465E0,-2.169098377E0
4.437280327E0,1.254422665E0,-1.620696640E1,1.215040922E0
4.477790535E0,-6.221008301E0,6.379752159E0,-9.541060448E0
4.518220535E0,-7.408928871E0,1.195882988E1,-5.370931625E0
4.558738452E0,7.982738018E-1,-8.220548630E-1,-3.658378124E0
4.599203816E0,7.745558023E-1,-7.544022560E0,3.265820980E0
4.639715066E0,9.284436703E-1,1.244416237E0,-1.410065413E0
4.680137202E0,-5.840027332E-2,1.896095276E-1,2.933933139E-1
4.720538139E0,-1.136587858E-1,-1.435268402E0,2.147299767E0
4.761061004E0,-3.335640430E-1,8.774642944E-1,-1.866986513E0
4.801610743E0,7.933937311E-1,9.292802811E-1,-2.874346733E0
4.842077254E0,1.069098592E0,-9.629535675E-2,-3.165731907E0
4.882572045E0,1.138608575E0,-2.292575836E-1,1.172804952E0
4.923034233E0,3.884114027E-1,3.606538773E-1,-5.470842123E-1
4.963538035E0,2.158576250E-1,7.194328308E-2,-3.088550091E0
5.004025327E0,6.129169464E-1,-7.527427673E-1,5.872565508E-1
5.044508712E0,3.084816456E0,-1.211927414E0,-4.300241470E-1
5.084967462E0,3.622013092E0,-2.225078583E0,-3.181595802E-1
5.125419910E0,2.313777685E0,-3.415158272E0,1.706448555E0
5.165931056E0,-1.151938438E-1,1.579170704E0,-1.080885410E0
5.206407670E0,-4.779237747E0,2.919507504E0,-8.557405472E-1
5.246915535E0,-4.686727524E0,3.007475376E0,-6.350007057E-1
5.287393295E0,-3.252407551E0,3.309845924E0,-1.015892982E0
5.327847514E0,-3.573060036E-2,3.420228004E0,-1.212776423E0
5.368330066E0,1.728257656E0,1.311206818E0,-4.144172668E-1
5.408820847E0,1.738142014E0,1.134838581E0,9.956336021E-1
5.449298712E0,-1.566843033E0,-1.162674904E0,-1.959123135E0
5.489792774E0,-1.012837410E0,-3.372790337E0,-4.925584793E-2
5.530263608E0,2.533816576E0,-9.088048935E-1,3.433803558E0
5.570766524E0,1.319609165E0,-8.622837067E-1,2.799342394E0
5.611243191E0,3.499634504E0,-1.173968315E0,3.847061634E0
5.651712097E0,9.166588783E-1,-1.946941376E0,6.428009987E0
5.692198452E0,6.471943855E-1,2.662277222E-2,2.283851385E0
5.732667358E0,1.846482754E-1,1.373806000E0,1.477379322E0
5.773145691E0,-2.136526585E0,1.166696548E-1,-1.943480611E0
5.813642931E0,-2.933440685E0,-2.250559807E0,-2.333662271E0
5.854102566E0,-3.994764566E0,-1.320031166E0,4.475897789E0
5.894577879E0,-1.540393353E0,5.425090790E-1,1.164881706E0
5.935056629E0,-1.313893795E-1,3.409061432E-1,1.972157717E0
5.975547722E0,-9.931136966E-1,4.225063324E-1,-2.906259298E-1
6.016059233E0,-6.977361441E-1,-1.182060242E-1,-4.354000092E-1
6.056554858E0,-2.036604166E0,6.389617920E-2,1.682025194E-1
6.097007879E0,-2.099617720E0,2.717285156E-1,2.028684616E-1
6.137467410E0,-1.843597293E0,-2.553844452E-2,-8.566243649E-1
6.177967097E0,-6.314525604E-1,-1.200008392E-1,1.321206689E0
6.218459597E0,-2.821234465E-1,1.294374466E-1,4.590795517E0
6.258925952E0,-1.447421908E0,-2.864929199E0,2.050505161E0
6.299427931E0,2.793977261E-1,-3.909267426E0,3.670934677E0
6.339844129E0,4.229789257E0,-1.905517578E0,7.339362144E0
6.380379858E0,3.362425327E0,-1.116164207E0,4.023272514E0
6.420858191E0,2.441508293E0,3.254594803E-1,-3.774592161E0
6.461359702E0,-1.261733651E0,-8.726692200E-2,-6.790434837E0
6.501812983E0,-1.612249851E0,-7.304677963E-1,-1.912696838E0
6.542265118E0,-1.415742755E0,-8.105182648E-1,-4.917104244E-1
6.582738660E0,1.814409614E0,2.286215782E0,-2.118213415E0
6.623251785E0,1.804895043E0,1.802719116E0,-2.809992313E0
6.663694649E0,6.675351858E-1,9.957733154E-1,-3.364340782E0
6.704214337E0,3.327155113E-1,3.034885406E0,-4.645930767E0
6.744698868E0,8.382420540E-1,6.550171852E0,-3.593651056E0
6.785168347E0,-5.705235004E-1,-5.262921333E0,4.194555759E0
6.825662827E0,4.430744648E0,-6.930485725E0,4.836648941E0
6.866152983E0,-7.596824169E-1,-1.699449539E0,-9.743753433E0
6.906600535E0,-2.461172819E0,1.204366684E-1,-6.412762403E-1
6.947129129E0,-3.070609808E0,-9.878273010E-1,1.754758358E0
6.987549597E0,-4.001486778E0,-3.629541397E-1,-2.709648609E-1
7.028042722E0,7.970743179E-1,-2.248716354E-1,-2.163246632E0
7.068543399E0,-1.120671391E0,1.281166077E-2,-9.982351065E-1
7.109007983E0,-2.360798359E0,-3.668785095E-1,1.489107728E0
7.149535587E0,1.448526382E-1,1.336450577E0,-2.014790773E-1
7.189962306E0,-2.387828827E-1,9.223651886E-1,-1.837904453E-1
7.230465639E0,-3.188732386E0,-3.266429901E0,-7.279251218E-1
7.270929754E0,4.125354290E-1,1.789989471E-1,-1.887903810E0
7.311401056E0,4.138473988E0,-1.174164772E0,-2.217533588E0
7.351895483E0,1.814499617E0,-1.693964005E0,5.979729891E-1
7.392356264E0,2.994862795E0,2.978582382E0,-5.245606303E-1
7.432866577E0,1.555094242E0,7.483510971E-1,-1.626580238E0
7.473346941E0,7.704229355E-1,-2.386074066E-1,1.960817575E-1
7.513813452E0,-1.066816092E0,-1.657862663E0,6.965110302E-1
7.554308243E0,-4.508721828E-1,3.026514053E0,6.871100664E-1
7.594754233E0,1.230990887E0,3.370188236E0,1.290559053E0
7.635248087E0,2.324666023E0,7.683658600E-1,7.437200546E-1
7.675721056E0,2.118160725E0,1.965848446E0,3.318365812E-1
7.716206368E0,1.552207947E0,3.452491760E-1,2.377733707E0
7.756733139E0,-1.022048950E0,-1.405638695E0,2.262851477E0
7.797195691E0,-3.546640158E0,7.226400375E-1,1.023709416E0
7.837664441E0,-1.330163479E0,1.251403332E0,-2.038940430E0
7.878114077E0,2.589396954E0,2.970067501E0,-3.855535507E0
7.918625743E0,2.553863287E0,1.442441463E0,-4.279446602E-1
7.959122879E0,2.600351572E0,3.305425644E-1,1.757985353E-1
7.999621837E0,4.091042042E0,-1.166311264E0,2.826986313E0
8.040075431E0,2.837663174E0,-2.513793945E0,-5.945038795E-2
8.080605483E0,-2.098061562E0,-1.105004311E0,-1.788245678E0
8.121015587E0,-4.364996910E0,-1.446073532E0,-1.673077106E0
8.161531212E0,-4.631940842E0,-1.387691498E0,-1.743636131E-1
8.201993608E0,5.805993080E-1,-3.338419914E0,-1.975111961E-1
8.242460952E0,2.289491653E0,2.285205364E0,-2.493359327E0
8.282934181E0,-1.190128088E0,-4.707489014E-1,1.178625584E0
8.323424441E0,-3.561121702E0,-2.191307068E0,-2.348158121E0
8.363936368E0,-1.233599782E0,1.053380966E-1,-6.255691051E-1
8.404399285E0,-1.422430038E0,-6.473150253E-1,-5.838329792E-1
8.444887566E0,-2.036653519E0,7.206525803E-1,-1.101479530E0
8.485359545E0,-2.601755142E0,-8.051347733E-1,1.134319305E-1
8.525843035E0,-5.838041306E-1,-4.240741730E-1,-5.061149597E-2
8.566331004E0,1.087044716E0,1.587217331E0,1.186823845E-1
8.606839233E0,7.963304520E-1,2.347946167E-1,-1.557416916E-1
8.647298191E0,4.692074776E0,9.921360016E-2,1.228723526E0
8.687763972E0,3.364894390E0,2.517463207E0,2.027250767E0
8.728251681E0,7.393810749E-1,-1.778613567E0,2.859899521E0
8.768736108E0,-1.426738262E0,2.421979427E0,1.742642879E0
8.809215795E0,-7.693707943E-1,7.981057167E0,-3.125262260E-1
8.849721108E0,-1.549472809E-1,2.530303001E0,1.023200989E0
8.890166420E0,1.497416496E-1,2.518341303E0,-6.526131630E-1
8.930578920E0,2.329256535E0,6.933237076E0,1.023471832E0
8.971102774E0,3.199763298E0,4.631924629E0,7.353153229E-1
9.011676889E0,2.999814034E0,6.200060368E0,4.532217979E-1
9.052109285E0,-2.326758385E0,7.959078789E0,5.240218163E0
9.092526577E0,7.290267944E-1,4.096458435E0,8.822836876E-1
9.133020222E0,3.223992825E0,2.537283659E0,-6.196726799E0
9.173513035E0,-1.753671408E0,4.360216618E0,-9.684791565E0
9.214018868E0,1.241342258E1,-1.980235291E1,1.639709663E1
9.254501941E0,2.237706661E0,-5.323231697E0,1.135854721E-1
9.294969910E0,-4.063749790E0,-4.488495827E0,-2.033253193E0
9.335416160E0,-1.949830532E0,-9.237643242E0,-1.836812019E0
9.375927722E0,-3.376926899E0,-7.026381493E0,-7.865090370E-1
9.416423139E0,-5.045559883E0,-3.826968193E0,1.035512924E0
9.456924181E0,-3.587771416E0,-2.434810877E0,1.175910473E0
9.497368868E0,-4.716736317E0,-3.824591875E0,9.364733696E-1
9.537852410E0,-2.907041073E0,-2.985740662E0,-7.319664955E-1
9.578356733E0,-3.893804550E-2,-1.074069500E0,-6.808762550E-1
9.618816577E0,6.180763245E-3,-2.361035347E-1,-2.698554039E0
9.659323035E0,1.049108505E-1,-2.002387047E-1,-3.232272863E0
9.699828712E0,7.137148380E-1,-3.388190269E-1,1.089386463E0
9.740245274E0,6.685650349E-1,2.918499947E0,2.238406658E0
9.780686733E0,-9.900143147E-1,3.850172520E0,5.384305477E0
9.821223816E0,2.918159008E0,3.941134214E0,2.904789448E0
9.861690691E0,-1.817971706E0,2.515735149E0,1.874110222E0
9.902160587E0,2.148240089E0,-3.463510513E0,-3.594930649E0
9.942640952E0,-1.625366926E0,-2.069458961E-1,-8.371543884E-1
9.983124077E0,-5.413580418E0,3.417296648E0,9.195284843E-1
1.002366960E1,-8.539735794E0,1.448516846E-1,3.149796963E0
1.006409673E1,7.952478886E0,1.673741817E0,-7.991009712E0
1.010458152E1,-6.880514622E-1,-9.494812012E0,-5.252615929E0
1.014505251E1,-1.696185350E0,-1.200729370E1,2.460112572E-1
1.018555444E1,3.043602705E0,2.048118591E0,-3.933695793E0
1.022607142E1,-1.770749092E-1,-2.859326363E0,-7.193694115E-1
1.026649027E1,-3.350139380E0,-2.937281132E0,-1.326264381E0
1.030702960E1,-2.097492695E0,-1.529428005E0,-2.939076424E-1
1.034744022E1,-2.403519630E0,7.466034889E-1,-2.083154678E0
1.038793606E1,-1.953461766E0,-9.143600464E-1,-1.282941341E0
1.042842710E1,2.529232025E0,2.169317484E0,2.138841152E0
1.046892460E1,1.707412004E0,3.398956776E0,-7.876935005E-1
1.050942809E1,2.165966988E0,1.840295792E-1,7.935032845E-1
1.054989731E1,-4.854165554E0,-4.833764553E0,-3.536899567E0
1.059037257E1,2.921146393E0,4.702051163E0,4.075077534E0
1.063081892E1,-3.370995522E0,3.035615444E0,-5.299086571E0
1.067129293E1,-4.903529644E0,-1.913578987E1,-7.433362961E0
1.071179491E1,-2.858984232E0,-9.078636169E-1,-3.842591763E0
1.075226986E1,4.857192039E0,3.213978767E0,9.932277679E0
1.079278173E1,6.590466976E0,-1.565349388E1,1.719117355E1
1.083327699E1,-9.708042145E-1,3.486452103E-1,-3.046741724E0
1.087370199E1,4.521700859E0,7.875907898E0,-1.256504631E1
1.091417033E1,5.991920948E0,6.037993431E0,-1.241760445E1
1.095467382E1,5.234556675E0,5.458590508E0,-1.284694290E1
1.099513892E1,3.138762474E0,-1.838645935E-1,-1.281109715E1
1.103565080E1,8.093257904E0,-2.278747749E1,-1.560280323E1
1.107612751E1,2.314805031E0,-1.740188980E1,1.841318130E1
1.111657434E1,3.912540436E0,-1.057432175E0,-5.936119080E0
1.115705449E1,-4.146433830E0,3.810120583E0,2.509757996E0
1.119757392E1,-1.271635914E1,-6.014474869E0,8.865183830E0
1.123806809E1,-1.180355930E1,-8.542060852E0,2.710489750E0
1.127854762E1,-1.851080894E0,-4.427492142E0,1.923529148E0
1.131907809E1,-1.092067480E0,-3.312227249E0,-4.892942905E0
1.135943954E1,2.466449261E0,3.589591026E0,-3.763431549E0
1.139993382E1,4.365318298E0,5.481187344E0,1.199328709E1
1.144040507E1,-8.681854248E0,8.124923706E-2,-1.377038956E1
1.148097246E1,-1.073772526E1,-4.233919144E0,-1.031152916E1
1.152138408E1,6.483930588E0,-1.094244385E1,-2.487211227E1
1.156187710E1,-2.004861832E0,-4.922348499E0,-8.783033371E0
1.160238340E1,8.723343849E0,2.079912376E1,2.348683357E0
1.164283017E1,9.981884003E0,2.301283264E1,-1.248679447E1
1.168332496E1,5.907286644E0,1.243110180E1,-7.708646297E0
1.172385069E1,2.683243752E0,1.258993149E0,-1.565270042E1
1.176432887E1,2.290659904E0,-9.731911659E0,-1.555308628E1
1.180480434E1,6.122324467E-1,-2.183429337E1,-2.271970749E1
1.184529543E1,1.769466400E0,-1.956782341E0,-8.349851608E0
1.188571220E1,-5.440769196E0,-3.560762405E0,-5.423779964E0
1.192619251E1,-7.424650192E0,-2.623633194E1,2.852332497E1
1.196670043E1,-6.367361546E0,-1.598392200E1,1.402685452E1
1.200720564E1,-1.909299278E1,-1.921652985E1,3.320975304E0
1.204766986E1,-1.103153229E1,-7.290957451E0,5.068868399E-1
1.208813986E1,-4.414388657E0,-1.387755680E1,9.698116779E-2
1.212862168E1,-4.313184738E0,3.441001892E0,-4.437810898E0
1.216913048E1,2.370979548E0,-1.293518066E0,-3.322741985E-1
1.220959913E1,3.717272282E-1,-1.610497475E0,1.659201145E0
1.225007595E1,-2.272002697E0,2.205169201E0,1.885814428E0
1.229051481E1,-8.296657562E0,2.515372753E0,2.254038572E0
1.233100595E1,-1.054750824E1,1.994493961E0,4.415493011E-1
1.237149330E1,-8.473182678E0,-1.003308296E0,1.336243629E0
1.241201324E1,-6.874323845E0,-4.230071068E0,4.524767399E0
1.245248611E1,-9.687273026E0,-4.410655975E0,9.362128258E0
1.249292892E1,-1.012534332E1,-2.754587173E0,3.159132957E0
1.253340595E1,-2.855769992E-1,-5.275167465E0,-1.928422809E0
1.257393830E1,2.256614447E0,-1.257646465E1,9.647445679E-1
1.261439975E1,-2.298724174E0,-1.565301800E1,1.851750612E0
1.265484319E1,2.697726250E0,-5.086904526E0,-5.897374630E0
1.269533861E1,2.892206907E0,3.007964134E0,-5.016869545E0
1.273581298E1,2.717985630E0,7.179069519E0,-8.217754364E0
1.277632152E1,5.622126579E0,1.023373413E1,-4.695603848E0
1.281680564E1,3.985395908E0,1.076884937E1,-4.113773346E0
1.285727283E1,1.885964870E0,9.266427994E0,2.192558527E0
1.289773637E1,2.382342577E0,5.723924637E-1,-7.314834595E-1
1.293824673E1,1.807271767E1,-3.271524811E1,2.455777884E0
1.297877757E1,4.860138893E0,5.519068241E0,-1.270970726E1
1.301923121E1,1.520207644E0,9.676905632E0,-1.097230911E1
1.305970116E1,3.763100624E0,1.457203388E0,5.530942917E0
1.310018637E1,-2.393728971E0,-9.852475166E0,-2.095622301E0
1.314063783E1,-3.137729883E0,-2.202711105E-1,4.176568985E-2
1.318110694E1,-3.931607723E0,-3.252723694E0,2.418371439E-1
1.322159382E1,-6.837602854E-1,-8.787937164E-1,4.251024723E-1
1.326206501E1,5.130546570E0,3.185054302E0,-2.133643627E0
1.330256517E1,5.633660316E0,3.506509781E0,-2.388785601E0
1.334305600E1,5.391991138E0,-2.414090157E0,-1.161632919E1
1.338351871E1,-9.764356613E0,-9.103952408E0,-1.281777573E1
1.342404434E1,-4.784885883E0,1.051583290E1,-6.388397217E0
1.346447231E1,-2.161790848E0,1.114829445E1,-3.332424164E0
1.350494231E1,-5.586016178E0,-1.866417408E0,2.598430634E0
1.354544257E1,1.259339714E1,-1.028232288E1,6.932467461E0
1.358598246E1,7.258489609E0,-2.964550018E0,8.897777557E0
1.362642710E1,4.003617287E0,-6.396698952E0,7.556962013E0
1.366686298E1,7.391342163E0,-4.996649742E0,5.452018738E0
1.370742470E1,8.948118687E-1,-4.773737907E0,1.094491005E0
1.374786616E1,-1.756268978E0,-5.173206329E-2,-8.749175072E-1
1.378832449E1,-7.993962765E-1,-4.432086945E-1,1.408045292E0
1.382885147E1,-2.006764650E0,6.769657135E-2,2.992173672E0
1.386927272E1,-2.031108379E0,5.534477234E-1,2.383560419E0
1.390973757E1,1.921861172E0,3.229213715E0,-9.734125137E-1
1.395025465E1,-3.051267624E0,4.331105232E0,-6.936726570E0
1.399071241E1,-1.877232313E0,5.808738232E0,-6.652148247E0
1.403116048E1,-1.277638674E-1,6.771800995E0,-3.092736959E0
1.407172074E1,7.531077385E0,8.745410919E0,2.220147610E0
1.411217199E1,9.327440262E-1,-8.409481049E-1,-7.172446251E-1
1.415262804E1,-5.152284622E0,-1.625551033E1,1.070219040E1
1.419311574E1,9.639387131E-1,3.289212227E0,-2.643889189E0
1.423361986E1,-3.530598640E0,-1.914278030E0,-2.088242531E0
1.427408991E1,-5.926690102E-1,-4.929049492E0,9.106143713E-1
1.431456835E1,-1.376526117E0,-6.141983032E0,7.502739429E-1
1.435503866E1,-1.386399460E1,-1.451482773E1,6.521053314E0
1.439554173E1,-2.522988319E1,-5.989500999E0,1.410341024E0
1.443602220E1,-5.775859356E0,4.614759922E0,3.905405521E0
1.447649704E1,1.856400490E0,-3.099144936E0,3.248499393E0
1.451701444E1,4.077048302E0,-4.857514381E0,-1.455508232E0
1.455752033E1,5.681928635E0,-7.487669945E0,-4.499043226E-1
1.459795486E1,1.241865158E1,-5.118088722E0,1.803924084E0
1.463841538E1,4.842220306E0,9.223928452E-1,-5.500445366E0
1.467894590E1,2.302408695E0,2.721286774E0,-6.042406559E0
1.471939626E1,2.571722984E0,6.270380974E0,-3.720048189E0
1.475989517E1,2.836496115E0,9.505244255E0,-4.368677616E0
1.480030324E1,2.185092688E0,9.949249268E0,-3.384063482E0
1.484081486E1,-3.271384716E0,2.606812477E0,6.136074066E0
1.488133231E1,-5.222666264E0,-7.669829369E0,3.126541853E0
1.492180637E1,6.272528648E0,7.834196091E-1,-6.422693253E0
1.496226330E1,8.651863098E0,-1.200251484E1,-1.819109917E0
1.500275012E1,2.564905643E0,3.913698196E0,-6.562547207E0
1.504327080E1,4.452118874E0,-3.277304649E0,-1.247467422E1
1.508370861E1,1.228678823E0,-5.170523643E0,-7.744634628E0
1.512421147E1,3.047073483E-1,2.976341248E-1,1.657323837E-1
1.516466106E1,1.684859514E0,3.928001404E0,9.083016396E0
1.520516220E1,-2.914059162E-1,1.210459709E0,-2.644322157E0
1.524564949E1,1.891773939E-2,7.338848114E-1,3.689931393E0
1.528611616E1,-3.269083500E0,-8.290739059E-1,4.285562515E0
1.532657392E1,-2.294416666E0,1.388911247E0,4.757244110E0
1.536704413E1,-4.180354476E-1,-2.023219109E0,4.479781628E0
1.540754611E1,4.190660119E-1,-9.300783157E0,6.149610519E0
1.544802382E1,3.892700672E0,-3.206801414E0,-5.217544556E0
1.548850616E1,4.942327499E0,-3.546714783E-1,-5.905273438E0
1.552900679E1,2.366910458E0,-1.836459160E0,-7.124931335E0
1.556954189E1,5.438674688E-1,-3.463308334E0,-2.893467665E0
1.560995908E1,2.633763790E0,4.094157219E0,-6.773281097E0
1.565041611E1,1.261044264E0,3.718264580E0,-2.523847342E0
1.569095288E1,-1.452049017E0,-4.045286179E0,1.399806499E0
1.573140142E1,3.536108017E0,2.570135117E0,-4.315987110E0
1.577187991E1,5.053180695E0,4.966818333E0,-6.146728516E0
1.581234543E1,3.462512970E0,-3.579490662E0,-6.234155178E0
1.585281798E1,1.227814913E0,1.076917648E-1,2.998651981E0
1.589331725E1,1.160231590E0,-1.613842964E0,-8.061906815E0
1.593379309E1,3.514304161E0,-1.764118195E0,-3.491586685E0
1.597427975E1,3.529564619E0,4.661283493E-1,1.336000443E0
1.601477975E1,4.409482479E0,-2.986574173E-1,-2.380228639E-1
1.605523939E1,3.918607712E0,-1.011087990E1,1.320538139E1
1.609570564E1,-4.028783321E0,-5.504314423E0,5.103879929E0
1.613620033E1,-3.672688484E0,-2.156026840E0,6.600192070E0
1.617669267E1,-1.302379370E0,2.383914948E0,-6.326252937E0
1.621717902E1,-1.459330916E0,5.772619247E-1,-3.716749430E0
1.625765460E1,-3.056178808E0,2.422133446E0,1.065234900E0
1.629812970E1,-2.309644699E0,2.045381546E0,4.084931374E0
1.633854850E1,6.115406752E-1,-3.729219437E-1,3.238387108E0
1.637910486E1,2.222105026E0,1.883343697E0,-3.175302982E0
