Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),Datetime
46.59270769,52.35598534,4.95711826,-14.90232361,0.0,,21.74022865,14.88648796,2024-06-05 19:44:54.592708
47.59288274,52.35598785,4.95713207,-13.79513434,0.0,,18.34385681,13.25511169,2024-06-05 19:44:55.592883
48.59298139,52.35598782,4.95713211,-13.74789315,0.0,,17.71008301,12.51570511,2024-06-05 19:44:56.592981
49.59122389,52.35599144,4.95713725,-12.57698659,0.0,,16.08497047,11.59051037,2024-06-05 19:44:57.591224
50.5931055,52.35599115,4.95713939,-12.23665373,0.0,,16.90576363,12.06688118,2024-06-05 19:44:58.593106
51.59110316,52.3559911,4.95713962,-12.33284508,0.0,,17.30610847,12.0905056,2024-06-05 19:44:59.591103
52.59375389,52.35597932,4.95711455,-13.7059232,0.0,,15.09357929,12.03608894,2024-06-05 19:45:00.593754
53.59326061,52.35597929,4.95711473,-13.83342558,0.0,,15.62238598,11.8927536,2024-06-05 19:45:01.593261
54.59324691,52.35598188,4.95712088,-13.23582313,0.0,,16.01949692,11.7256403,2024-06-05 19:45:02.593247
55.59301498,52.35598585,4.95713318,-11.55520735,0.0,,15.3455658,11.72226048,2024-06-05 19:45:03.593015
56.59333566,52.35598657,4.95713416,-11.15420478,0.0,,15.6404047,11.95149803,2024-06-05 19:45:04.593336
57.59346388,52.35598839,4.95713913,-10.80373545,0.0,,15.98175526,12.43788815,2024-06-05 19:45:05.593464
58.59300269,52.35598834,4.95713907,-10.7817629,0.0,,17.0020256,13.00751877,2024-06-05 19:45:06.593003
59.592798,52.35598847,4.95713916,-10.76455075,0.0,,17.77527809,13.24796009,2024-06-05 19:45:07.592798
60.59330263,52.35598853,4.95713985,-10.63381296,0.0,,17.7042942,12.90789986,2024-06-05 19:45:08.593303
61.5932543,52.35598869,4.9571399,-10.42726974,0.0,,18.53536987,12.99854088,2024-06-05 19:45:09.593254
62.59292196,52.35598862,4.95714034,-10.39907134,0.0,,19.12475204,13.44658661,2024-06-05 19:45:10.592922
63.59306055,52.35598867,4.95714068,-10.30226932,0.0,,19.92700195,13.89331245,2024-06-05 19:45:11.593061
64.59313107,52.35598869,4.95714071,-10.24196654,0.0,,20.57434845,13.81020737,2024-06-05 19:45:12.593131
65.58965664,52.35598928,4.95714182,-10.07723117,0.0,,20.73491669,13.85863209,2024-06-05 19:45:13.589657
66.59340857,52.35598917,4.9571418,-10.36366933,0.0,,22.03013611,14.06007385,2024-06-05 19:45:14.593409
67.59353211,52.35599042,4.95714799,-9.886430089,0.0,,18.4881115,13.10015011,2024-06-05 19:45:15.593532
68.59270497,52.35599064,4.95714826,-9.919205499,0.0,,18.1397171,12.46397877,2024-06-05 19:45:16.592705
69.59377883,52.35599077,4.95714837,-9.824905933,0.0,,17.11922073,11.51793575,2024-06-05 19:45:17.593779
70.5926145,52.35599086,4.95714853,-9.747818311,0.0,,17.61526871,11.23391151,2024-06-05 19:45:18.592614
71.59016409,52.35599078,4.95714874,-10.0021518,0.0,,17.40534973,11.03532219,2024-06-05 19:45:19.590164
72.59299336,52.35597906,4.95712973,-12.97373708,0.0,,14.91647625,10.28541088,2024-06-05 19:45:20.592993
73.5929931,52.35597919,4.95712974,-12.85636629,0.0,,15.14453697,10.42272091,2024-06-05 19:45:21.592993
74.59297357,52.35597907,4.95712997,-12.77579992,0.0,,15.87642479,11.1186924,2024-06-05 19:45:22.592974
75.59288606,52.35597911,4.95713016,-12.7673769,0.0,,16.68409348,11.33754826,2024-06-05 19:45:23.592886
76.59216882,52.35597928,4.95713033,-12.49686875,0.0,,15.96977711,11.42844391,2024-06-05 19:45:24.592169
77.59283815,52.35597933,4.95713026,-12.33274518,0.0,,15.71991158,11.2766943,2024-06-05 19:45:25.592838
78.59245179,52.35597909,4.95713063,-13.45170283,0.0,,15.82312965,11.63729668,2024-06-05 19:45:26.592452
79.59261815,52.35597917,4.95713081,-13.436749,0.0,,16.21302986,12.2064867,2024-06-05 19:45:27.592618
80.59174908,52.35597916,4.95713075,-13.4196592,0.0,,17.35136604,12.83874702,2024-06-05 19:45:28.591749
81.59029143,52.35597915,4.95713077,-13.36576516,0.0,,17.48742867,12.52325344,2024-06-05 19:45:29.590291
82.59171325,52.35597922,4.95713094,-13.39243733,0.0,,16.93504524,12.13964176,2024-06-05 19:45:30.591713
83.59224481,52.35597935,4.95713091,-13.32969302,0.0,,17.10536766,12.16479111,2024-06-05 19:45:31.592245
84.5926907,52.35597924,4.95713126,-13.3764459,0.0,,16.36675453,11.75600815,2024-06-05 19:45:32.592691
85.59239721,52.35597934,4.9571312,-13.35227587,0.0,,16.40973663,12.13997269,2024-06-05 19:45:33.592397
86.59285122,52.35597938,4.95713143,-13.40464385,0.0,,16.45790672,12.30422115,2024-06-05 19:45:34.592851
87.59216257,52.3559795,4.95713135,-13.05289812,0.0,,16.49889565,12.25495815,2024-06-05 19:45:35.592163
88.59190918,52.35597964,4.95713145,-12.97446769,0.0,,17.58975029,12.52463055,2024-06-05 19:45:36.591909
89.5931382,52.35597968,4.95713171,-12.94040986,0.0,,16.27111244,11.73078251,2024-06-05 19:45:37.593138
90.59302674,52.35597962,4.95713189,-12.92643279,0.0,,15.86992168,10.95967865,2024-06-05 19:45:38.593027
91.5911072,52.35597966,4.95713195,-12.88553915,0.0,,15.56046581,10.60335922,2024-06-05 19:45:39.591107
92.59429757,52.355973,4.95711071,-13.24615659,0.0,,13.03178024,9.643881798,2024-06-05 19:45:40.594298
93.5929709,52.35597268,4.95711431,-14.74438495,0.0,,12.98053551,9.207608223,2024-06-05 19:45:41.592971
94.59343757,52.35597274,4.95711445,-14.70233156,0.0,,13.32318211,9.506427765,2024-06-05 19:45:42.593438
95.59262439,52.35597281,4.95711451,-14.68774402,0.0,,13.84246731,9.871777534,2024-06-05 19:45:43.592624
96.5927958,52.35597283,4.95711448,-14.66992175,0.0,,14.43049622,10.31031609,2024-06-05 19:45:44.592796
97.5931509,52.35597282,4.9571145,-14.76617419,0.0,,15.54032707,11.40703106,2024-06-05 19:45:45.593151
98.59213548,52.35597286,4.95711455,-14.77966288,0.0,,15.77191257,11.65577984,2024-06-05 19:45:46.592135
99.59153048,52.3559729,4.95711461,-14.79101532,0.0,,15.81422997,11.07803345,2024-06-05 19:45:47.591530
100.59236,52.35597298,4.95711447,-14.55712857,0.0,,16.30007172,11.48467255,2024-06-05 19:45:48.592360
101.5925367,52.35597301,4.95711447,-14.51556359,0.0,,17.62843132,11.98820591,2024-06-05 19:45:49.592537
102.5925233,52.35597298,4.95711459,-14.55682333,0.0,,18.15821648,11.9127264,2024-06-05 19:45:50.592523
103.5929387,52.355973,4.95711456,-14.36987263,0.0,,17.41017723,11.52253342,2024-06-05 19:45:51.592939
104.592797,52.35597302,4.95711528,-14.18029699,0.0,,17.69941902,11.3001194,2024-06-05 19:45:52.592797
105.5918428,52.35597282,4.95711802,-12.83422636,0.0,,17.979496,11.16431618,2024-06-05 19:45:53.591843
106.5922198,52.3559728,4.95711806,-12.85534453,0.0,,19.06541252,11.21741009,2024-06-05 19:45:54.592220
107.5934065,52.35597282,4.95711808,-12.85497828,0.0,,20.43595314,11.31203556,2024-06-05 19:45:55.593407
108.5932505,52.35597281,4.95711814,-12.85107201,0.0,,19.83151627,10.79256725,2024-06-05 19:45:56.593250
109.5923,52.35597282,4.95711826,-12.81146011,0.0,,20.41635704,10.67607975,2024-06-05 19:45:57.592300
110.593194,52.35597268,4.95712069,-13.41912492,0.0,,19.84888458,10.79846191,2024-06-05 19:45:58.593194
111.5915806,52.3559727,4.95712084,-13.53014776,0.0,,20.61453438,11.02687931,2024-06-05 19:45:59.591581
112.5942545,52.35597091,4.95711642,-13.77020413,0.0,,17.62325096,10.72781277,2024-06-05 19:46:00.594255
113.590979,52.35597095,4.95711669,-13.64331182,0.0,,17.56396484,11.05563068,2024-06-05 19:46:01.590979
114.5924649,52.35597098,4.95711669,-13.54174928,0.0,,17.87532043,10.97502804,2024-06-05 19:46:02.592465
115.5931736,52.35597112,4.95711682,-13.45654393,0.0,,17.13867569,10.73466682,2024-06-05 19:46:03.593174
116.5924839,52.35597118,4.95711689,-13.47900474,0.0,,17.96379662,10.83851719,2024-06-05 19:46:04.592484
117.5931678,52.35597103,4.95711939,-13.08410605,0.0,,18.61776161,10.91700268,2024-06-05 19:46:05.593168
118.592281,52.35597108,4.95711945,-13.13006542,0.0,,19.05542183,10.69048023,2024-06-05 19:46:06.592281
119.5925602,52.35597132,4.95711965,-13.10272121,0.0,,17.83557892,10.62846661,2024-06-05 19:46:07.592560
120.5929495,52.35597146,4.95711992,-13.13629019,0.0,,18.1327095,10.66552639,2024-06-05 19:46:08.592950
121.5933902,52.35597148,4.95711991,-13.17877064,0.0,,17.20615005,10.74269485,2024-06-05 19:46:09.593390
122.5926226,52.35597164,4.95712019,-13.0844099,0.0,,16.85811996,10.89021873,2024-06-05 19:46:10.592623
123.5909614,52.35597161,4.95712016,-13.10058427,0.0,,18.30828857,11.86270428,2024-06-05 19:46:11.590961
124.592502,52.35597149,4.95712019,-13.20397798,0.0,,20.54643631,13.39129448,2024-06-05 19:46:12.592502
125.5930928,52.35597145,4.9571203,-13.17657319,0.0,,20.62672043,13.41229916,2024-06-05 19:46:13.593093
126.5941488,52.35597139,4.95712037,-13.2690415,0.0,,21.21147156,14.00411892,2024-06-05 19:46:14.594149
127.5927109,52.35597137,4.95712046,-13.35717624,0.0,,21.93849182,14.17403507,2024-06-05 19:46:15.592711
128.5931333,52.35597135,4.95712053,-13.37719576,0.0,,23.24824905,14.49293995,2024-06-05 19:46:16.593133
129.5913177,52.35597158,4.95712059,-13.57916073,0.0,,23.05476379,14.21778202,2024-06-05 19:46:17.591318
130.5903809,52.35597159,4.95712064,-13.54797172,0.0,,22.38233948,13.22352409,2024-06-05 19:46:18.590381
131.5902916,52.35597168,4.95712072,-13.53259069,0.0,,20.9864769,12.32001972,2024-06-05 19:46:19.590292
132.5909673,52.35597174,4.95712068,-13.4771707,0.0,,21.64072609,12.4772625,2024-06-05 19:46:20.590967
133.5912292,52.35597171,4.95712028,-13.47289851,0.0,,22.05601883,12.5496006,2024-06-05 19:46:21.591229
134.590883,52.35597169,4.95712029,-13.43090635,0.0,,23.76074982,13.06470776,2024-06-05 19:46:22.590883
135.5933096,52.35597167,4.95712045,-13.47424125,0.0,,20.2434063,12.4661293,2024-06-05 19:46:23.593310
136.5927147,52.35597171,4.95712052,-13.41522015,0.0,,19.69387054,12.35716057,2024-06-05 19:46:24.592715
137.5927821,52.35597171,4.9571206,-13.42004188,0.0,,19.51877403,12.10643768,2024-06-05 19:46:25.592782
138.5930743,52.35597164,4.95712072,-13.50329387,0.0,,20.41851616,12.53813839,2024-06-05 19:46:26.593074
139.5930582,52.35597175,4.95712058,-13.49310092,0.0,,21.27298927,13.59469223,2024-06-05 19:46:27.593058
140.5929215,52.35597176,4.95712055,-13.46368198,0.0,,21.78764153,13.79925156,2024-06-05 19:46:28.592921
141.5931491,52.35597177,4.95712056,-13.42529085,0.0,,21.19756699,13.01892757,2024-06-05 19:46:29.593149
142.5928462,52.35597178,4.95712055,-13.40826203,0.0,,21.03729057,12.38865376,2024-06-05 19:46:30.592846
143.5931543,52.35597176,4.95712055,-13.36913852,0.0,,22.52831459,12.60635757,2024-06-05 19:46:31.593154
144.5923381,52.35597172,4.95712065,-13.29266147,0.0,,23.73849297,12.99241924,2024-06-05 19:46:32.592338
145.590764,52.35597176,4.95712062,-13.24596954,0.0,,25.43091393,13.53916073,2024-06-05 19:46:33.590764
146.594342,52.35597181,4.95712066,-13.27270284,0.0,,27.51617622,14.20974159,2024-06-05 19:46:34.594342
147.59257,52.35597179,4.95712078,-13.28637467,0.0,,27.19319344,14.23852158,2024-06-05 19:46:35.592570
148.5930388,52.35597183,4.95712089,-13.21935795,0.0,,21.85659981,14.18429852,2024-06-05 19:46:36.593039
149.5925003,52.35597182,4.95712092,-13.2479224,0.0,,22.37005043,14.56905842,2024-06-05 19:46:37.592500
150.5929177,52.35597183,4.95712101,-13.23187009,0.0,,20.07836151,13.38024139,2024-06-05 19:46:38.592918
151.5906654,52.35597179,4.95712108,-13.18603271,0.0,,19.67295074,12.94400978,2024-06-05 19:46:39.590665
152.5941479,52.35597152,4.95711549,-13.19427606,0.0,,15.05397606,12.34293079,2024-06-05 19:46:40.594148
153.5935509,52.35597159,4.95711544,-13.14917101,0.0,,15.09934998,11.95915794,2024-06-05 19:46:41.593551
154.5930713,52.35597158,4.9571155,-13.13250839,0.0,,15.43139172,12.09519005,2024-06-05 19:46:42.593071
155.5934159,52.35597161,4.95711553,-13.1906138,0.0,,16.34843254,12.66325092,2024-06-05 19:46:43.593416
156.5925932,52.35597161,4.95711553,-13.1593638,0.0,,18.41690826,13.32166386,2024-06-05 19:46:44.592593
157.5926513,52.35597167,4.95711546,-13.11590672,0.0,,21.15340424,14.19386005,2024-06-05 19:46:45.592651
158.5936033,52.35597165,4.95711554,-13.15222262,0.0,,19.93425369,13.64345455,2024-06-05 19:46:46.593603
159.5925424,52.35597164,4.95711555,-13.14733982,0.0,,19.71433258,12.84867668,2024-06-05 19:46:47.592542
160.592993,52.35597168,4.95711556,-13.13629239,0.0,,19.99186707,12.28394413,2024-06-05 19:46:48.592993
161.5908953,52.3559717,4.95711557,-13.06817712,0.0,,20.15159416,11.78835297,2024-06-05 19:46:49.590895
162.593657,52.35597172,4.95711567,-13.06536942,0.0,,18.64477348,10.9484787,2024-06-05 19:46:50.593657
163.5925989,52.35597175,4.95711569,-13.05163646,0.0,,17.50849342,10.01673985,2024-06-05 19:46:51.592599
164.592941,52.35597175,4.9571157,-13.10107493,0.0,,18.57312775,10.26739597,2024-06-05 19:46:52.592941
165.5933867,52.35597173,4.95711574,-13.08062815,0.0,,20.49086571,10.85954475,2024-06-05 19:46:53.593387
166.5917251,52.35597175,4.95711576,-13.0936286,0.0,,20.34521675,10.65842628,2024-06-05 19:46:54.591725
167.5929928,52.35597174,4.95711577,-13.07305976,0.0,,20.73557663,10.5522728,2024-06-05 19:46:55.592993
168.5925508,52.35597173,4.95711578,-13.07098458,0.0,,22.10455894,10.69883728,2024-06-05 19:46:56.592551
169.5926049,52.35597178,4.95711572,-13.06140202,0.0,,24.73042488,11.46082401,2024-06-05 19:46:57.592605
170.5922031,52.35597181,4.95711569,-13.00891176,0.0,,25.30945969,11.99384308,2024-06-05 19:46:58.592203
171.5909769,52.35597183,4.95711569,-12.99523986,0.0,,27.23578453,12.35565948,2024-06-05 19:46:59.590977
172.5939885,52.35597175,4.95710951,-12.88080262,0.0,,15.09254551,12.53042412,2024-06-05 19:47:00.593988
173.593405,52.35597164,4.95711085,-12.6688269,0.0,,15.34210873,12.38356781,2024-06-05 19:47:01.593405
174.5930244,52.35597163,4.95711088,-12.6106604,0.0,,15.12861729,11.63073349,2024-06-05 19:47:02.593024
175.5921126,52.35597162,4.95711091,-12.61603149,0.0,,15.36425209,11.55812836,2024-06-05 19:47:03.592113
176.5930428,52.35597164,4.95711092,-12.55420284,0.0,,15.68161678,11.28772068,2024-06-05 19:47:04.593043
177.5913014,52.35597166,4.95711093,-12.59173943,0.0,,16.60698891,11.49543285,2024-06-05 19:47:05.591301
178.5932638,52.35597169,4.95711094,-12.58539172,0.0,,17.80091095,11.42906666,2024-06-05 19:47:06.593264
179.5924522,52.3559717,4.95711098,-12.61328475,0.0,,18.65389252,11.33106518,2024-06-05 19:47:07.592452
180.5929366,52.35597174,4.95711095,-12.58362163,0.0,,18.96257973,11.03588295,2024-06-05 19:47:08.592937
181.5930107,52.35597181,4.95711093,-12.54535249,0.0,,19.85776329,11.16646576,2024-06-05 19:47:09.593011
182.5922624,52.35597181,4.957111,-12.5815463,0.0,,21.12393188,11.77773476,2024-06-05 19:47:10.592262
183.5930322,52.35597185,4.95711093,-12.53906582,0.0,,24.06418037,12.89178085,2024-06-05 19:47:11.593032
184.592982,52.35597166,4.9571108,-12.39288696,0.0,,27.23112869,13.90554142,2024-06-05 19:47:12.592982
185.5919297,52.35597167,4.95711082,-12.40735227,0.0,,29.82365608,14.60294247,2024-06-05 19:47:13.591930
186.593138,52.35597166,4.95711087,-12.47095089,0.0,,29.21544456,14.56230259,2024-06-05 19:47:14.593138
187.5926139,52.35597166,4.95711087,-12.47662716,0.0,,31.37152863,14.79611397,2024-06-05 19:47:15.592614
188.5915732,52.35597166,4.95711093,-12.50360466,0.0,,26.11839676,14.0333128,2024-06-05 19:47:16.591573
189.5921949,52.35597169,4.957111,-12.48657577,0.0,,23.96174812,13.88670635,2024-06-05 19:47:17.592195
190.5926813,52.35597177,4.95711106,-12.47467377,0.0,,22.33328629,13.4081707,2024-06-05 19:47:18.592681
191.5908486,52.35597182,4.95711123,-12.4958528,0.0,,17.24825096,12.86867714,2024-06-05 19:47:19.590849
192.5948105,52.35597157,4.95710885,-12.51349368,0.0,,15.80932617,12.87984657,2024-06-05 19:47:20.594810
193.5910901,52.35597167,4.95710886,-12.5156908,0.0,,15.86799812,12.96356201,2024-06-05 19:47:21.591090
194.5918431,52.35597161,4.95710889,-12.51666743,0.0,,16.24532127,13.43011093,2024-06-05 19:47:22.591843
195.5931195,52.35597163,4.95710889,-12.46924309,0.0,,16.06624222,12.89112854,2024-06-05 19:47:23.593120
196.5924332,52.3559716,4.95710891,-12.5412646,0.0,,16.60630035,13.14940262,2024-06-05 19:47:24.592433
197.5928708,52.35597162,4.95710896,-12.39270498,0.0,,15.9563942,12.41166306,2024-06-05 19:47:25.592871
198.5933897,52.35597153,4.9571116,-12.02984958,0.0,,15.75960064,12.05990982,2024-06-05 19:47:26.593390
199.5922008,52.35597237,4.95711444,-12.88433893,0.0,,15.16738892,12.33969688,2024-06-05 19:47:27.592201
200.5932911,52.35597248,4.95711459,-12.91009552,0.0,,15.1450367,12.6327076,2024-06-05 19:47:28.593291
201.5930662,52.35597238,4.95711459,-12.76141402,0.0,,14.9208231,12.02873135,2024-06-05 19:47:29.593066
202.5906484,52.35597241,4.95711465,-12.68853797,0.0,,14.92353249,11.90589333,2024-06-05 19:47:30.590648
203.5922744,52.35597246,4.95711461,-12.6542972,0.0,,15.19643688,12.03313541,2024-06-05 19:47:31.592274
204.5925193,52.35597246,4.95711463,-12.6846927,0.0,,15.69673538,12.30335903,2024-06-05 19:47:32.592519
205.592657,52.35597244,4.95711466,-12.65344271,0.0,,16.49170303,12.51156521,2024-06-05 19:47:33.592657
206.5944486,52.35597243,4.95711467,-12.70391879,0.0,,17.85082436,12.68544292,2024-06-05 19:47:34.594449
207.5926623,52.35597241,4.9571147,-12.73382603,0.0,,18.3478241,12.55493641,2024-06-05 19:47:35.592662
208.5936529,52.35597247,4.95711462,-12.68090851,0.0,,20.8091774,13.28031921,2024-06-05 19:47:36.593653
209.5913492,52.35597256,4.95711448,-12.53759791,0.0,,24.02342987,14.36313629,2024-06-05 19:47:37.591349
210.5925396,52.35597257,4.95711449,-12.54028344,0.0,,27.60200882,15.45413971,2024-06-05 19:47:38.592540
211.5911131,52.3559726,4.95711443,-12.48956322,0.0,,28.59619713,15.36860943,2024-06-05 19:47:39.591113
212.594001,52.35597186,4.95711007,-12.44714735,0.0,,17.18931198,14.14522457,2024-06-05 19:47:40.594001
213.5929176,52.35597194,4.9571101,-12.36810669,0.0,,16.9738369,14.05611897,2024-06-05 19:47:41.592918
214.5936162,52.35597195,4.95711009,-12.34552368,0.0,,17.88198471,14.42382526,2024-06-05 19:47:42.593616
215.5924445,52.35597195,4.95711009,-12.35480102,0.0,,18.75972366,14.52875805,2024-06-05 19:47:43.592444
216.5931942,52.35597197,4.95711017,-12.36194206,0.0,,17.34887314,13.77832699,2024-06-05 19:47:44.593194
217.5926148,52.35597195,4.95711026,-12.32806752,0.0,,17.63170433,13.82896423,2024-06-05 19:47:45.592615
218.5936385,52.35597201,4.95711027,-12.19531597,0.0,,17.00027275,13.37879562,2024-06-05 19:47:46.593638
219.5930333,52.35597205,4.95711028,-12.13977391,0.0,,16.80272102,13.09831715,2024-06-05 19:47:47.593033
220.5931714,52.35597205,4.95711033,-11.96142916,0.0,,17.14877892,13.08001328,2024-06-05 19:47:48.593171
221.592538,52.35597205,4.95711055,-11.89593831,0.0,,16.29201317,12.62875843,2024-06-05 19:47:49.592538
222.5913732,52.35597204,4.95711163,-11.57568624,0.0,,15.59030628,11.67317867,2024-06-05 19:47:50.591373
223.5927778,52.35597204,4.95711155,-11.58551294,0.0,,15.19031143,11.44802189,2024-06-05 19:47:51.592778
224.5931803,52.35597203,4.95711158,-11.50866968,0.0,,14.96010399,10.88828087,2024-06-05 19:47:52.593180
225.5907268,52.35597202,4.95711158,-11.58124049,0.0,,14.93069172,10.6665535,2024-06-05 19:47:53.590727
226.5927084,52.35597205,4.95711173,-11.51440687,0.0,,14.19473648,9.893687248,2024-06-05 19:47:54.592708
227.593785,52.35597206,4.95711175,-11.62915293,0.0,,14.73480988,10.44547749,2024-06-05 19:47:55.593785
228.5934588,52.35597209,4.95711181,-11.57428225,0.0,,15.05774975,10.50931168,2024-06-05 19:47:56.593459
229.5925538,52.3559721,4.95711179,-11.57641848,0.0,,15.30780125,10.38677692,2024-06-05 19:47:57.592554
230.5921769,52.35597212,4.95711185,-11.57971431,0.0,,15.29289818,10.17275715,2024-06-05 19:47:58.592177
231.5904473,52.35597214,4.9571118,-11.50366451,0.0,,16.02490807,10.5817976,2024-06-05 19:47:59.590447
232.5937473,52.35597192,4.95710733,-11.53650432,0.0,,14.36496067,10.73596668,2024-06-05 19:48:00.593747
233.5937095,52.35597189,4.95710733,-11.53259811,0.0,,14.95638371,11.08736801,2024-06-05 19:48:01.593709
234.5932047,52.35597194,4.95710732,-11.39972451,0.0,,14.67076302,10.47072315,2024-06-05 19:48:02.593205
235.5930869,52.35597198,4.95710723,-11.31451942,0.0,,15.13484478,10.69880104,2024-06-05 19:48:03.593087
236.5925929,52.35597198,4.95710723,-11.2511039,0.0,,15.10691452,10.28589821,2024-06-05 19:48:04.592593
237.5922946,52.35597198,4.95710722,-11.22119668,0.0,,15.27939796,10.07881737,2024-06-05 19:48:05.592295
238.5937661,52.35597196,4.95710729,-11.18481971,0.0,,15.59563541,10.04656315,2024-06-05 19:48:06.593766
239.5928944,52.35597197,4.95710732,-11.23169468,0.0,,16.42126846,10.30398369,2024-06-05 19:48:07.592894
240.5929118,52.35597229,4.95710755,-11.75159155,0.0,,16.95072746,9.860362053,2024-06-05 19:48:08.592912
241.5914864,52.35597229,4.95710758,-11.79529271,0.0,,17.89975739,9.841072083,2024-06-05 19:48:09.591486
242.5929195,52.35597226,4.95710761,-11.91754615,0.0,,19.86491966,10.71651077,2024-06-05 19:48:10.592919
243.5927023,52.35597228,4.95710756,-11.82410133,0.0,,23.08838844,11.88836765,2024-06-05 19:48:11.592702
244.5936419,52.35597238,4.95710745,-11.6616867,0.0,,23.33551407,12.10095787,2024-06-05 19:48:12.593642
245.5929252,52.35597241,4.95710742,-11.61877896,0.0,,21.19343567,11.5089798,2024-06-05 19:48:13.592925
246.5928685,52.35597242,4.95710743,-11.61938929,0.0,,20.22434807,11.03201199,2024-06-05 19:48:14.592869
247.5925237,52.35597244,4.9571074,-11.5822799,0.0,,20.32203865,10.73171902,2024-06-05 19:48:15.592524
248.5926986,52.35597245,4.95710739,-11.58710167,0.0,,20.82027245,10.59358311,2024-06-05 19:48:16.592699
249.5931147,52.35597252,4.95710745,-11.52411325,0.0,,19.23413086,10.20437145,2024-06-05 19:48:17.593115
250.5928156,52.35597251,4.95710747,-11.51105173,0.0,,19.94397736,10.20118618,2024-06-05 19:48:18.592816
251.590811,52.35597248,4.95710756,-11.53717477,0.0,,18.06145668,10.04682827,2024-06-05 19:48:19.590811
