"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.549500104E0,1.060572624E0,-9.459269047E-1,1.114100575E0
8.589956615E0,4.718982279E-1,-1.176949382E0,7.624405622E-1
8.630410729E0,-6.426018476E-1,-1.552177668E0,1.492657810E-1
8.670941198E0,-1.469888449E0,-2.040453911E0,-3.869459033E-1
8.711393073E0,-6.002588272E-1,-7.366086245E-1,-2.070546746E-1
8.751885677E0,1.125818133E0,-2.669740319E-1,1.103448272E0
8.792412865E0,-1.287600398E-1,-8.399362564E-1,-5.818835273E-2
8.832861042E0,-4.932028949E-1,3.326190114E-1,-2.793573737E-1
8.873368229E0,-4.097152650E-1,7.344781756E-1,1.724345982E-1
8.913858490E0,-2.493044853E0,-1.282274276E-1,-7.693645358E-1
8.954357136E0,-1.999974966E0,1.771748781E0,-1.555772781E0
8.994877761E0,-1.761096478E0,-2.102770090E0,-1.142595530E0
9.035308854E0,-9.821448326E-1,-3.516600430E-1,8.135717362E-2
9.075852917E0,-1.803972125E0,6.945319176E-1,5.307523608E-1
9.116328177E0,-1.625146151E0,1.533669233E0,1.202381775E-1
9.156850104E0,-9.619054198E-1,9.974575639E-1,-2.908086181E-1
9.197314844E0,-1.428344369E0,3.211677670E-1,-4.340824485E-1
9.237810209E0,-4.878767133E-1,7.392717004E-1,-6.974613070E-1
9.278279427E0,-1.255643368E-1,2.383458912E-1,-3.722989559E-1
9.318830677E0,5.738943070E-2,3.722989559E-1,2.707023323E-1
9.359266250E0,1.209705234E0,6.109111309E-1,4.149082601E-1
9.399816094E0,3.054289341E0,5.850792527E-1,9.163666964E-1
9.440280209E0,3.310344696E0,1.356840581E-1,1.068295598E0
9.480795782E0,1.745650649E0,3.165872574E0,5.944000483E-1
9.521255261E0,1.446852803E0,8.717600703E-1,6.684337258E-1
9.561766667E0,1.557104349E0,-3.671059310E-1,6.042534113E-1
9.602232396E0,1.255244017E0,-1.122356176E0,1.037670135E0
9.642749584E0,1.360169411E0,-1.561764717E0,8.953283429E-1
9.683225417E0,3.174394369E-1,-1.359370470E0,5.946663618E-1
