"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.281118553E0,6.350517273E-3,-3.283500671E-3,-2.338027954E-2
9.321639750E0,-3.843021393E-2,-9.976506233E-3,-4.022550583E-2
9.362110219E0,-3.573131561E-2,-5.928874016E-3,-4.263043404E-2
9.402600323E0,8.406639099E-3,-1.758372784E-2,-3.447175026E-2
9.443089698E0,-2.845573425E-2,-5.887031555E-3,-5.275654793E-2
9.483579073E0,3.025627136E-2,2.042639256E-2,-2.829551697E-2
9.524068448E0,8.467674255E-3,1.278960705E-2,-1.502084732E-2
9.564557771E0,1.049995422E-3,-2.269148827E-3,-1.547574997E-3
9.605047146E0,-1.119136810E-2,-2.130937576E-2,-1.806378365E-2
9.645506678E0,-6.223678589E-3,-1.592934132E-2,-2.300715446E-2
9.686005167E0,-1.548671722E-2,-1.029372215E-3,1.226902008E-3
9.726494438E0,1.834583282E-2,6.372570992E-3,-5.665397644E-2
9.766980584E0,6.886005402E-2,4.561722279E-2,-5.473566055E-2
9.807475375E0,-1.332283020E-3,3.629040718E-2,-1.592803001E-2
9.847982407E0,-4.433822632E-2,8.373975754E-3,-3.978729248E-3
9.888478969E0,-2.145099640E-2,-2.564001083E-2,2.722501755E-3
9.928968136E0,-7.418251038E-2,-6.649422646E-2,4.122138023E-2
9.969457303E0,-6.570816040E-3,-2.990400791E-2,6.283760071E-3
1.000994647E1,4.791164398E-2,5.289673805E-3,-4.349708557E-3
1.005042360E1,-2.169322968E-2,-6.787776947E-4,5.873441696E-3
1.009090678E1,-6.536293030E-2,-1.131737232E-2,9.277820587E-3
1.013139595E1,3.786849976E-2,2.546739578E-2,-3.511285782E-2
1.017194548E1,2.538204193E-2,4.537129402E-2,-3.794741631E-2
1.021239381E1,7.233810425E-2,-2.137017250E-2,-5.011343956E-2
1.025289371E1,-2.368736267E-2,-3.785943985E-2,1.918244362E-2
1.029338491E1,-7.347965240E-2,-2.343583107E-2,1.890420914E-3
1.033387189E1,3.010177612E-2,2.970349789E-2,-1.243782043E-2
1.037435303E1,3.356266022E-2,5.330014229E-2,-1.894497871E-2
1.041483105E1,1.001358032E-4,1.281774044E-2,-7.493972778E-3
1.045532006E1,-2.406406403E-2,-2.730298042E-2,1.046657562E-4
1.049580913E1,-1.858806610E-2,-1.688444614E-2,-2.714157104E-3
1.053629819E1,1.219558716E-2,9.414672852E-3,-1.829051971E-2
1.057675100E1,-1.340770721E-2,1.868450642E-2,-1.019239426E-2
1.061722355E1,-6.468772888E-3,-1.303577423E-2,5.021095276E-3
1.065776751E1,4.295349121E-3,-3.742456436E-3,1.588368416E-2
1.069825652E1,3.521919250E-3,-5.851387978E-3,-8.607387543E-3
1.073875574E1,1.258373260E-2,1.919317245E-2,5.113601685E-3
1.077922996E1,-1.323509216E-2,8.472204208E-3,-7.624626160E-4
1.081972944E1,-5.586624146E-3,-1.431870461E-2,-3.073215485E-3
1.086022006E1,-1.696586609E-3,-6.032228470E-3,-1.277279854E-2
1.090068366E1,1.662254333E-3,7.090330124E-3,-5.782365799E-3
1.094122345E1,-1.084804535E-2,1.458382607E-2,-9.177923203E-3
1.098171293E1,-9.507179260E-3,9.377479553E-3,-7.948875427E-3
1.102213564E1,8.529663086E-3,8.563876152E-3,4.174470901E-3
1.106262407E1,1.642513275E-2,-3.120899200E-3,9.463310242E-3
1.110311355E1,-9.786605835E-3,-9.104013443E-4,1.297712326E-2
1.114362090E1,-8.694648743E-3,-6.252288818E-3,-5.966186523E-3
1.118412709E1,6.109237671E-3,1.115405560E-2,6.546974182E-3
1.122463142E1,3.240585327E-3,3.163218498E-3,1.934528351E-3
1.126512199E1,-9.589195251E-3,1.427495480E-2,6.427764893E-4
1.130561131E1,-7.438659668E-4,-9.970664978E-4,-1.424956322E-2
1.134607803E1,1.221847534E-2,-4.780292511E-4,1.516652107E-2
1.138653522E1,-5.533218384E-3,-7.456660271E-3,2.629756927E-3
1.142701360E1,-8.720397949E-3,1.384520531E-2,1.004838943E-2
1.146750142E1,2.137184143E-3,1.194000244E-3,-2.789258957E-3
1.150799376E1,1.201057434E-2,-1.653313637E-3,1.176953316E-2
1.154849595E1,-1.665019989E-2,-5.579829216E-3,-2.154016495E-2
1.158899860E1,-5.321502686E-3,8.893966675E-3,-2.179408073E-2
1.162948053E1,-9.531021118E-3,2.162182331E-2,-2.668118477E-2
1.166996194E1,4.213333130E-3,1.911520958E-2,-5.707502365E-3
1.171048267E1,-1.528453827E-2,1.217722893E-3,6.046533585E-3
1.175094720E1,1.324653625E-2,-6.796360016E-3,7.070302963E-3
1.179143621E1,1.125431061E-2,1.389980316E-4,1.764512062E-2
1.183197251E1,4.854202271E-3,-8.267164230E-4,1.868724823E-3
1.187246152E1,-2.490043640E-3,1.600325108E-2,-6.368637085E-3
1.191295121E1,-7.594108582E-3,1.577138901E-4,8.355140686E-3
1.195342772E1,-2.092838287E-2,-6.288290024E-4,-9.500026703E-3
1.199391683E1,3.219604492E-3,-9.454369545E-3,-1.854300499E-2
1.203440590E1,1.130676270E-2,5.578756332E-3,-2.594947815E-3
1.207485694E1,-2.995204926E-2,4.917812347E-2,1.597166061E-2
1.211534600E1,3.299713135E-3,2.359712124E-2,-3.408908844E-3
1.215585314E1,2.476119995E-2,-4.546630383E-2,9.717226028E-3
1.219635678E1,5.289268494E-2,-6.463706493E-2,5.397272110E-2
1.223686137E1,3.398036957E-2,-3.260624409E-2,4.359722137E-2
1.227738569E1,-4.169273376E-2,-1.680994034E-2,-4.336953163E-2
1.231787475E1,-6.647205353E-2,3.633022308E-2,-6.535482407E-2
1.235827314E1,-1.942062378E-2,5.759561062E-2,-6.895327568E-2
1.239879803E1,3.001499176E-2,6.522393227E-2,-2.000093460E-2
