"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.252026475E1,1.331541280E-4,8.255556226E-3,-1.065233024E-3
1.256071923E1,-2.796236658E-3,1.118494663E-2,-4.260932095E-3
1.260121131E1,-9.320789250E-4,7.190322969E-3,-2.130466048E-3
1.264170017E1,6.258244161E-3,5.059856921E-3,-5.858781748E-3
1.268225376E1,7.323476952E-3,-3.728315700E-3,-1.145125460E-2
1.272270907E1,3.062544856E-3,-3.994623665E-3,-1.331541315E-2
1.276321543E1,9.320789250E-4,-3.462007269E-3,-1.038602181E-2
1.280371595E1,2.796236658E-3,-2.396774245E-3,-4.527240526E-3
1.284418095E1,2.263620263E-3,-5.326165119E-4,0.000000000E0
1.288468319E1,-3.062544856E-3,-1.065233024E-3,2.130466048E-3
1.292518022E1,-6.524552125E-3,8.788172156E-3,2.929390874E-3
1.296566058E1,-2.263620263E-3,5.326164886E-3,4.793548491E-3
1.300613381E1,3.328853287E-3,-1.065233024E-3,-5.326165119E-4
1.304659220E1,5.193010904E-3,-2.396774245E-3,-4.793548491E-3
1.308708350E1,3.994623839E-4,-7.989247679E-4,-3.994623665E-3
1.312759178E1,-1.997311832E-3,1.065233024E-3,-2.130466048E-3
1.316811933E1,-3.595161485E-3,-1.065233024E-3,2.929390874E-3
1.320861350E1,-1.731003635E-3,2.663082443E-3,1.331541222E-3
1.324910355E1,-2.529928461E-3,1.597849536E-3,-7.989247679E-4
1.328957376E1,3.062544856E-3,7.190322969E-3,-5.858781748E-3
1.333004642E1,3.595161485E-3,5.059856921E-3,-6.924014539E-3
1.337051413E1,1.331541280E-4,3.994623665E-3,-3.728315700E-3
1.341102001E1,-1.198387123E-3,6.657706574E-3,-3.728315700E-3
1.345150907E1,-6.657706108E-4,4.793548491E-3,-2.663082443E-3
1.349199741E1,3.994623839E-4,6.391398143E-3,-2.396774245E-3
1.353247772E1,-3.994623839E-4,5.858781748E-3,-2.663082560E-4
1.357296647E1,9.320789250E-4,4.527240526E-3,1.331541222E-3
1.361343918E1,-1.331541280E-4,-1.331541222E-3,1.864157850E-3
1.365393407E1,3.994623839E-4,-2.130466048E-3,-5.326165119E-4
1.369446303E1,-1.331541280E-4,-2.663082443E-3,-1.597849536E-3
1.373493183E1,-1.198387123E-3,-2.929390874E-3,-3.195699072E-3
1.377542131E1,-1.198387123E-3,-1.864157850E-3,-3.994623665E-3
1.381592439E1,-1.997311832E-3,-7.989247679E-4,-2.396774245E-3
1.385642475E1,-6.657706108E-4,-1.331541222E-3,-5.326165119E-4
1.389688548E1,1.331541280E-4,1.864157850E-3,1.597849536E-3
1.393739980E1,1.198387123E-3,-1.597849536E-3,1.864157850E-3
1.397790137E1,2.529928461E-3,-2.130466048E-3,-3.462007269E-3
1.401839808E1,-6.657706108E-4,-1.331541222E-3,-2.663082443E-3
1.405886845E1,-4.394086078E-3,0.000000000E0,-2.663082560E-4
1.409934626E1,-3.595161485E-3,-5.326165119E-4,4.527240526E-3
1.413982486E1,1.464695437E-3,7.989247679E-4,-2.663082560E-4
1.418031949E1,2.263620263E-3,3.195699072E-3,-1.331541222E-3
1.422080871E1,1.997311832E-3,5.059856921E-3,-2.663082560E-4
1.426131751E1,-6.657706108E-4,1.864157850E-3,1.065233024E-3
1.430181699E1,-2.263620263E-3,-2.929390874E-3,0.000000000E0
1.434230027E1,-1.997311832E-3,-4.527240526E-3,-2.929390874E-3
1.438276678E1,-1.997311832E-3,-7.190322969E-3,-2.663082443E-3
1.442324584E1,9.320789250E-4,-3.462007269E-3,-3.728315700E-3
1.446373084E1,1.198387123E-3,-7.989247679E-4,-2.663082443E-3
1.450421194E1,-1.997311832E-3,2.130466048E-3,2.396774245E-3
1.454470084E1,-8.388710208E-3,3.462007269E-3,7.190322969E-3
1.458518975E1,-7.057168987E-3,7.989247679E-4,5.059856921E-3
1.462567861E1,-1.331541280E-4,-2.929390874E-3,-2.396774245E-3
1.466628017E1,9.720250964E-3,-2.210358530E-2,-7.456631400E-3
1.470663012E1,8.655018173E-3,-1.784265228E-2,-5.858781748E-3
1.474717084E1,-4.127778113E-3,2.396774245E-3,3.728315700E-3
1.478763996E1,-1.051917579E-2,1.278279629E-2,1.384802908E-2
1.482814741E1,-1.731003635E-3,6.391398143E-3,1.198387146E-2
1.486863642E1,7.057168987E-3,-3.728315700E-3,7.722939365E-3
1.490915095E1,6.524552125E-3,-4.260932095E-3,2.396774245E-3
1.494964048E1,9.320789250E-4,-1.597849536E-3,-5.326165119E-4
1.499009772E1,-1.731003635E-3,1.065233024E-3,-6.924014539E-3
1.503057387E1,-2.263620263E-3,-4.793548491E-3,-1.065232977E-2
1.507108782E1,-1.331541280E-4,-6.391398143E-3,-1.145125460E-2
1.511157736E1,-3.994623839E-4,1.331541222E-3,-1.198387146E-2
1.515203147E1,6.657706108E-4,8.788172156E-3,-1.011971384E-2
1.519256876E1,1.464695437E-3,1.225017942E-2,-1.038602181E-2
1.523307288E1,4.660394508E-3,-1.065233024E-3,-1.011971384E-2
1.527356361E1,5.193010904E-3,-5.858781748E-3,-8.788172156E-3
1.531401428E1,3.328853287E-3,-6.924014539E-3,-6.657706574E-3
