"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.014972005E2,-6.961319447E0,-2.220539331E0,6.357729912E0
1.015372005E2,-6.957729816E0,-2.225325108E0,6.356533527E0
1.015772005E2,-6.980462074E0,-2.267199516E0,6.326622963E0
1.016172005E2,-7.028318405E0,-2.243271112E0,6.321837425E0
1.016572005E2,-7.035496712E0,-2.218146563E0,6.315855503E0
1.016972005E2,-7.027122021E0,-2.169093609E0,6.301498413E0
1.017372005E2,-7.024729252E0,-2.190629244E0,6.321837425E0
1.017772005E2,-7.009175777E0,-2.237289190E0,6.288038731E0
1.018172005E2,-6.967301369E0,-2.240878344E0,6.396014690E0
1.018572005E2,-6.967301369E0,-2.240878344E0,6.396014690E0
1.018972005E2,-6.887141705E0,-2.230110645E0,6.428318024E0
1.019372005E2,-6.962515831E0,-2.214557409E0,6.342176437E0
1.019772005E2,-6.962515831E0,-2.214557409E0,6.342176437E0
1.020172005E2,-7.085746288E0,-2.201396942E0,6.207879066E0
1.020572005E2,-7.085746288E0,-2.201396942E0,6.207879066E0
1.020972005E2,-7.018746853E0,-2.236092806E0,6.331408501E0
1.021372005E2,-6.949355125E0,-2.220539331E0,6.396014690E0
1.021772005E2,-6.925426960E0,-2.232503414E0,6.391229153E0
1.022172005E2,-6.957729816E0,-2.212164640E0,6.378068924E0
1.022572005E2,-6.976872444E0,-2.245664120E0,6.333801746E0
1.022972005E2,-7.027122021E0,-2.228914261E0,6.286842346E0
1.023372005E2,-7.019943237E0,-2.209771633E0,6.280860424E0
1.023772005E2,-7.003193855E0,-2.226521492E0,6.320641041E0
1.024172005E2,-6.982854843E0,-2.242074728E0,6.345765591E0
1.024572005E2,-6.958926678E0,-2.220539331E0,6.376872540E0
1.024972005E2,-7.000801086E0,-2.271985054E0,6.343372822E0
1.025372005E2,-6.985247612E0,-2.232503414E0,6.331408501E0
1.025772005E2,-7.030711174E0,-2.225325108E0,6.312266350E0
1.026172005E2,-6.994818687E0,-2.203789711E0,6.285645962E0
