"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.904821199E0,2.188859940E0,-1.772928715E0,-2.227232456E0
1.945257033E0,2.163179874E0,-7.140610218E-1,-4.842760086E0
1.985789637E0,9.779560566E-1,-7.621812820E-2,-4.635272980E0
2.026247033E0,1.167133331E0,6.183154583E-1,-1.944262981E0
2.066705522E0,-6.646049023E-1,1.355715513E0,-5.645446777E-1
2.107163595E0,-2.149784565E0,1.667997122E0,-1.651055336E0
2.147690574E0,-4.189568520E0,1.668218970E0,-2.370296001E0
2.188173387E0,-6.451913357E0,2.212267399E0,-4.414949417E0
2.228672762E0,-2.998187065E0,1.755081654E0,4.872150898E0
2.269180574E0,-6.976246357E0,1.074494839E0,-1.839324474E0
2.309705314E0,-4.894603252E0,7.847901583E-1,4.378674030E0
2.350175783E0,5.859255791E-1,1.098945737E0,5.073979855E0
2.390680574E0,-7.505960464E-1,2.457146406E0,1.861846924E0
2.431126824E0,-2.380299091E0,1.478489518E0,2.517090797E0
2.471598543E0,4.250531197E-1,-1.888494015E0,-5.760202408E0
2.512113178E0,5.301034927E0,4.232914925E0,1.511898041E1
2.552650470E0,1.716298580E0,1.230859756E0,-1.958515644E0
2.593125626E0,4.566435814E-1,3.318989754E0,1.137669086E0
2.633574949E0,-3.246459007E0,2.444672585E-1,2.387678146E0
2.674064272E0,6.637067795E-1,1.089016199E0,4.444861412E-1
2.714537501E0,-1.880556107E0,-6.740095615E-1,1.014053345E0
2.755053803E0,1.746763706E0,-1.014993668E0,-3.768508673E0
2.795581564E0,6.326072693E0,9.952112436E-1,-2.819671631E-1
2.836031928E0,2.181834698E0,-4.117982388E-1,7.183094025E-1
2.876531876E0,-3.039513588E0,-2.739470720E0,-1.614372253E0
2.917012605E0,3.474666595E0,2.187792063E-1,-1.195378304E0
2.957499533E0,3.377790451E-1,-4.110748768E-1,-1.673946381E0
2.998004741E0,-4.873736858E0,-2.938475847E0,-4.712777138E-1
3.038536980E0,-3.031676292E0,-4.178705692E0,-1.136821747E0
3.078975366E0,3.123288155E-1,-4.529634953E0,-3.489394188E-1
3.119454168E0,-4.252548218E-1,-2.662166834E0,-8.103837967E-1
3.159931095E0,2.156411648E0,6.004176140E-1,-2.933645248E-2
3.200396460E0,-3.264374733E-1,-7.929832935E-1,-5.512404442E-1
3.240907501E0,-3.764247894E-1,-3.580199480E-1,2.721104622E-1
3.281442605E0,3.548145294E-2,9.570289850E-1,-3.594255447E-2
3.321955105E0,2.420372963E-1,1.505423307E0,1.232533455E-1
3.362445626E0,-1.713522911E0,-1.307301641E0,-7.054929733E-1
3.402914949E0,8.771548271E-1,1.014853477E0,-1.662397385E-1
3.443384116E0,5.430650711E-2,2.061640739E0,-1.442597866E0
3.483845730E0,-8.493552208E-1,-1.069385052E0,6.401634216E-1
3.524359168E0,2.720675468E-1,2.347752333E0,-2.531065941E-1
3.564880730E0,-6.261777878E-1,3.922182322E-1,-2.954025269E-1
3.605335991E0,9.804868698E-2,4.219455242E0,-3.292560577E-3
3.645835835E0,2.253197670E0,1.269115925E0,2.665785313E0
3.686265574E0,1.696808338E0,-1.190343618E0,4.047780037E-1
3.726754741E0,-6.723732948E0,-4.444849968E0,1.024688721E0
3.767263855E0,4.940891266E-2,-2.401238918E0,6.857023239E-1
3.807761668E0,1.617970943E0,-3.357957602E0,-6.331219673E-1
3.848304845E0,2.408831120E0,-2.432802439E0,-1.393183708E0
3.888754428E0,1.008880138E0,-4.524938464E-1,-1.328431606E0
3.929237501E0,4.114971161E-1,1.454588890E0,-1.302092075E0
3.969765470E0,-3.104882240E-1,1.466021538E0,-1.086016178E0
4.010230210E0,5.179667473E-1,9.718517065E-1,-8.126206398E-1
4.050697658E0,3.797578812E-1,-6.792980433E-1,-6.617550850E-1
4.091189324E0,-2.540988922E-1,-1.202261567E0,-1.814975739E-1
4.131666147E0,3.702416420E-1,-1.057541370E-1,-1.843419075E-1
4.172229793E0,7.715134621E-1,-5.382881165E-1,5.399065018E-1
4.212711460E0,1.777772903E-1,-2.564333916E0,7.730102539E-1
4.253153439E0,1.888453484E0,7.751783133E-1,9.817552567E-2
4.293673074E0,-2.271797180E0,2.895499706E0,-7.138252258E-3
4.334180574E0,-6.210489273E-1,-8.849725723E-1,3.100948334E-1
4.374607085E0,-5.155668259E-1,2.018877268E-1,-2.444834709E-1
4.415098491E0,-4.590778351E-1,1.496274471E-1,-2.331929207E-1
4.455597710E0,-2.409148216E-1,9.364104271E-2,-8.882398605E-1
4.496129897E0,-2.988362312E-1,-2.059803009E-1,-3.532800674E-1
4.536597293E0,-3.110351562E-1,-3.420467377E-1,2.270193100E-1
4.577135939E0,2.182335854E-1,-2.341823578E-1,3.194904327E-2
4.617589480E0,2.276420593E-3,-4.571294785E-2,-7.410478592E-2
4.658063022E0,-3.683347702E-1,2.004210949E-1,2.435660362E-1
4.698530574E0,4.538860321E-1,3.446089029E-1,-3.688330650E-1
4.739069480E0,-2.080488205E-1,-1.679873466E-1,-6.901473999E-1
4.779517241E0,-6.587796211E-1,-3.086910248E-1,-9.772205353E-2
4.820018543E0,-3.763532639E-2,1.017117500E-2,-4.086871147E-1
4.860490158E0,2.394819260E-1,1.887159348E-1,5.591678619E-2
4.900969845E0,-2.706985474E-1,2.680835724E-1,7.869243622E-2
4.941475105E0,4.096555710E-1,-4.703276157E-1,-3.575148582E-1
4.982017970E0,2.547211647E-1,-5.279140472E-1,8.618898392E-1
5.022462814E0,-5.842995644E-1,-1.082736015E0,1.711542606E0
5.062946824E0,-5.048832893E-1,-1.045614719E0,1.685913086E0
5.103493283E0,-1.481934071E0,-9.132820368E-1,1.723223686E0
5.143974689E0,-7.516522408E-1,-1.057757258E0,-1.039270401E0
5.184453439E0,2.807252407E0,2.085384130E-1,-2.488111973E0
5.224895053E0,3.128808022E0,-1.944637299E-1,-5.295438766E-1
5.265385939E0,9.320702553E-1,-1.466281414E-1,-3.273544312E-1
5.305902866E0,1.168368816E0,5.450093746E-2,-1.787266731E-1
5.346393074E0,-6.198000908E-1,-5.497187376E-2,1.380374432E0
5.386829116E0,-8.404207230E-1,-1.503004432E-1,-1.988301277E-1
5.427389272E0,9.338731766E-1,1.910123229E-1,1.925430298E-1
5.467805626E0,8.341503143E-2,-2.312888503E-1,-5.261611938E-2
5.508294012E0,-1.570033550E0,-7.949153185E-1,-4.889984131E-1
5.548811512E0,-3.986454010E-1,-5.222362876E-1,-4.198203087E-1
5.589331720E0,2.516427040E-1,-4.558259249E-2,-6.467094421E-1
5.629796980E0,1.805539131E-1,2.243424058E-1,-5.591545105E-1
5.670281408E0,-6.632547379E-1,2.659729719E-1,-5.090298653E-1
5.710771668E0,-9.604668617E-1,1.509739757E-1,-7.974886894E-1
5.751279845E0,-2.342171669E-1,2.055031061E-1,-8.807134628E-1
5.791781408E0,-8.502097130E-1,-3.362894058E-4,-3.781695366E-1
5.832230887E0,-8.843479156E-1,-2.871823907E-1,-1.327743530E-1
5.872714949E0,-1.398930550E-1,-1.367752552E-1,-3.133649826E-1
5.913201928E0,5.042686462E-1,1.139609814E-1,5.133724213E-2
5.953710574E0,3.622431755E-1,-5.548101664E-2,4.183287621E-1
5.994220783E0,3.076806068E-1,-2.476912737E-1,3.811922073E-1
6.034689480E0,5.489597321E-1,-1.410971284E-1,2.584400177E-1
6.075161199E0,4.180879593E-1,-7.226371765E-2,2.094421387E-1
6.115631668E0,1.484723091E-1,-1.433325410E-1,1.737837791E-1
6.156138074E0,6.395435333E-2,-1.496802568E-1,6.112241745E-2
6.196651720E0,1.646184921E-2,-5.689811707E-2,-1.064243317E-1
6.237136303E0,-1.206593513E-1,4.849195480E-2,-2.163333893E-1
6.277645314E0,-2.416458130E-1,9.482032061E-2,-2.523918152E-1
6.318063387E0,-2.330136299E-1,2.473479509E-2,-2.567052841E-1
6.358598126E0,-1.338520050E-1,-9.511053562E-3,-1.733150482E-1
6.399098074E0,-5.226707458E-2,-8.851414919E-2,-9.746026993E-2
6.439577814E0,2.292013168E-2,-8.090084791E-2,2.387523651E-3
6.480063699E0,1.337671280E-1,-6.557893753E-2,7.634210587E-2
6.520572033E0,1.692194939E-1,-4.535716772E-2,1.355099678E-1
6.561054845E0,-1.512327194E-1,-3.324426413E-1,7.287082672E-1
6.601526564E0,-7.574410439E-1,-5.187228322E-1,7.228193283E-1
6.642050053E0,3.055095673E-2,8.448374271E-2,-1.331348419E0
6.682523387E0,3.256754875E-1,6.216480136E-1,-1.400808334E0
6.722993803E0,-3.178911209E-1,2.500404716E-1,-5.685153008E-1
6.763526303E0,-2.389373779E-1,9.775340557E-3,-4.260168076E-1
6.803988960E0,-1.637816429E-1,-1.480679512E-1,-4.386997223E-2
6.844465730E0,2.767667770E-1,-6.712454557E-2,1.865215302E-1
6.884958178E0,2.095742226E-1,-3.132973909E-1,1.643362045E-1
6.925437658E0,5.511355400E-1,1.918030977E-1,-3.653998375E-1
6.965928387E0,8.644752502E-1,4.700365067E-1,-1.240458488E-1
7.006437605E0,4.785170555E-1,4.705864191E-2,1.792001724E-1
7.046932762E0,2.736511230E-1,-2.941495776E-1,5.919489861E-1
7.087403908E0,8.844518661E-1,4.660765231E-1,4.860978127E-1
7.127882658E0,3.294253349E-1,3.026473522E-2,2.018709183E-1
7.168368960E0,-2.518711090E-1,-1.472141743E-1,8.273983002E-2
7.208876355E0,-1.606068611E-1,-8.002269268E-2,-3.484115601E-1
7.249360262E0,4.272603989E-2,1.649227738E-1,-4.713377953E-1
7.289851251E0,-6.155967712E-2,2.313797474E-1,-3.682823181E-1
7.330385626E0,-2.095808983E-1,8.890855312E-2,-1.371183395E-1
7.370816408E0,-1.201581955E-2,1.028540134E-1,-3.649616241E-2
7.411323387E0,-1.290488243E-1,-2.049362659E-2,8.038997650E-2
7.451858855E0,-1.653404236E-1,-1.431883574E-1,1.086807251E-1
7.492292501E0,8.288431168E-2,-5.535268784E-2,-6.421661377E-2
7.532812605E0,4.049220085E-1,1.300071478E-1,-1.936855316E-1
7.573259533E0,2.034454346E-1,-5.325162411E-2,9.814786911E-2
7.613752241E0,-1.080398560E-1,-1.074881554E-1,1.419749260E-1
7.654247033E0,-2.093648911E-2,-6.822669506E-2,6.449699402E-3
7.694792605E0,1.156334877E-1,2.417957783E-2,-1.831331253E-1
7.735281199E0,-5.301189423E-2,3.848910332E-2,-2.809453011E-1
7.775773178E0,-3.139977455E-1,-4.429280758E-2,-2.492713928E-1
7.816239012E0,-2.374076843E-1,1.733250618E-1,-3.590335846E-1
7.856751980E0,-2.183132172E-1,1.843832731E-1,-1.385512352E-1
7.897238960E0,-1.900782585E-1,-6.482303143E-2,-4.478693008E-2
7.937725991E0,2.692179680E-1,3.373372555E-2,-9.494638443E-2
7.978163960E0,2.078666687E-1,-2.833628654E-2,1.160097122E-1
8.018652501E0,-5.923032761E-2,2.607631683E-2,1.122932434E-1
8.059153126E0,-2.271652222E-2,1.587736607E-2,-6.884098053E-2
8.099620366E0,5.723619461E-2,-6.425118446E-2,-8.208131790E-2
8.140107501E0,3.206014633E-2,-4.797255993E-2,1.264872551E-1
8.180605783E0,1.311097145E-1,-1.138185263E-1,-2.215099335E-2
8.221105210E0,1.270136833E-1,2.136722803E-1,2.441310883E-2
8.261593335E0,-6.379938126E-2,3.291221857E-1,2.547502518E-2
8.302079533E0,-1.051096916E-1,9.045135975E-2,-2.425193787E-2
8.342585366E0,-5.343580246E-2,-5.159270763E-2,-1.270489693E-1
8.383048022E0,1.016392708E-1,-1.204421520E-1,-8.330488205E-2
8.423572918E0,5.577659607E-2,-1.386970282E-1,-6.427383423E-2
8.464058751E0,3.840065002E-2,-3.530192375E-2,6.926012039E-2
8.504523595E0,1.049962044E-1,8.101594448E-2,1.096105576E-1
8.545058439E0,4.882287979E-2,1.214466095E-1,2.592992783E-2
8.585492762E0,3.408718109E-2,1.251423359E-1,5.327224731E-3
8.626049741E0,-4.775333405E-2,7.913231850E-3,4.204034805E-2
8.666539324E0,-9.733200073E-3,-1.478686333E-1,-2.509450912E-2
8.706934793E0,1.937294006E-2,-1.311669350E-1,-3.167867661E-2
8.747421980E0,-2.803373337E-2,-1.421223879E-1,-1.821470261E-2
8.787925210E0,1.646914482E-1,-1.252595186E-1,-1.205172539E-1
8.828432345E0,1.989603043E-2,-1.481616497E-2,-1.175403595E-2
8.868959376E0,-2.491760254E-2,2.038085461E-1,3.202867508E-2
8.909434168E0,7.356691360E-2,2.779026031E-1,-9.773015976E-2
8.949906303E0,-7.839679718E-2,2.279305458E-2,-4.820871353E-2
8.990429480E0,-8.006525040E-2,-2.585065365E-2,-9.803771973E-3
9.030935783E0,5.728912354E-2,-1.354926825E-1,5.959701538E-2
9.071395262E0,1.162543297E-1,-1.899392605E-1,1.366863251E-1
9.111883230E0,1.805038452E-1,-5.941855907E-2,1.288723946E-1
9.152377814E0,9.386062622E-2,-1.107194424E-1,1.154947281E-2
9.192875887E0,-1.324367523E-2,-2.137982845E-2,7.406282425E-2
9.233347553E0,-1.603178978E-1,1.787078381E-1,-9.439706802E-2
9.273828491E0,-1.489725113E-1,1.887493134E-1,-2.451715469E-1
9.314340678E0,-1.571826935E-1,1.014534235E-1,-1.272044182E-1
9.354808855E0,-1.039366722E-1,2.315437794E-2,-1.115069389E-1
9.395284480E0,-5.900192261E-2,3.084266186E-2,-6.624746323E-2
9.435797605E0,-6.444358826E-2,3.305113316E-2,-3.832626343E-2
9.476321668E0,1.450061798E-2,-2.415883541E-2,-2.297353745E-2
9.516769272E0,7.981014252E-2,-6.204569340E-2,1.532425880E-1
9.557220887E0,9.866762161E-2,-3.021061420E-2,1.530876160E-1
9.597720470E0,1.502056122E-1,-1.601361036E-1,1.732249260E-1
9.638231668E0,1.567325592E-1,-2.469036579E-1,8.140087128E-2
9.678743283E0,4.040193558E-2,-2.204179764E-4,-7.787084579E-2
9.719241720E0,7.063865662E-3,6.594812870E-2,3.671741486E-2
9.759733022E0,-1.591815948E-1,4.847180843E-2,-5.937814713E-2
9.800210835E0,-1.473093033E-1,-1.428747177E-2,-1.079468727E-1
9.840700991E0,1.104259491E-1,8.850204945E-2,-1.104497910E-1
9.881193283E0,5.585670471E-3,9.179115295E-5,7.612705231E-3
9.921667241E0,6.677436829E-2,2.379548550E-2,1.390171051E-2
9.962162553E0,1.893529892E-1,5.749380589E-2,-3.080749512E-2
1.000265557E1,-9.207773209E-2,6.312978268E-2,-5.164146423E-2
1.004312339E1,-5.883979797E-2,5.910325050E-2,-2.078046799E-1
1.008361630E1,-1.361584663E-1,-2.975344658E-3,9.434938431E-2
1.012411167E1,-1.625180244E-1,-7.144594193E-2,4.696130753E-2
1.016461318E1,1.088643074E-1,-1.988720894E-2,-6.047248840E-2
1.020508646E1,4.396772385E-2,-1.019381285E-1,1.392374039E-1
1.024557604E1,-2.407073975E-3,-3.033459187E-2,9.131383896E-2
1.028611235E1,9.612989426E-2,-5.655050278E-2,1.792621613E-2
1.032662479E1,3.695011139E-2,2.862334251E-3,2.552461624E-2
1.036700917E1,4.740047455E-2,1.075267792E-4,-4.237413406E-2
1.040749740E1,-4.201078415E-2,-3.646254539E-3,6.708288193E-2
1.044798563E1,3.262662888E-2,-1.293635368E-2,-3.180456161E-2
1.048847391E1,1.253142357E-1,2.777171135E-2,-5.638599396E-2
1.052905813E1,-2.399234772E-1,-3.890001774E-2,-2.309303284E-1
1.056948740E1,-2.554106712E-1,-3.454792500E-2,-7.259416580E-2
1.060999495E1,1.333551407E-1,2.165735960E-1,1.540236473E-1
1.065048391E1,3.225226402E-1,1.336182356E-1,2.392449379E-1
1.069096740E1,1.990318298E-2,-2.390491962E-2,1.835660934E-1
1.073145828E1,-7.212829590E-2,-5.243003368E-2,-1.966624260E-1
1.077192172E1,-1.398520470E-1,-1.639313698E-1,-1.891865730E-1
1.081243167E1,-9.491395950E-2,2.368593216E-2,1.769657135E-1
1.085293495E1,1.344156265E-1,5.574464798E-2,1.119775772E-1
1.089342386E1,6.862306595E-2,1.061564684E-1,-3.172969818E-2
1.093396651E1,-1.210169792E-1,3.660082817E-2,-1.085462570E-1
1.097438849E1,-5.924067497E-1,-9.725177288E-2,-1.886258125E-1
1.101489677E1,-6.317582130E-1,3.040957451E-2,-4.764161110E-1
1.105536396E1,-4.731855392E-1,1.740349531E-1,-7.294540405E-1
1.109589261E1,-2.247290611E-1,2.140139341E-1,-7.181367874E-1
1.113638209E1,-3.020343781E-1,7.580614090E-2,-2.018861771E-1
1.117682334E1,3.191518784E-1,-1.664161682E-4,1.936173439E-1
1.121731281E1,8.101167679E-1,-7.926428318E-2,6.496982574E-1
1.125780224E1,1.037696838E0,-2.730102539E-1,1.040355206E0
1.129829172E1,1.146843433E0,-2.775352001E-1,1.200575829E0
1.133878115E1,1.042616367E0,-4.097086191E-1,9.443950653E-1
1.137933005E1,9.164614677E-1,-3.284738064E-1,5.866575241E-1
1.141978318E1,5.635638237E-1,-3.468152285E-1,1.647033691E-1
1.146027834E1,1.652393341E-1,-2.374036312E-1,1.432576180E-1
1.150074688E1,-3.385739326E-1,-1.688593626E-1,4.826211929E-2
1.154126479E1,-5.444436073E-1,8.753585815E-2,-4.154906273E-1
1.158177052E1,-5.049414635E-1,2.378870249E-1,-6.416430473E-1
1.162220813E1,-6.229977608E-1,1.170415878E-1,-5.784163475E-1
1.166275979E1,-4.433007240E-1,5.300521851E-3,-3.583922386E-1
1.170318802E1,-3.265061378E-1,5.970954895E-2,-2.572345734E-1
1.174367823E1,-2.799305916E-1,1.128015518E-1,-2.327342033E-1
1.178423052E1,-1.566600800E-1,3.656327724E-2,-2.100305557E-1
1.182466511E1,-3.158783913E-1,-4.532754421E-2,-1.381869316E-1
1.186514979E1,-1.063113213E-1,8.320736885E-2,6.643342972E-2
1.190561599E1,3.894715309E-1,-3.041863441E-3,1.618227959E-1
1.194617229E1,3.380532265E-1,5.244100094E-2,4.013895988E-1
1.198663177E1,9.147405624E-2,-1.795053482E-3,1.424207687E-1
1.202712052E1,1.047930717E-1,-8.705222607E-2,6.539201736E-2
1.206760922E1,2.984905243E-2,-5.290508270E-2,-5.667161942E-2
1.210804594E1,-1.071715355E-1,6.543159485E-3,-1.206140518E-1
1.214854500E1,-1.107106209E-1,2.145080566E-1,-7.289218903E-2
1.218905516E1,-3.971729279E-1,3.699982166E-2,-3.684139252E-2
1.222954813E1,-2.157912254E-1,-1.656253338E-1,-1.662564278E-1
1.227004797E1,1.783909798E-1,-1.013265848E-1,-1.764221191E-1
1.231053797E1,4.039239883E-1,5.414330959E-2,7.442903519E-2
1.235101959E1,-3.363943100E-2,1.058864594E-2,-3.010225296E-2
1.239151438E1,8.200025558E-2,-5.555987358E-3,-9.323406219E-2
1.243201594E1,-5.433130264E-2,-5.256617069E-2,2.555704117E-2
1.247250052E1,2.724218369E-2,6.519985199E-2,-3.649663925E-2
1.251299797E1,4.820203781E-2,1.296219826E-1,1.452112198E-2
1.255349047E1,-4.050779343E-2,-3.738403320E-2,6.990432739E-3
1.259395750E1,3.528656960E-1,-1.005232334E-2,1.936712265E-1
1.263444828E1,1.544895172E-1,-9.530591965E-2,1.495847702E-1
1.267493906E1,2.239565849E-1,-1.203937531E-1,8.874368668E-2
1.271542334E1,2.370777130E-1,2.409338951E-3,1.446461678E-1
1.275594417E1,9.121942520E-2,-2.840876579E-2,9.869813919E-2
1.279647516E1,-2.957868576E-2,-3.639912605E-2,6.551742554E-3
1.283696292E1,-9.698820114E-2,6.183636189E-2,-8.379030228E-2
1.287745203E1,-2.475347519E-1,2.890074253E-2,-6.125545502E-2
1.291794104E1,-1.843924522E-1,9.442842007E-2,-8.050870895E-2
1.295840214E1,-1.486687660E-1,2.111780643E-2,-9.368753433E-2
1.299886594E1,-1.083273888E-1,2.335083485E-2,-8.857202530E-2
1.303935375E1,-4.434394836E-2,2.990770340E-2,2.672958374E-2
1.307985276E1,-2.495336533E-2,-2.093017101E-2,1.328229904E-2
1.312034787E1,3.793764114E-2,-4.863381386E-3,2.314805984E-2
1.316081323E1,9.208583832E-2,5.543351173E-3,1.361513138E-2
1.320131865E1,9.361267090E-2,-6.160402298E-2,7.778215408E-2
1.324181719E1,2.424283028E-1,1.438534260E-2,9.684944153E-2
1.328229745E1,1.780161858E-1,7.486343384E-4,1.480555534E-1
1.332279365E1,2.493953705E-2,-6.992101669E-3,1.111164093E-1
1.336323875E1,-1.163215637E-1,-8.827328682E-2,-2.781524658E-1
1.340374698E1,-6.216096878E-2,-2.096223831E-2,-1.107716560E-1
1.344425464E1,-4.472351074E-2,-2.534317970E-2,7.254981995E-2
1.348474188E1,5.715179443E-2,7.918655872E-2,1.045575142E-1
1.352524516E1,-5.107879639E-3,8.014571667E-2,-5.047178268E-2
1.356575432E1,-3.987073898E-2,7.455945015E-3,4.302120209E-2
1.360624630E1,1.178264618E-2,-3.453648090E-2,2.640581131E-2
1.364669406E1,4.877996445E-2,-8.244025707E-2,-2.162456512E-3
1.368716380E1,-7.001924515E-2,-6.019866467E-2,-5.967807770E-2
1.372765375E1,-1.349473000E-1,8.134722710E-2,-8.561372757E-2
1.376814375E1,-1.109519005E-1,1.118847132E-1,-2.370452881E-2
1.380863370E1,-2.557611465E-2,3.108251095E-2,5.163764954E-2
1.384913078E1,-1.559257507E-4,2.042305470E-2,-5.525732040E-2
1.388962073E1,6.038236618E-2,-2.506077290E-2,-4.855155945E-2
1.393010943E1,4.300594330E-3,-1.095974445E-2,3.371095657E-2
1.397064063E1,1.282548904E-1,-2.450215816E-2,1.176748276E-1
1.401109818E1,1.048660278E-1,-4.232823849E-2,6.806039810E-2
1.405160292E1,4.780626297E-2,-2.847290039E-2,-4.982948303E-2
1.409208115E1,7.570838928E-2,9.503364563E-4,2.515029907E-2
1.413257042E1,1.083021164E-1,-2.568233013E-2,1.364054680E-1
1.417305625E1,9.412527084E-2,-1.195752621E-2,4.617595673E-2
1.421355651E1,-1.812038422E-1,-4.392564297E-2,-1.254997253E-1
1.425402932E1,-3.003044128E-1,6.129395962E-2,-1.314010620E-1
1.429453453E1,-2.454309464E-1,8.909714222E-2,-1.025876999E-1
1.433498724E1,5.554676056E-3,5.253899097E-2,-5.318117142E-2
1.437546193E1,1.129627228E-2,3.327083588E-2,6.548404694E-3
1.441604302E1,1.870713234E-1,4.077994823E-2,4.159545898E-2
1.445654917E1,3.259658813E-2,-6.706595421E-2,6.664896011E-2
1.449699172E1,3.882980347E-2,-3.985083103E-2,-3.993988037E-3
1.453748094E1,-8.670330048E-2,-1.813650131E-2,1.378440857E-2
1.457791042E1,-8.277416229E-3,1.072418690E-2,1.335096359E-2
1.461842526E1,1.206092834E-1,2.082335949E-2,6.258440018E-2
1.465891375E1,1.425433159E-1,-3.596937656E-2,5.474519730E-2
1.469940229E1,2.336406708E-2,-6.042623520E-2,-3.899860382E-2
1.473991198E1,-1.900386810E-1,4.421675205E-2,-5.529260635E-2
1.478040203E1,-2.364072800E-1,9.379410744E-2,-1.688623428E-1
1.482090537E1,-1.110372543E-1,5.589449406E-2,-7.910633087E-2
1.486144547E1,4.879236221E-2,-7.097804546E-2,-2.332305908E-2
1.490193401E1,1.643934250E-1,-2.868962288E-2,6.650447845E-2
1.494235328E1,1.025271416E-1,-7.505118847E-2,6.756067276E-2
1.498284891E1,2.328429222E-1,5.426943302E-2,1.889262199E-1
1.502334948E1,1.216769218E-1,8.302366734E-2,1.344161034E-1
1.506382130E1,-7.947921753E-2,2.008795738E-2,5.633306503E-2
1.510429136E1,-1.267518997E-1,9.153246880E-3,-1.451215744E-1
1.514478005E1,-2.339577675E-1,-7.710182667E-2,-9.112882614E-2
1.518528740E1,-4.155635834E-3,-2.375912666E-2,-1.178421974E-1
1.522576516E1,-7.552194595E-2,1.442706585E-2,3.406286240E-2
1.526630990E1,-1.078467369E-1,-4.802465439E-3,-1.079502106E-1
1.530679958E1,-6.429386139E-2,7.127881050E-3,-1.025962830E-1
1.534726349E1,1.601696014E-3,8.171308041E-2,6.243228912E-3
1.538771969E1,3.365230560E-2,2.904796600E-2,9.222793579E-2
1.542821547E1,7.701110840E-2,1.795756817E-2,5.670642853E-2
1.546871209E1,2.617168427E-2,-2.293443680E-2,-1.096725464E-5
1.550923667E1,3.594493866E-2,-1.012798548E-1,4.737949371E-2
1.554974380E1,4.097461700E-3,-1.533137560E-1,2.239227295E-2
