"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.020508646E1,5.978620425E-2,-5.991935730E-2,-3.994623944E-2
1.024557604E1,7.123745978E-2,-5.193011090E-2,-3.808208182E-2
1.028611235E1,4.540555924E-2,-3.169068322E-2,-2.556559257E-2
1.032662479E1,2.862813696E-2,-5.326165119E-4,-1.145125460E-2
1.036700917E1,3.062544856E-3,1.198387146E-2,5.326165119E-4
1.040749740E1,-1.185071748E-2,5.592473224E-2,1.145125460E-2
1.044798563E1,-3.741630912E-2,7.323476672E-2,1.757634431E-2
1.048847391E1,-2.796236658E-3,3.222329915E-2,-1.651111245E-2
1.052905813E1,1.291595027E-2,-6.604444981E-2,1.065233024E-3
1.056948740E1,-2.117150649E-2,-5.991935730E-2,4.394086078E-2
1.060999495E1,-8.055824786E-2,3.488638252E-2,6.151720881E-2
1.065048391E1,-1.038602218E-1,1.350182891E-1,3.994623944E-2
1.069096740E1,-2.543243766E-2,1.073222235E-1,-1.331541315E-2
1.073145828E1,4.460663348E-2,-3.355484083E-2,-4.154408723E-2
1.077192172E1,6.005251035E-2,-1.166430190E-1,-2.263620123E-2
1.081243167E1,2.995967865E-2,-1.278279629E-2,-9.320789017E-3
1.085293495E1,1.105179265E-2,2.822867595E-2,-7.722939365E-3
1.089342386E1,-1.318225823E-2,5.619104207E-2,-7.989247679E-4
1.093396651E1,-7.603100687E-2,9.400681406E-2,3.675054014E-2
1.097438849E1,-1.741656065E-1,1.451379955E-1,1.294258088E-1
1.101489677E1,-3.270265460E-1,1.653774232E-1,2.133129090E-1
1.105536396E1,-5.054530501E-1,1.083874628E-1,2.825530469E-1
1.109589261E1,-6.383408904E-1,2.503297664E-2,3.347494900E-1
1.113638209E1,-6.567161679E-1,4.420717061E-2,3.651086092E-1
1.117682334E1,-6.383408904E-1,8.495233208E-2,2.905423045E-1
1.121731281E1,-4.742949903E-1,3.888100386E-2,1.792254597E-1
1.125780224E1,-2.471340597E-1,6.391398143E-3,9.773512930E-2
1.129829172E1,3.049229458E-2,-7.989247679E-4,-4.101147130E-2
1.133878115E1,2.810883522E-1,-1.343525201E-1,-1.599181145E-1
1.137933005E1,4.784227908E-1,-2.331528813E-1,-3.002625704E-1
1.141978318E1,5.794867873E-1,-2.909417748E-1,-4.078511000E-1
1.146027834E1,6.284874678E-1,-2.949363887E-1,-4.446016252E-1
1.150074688E1,6.005251408E-1,-1.790923029E-1,-3.881442845E-1
1.154126479E1,4.805532396E-1,-6.231613085E-2,-2.944037914E-1
1.158177052E1,3.348826170E-1,-2.370143496E-2,-2.115819156E-1
1.162220813E1,1.982664913E-1,-7.190322969E-3,-1.189066395E-1
1.166275979E1,8.481918275E-2,1.225017942E-2,-5.832150951E-2
1.170318802E1,1.731003635E-3,2.609820850E-2,-1.358172111E-2
1.174367823E1,-3.821523488E-2,-7.989247679E-4,3.195699072E-3
1.178423052E1,-4.620448127E-2,-6.311506033E-2,1.677742042E-2
1.182466511E1,-5.312849581E-2,-1.075885370E-1,4.713656008E-2
1.186514979E1,-3.768261895E-2,2.716344222E-2,2.343512699E-2
1.190561599E1,-3.794892505E-2,-2.822867595E-2,1.118494663E-2
1.194617229E1,-5.459319334E-3,4.154408723E-2,-1.970681176E-2
1.198663177E1,2.197043039E-2,2.077204362E-2,-3.222329915E-2
1.202712052E1,5.765573680E-2,2.023942769E-2,-5.139749497E-2
1.206760922E1,9.121058136E-2,-2.689713426E-2,-6.977276504E-2
1.210804594E1,1.125152409E-1,-7.909355313E-2,-8.362079412E-2
1.214854500E1,1.151783243E-1,-1.197055578E-1,-9.880036116E-2
1.218905516E1,8.481918275E-2,-1.343525201E-1,-7.270215452E-2
1.222954813E1,5.499265343E-2,-1.391460598E-1,-3.541899845E-2
