Time (s),X (hPa),Datetime
104.9533793,1002.818298,2024-06-16 11:11:52.953379
106.0292913,1002.817764,2024-06-16 11:11:54.029291
107.1052503,1002.813263,2024-06-16 11:11:55.105250
108.1811833,1002.811432,2024-06-16 11:11:56.181183
109.2571153,1002.80838,2024-06-16 11:11:57.257115
110.3330323,1002.804565,2024-06-16 11:11:58.333032
111.4089883,1002.804565,2024-06-16 11:11:59.408988
112.4848593,1002.806168,2024-06-16 11:12:00.484859
113.5607073,1002.807159,2024-06-16 11:12:01.560707
114.6365633,1002.810211,2024-06-16 11:12:02.636563
115.7124423,1002.810516,2024-06-16 11:12:03.712442
116.7883433,1002.813034,2024-06-16 11:12:04.788343
117.8642263,1002.814484,2024-06-16 11:12:05.864226
118.9401313,1002.815247,2024-06-16 11:12:06.940131
120.0160623,1002.815323,2024-06-16 11:12:08.016062
121.0919223,1002.816086,2024-06-16 11:12:09.091922
122.1677863,1002.81723,2024-06-16 11:12:10.167786
123.2436683,1002.818146,2024-06-16 11:12:11.243668
124.3195413,1002.819366,2024-06-16 11:12:12.319541
125.3954253,1002.821045,2024-06-16 11:12:13.395425
126.4713413,1002.822189,2024-06-16 11:12:14.471341
127.5472553,1002.823029,2024-06-16 11:12:15.547255
128.6231873,1002.823334,2024-06-16 11:12:16.623187
129.6991023,1002.823334,2024-06-16 11:12:17.699102
130.7750173,1002.823563,2024-06-16 11:12:18.775017
131.8508893,1002.826462,2024-06-16 11:12:19.850889
132.9268013,1002.828827,2024-06-16 11:12:20.926801
134.0027303,1002.834167,2024-06-16 11:12:22.002730
135.0786663,1002.840271,2024-06-16 11:12:23.078666
136.1546353,1002.845154,2024-06-16 11:12:24.154635
137.2305973,1002.848282,2024-06-16 11:12:25.230597
138.3065723,1002.848282,2024-06-16 11:12:26.306572
139.3825653,1002.847748,2024-06-16 11:12:27.382565
140.4585823,1002.84317,2024-06-16 11:12:28.458582
141.5345673,1002.838745,2024-06-16 11:12:29.534567
142.6105043,1002.831879,2024-06-16 11:12:30.610504
143.6864713,1002.825012,2024-06-16 11:12:31.686471
144.7624253,1002.819748,2024-06-16 11:12:32.762425
145.8384353,1002.816772,2024-06-16 11:12:33.838435
146.9144423,1002.816772,2024-06-16 11:12:34.914442
147.9904463,1002.817307,2024-06-16 11:12:35.990446
149.0664583,1002.821808,2024-06-16 11:12:37.066458
150.1425093,1002.826309,2024-06-16 11:12:38.142509
151.2185463,1002.828293,2024-06-16 11:12:39.218546
152.2945663,1002.828598,2024-06-16 11:12:40.294566
153.3705813,1002.831573,2024-06-16 11:12:41.370581
154.4465253,1002.83165,2024-06-16 11:12:42.446525
155.5224353,1002.83165,2024-06-16 11:12:43.522435
156.5983133,1002.831726,2024-06-16 11:12:44.598313
157.6742123,1002.833481,2024-06-16 11:12:45.674212
158.7501753,1002.833481,2024-06-16 11:12:46.750175
159.8261373,1002.833099,2024-06-16 11:12:47.826137
160.9020763,1002.830505,2024-06-16 11:12:48.902076
161.9780673,1002.828293,2024-06-16 11:12:49.978067
163.0540253,1002.824402,2024-06-16 11:12:51.054025
164.1299473,1002.820816,2024-06-16 11:12:52.129947
165.2058553,1002.818069,2024-06-16 11:12:53.205855
166.2817823,1002.817764,2024-06-16 11:12:54.281782
167.3577453,1002.816086,2024-06-16 11:12:55.357745
