"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.714478125E0,-9.486407042E-1,-2.668300390E0,1.334810019E0
8.754777083E0,2.688211203E0,-8.084794879E-1,1.617247462E0
8.795077083E0,-8.595052958E-1,8.204028010E-1,5.830951929E-1
8.835376083E0,2.788591199E-2,-5.111014843E-1,7.958641648E-2
8.875676083E0,-1.198519170E-1,-1.115865037E-1,-4.909263849E-1
8.915975083E0,-9.056698531E-2,1.480128989E-2,-3.991109729E-1
8.956274083E0,8.255387843E-2,1.253203899E-1,-4.440752789E-2
8.996574083E0,6.894146651E-2,6.753350049E-2,-3.952294216E-2
9.036873083E0,-8.483021520E-3,-5.684061646E-1,1.452136189E-1
9.077173083E0,-1.133344248E-1,-6.131442785E-1,3.016321361E-1
9.117472083E0,-2.925747335E-1,-6.835885644E-1,1.720198393E-1
9.157771083E0,-3.660036325E-1,-8.452957869E-1,1.069359574E-2
9.198071083E0,-5.607249141E-1,-9.912795424E-1,7.080543786E-2
9.238370083E0,-5.499588251E-1,-8.649273515E-1,2.939829789E-2
9.278669083E0,-4.191443324E-1,-6.055145264E-1,2.573543042E-2
9.318969083E0,-1.394179165E-1,-5.834597945E-1,1.181270778E-1
9.359268083E0,3.602576256E-2,-3.205633759E-1,5.625566468E-2
9.399568083E0,5.708346143E-2,-1.472226232E-1,8.669543266E-2
9.439867083E0,1.580382437E-1,-2.895175517E-1,1.732033491E-1
9.480166083E0,2.582266629E-1,-4.301675558E-1,2.591470778E-1
9.520466083E0,1.018541232E-1,-7.675792277E-2,2.272781134E-1
9.560765083E0,8.659662306E-2,1.814004183E-1,1.605201364E-1
9.601065083E0,1.466845125E-1,2.667554617E-1,1.669642478E-1
9.641364083E0,6.146138534E-3,1.369075924E-1,1.907351464E-1
9.681663083E0,-1.708576232E-1,3.857426047E-1,2.220587581E-1
9.721963083E0,1.374126822E-1,1.267904043E0,4.308581948E-1
9.762262208E0,7.972427011E-1,4.049736559E-1,2.866585851E-1
9.802562208E0,9.517140687E-2,4.849874675E-1,2.059431970E-1
9.842861208E0,3.659047484E-1,7.031611800E-1,2.482521981E-1
9.883160208E0,6.505594254E-1,1.428969026E0,3.112485111E-1
9.923460208E0,9.374397993E-1,6.531885266E-1,6.856834888E-2
9.963759208E0,1.193830073E-1,4.808913544E-2,2.746860385E-1
1.000405921E1,-1.964609921E-1,3.838661909E-1,7.758508325E-1
1.004435821E1,1.868381947E-1,4.141802788E-1,7.787824273E-1
1.008465721E1,1.472178102E-1,6.713257730E-2,4.787094593E-1
1.012495721E1,-3.043739796E-1,1.568176895E-1,4.699420035E-1
1.016525621E1,-9.175365567E-1,-5.121006966E-1,9.953390956E-1
1.020555621E1,-1.515748143E0,4.520690143E-1,1.400053859E0
1.024585521E1,-3.372628093E-1,1.206974834E-1,8.697622418E-1
1.028615421E1,7.660196163E-3,7.850574702E-2,2.379900664E-1
1.032645421E1,-3.773684800E-1,2.705015242E-1,5.425855890E-2
1.036675321E1,-3.884276748E-1,2.178134471E-1,-1.373631805E-1
1.040705221E1,-1.066132337E-1,2.526150644E-1,-1.642663628E-1
1.044735221E1,-2.278969437E-1,-3.025570810E-1,-3.278006315E-1
1.048765121E1,-5.753910542E-1,3.665168211E-2,-7.612425089E-2
1.052795121E1,-4.139981270E-1,-3.511579037E-1,-3.980492651E-1
1.056825021E1,-2.688375115E-1,-1.051250398E-1,-4.428183734E-1
1.060854921E1,-1.581595540E-1,1.995556504E-1,-8.209313750E-1
1.064884921E1,1.310237311E-2,3.865617216E-1,-5.104987621E-1
1.068914821E1,-3.153180778E-1,-2.489380240E-1,-6.884700060E-2
1.072944821E1,-3.413954377E-1,3.544348478E-1,-1.104189232E-1
1.076974733E1,5.575246736E-2,-1.132162362E-1,-8.620703965E-2
1.081004633E1,6.810604036E-2,-1.674857885E-1,-8.357428014E-2
1.085034633E1,1.814296097E-1,2.486670017E-1,4.276015982E-2
1.089064533E1,4.193263650E-1,-4.393339902E-2,-4.017597064E-2
1.093094533E1,4.232532084E-1,1.001782343E-1,-1.734653115E-1
1.097124433E1,4.464540184E-1,-1.564374864E-1,-2.943293154E-1
1.101154333E1,3.076255918E-1,-1.457681656E-1,-2.373922169E-1
1.105184333E1,1.772432588E-2,-1.740015112E-3,-2.268327028E-2
