"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.895953992E1,8.870309830E0,3.328687668E0,-4.229557800E1
8.899927792E1,8.665468216E0,3.384771347E0,-4.227877808E1
8.903901492E1,8.830450058E0,3.362558365E0,-4.227833557E1
8.907875292E1,8.701166153E0,3.554491043E0,-4.198768616E1
8.911849092E1,8.573629379E0,3.453464508E0,-4.200233459E1
8.915822792E1,8.647424698E0,3.379968643E0,-4.196202087E1
8.919796592E1,8.747564316E0,3.349060059E0,-4.200212097E1
8.923770392E1,8.811037064E0,3.286117554E0,-4.205392456E1
8.927744092E1,8.708024979E0,3.475959778E0,-4.192744446E1
8.931717892E1,8.771837234E0,3.431997299E0,-4.215930176E1
8.935691588E1,8.757085800E0,3.479480743E0,-4.225047302E1
8.939665388E1,8.694459915E0,3.457914352E0,-4.216610718E1
8.943639188E1,8.972249985E0,3.450164795E0,-4.207952881E1
8.947612888E1,8.981908798E0,3.418182373E0,-4.230892944E1
8.951586688E1,8.790811539E0,3.581789017E0,-4.228694153E1
8.955560488E1,8.788602829E0,3.496229172E0,-4.209405518E1
8.959534187E1,8.787252426E0,3.562534332E0,-4.228323364E1
8.963507987E1,8.890333176E0,3.460309982E0,-4.248291016E1
8.967481687E1,8.906484604E0,3.413454056E0,-4.209350586E1
8.971455487E1,8.894605637E0,3.460084915E0,-4.213804626E1
8.975429287E1,8.725484848E0,3.629842758E0,-4.240963745E1
8.979402988E1,8.733758926E0,3.576332092E0,-4.228942871E1
8.983376788E1,8.682924271E0,3.505748749E0,-4.239070129E1
8.987350488E1,8.761148453E0,3.621297836E0,-4.217706299E1
8.991324288E1,8.792493820E0,3.536865234E0,-4.226141357E1
8.995298088E1,8.819852829E0,3.514440536E0,-4.233222961E1
8.999271788E1,8.842290878E0,3.547363281E0,-4.210818481E1
9.003245587E1,8.841226578E0,3.380535126E0,-4.215997314E1
9.007219387E1,9.044237137E0,3.349689484E0,-4.232200623E1
9.011193087E1,8.784170151E0,3.433181763E0,-4.226647949E1
9.015166887E1,8.845777512E0,3.421947479E0,-4.235745239E1
9.019140587E1,8.828496933E0,3.543228149E0,-4.234391785E1
9.023114388E1,8.870599747E0,3.573619843E0,-4.203817749E1
9.027088188E1,8.995386124E0,3.633769989E0,-4.229772949E1
9.031061888E1,9.013807297E0,3.541625977E0,-4.224975586E1
9.035035700E1,8.915353775E0,3.496816635E0,-4.224732971E1
9.039009400E1,9.082910538E0,3.483478546E0,-4.224536133E1
9.042983200E1,8.940931320E0,3.596813202E0,-4.207101440E1
9.046957000E1,8.916376114E0,3.475700378E0,-4.213673401E1
9.050930700E1,9.081705093E0,3.425302505E0,-4.211129761E1
9.054904500E1,8.928834915E0,3.542993546E0,-4.226979065E1
9.058878300E1,8.938085556E0,3.502304077E0,-4.227160645E1
9.062852000E1,9.176473618E0,3.540628433E0,-4.250886536E1
9.066825800E1,9.098173141E0,3.480422974E0,-4.234002686E1
9.070799500E1,9.001142502E0,3.673475266E0,-4.244026184E1
9.074773300E1,9.189603806E0,3.784921646E0,-4.246540833E1
9.078747100E1,9.125108719E0,3.713691711E0,-4.247726440E1
9.082720800E1,9.082864761E0,3.613891602E0,-4.236657715E1
9.086694600E1,9.160829544E0,3.637851715E0,-4.245143127E1
9.090668300E1,9.131498337E0,3.458225250E0,-4.236297607E1
9.094642100E1,9.166776657E0,3.663871765E0,-4.255070496E1
9.098615900E1,9.140310287E0,3.746261597E0,-4.239259338E1
9.102589600E1,9.304662704E0,3.620904922E0,-4.222357178E1
9.106563400E1,9.283018112E0,3.632696152E0,-4.218025208E1
9.110537100E1,9.277566910E0,3.695102692E0,-4.248408508E1
9.114510900E1,9.096017838E0,3.712181091E0,-4.274089050E1
9.118484700E1,9.144823074E0,3.706783295E0,-4.242617798E1
9.122458400E1,9.221662521E0,3.648208618E0,-4.247204590E1
9.126432200E1,9.268754959E0,3.746538162E0,-4.251751709E1
9.130406000E1,9.133153915E0,3.743604660E0,-4.235427856E1
9.134379700E1,9.258230209E0,3.728401184E0,-4.236538696E1
9.138353475E1,9.177125931E0,3.531616211E0,-4.245812988E1
9.142327175E1,9.262956619E0,3.462776184E0,-4.251588440E1
9.146300975E1,8.997438431E0,3.648586273E0,-4.227427673E1
9.150274775E1,9.088922501E0,3.671175003E0,-4.231996155E1
9.154248475E1,9.180128098E0,3.697145462E0,-4.243905640E1
9.158222275E1,9.127634048E0,3.651306152E0,-4.214602661E1
9.162195975E1,9.073030472E0,3.701845169E0,-4.212893677E1
9.166169775E1,8.992914200E0,3.670646667E0,-4.237712097E1
9.170143575E1,9.040906906E0,3.680923462E0,-4.222427368E1
9.174117275E1,9.204824448E0,3.587751389E0,-4.227989197E1
9.178091075E1,9.025541306E0,3.830514908E0,-4.202952576E1
9.182064775E1,8.850091934E0,3.730413437E0,-4.227813721E1
9.186038575E1,9.011579514E0,3.719795227E0,-4.230746460E1
9.190012375E1,8.888181686E0,3.684003830E0,-4.254269409E1
9.193986075E1,8.991052628E0,3.671823502E0,-4.235150146E1
9.197959875E1,9.037626266E0,3.659578323E0,-4.212409973E1
9.201933575E1,9.173910141E0,3.597286224E0,-4.236706543E1
9.205907375E1,9.210245132E0,3.629285812E0,-4.230766296E1
9.209881175E1,9.252317429E0,3.638771057E0,-4.231074524E1
9.213854875E1,8.964395523E0,3.637399673E0,-4.208879089E1
9.217828675E1,9.032953262E0,3.625888824E0,-4.224679565E1
9.221802375E1,8.821840286E0,3.538959503E0,-4.225434875E1
9.225776175E1,8.937871933E0,3.543098450E0,-4.228936768E1
9.229749975E1,9.004236221E0,3.558685303E0,-4.256341553E1
9.233723675E1,8.899927139E0,3.566169739E0,-4.226298523E1
9.237697487E1,9.016244888E0,3.392704010E0,-4.219277954E1
9.241671187E1,8.864736557E0,3.512073517E0,-4.245625305E1
9.245644987E1,8.852014542E0,3.501554489E0,-4.248516846E1
9.249618788E1,8.846414566E0,3.537466049E0,-4.243136597E1
9.253592488E1,8.955335617E0,3.475143433E0,-4.238511658E1
9.257566288E1,8.958574295E0,3.342924118E0,-4.214187622E1
9.261539988E1,8.780313492E0,3.360586166E0,-4.218957520E1
9.265513788E1,8.840833664E0,3.398416519E0,-4.223080444E1
9.269487588E1,8.798234940E0,3.501811981E0,-4.214649963E1
9.273461287E1,8.881078720E0,3.243108749E0,-4.229203796E1
9.277435087E1,8.684740067E0,3.337614059E0,-4.219499207E1
9.281408787E1,8.899271011E0,3.226985931E0,-4.218829346E1
9.285382587E1,8.985773087E0,3.058155060E0,-4.217564392E1
9.289356387E1,8.884359360E0,3.220729828E0,-4.210862732E1
9.293330088E1,8.743516922E0,3.358526230E0,-4.204405212E1
9.297303888E1,8.975542068E0,3.190179825E0,-4.220217896E1
9.301277588E1,8.828477859E0,3.180784225E0,-4.211645508E1
9.305251388E1,8.679021835E0,3.159933090E0,-4.212878418E1
9.309225088E1,8.732305527E0,3.278476715E0,-4.217475891E1
9.313198888E1,8.751787186E0,3.264137268E0,-4.213781738E1
9.317172687E1,8.963018417E0,3.295463562E0,-4.208926392E1
9.321146387E1,8.889451981E0,3.093280792E0,-4.217144775E1
9.325120187E1,8.906744003E0,3.038438797E0,-4.199961853E1
9.329093887E1,8.965211868E0,3.109121323E0,-4.192874146E1
9.333067687E1,8.799043655E0,3.213376999E0,-4.212931824E1
9.337041550E1,8.816091537E0,3.381498337E0,-4.200816345E1
9.341015250E1,8.709096909E0,3.207866669E0,-4.205877686E1
9.344989050E1,8.867303848E0,3.272905350E0,-4.190954590E1
9.348962750E1,8.793451309E0,3.237964630E0,-4.241122437E1
9.352936550E1,8.811826706E0,3.184707642E0,-4.198631287E1
9.356910250E1,8.918500900E0,3.077131271E0,-4.203976440E1
9.360884050E1,8.851331711E0,3.181520462E0,-4.228656006E1
9.364857850E1,8.832048416E0,3.214397430E0,-4.220050049E1
9.368831550E1,8.839944839E0,3.095935822E0,-4.217611694E1
9.372805350E1,8.760610580E0,3.097314835E0,-4.204806519E1
9.376779050E1,8.766702652E0,3.154531479E0,-4.225833130E1
9.380752850E1,8.815019608E0,2.999650955E0,-4.226484680E1
9.384726650E1,8.807271957E0,3.115379333E0,-4.210491943E1
9.388700350E1,8.728021622E0,3.247259140E0,-4.207733154E1
9.392674150E1,8.947122574E0,3.225564957E0,-4.233027649E1
9.396647850E1,8.947347641E0,3.091335297E0,-4.211775208E1
9.400621650E1,8.983243942E0,3.067760468E0,-4.220079041E1
9.404595350E1,8.976415634E0,3.047332764E0,-4.211187744E1
9.408569150E1,8.865736008E0,3.099676132E0,-4.215429688E1
9.412542950E1,8.739694595E0,3.243330002E0,-4.211231995E1
9.416516650E1,8.914285660E0,3.130743027E0,-4.235285950E1
9.420490450E1,8.872213364E0,3.054145813E0,-4.214266968E1
9.424464150E1,9.022077560E0,2.929267883E0,-4.244067383E1
9.428437950E1,8.937723160E0,3.014104843E0,-4.216508484E1
9.432411650E1,8.835496902E0,3.002880096E0,-4.214932251E1
9.436385463E1,8.793066025E0,2.992275238E0,-4.226098633E1
9.440359262E1,8.828809738E0,3.198438644E0,-4.210548401E1
9.444332962E1,8.830347061E0,3.142435074E0,-4.226634216E1
9.448306762E1,8.691556931E0,3.106657028E0,-4.226881409E1
9.452280462E1,8.909357071E0,3.195537567E0,-4.230821228E1
9.456254262E1,8.807920456E0,2.999994278E0,-4.222221375E1
9.460227963E1,8.833787918E0,3.123733521E0,-4.235411072E1
9.464201763E1,8.878885269E0,3.092605591E0,-4.244924927E1
9.468175563E1,8.629045486E0,3.184377670E0,-4.231045532E1
9.472149263E1,8.778505325E0,3.103300095E0,-4.209602356E1
9.476123063E1,8.731397629E0,3.294830322E0,-4.236926270E1
9.480096763E1,8.743368149E0,3.118316650E0,-4.210159302E1
9.484070562E1,8.696149826E0,3.240865707E0,-4.207015991E1
9.488044262E1,8.926462173E0,3.121212006E0,-4.178958130E1
9.492018062E1,8.984735489E0,3.110839844E0,-4.165412903E1
9.495991762E1,9.042520523E0,3.166864395E0,-4.201058960E1
9.499965562E1,8.863447189E0,3.023660660E0,-4.192828369E1
9.503939363E1,9.194131851E0,3.124570847E0,-4.178501892E1
9.507913063E1,9.010965347E0,3.003438950E0,-4.207368469E1
9.511886863E1,9.062376022E0,3.186767578E0,-4.189576721E1
9.515860563E1,9.017251968E0,3.274738312E0,-4.206683350E1
9.519834363E1,8.888235092E0,3.146688461E0,-4.236257935E1
9.523808063E1,8.963304520E0,3.255178452E0,-4.213278198E1
9.527781862E1,9.126363754E0,3.219644547E0,-4.196928406E1
9.531755562E1,9.158437729E0,3.252956390E0,-4.192504883E1
9.535729304E1,8.976587296E0,3.169372559E0,-4.194592285E1
9.539703104E1,9.049993515E0,3.367008209E0,-4.181332397E1
9.543676804E1,8.963609695E0,3.293313980E0,-4.211326599E1
9.547650604E1,9.000238419E0,3.171855927E0,-4.208316040E1
9.551624304E1,8.836637497E0,3.164424896E0,-4.207923889E1
9.555598104E1,8.853075027E0,3.204431534E0,-4.198304749E1
9.559571804E1,8.865087509E0,3.281850815E0,-4.193692017E1
9.563545604E1,8.665838242E0,3.168024063E0,-4.231600952E1
9.567519304E1,8.844873428E0,3.183851242E0,-4.212454224E1
9.571493104E1,8.866186142E0,3.080455780E0,-4.203147888E1
